gene_id,num_sets,min_ER,max_ER,mean_ER,median_ER,min_grp_size,max_grp_size,mean_grp_size,median_grp_size
FBgn0034563,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034565,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034566,1,7,7,7.0,7.0,3,3,3.0,3.0
FBgn0034570,2,7,7,7.0,7.0,1,3,2.0,2.0
FBgn0034588,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0034590,2,6,6,6.0,6.0,1,2,1.5,1.5
FBgn0034595,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034598,3,9,10,9.333333333333334,9.0,1,2,1.3333333333333333,1.0
FBgn0034605,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0034606,2,7,8,7.5,7.5,1,2,1.5,1.5
FBgn0034611,2,6,7,6.5,6.5,1,3,2.0,2.0
FBgn0034618,4,7,8,7.5,7.5,1,3,1.5,1.0
FBgn0034628,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0034634,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0034638,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0034641,1,11,11,11.0,11.0,2,2,2.0,2.0
FBgn0034642,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034643,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034645,3,2,3,2.6666666666666665,3.0,1,2,1.6666666666666667,2.0
FBgn0034649,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034651,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0034655,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034657,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0034670,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0034674,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0034688,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0034693,1,3,3,3.0,3.0,5,5,5.0,5.0
FBgn0034705,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0034708,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0034712,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034717,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0034722,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0034723,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0034724,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034725,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034726,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034728,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0034729,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034731,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0034740,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0034741,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0034742,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0034753,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034755,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034758,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0034761,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034763,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034784,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034786,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0034789,4,14,16,15.0,15.0,1,2,1.25,1.0
FBgn0034792,1,9,9,9.0,9.0,3,3,3.0,3.0
FBgn0034793,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034797,2,11,12,11.5,11.5,1,2,1.5,1.5
FBgn0034802,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0034807,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0034840,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0034841,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034849,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034850,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034858,3,3,5,4.0,4.0,1,2,1.3333333333333333,1.0
FBgn0034860,2,6,7,6.5,6.5,1,2,1.5,1.5
FBgn0034876,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034877,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034879,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034885,3,2,3,2.6666666666666665,3.0,1,3,2.0,2.0
FBgn0034897,2,9,10,9.5,9.5,1,3,2.0,2.0
FBgn0034899,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0034902,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034903,4,14,15,14.5,14.5,1,2,1.25,1.0
FBgn0034907,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0034914,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0034921,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0034923,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034928,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0034933,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034935,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0034936,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0034945,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034946,1,1,1,1.0,1.0,3,3,3.0,3.0
FBgn0034951,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0034956,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0034962,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0034963,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0034965,1,11,11,11.0,11.0,5,5,5.0,5.0
FBgn0034968,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0034970,2,4,5,4.5,4.5,1,3,2.0,2.0
FBgn0034974,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0034975,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0034982,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0034985,2,8,9,8.5,8.5,1,2,1.5,1.5
FBgn0034990,2,3,4,3.5,3.5,1,3,2.0,2.0
FBgn0034997,2,6,7,6.5,6.5,1,3,2.0,2.0
FBgn0035008,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035010,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0035016,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035020,3,4,4,4.0,4.0,1,2,1.3333333333333333,1.0
FBgn0035026,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0035028,2,6,12,9.0,9.0,1,3,2.0,2.0
FBgn0035032,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035041,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0035046,1,5,5,5.0,5.0,4,4,4.0,4.0
FBgn0035047,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0035049,7,5,7,5.857142857142857,6.0,1,3,1.4285714285714286,1.0
FBgn0035050,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0035060,3,10,12,11.0,11.0,1,2,1.3333333333333333,1.0
FBgn0035069,1,1,1,1.0,1.0,3,3,3.0,3.0
FBgn0035082,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035085,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035086,1,8,8,8.0,8.0,3,3,3.0,3.0
FBgn0035087,3,2,3,2.6666666666666665,3.0,1,2,1.3333333333333333,1.0
FBgn0035088,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0035089,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0035092,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0035099,2,5,7,6.0,6.0,1,2,1.5,1.5
FBgn0035101,3,2,4,3.3333333333333335,4.0,1,3,1.6666666666666667,1.0
FBgn0035103,2,4,4,4.0,4.0,1,4,2.5,2.5
FBgn0035106,1,8,8,8.0,8.0,3,3,3.0,3.0
FBgn0035107,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0035110,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035111,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035112,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035120,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0035121,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035122,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035132,6,5,7,5.333333333333333,5.0,1,2,1.1666666666666667,1.0
FBgn0035137,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035140,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035145,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0035147,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035151,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035152,3,3,4,3.6666666666666665,4.0,1,2,1.3333333333333333,1.0
FBgn0035155,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035159,1,1,1,1.0,1.0,3,3,3.0,3.0
FBgn0035165,1,2,2,2.0,2.0,4,4,4.0,4.0
FBgn0035166,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035167,1,8,8,8.0,8.0,3,3,3.0,3.0
FBgn0035168,1,13,13,13.0,13.0,2,2,2.0,2.0
FBgn0035171,2,6,7,6.5,6.5,1,2,1.5,1.5
FBgn0035173,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035197,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035198,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0035199,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0035204,1,1,1,1.0,1.0,3,3,3.0,3.0
FBgn0035207,1,11,11,11.0,11.0,3,3,3.0,3.0
FBgn0035208,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035213,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035228,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035229,2,14,15,14.5,14.5,1,2,1.5,1.5
FBgn0035232,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035236,3,7,8,7.666666666666667,8.0,1,2,1.3333333333333333,1.0
FBgn0035237,3,4,5,4.666666666666667,5.0,1,2,1.3333333333333333,1.0
FBgn0035238,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0035239,1,10,10,10.0,10.0,2,2,2.0,2.0
FBgn0035240,2,8,10,9.0,9.0,3,3,3.0,3.0
FBgn0035241,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035244,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0035247,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035252,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0035253,5,4,12,9.6,11.0,1,2,1.2,1.0
FBgn0035254,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035258,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035264,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0035265,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035266,3,3,3,3.0,3.0,1,3,2.0,2.0
FBgn0035267,3,4,5,4.333333333333333,4.0,1,2,1.6666666666666667,2.0
FBgn0035268,1,6,6,6.0,6.0,4,4,4.0,4.0
FBgn0035270,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035280,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0035281,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035282,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0035283,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035285,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035287,4,8,9,8.5,8.5,1,2,1.5,1.5
FBgn0035293,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0035295,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035298,2,4,4,4.0,4.0,1,2,1.5,1.5
FBgn0035308,1,10,10,10.0,10.0,4,4,4.0,4.0
FBgn0035331,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035333,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035335,3,2,3,2.6666666666666665,3.0,1,2,1.3333333333333333,1.0
FBgn0035346,3,2,2,2.0,2.0,1,2,1.3333333333333333,1.0
FBgn0035348,5,3,5,3.8,4.0,1,2,1.2,1.0
FBgn0035356,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035357,5,7,8,7.4,7.0,1,3,1.4,1.0
FBgn0035359,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035360,2,5,6,5.5,5.5,1,3,2.0,2.0
FBgn0035375,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0035382,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0035384,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035385,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0035388,2,6,10,8.0,8.0,1,2,1.5,1.5
FBgn0035392,1,5,5,5.0,5.0,4,4,4.0,4.0
FBgn0035397,9,12,15,13.0,13.0,1,4,1.7777777777777777,1.0
FBgn0035400,4,8,9,8.5,8.5,1,3,1.75,1.5
FBgn0035402,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0035420,1,10,10,10.0,10.0,2,2,2.0,2.0
FBgn0035422,3,4,4,4.0,4.0,1,4,2.0,1.0
FBgn0035426,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035429,2,7,8,7.5,7.5,1,3,2.0,2.0
FBgn0035431,3,3,3,3.0,3.0,1,3,1.6666666666666667,1.0
FBgn0035432,4,7,8,7.25,7.0,1,4,1.75,1.0
FBgn0035435,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035437,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0035438,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0035444,1,1,1,1.0,1.0,3,3,3.0,3.0
FBgn0035452,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035464,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035469,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035473,2,3,3,3.0,3.0,1,2,1.5,1.5
FBgn0035475,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035477,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035480,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035481,4,2,3,2.75,3.0,1,2,1.25,1.0
FBgn0035482,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035483,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035484,1,5,5,5.0,5.0,4,4,4.0,4.0
FBgn0035488,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035495,2,3,4,3.5,3.5,1,3,2.0,2.0
FBgn0035497,4,7,9,7.75,7.5,1,4,1.75,1.0
FBgn0035498,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035520,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035521,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035523,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0035533,4,10,12,11.0,11.0,1,5,2.75,2.5
FBgn0035534,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035538,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0035539,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035540,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035541,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035542,5,3,5,4.6,5.0,1,2,1.6,2.0
FBgn0035545,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035548,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035557,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0035558,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
FBgn0035571,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035577,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035578,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0035586,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035587,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0035593,2,1,2,1.5,1.5,1,2,1.5,1.5
FBgn0035600,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0035601,2,4,4,4.0,4.0,1,2,1.5,1.5
FBgn0035612,3,2,13,8.0,9.0,2,4,3.3333333333333335,4.0
FBgn0035620,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035625,5,5,6,5.4,5.0,1,2,1.2,1.0
FBgn0035630,1,8,8,8.0,8.0,3,3,3.0,3.0
FBgn0035638,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0035639,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0035642,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035643,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035647,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035656,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035661,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035667,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035675,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0035676,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035677,1,9,9,9.0,9.0,4,4,4.0,4.0
FBgn0035688,1,11,11,11.0,11.0,4,4,4.0,4.0
FBgn0035689,1,10,10,10.0,10.0,2,2,2.0,2.0
FBgn0035702,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035710,2,5,6,5.5,5.5,1,3,2.0,2.0
FBgn0035713,2,5,9,7.0,7.0,2,2,2.0,2.0
FBgn0035714,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035715,5,3,5,4.0,4.0,1,2,1.2,1.0
FBgn0035719,2,6,7,6.5,6.5,1,4,2.5,2.5
FBgn0035721,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035733,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035734,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0035743,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035750,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035753,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0035755,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0035756,1,13,13,13.0,13.0,2,2,2.0,2.0
FBgn0035763,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035770,1,6,6,6.0,6.0,3,3,3.0,3.0
FBgn0035772,4,2,6,3.5,3.0,1,2,1.25,1.0
FBgn0035777,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035781,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035786,2,5,14,9.5,9.5,1,3,2.0,2.0
FBgn0035791,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035793,2,10,11,10.5,10.5,4,4,4.0,4.0
FBgn0035798,1,9,9,9.0,9.0,5,5,5.0,5.0
FBgn0035812,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035815,2,8,9,8.5,8.5,1,2,1.5,1.5
FBgn0035816,1,1,1,1.0,1.0,4,4,4.0,4.0
FBgn0035829,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035842,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0035844,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0035847,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035850,1,4,4,4.0,4.0,7,7,7.0,7.0
FBgn0035853,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0035854,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035858,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035865,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035878,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035880,1,6,6,6.0,6.0,4,4,4.0,4.0
FBgn0035888,2,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035889,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035890,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035896,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035903,1,7,7,7.0,7.0,3,3,3.0,3.0
FBgn0035909,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035914,3,6,7,6.666666666666667,7.0,1,2,1.3333333333333333,1.0
FBgn0035917,11,5,9,7.2727272727272725,7.0,1,2,1.0909090909090908,1.0
FBgn0035921,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035923,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0035936,1,7,7,7.0,7.0,3,3,3.0,3.0
FBgn0035942,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035944,1,4,4,4.0,4.0,4,4,4.0,4.0
FBgn0035945,1,7,7,7.0,7.0,3,3,3.0,3.0
FBgn0035951,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0035953,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0035955,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035959,1,5,5,5.0,5.0,3,3,3.0,3.0
FBgn0035964,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035968,3,4,5,4.333333333333333,4.0,1,2,1.3333333333333333,1.0
FBgn0035975,3,5,6,5.333333333333333,5.0,1,2,1.6666666666666667,2.0
FBgn0035976,8,3,6,4.5,4.5,1,3,1.25,1.0
FBgn0035983,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0035986,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0035987,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035995,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0035997,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036008,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0036020,2,4,5,4.5,4.5,2,2,2.0,2.0
FBgn0036030,7,6,8,7.285714285714286,7.0,1,2,1.2857142857142858,1.0
FBgn0036031,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0036032,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036039,2,5,5,5.0,5.0,1,2,1.5,1.5
FBgn0036043,9,7,15,12.777777777777779,13.0,1,5,1.4444444444444444,1.0
FBgn0036044,3,7,9,8.0,8.0,1,2,1.3333333333333333,1.0
FBgn0036052,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036053,1,7,7,7.0,7.0,4,4,4.0,4.0
FBgn0036059,4,5,7,6.25,6.5,1,3,1.5,1.0
FBgn0036062,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0036063,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036075,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036082,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036090,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0036093,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036096,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036101,1,4,4,4.0,4.0,4,4,4.0,4.0
FBgn0036102,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036105,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036106,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036111,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0036126,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036134,4,9,9,9.0,9.0,1,5,2.0,1.0
FBgn0036142,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0036143,1,6,6,6.0,6.0,3,3,3.0,3.0
FBgn0036144,2,8,9,8.5,8.5,2,3,2.5,2.5
FBgn0036147,1,10,10,10.0,10.0,2,2,2.0,2.0
FBgn0036150,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0036152,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0036154,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036155,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036159,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036170,2,2,7,4.5,4.5,1,2,1.5,1.5
FBgn0036173,2,2,3,2.5,2.5,1,3,2.0,2.0
FBgn0036180,2,6,8,7.0,7.0,1,3,2.0,2.0
FBgn0036187,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036188,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036191,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0036193,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036194,2,3,3,3.0,3.0,1,2,1.5,1.5
FBgn0036195,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0036196,2,5,5,5.0,5.0,1,4,2.5,2.5
FBgn0036205,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0036211,3,4,5,4.333333333333333,4.0,1,4,2.3333333333333335,2.0
FBgn0036212,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0036213,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036218,2,3,3,3.0,3.0,1,3,2.0,2.0
FBgn0036221,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036224,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036232,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036235,1,13,13,13.0,13.0,2,2,2.0,2.0
FBgn0036239,4,2,5,3.5,3.5,1,2,1.25,1.0
FBgn0036240,2,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0036249,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036257,3,5,7,6.0,6.0,1,2,1.3333333333333333,1.0
FBgn0036259,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036263,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0036271,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036272,2,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0036278,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0036279,4,17,19,18.0,18.0,1,2,1.5,1.5
FBgn0036285,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0036286,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0036287,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0036288,1,6,6,6.0,6.0,4,4,4.0,4.0
FBgn0036290,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0036291,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036294,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036302,3,10,13,11.666666666666666,12.0,1,2,1.3333333333333333,1.0
FBgn0036318,5,5,8,6.2,6.0,1,2,1.2,1.0
FBgn0036319,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0036324,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036330,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036331,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036336,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036337,2,3,3,3.0,3.0,1,2,1.5,1.5
FBgn0036342,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0036353,1,3,3,3.0,3.0,2,2,2.0,2.0
