ERS_grp_num,ERS_grp_size,gene_id,xscripts,contains_which_gtf,flag_nonolp_pair,flag_IR_in_set,num_IR_xscripts,prop_IR,num_ER,min_num_nt_diff,max_num_nt_diff,mean_num_nt_diff,median_num_nt_diff,min_prop_nt_diff,max_prop_nt_diff,mean_prop_nt_diff,median_prop_nt_diff
2861,1,FBgn0025692,tr_FBgn0025692_1,0,0,0,0,0.0,3,78.0,78.0,78.0,78.0,0.077151335311573,0.077151335311573,0.077151335311573,0.077151335311573
2862,1,FBgn0025692,tr_FBgn0025692_2,0,0,0,0,0.0,3,78.0,78.0,78.0,78.0,0.077151335311573,0.077151335311573,0.077151335311573,0.077151335311573
2863,4,FBgn0025693,tr_FBgn0025693_3|tr_FBgn0025693_1|tr_FBgn0025693_2|tr_FBgn0025693_4,0,0,0,0,0.0,10,65.0,502.0,283.5,283.5,0.031784841075795,0.203982121088988,0.11935756066851516,0.1213138158201935
2864,1,FBgn0025697,tr_FBgn0025697_1,0,0,0,0,0.0,4,3261.0,3261.0,3261.0,3261.0,0.586194499370843,0.586194499370843,0.586194499370843,0.586194499370843
2865,1,FBgn0025697,tr_FBgn0025697_2,0,0,0,0,0.0,4,3261.0,3261.0,3261.0,3261.0,0.586194499370843,0.586194499370843,0.586194499370843,0.586194499370843
2866,2,FBgn0025702,tr_FBgn0025702_1|tr_FBgn0025702_5,0,0,0,0,0.0,8,835.0,1412.0,1124.2,1253.0,0.175236096537251,0.318735891647856,0.24026025601166878,0.262793624161074
2867,1,FBgn0025702,tr_FBgn0025702_3,0,0,0,0,0.0,8,835.0,1412.0,1123.5,1123.5,0.175236096537251,0.318735891647856,0.2469859940925535,0.2469859940925535
2868,1,FBgn0025702,tr_FBgn0025702_10,0,0,0,0,0.0,7,500.0,500.0,500.0,500.0,0.106247343816405,0.106247343816405,0.106247343816405,0.106247343816405
2869,1,FBgn0025702,tr_FBgn0025702_11,0,0,0,0,0.0,7,500.0,500.0,500.0,500.0,0.106247343816405,0.106247343816405,0.106247343816405,0.106247343816405
2870,1,FBgn0025702,tr_FBgn0025702_2,0,0,0,0,0.0,7,1412.0,1412.0,1412.0,1412.0,0.330601732615313,0.330601732615313,0.330601732615313,0.330601732615313
2871,1,FBgn0025702,tr_FBgn0025702_4,0,0,0,0,0.0,7,1412.0,1412.0,1412.0,1412.0,0.330601732615313,0.330601732615313,0.330601732615313,0.330601732615313
2872,1,FBgn0025702,tr_FBgn0025702_6,0,0,0,0,0.0,8,868.0,868.0,868.0,868.0,0.181742043551089,0.181742043551089,0.181742043551089,0.181742043551089
2873,2,FBgn0025702,tr_FBgn0025702_8|tr_FBgn0025702_9,0,0,0,0,0.0,9,1359.0,1359.0,1359.0,1359.0,0.282418952618454,0.282418952618454,0.282418952618454,0.282418952618454
2874,3,FBgn0025709,tr_FBgn0025709_3|tr_FBgn0025709_2|tr_FBgn0025709_1,0,0,0,0,0.0,8,3.0,33.0,22.0,30.0,0.001438848920863,0.015602836879433,0.010408694321139,0.014184397163121
2875,2,FBgn0025720,tr_FBgn0025720_2|tr_FBgn0025720_1,0,0,0,0,0.0,8,21.0,21.0,21.0,21.0,0.012781497261108,0.012781497261108,0.012781497261108,0.012781497261108
2876,2,FBgn0025720,tr_FBgn0025720_4|tr_FBgn0025720_3,0,0,0,0,0.0,8,21.0,21.0,21.0,21.0,0.012758201701094,0.012758201701094,0.012758201701094,0.012758201701094
2877,1,FBgn0025725,tr_FBgn0025725_1,0,0,0,0,0.0,2,108.0,108.0,108.0,108.0,0.026483570377636,0.026483570377636,0.026483570377636,0.026483570377636
2878,1,FBgn0025725,tr_FBgn0025725_2,0,0,0,0,0.0,2,108.0,108.0,108.0,108.0,0.026483570377636,0.026483570377636,0.026483570377636,0.026483570377636
2879,2,FBgn0025741,tr_FBgn0025741_2|tr_FBgn0025741_4,0,0,0,0,0.0,10,3753.0,3753.0,3753.0,3753.0,0.36458130950068,0.36458130950068,0.36458130950068,0.36458130950068
2880,2,FBgn0025777,tr_FBgn0025777_1|tr_FBgn0025777_4,0,0,0,0,0.0,7,1011.0,1011.0,1011.0,1011.0,0.34481582537517,0.34481582537517,0.34481582537517,0.34481582537517
2881,2,FBgn0025777,tr_FBgn0025777_2|tr_FBgn0025777_3,0,0,0,0,0.0,7,9.0,9.0,9.0,9.0,0.003754693366708,0.003754693366708,0.003754693366708,0.003754693366708
2882,5,FBgn0025790,tr_FBgn0025790_5|tr_FBgn0025790_4|tr_FBgn0025790_3|tr_FBgn0025790_1|tr_FBgn0025790_2,0,0,0,0,0.0,7,3.0,1536.0,511.84,470.0,0.001389532190829,0.476722532588454,0.19894297288836563,0.217996289424861
2883,1,FBgn0025790,tr_FBgn0025790_6,0,0,0,0,0.0,6,1063.0,1536.0,1250.4,1292.0,0.32991930477964,0.476722532588454,0.3880819366852886,0.400993171942893
2884,1,FBgn0025802,tr_FBgn0025802_1,0,0,0,0,0.0,10,60.0,60.0,60.0,60.0,0.008846947803008,0.008846947803008,0.008846947803008,0.008846947803008
2885,1,FBgn0025802,tr_FBgn0025802_2,0,0,0,0,0.0,10,60.0,60.0,60.0,60.0,0.008846947803008,0.008846947803008,0.008846947803008,0.008846947803008
2886,1,FBgn0025809,tr_FBgn0025809_1,0,0,0,0,0.0,2,72.0,72.0,72.0,72.0,0.04777704047777,0.04777704047777,0.04777704047777,0.04777704047777
2887,1,FBgn0025809,tr_FBgn0025809_2,0,0,0,0,0.0,2,72.0,72.0,72.0,72.0,0.04777704047777,0.04777704047777,0.04777704047777,0.04777704047777
2888,1,FBgn0025820,tr_FBgn0025820_1,0,0,0,0,0.0,1,50.0,60.0,55.0,55.0,0.058892815076561,0.070671378091873,0.064782096584217,0.064782096584217
2889,2,FBgn0025820,tr_FBgn0025820_3|tr_FBgn0025820_2,0,0,0,0,0.0,1,10.0,60.0,32.5,30.0,0.012515644555695,0.070671378091873,0.038648870569956,0.035704229816128
2890,2,FBgn0025835,tr_FBgn0025835_1|tr_FBgn0025835_2,0,0,0,0,0.0,11,3.0,3.0,3.0,3.0,0.000791347929306,0.000791347929306,0.000791347929306,0.000791347929306
2891,2,FBgn0025836,tr_FBgn0025836_1|tr_FBgn0025836_2,0,0,0,0,0.0,9,430.0,430.0,430.0,430.0,0.101081335213916,0.101081335213916,0.101081335213916,0.101081335213916
2892,3,FBgn0025836,tr_FBgn0025836_6|tr_FBgn0025836_3|tr_FBgn0025836_5,0,0,0,0,0.0,14,6.0,77.0,29.333333333333332,7.0,0.001179013558656,0.015139598898938,0.005767343409369222,0.001376327172631
2893,1,FBgn0025836,tr_FBgn0025836_4,0,0,0,0,0.0,14,70.0,77.0,74.66666666666667,77.0,0.013774104683196,0.015139598898938,0.014681459194961666,0.015130674002751
2894,2,FBgn0025837,tr_FBgn0025837_1|tr_FBgn0025837_2,0,0,0,0,0.0,4,8.0,8.0,8.0,8.0,0.003929273084479,0.003929273084479,0.003929273084479,0.003929273084479
2895,2,FBgn0025865,tr_FBgn0025865_2|tr_FBgn0025865_1,0,0,0,0,0.0,4,3.0,93.0,62.0,90.0,0.001240181893344,0.037959183673469,0.025318859215525836,0.0367572120797645
2896,2,FBgn0025865,tr_FBgn0025865_3|tr_FBgn0025865_4,0,0,0,0,0.0,4,3.0,93.0,62.0,90.0,0.001254705144291,0.037959183673469,0.025323700299174835,0.0367572120797645
2897,2,FBgn0025874,tr_FBgn0025874_1|tr_FBgn0025874_2,0,0,0,0,0.0,2,36.0,36.0,36.0,36.0,0.018556701030928,0.018556701030928,0.018556701030928,0.018556701030928
2898,1,FBgn0025936,tr_FBgn0025936_1,0,0,0,0,0.0,13,603.0,651.0,627.0,627.0,0.148011782032401,0.152601969057665,0.150306875545033,0.150306875545033
2899,1,FBgn0025936,tr_FBgn0025936_2,0,0,0,0,0.0,13,336.0,603.0,469.5,469.5,0.08019093078759,0.148011782032401,0.1141013564099955,0.1141013564099955
2900,1,FBgn0025936,tr_FBgn0025936_4,0,0,0,0,0.0,13,336.0,651.0,493.5,493.5,0.08019093078759,0.152601969057665,0.11639644992262749,0.11639644992262749
2901,1,FBgn0025936,tr_FBgn0025936_3,0,0,0,0,0.0,13,74.0,74.0,74.0,74.0,0.017865765330758,0.017865765330758,0.017865765330758,0.017865765330758
2902,1,FBgn0025936,tr_FBgn0025936_5,0,0,0,0,0.0,13,74.0,74.0,74.0,74.0,0.017865765330758,0.017865765330758,0.017865765330758,0.017865765330758
2903,2,FBgn0026056,tr_FBgn0026056_2|tr_FBgn0026056_1,0,0,0,0,0.0,4,3.0,3.0,3.0,3.0,0.001191421763304,0.001191421763304,0.001191421763304,0.001191421763304
2904,1,FBgn0026059,tr_FBgn0026059_2,0,0,0,0,0.0,7,63.0,63.0,63.0,63.0,0.015734265734266,0.015734265734266,0.015734265734266,0.015734265734266
2905,1,FBgn0026059,tr_FBgn0026059_3,0,0,0,0,0.0,7,63.0,63.0,63.0,63.0,0.015734265734266,0.015734265734266,0.015734265734266,0.015734265734266
2906,2,FBgn0026059,tr_FBgn0026059_8|tr_FBgn0026059_7,0,0,0,0,0.0,18,732.0,732.0,732.0,732.0,0.098678889188461,0.098678889188461,0.098678889188461,0.098678889188461
2907,3,FBgn0026076,tr_FBgn0026076_1|tr_FBgn0026076_3|tr_FBgn0026076_2,0,0,0,0,0.0,5,90.0,685.0,456.6666666666667,595.0,0.04,0.30296329057939,0.20204039510541066,0.263157894736842
2908,2,FBgn0026080,tr_FBgn0026080_1|tr_FBgn0026080_2,0,0,0,0,0.0,5,68.0,68.0,68.0,68.0,0.028180687940323,0.028180687940323,0.028180687940323,0.028180687940323
2909,5,FBgn0026083,tr_FBgn0026083_4|tr_FBgn0026083_8|tr_FBgn0026083_5|tr_FBgn0026083_3|tr_FBgn0026083_1,0,1,0,0,0.0,6,16.0,3972.0,2065.6666666666665,1507.0,0.001964154186104,0.416134101623887,0.2267854291352946,0.156995520366705
2910,1,FBgn0026083,tr_FBgn0026083_2,0,0,0,0,0.0,5,2362.0,3853.0,2864.3333333333335,2378.0,0.285024737540726,0.395585215605749,0.322337486088369,0.286402505118632
2911,3,FBgn0026083,tr_FBgn0026083_7|tr_FBgn0026083_9|tr_FBgn0026083_6,0,0,0,0,0.0,8,645.0,2805.0,1900.0,2250.0,0.08911301464493,0.297045430477602,0.20911395056805301,0.241183406581627
2912,2,FBgn0026084,tr_FBgn0026084_5|tr_FBgn0026084_4,0,0,0,0,0.0,4,11.0,11.0,11.0,11.0,0.012276785714286,0.012276785714286,0.012276785714286,0.012276785714286
2913,1,FBgn0026085,tr_FBgn0026085_2,0,0,0,0,0.0,2,115.0,115.0,115.0,115.0,0.104450499545867,0.104450499545867,0.104450499545867,0.104450499545867
2914,1,FBgn0026085,tr_FBgn0026085_3,0,0,0,0,0.0,2,115.0,115.0,115.0,115.0,0.104450499545867,0.104450499545867,0.104450499545867,0.104450499545867
2915,4,FBgn0026086,tr_FBgn0026086_4|tr_FBgn0026086_1|tr_FBgn0026086_2|tr_FBgn0026086_6,0,0,0,0,0.0,8,67.0,182.0,135.66666666666666,143.0,0.032042085126734,0.087795465508924,0.0662084531978845,0.06953506040302701
2916,3,FBgn0026086,tr_FBgn0026086_13|tr_FBgn0026086_14|tr_FBgn0026086_10,0,0,0,0,0.0,11,353.0,5109.0,3245.1,4175.0,0.049964614295825,0.658630914013149,0.4678085451867664,0.611900923347501
2917,1,FBgn0026086,tr_FBgn0026086_11,0,0,0,0,0.0,11,803.0,5109.0,3556.0,4756.0,0.232686177919444,0.658630914013149,0.5080615633565506,0.632867598137059
2918,2,FBgn0026086,tr_FBgn0026086_12|tr_FBgn0026086_8,0,0,0,0,0.0,11,4175.0,4175.0,4175.0,4175.0,0.617969212551806,0.617969212551806,0.617969212551806,0.617969212551806
2919,1,FBgn0026086,tr_FBgn0026086_9,0,0,0,0,0.0,12,4115.0,4115.0,4115.0,4115.0,0.591745757837216,0.591745757837216,0.591745757837216,0.591745757837216
2920,1,FBgn0026141,tr_FBgn0026141_1,0,0,0,0,0.0,1,54.0,126.0,90.0,90.0,0.08,0.171195652173913,0.1255978260869565,0.1255978260869565
2921,2,FBgn0026141,tr_FBgn0026141_2|tr_FBgn0026141_3,0,0,0,0,0.0,1,54.0,126.0,81.0,72.0,0.08,0.171195652173913,0.11558483679714375,0.105571847507331
2922,2,FBgn0026144,tr_FBgn0026144_2|tr_FBgn0026144_1,0,0,0,0,0.0,4,748.0,748.0,748.0,748.0,0.290034897246995,0.290034897246995,0.290034897246995,0.290034897246995
2923,3,FBgn0026147,tr_FBgn0026147_2|tr_FBgn0026147_1|tr_FBgn0026147_4,0,0,0,0,0.0,10,736.0,2274.0,1597.3333333333333,1782.0,0.137185461323392,0.32942199043894,0.24009097739645932,0.253665480427046
2924,2,FBgn0026147,tr_FBgn0026147_10|tr_FBgn0026147_3,0,0,0,0,0.0,9,1360.0,3581.0,2469.5,2468.5,0.198946752486834,0.523844353423054,0.3612492685781155,0.361102984201287
2925,2,FBgn0026147,tr_FBgn0026147_9|tr_FBgn0026147_6,0,0,0,0,0.0,9,4.0,3581.0,1791.5,1790.5,0.001227370359006,0.523844353423054,0.2623895775142015,0.262243293137373
2926,3,FBgn0026147,tr_FBgn0026147_7|tr_FBgn0026147_8|tr_FBgn0026147_5,0,0,0,0,0.0,12,4.0,126.0,84.0,122.0,0.001013427919939,0.030965839272549,0.020654021316149334,0.02998279675596
2927,1,FBgn0026150,tr_FBgn0026150_1,0,0,0,0,0.0,1,124.0,124.0,124.0,124.0,0.05662100456621,0.05662100456621,0.05662100456621,0.05662100456621
2928,1,FBgn0026150,tr_FBgn0026150_2,0,0,0,0,0.0,1,124.0,124.0,124.0,124.0,0.05662100456621,0.05662100456621,0.05662100456621,0.05662100456621
2929,2,FBgn0026160,tr_FBgn0026160_3|tr_FBgn0026160_2,0,0,0,0,0.0,11,2733.0,2733.0,2733.0,2733.0,0.418017742428877,0.418017742428877,0.418017742428877,0.418017742428877
2930,2,FBgn0026181,tr_FBgn0026181_3|tr_FBgn0026181_2,0,0,0,0,0.0,11,27.0,27.0,27.0,27.0,0.003755215577191,0.003755215577191,0.003755215577191,0.003755215577191
2931,2,FBgn0026199,tr_FBgn0026199_2|tr_FBgn0026199_1,0,0,0,0,0.0,4,806.0,1274.0,962.0,806.0,0.238532110091743,0.320825988416016,0.26596340286650066,0.238532110091743
2932,1,FBgn0026199,tr_FBgn0026199_3,0,0,0,0,0.0,4,1274.0,1274.0,1274.0,1274.0,0.320825988416016,0.320825988416016,0.320825988416016,0.320825988416016
2933,2,FBgn0026206,tr_FBgn0026206_1|tr_FBgn0026206_4,0,0,0,0,0.0,7,17716.0,17716.0,17716.0,17716.0,0.782820025628563,0.782820025628563,0.782820025628563,0.782820025628563
2934,2,FBgn0026206,tr_FBgn0026206_2|tr_FBgn0026206_5,0,0,0,0,0.0,8,17809.0,17809.0,17809.0,17809.0,0.772926522286359,0.772926522286359,0.772926522286359,0.772926522286359
2935,3,FBgn0026238,tr_FBgn0026238_1|tr_FBgn0026238_5|tr_FBgn0026238_2,0,0,0,0,0.0,4,120.0,374.0,241.55555555555554,227.0,0.062079668908433,0.18050193050193,0.11950494124774923,0.111274509803922
2936,2,FBgn0026238,tr_FBgn0026238_4|tr_FBgn0026238_3,0,0,0,0,0.0,3,120.0,339.0,207.6,188.0,0.062079668908433,0.157235621521336,0.103769938582591,0.097258147956544
2937,2,FBgn0026239,tr_FBgn0026239_3|tr_FBgn0026239_2,0,0,0,0,0.0,6,2257.0,2257.0,2257.0,2257.0,0.360082961072112,0.360082961072112,0.360082961072112,0.360082961072112
2938,2,FBgn0026250,tr_FBgn0026250_2|tr_FBgn0026250_1,0,0,0,0,0.0,3,562.0,562.0,562.0,562.0,0.326744186046512,0.326744186046512,0.326744186046512,0.326744186046512
2939,3,FBgn0026257,tr_FBgn0026257_4|tr_FBgn0026257_2|tr_FBgn0026257_3,0,0,0,0,0.0,3,127.0,727.0,484.6666666666667,600.0,0.071509009009009,0.373203285420945,0.250906835994105,0.308008213552361
2940,2,FBgn0026259,tr_FBgn0026259_5|tr_FBgn0026259_4,0,0,0,0,0.0,10,25.0,25.0,25.0,25.0,0.005677946854417,0.005677946854417,0.005677946854417,0.005677946854417
2941,3,FBgn0026313,tr_FBgn0026313_3|tr_FBgn0026313_2|tr_FBgn0026313_5,0,0,0,0,0.0,11,21.0,797.0,533.3333333333334,782.0,0.004663557628248,0.150889814464218,0.101201117720081,0.148049981067777
2942,1,FBgn0026361,tr_FBgn0026361_1,0,0,0,0,0.0,1,145.0,145.0,145.0,145.0,0.081050866405813,0.081050866405813,0.081050866405813,0.081050866405813
2943,1,FBgn0026361,tr_FBgn0026361_2,0,0,0,0,0.0,1,145.0,145.0,145.0,145.0,0.081050866405813,0.081050866405813,0.081050866405813,0.081050866405813
2944,2,FBgn0026374,tr_FBgn0026374_2|tr_FBgn0026374_1,0,0,0,0,0.0,12,155.0,155.0,155.0,155.0,0.061119873817035,0.061119873817035,0.061119873817035,0.061119873817035
2945,2,FBgn0026375,tr_FBgn0026375_2|tr_FBgn0026375_7,0,0,0,0,0.0,14,1767.0,1767.0,1767.0,1767.0,0.23131299908365,0.23131299908365,0.23131299908365,0.23131299908365
2946,2,FBgn0026376,tr_FBgn0026376_4|tr_FBgn0026376_3,0,0,0,0,0.0,7,74.0,74.0,74.0,74.0,0.018786494034019,0.018786494034019,0.018786494034019,0.018786494034019
2947,1,FBgn0026379,tr_FBgn0026379_4,0,0,0,0,0.0,11,164.0,276.0,220.0,220.0,0.0625,0.105182926829268,0.083841463414634,0.083841463414634
2948,2,FBgn0026379,tr_FBgn0026379_7|tr_FBgn0026379_6,0,0,0,0,0.0,11,112.0,276.0,166.0,138.0,0.045399270368869,0.105182926829268,0.0646203668917515,0.053949635184434505
2949,3,FBgn0026401,tr_FBgn0026401_4|tr_FBgn0026401_3|tr_FBgn0026401_2,0,0,0,0,0.0,24,7.0,107.0,55.833333333333336,53.5,0.001058841325064,0.015943972582328,0.008347127714778333,0.0080002663714225
2950,2,FBgn0026401,tr_FBgn0026401_5|tr_FBgn0026401_6,0,0,0,0,0.0,23,28.0,107.0,73.25,75.5,0.004172254507525,0.015943972582328,0.010926699635067,0.0112973215621725
2951,2,FBgn0026409,tr_FBgn0026409_1|tr_FBgn0026409_2,0,0,0,0,0.0,4,14.0,14.0,14.0,14.0,0.007905138339921,0.007905138339921,0.007905138339921,0.007905138339921
2952,2,FBgn0026415,tr_FBgn0026415_2|tr_FBgn0026415_1,0,0,0,0,0.0,4,320.0,320.0,320.0,320.0,0.174482006543075,0.174482006543075,0.174482006543075,0.174482006543075
2953,1,FBgn0026418,tr_FBgn0026418_1,0,0,0,0,0.0,5,428.0,428.0,428.0,428.0,0.117099863201094,0.117099863201094,0.117099863201094,0.117099863201094
2954,5,FBgn0026418,tr_FBgn0026418_4|tr_FBgn0026418_8|tr_FBgn0026418_3|tr_FBgn0026418_7|tr_FBgn0026418_6,0,0,0,0,0.0,5,3.0,431.0,189.9047619047619,28.0,0.000941324129275,0.120055710306407,0.05317442743327552,0.008785691873235
2955,2,FBgn0026418,tr_FBgn0026418_5|tr_FBgn0026418_2,0,0,0,0,0.0,7,25.0,25.0,25.0,25.0,0.007614986293025,0.007614986293025,0.007614986293025,0.007614986293025
2956,1,FBgn0026428,tr_FBgn0026428_3,0,0,0,0,0.0,8,393.0,393.0,393.0,393.0,0.092666823862297,0.092666823862297,0.092666823862297,0.092666823862297
2957,1,FBgn0026428,tr_FBgn0026428_4,0,0,0,0,0.0,8,393.0,393.0,393.0,393.0,0.092666823862297,0.092666823862297,0.092666823862297,0.092666823862297
2958,1,FBgn0026430,tr_FBgn0026430_1,0,0,0,0,0.0,6,272.0,1069.0,670.5,670.5,0.07955542556303,0.253557874762808,0.16655665016291898,0.16655665016291898
2959,1,FBgn0026430,tr_FBgn0026430_2,0,0,0,0,0.0,6,272.0,797.0,534.5,534.5,0.07955542556303,0.193917274939173,0.13673635025110148,0.13673635025110148
2960,1,FBgn0026430,tr_FBgn0026430_4,0,0,0,0,0.0,4,797.0,3077.0,1459.75,982.5,0.193917274939173,0.502367346938776,0.2919618407052015,0.2357813704714285
2961,1,FBgn0026430,tr_FBgn0026430_3,0,0,0,0,0.0,5,896.0,2181.0,1538.5,1538.5,0.218004866180049,0.417096959265634,0.3175509127228415,0.3175509127228415
2962,1,FBgn0026430,tr_FBgn0026430_5,0,0,0,0,0.0,5,2181.0,3077.0,2629.0,2629.0,0.417096959265634,0.502367346938776,0.45973215310220505,0.45973215310220505
2963,2,FBgn0026438,tr_FBgn0026438_2|tr_FBgn0026438_3,0,0,0,0,0.0,8,112.0,112.0,112.0,112.0,0.035342379299464,0.035342379299464,0.035342379299464,0.035342379299464
2964,3,FBgn0026439,tr_FBgn0026439_4|tr_FBgn0026439_3|tr_FBgn0026439_2,0,0,0,0,0.0,11,28.0,196.0,130.66666666666666,168.0,0.00929614873838,0.065073041168659,0.04355648600118467,0.056300268096515
2965,2,FBgn0026533,tr_FBgn0026533_3|tr_FBgn0026533_4,0,0,0,0,0.0,11,1392.0,1392.0,1392.0,1392.0,0.351603940388987,0.351603940388987,0.351603940388987,0.351603940388987
2966,1,FBgn0026573,tr_FBgn0026573_1,0,0,0,0,0.0,5,438.0,438.0,438.0,438.0,0.115141955835962,0.115141955835962,0.115141955835962,0.115141955835962
2967,1,FBgn0026573,tr_FBgn0026573_2,0,0,0,0,0.0,5,438.0,438.0,438.0,438.0,0.115141955835962,0.115141955835962,0.115141955835962,0.115141955835962
2968,1,FBgn0026575,tr_FBgn0026575_1,0,0,0,0,0.0,7,95.0,887.0,491.0,491.0,0.011918203487643,0.101221043021796,0.0565696232547195,0.0565696232547195
2969,2,FBgn0026575,tr_FBgn0026575_3|tr_FBgn0026575_2,0,0,0,0,0.0,7,95.0,887.0,641.5,792.0,0.011918203487643,0.101221043021796,0.07347481505084476,0.09038000684697
2970,1,FBgn0026576,tr_FBgn0026576_1,0,0,0,0,0.0,1,82.0,82.0,82.0,82.0,0.042887029288703,0.042887029288703,0.042887029288703,0.042887029288703
2971,1,FBgn0026576,tr_FBgn0026576_2,0,0,0,0,0.0,1,82.0,82.0,82.0,82.0,0.042887029288703,0.042887029288703,0.042887029288703,0.042887029288703
2972,2,FBgn0026597,tr_FBgn0026597_1|tr_FBgn0026597_2,0,0,0,0,0.0,11,18.0,18.0,18.0,18.0,0.004947773501924,0.004947773501924,0.004947773501924,0.004947773501924
2973,2,FBgn0026597,tr_FBgn0026597_5|tr_FBgn0026597_4,0,0,0,0,0.0,13,410.0,410.0,410.0,410.0,0.087401406949478,0.087401406949478,0.087401406949478,0.087401406949478
2974,2,FBgn0026597,tr_FBgn0026597_7|tr_FBgn0026597_6,0,0,0,0,0.0,12,18.0,18.0,18.0,18.0,0.003953437294092,0.003953437294092,0.003953437294092,0.003953437294092
2975,1,FBgn0026598,tr_FBgn0026598_1,0,0,0,0,0.0,3,60.0,60.0,60.0,60.0,0.014855162168854,0.014855162168854,0.014855162168854,0.014855162168854
2976,1,FBgn0026598,tr_FBgn0026598_2,0,0,0,0,0.0,3,60.0,60.0,60.0,60.0,0.014855162168854,0.014855162168854,0.014855162168854,0.014855162168854
2977,2,FBgn0026620,tr_FBgn0026620_2|tr_FBgn0026620_1,0,0,0,0,0.0,8,42.0,42.0,42.0,42.0,0.022900763358779,0.022900763358779,0.022900763358779,0.022900763358779
2978,3,FBgn0026620,tr_FBgn0026620_11|tr_FBgn0026620_13|tr_FBgn0026620_10,0,0,0,0,0.0,10,3.0,45.0,30.0,42.0,0.00065274151436,0.009791122715405,0.006527415143603,0.009138381201044
2979,2,FBgn0026620,tr_FBgn0026620_3|tr_FBgn0026620_4,0,0,0,0,0.0,8,800.0,800.0,800.0,800.0,0.307810696421701,0.307810696421701,0.307810696421701,0.307810696421701
2980,1,FBgn0026620,tr_FBgn0026620_5,0,0,0,0,0.0,10,353.0,1069.0,606.6666666666666,398.0,0.071341956345998,0.187346652646337,0.11304171633616766,0.080436540016168
2981,3,FBgn0026620,tr_FBgn0026620_7|tr_FBgn0026620_8|tr_FBgn0026620_6,0,0,0,0,0.0,10,45.0,1069.0,577.7777777777778,800.0,0.009172441907868,0.187346652646337,0.10378400917737877,0.140203294777427
2982,3,FBgn0026630,tr_FBgn0026630_1|tr_FBgn0026630_3|tr_FBgn0026630_2,0,0,0,0,0.0,4,146.0,709.0,472.6666666666667,563.0,0.061421960454354,0.298275136726967,0.20401676734073332,0.252353204840879
2983,2,FBgn0026666,tr_FBgn0026666_2|tr_FBgn0026666_1,0,0,0,0,0.0,5,3.0,3.0,3.0,3.0,0.003831417624521,0.003831417624521,0.003831417624521,0.003831417624521
2984,1,FBgn0026737,tr_FBgn0026737_1,0,0,0,0,0.0,2,54.0,54.0,54.0,54.0,0.053946053946054,0.053946053946054,0.053946053946054,0.053946053946054
2985,1,FBgn0026737,tr_FBgn0026737_2,0,0,0,0,0.0,2,54.0,54.0,54.0,54.0,0.053946053946054,0.053946053946054,0.053946053946054,0.053946053946054
2986,1,FBgn0026749,tr_FBgn0026749_1,0,0,0,0,0.0,3,157.0,157.0,157.0,157.0,0.121423047177108,0.121423047177108,0.121423047177108,0.121423047177108
2987,1,FBgn0026749,tr_FBgn0026749_2,0,0,0,0,0.0,3,157.0,157.0,157.0,157.0,0.121423047177108,0.121423047177108,0.121423047177108,0.121423047177108
2988,2,FBgn0026777,tr_FBgn0026777_2|tr_FBgn0026777_1,0,0,0,0,0.0,5,538.0,538.0,538.0,538.0,0.265416872224963,0.265416872224963,0.265416872224963,0.265416872224963
2989,2,FBgn0026872,tr_FBgn0026872_1|tr_FBgn0026872_2,0,0,0,0,0.0,5,106.0,106.0,106.0,106.0,0.117127071823204,0.117127071823204,0.117127071823204,0.117127071823204
2990,2,FBgn0026872,tr_FBgn0026872_4|tr_FBgn0026872_3,0,0,0,0,0.0,5,619.0,619.0,619.0,619.0,0.419945725915875,0.419945725915875,0.419945725915875,0.419945725915875
2991,2,FBgn0026873,tr_FBgn0026873_1|tr_FBgn0026873_2,0,0,0,0,0.0,3,23.0,23.0,23.0,23.0,0.026589595375723,0.026589595375723,0.026589595375723,0.026589595375723
2992,2,FBgn0027053,tr_FBgn0027053_1|tr_FBgn0027053_2,0,0,0,0,0.0,3,6.0,6.0,6.0,6.0,0.005016722408027,0.005016722408027,0.005016722408027,0.005016722408027
2993,2,FBgn0027066,tr_FBgn0027066_6|tr_FBgn0027066_5,0,0,0,0,0.0,8,3.0,3.0,3.0,3.0,0.001601708489055,0.001601708489055,0.001601708489055,0.001601708489055
2994,4,FBgn0027070,tr_FBgn0027070_2|tr_FBgn0027070_4|tr_FBgn0027070_1|tr_FBgn0027070_3,0,0,0,0,0.0,4,3.0,96.0,50.0,48.0,0.001576458223857,0.050446663163426,0.026345185462364334,0.025392416746083
2995,2,FBgn0027081,tr_FBgn0027081_2|tr_FBgn0027081_3,0,0,0,0,0.0,4,498.0,498.0,498.0,498.0,0.178111587982833,0.178111587982833,0.178111587982833,0.178111587982833
2996,2,FBgn0027082,tr_FBgn0027082_1|tr_FBgn0027082_2,0,0,0,0,0.0,4,8.0,8.0,8.0,8.0,0.005273566249176,0.005273566249176,0.005273566249176,0.005273566249176
2997,2,FBgn0027084,tr_FBgn0027084_3|tr_FBgn0027084_1,0,0,0,0,0.0,4,63.0,340.0,247.66666666666666,340.0,0.02834008097166,0.150044130626655,0.10947611407499,0.150044130626655
2998,1,FBgn0027084,tr_FBgn0027084_2,0,0,0,0,0.0,4,63.0,63.0,63.0,63.0,0.02834008097166,0.02834008097166,0.02834008097166,0.02834008097166
