gene_id,num_sets,min_ER,max_ER,mean_ER,median_ER,min_grp_size,max_grp_size,mean_grp_size,median_grp_size
FBgn0034728,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0034729,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0034742,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0034761,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034789,4,14,16,15.0,15.0,1,2,1.25,1.0
FBgn0034792,1,9,9,9.0,9.0,3,3,3.0,3.0
FBgn0034793,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0034797,2,11,12,11.5,11.5,1,2,1.5,1.5
FBgn0034802,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0034807,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0034840,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0034841,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034858,3,3,5,4.0,4.0,1,2,1.3333333333333333,1.0
FBgn0034876,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0034885,4,2,3,2.5,2.5,1,3,1.5,1.0
FBgn0034897,2,9,10,9.5,9.5,1,3,2.0,2.0
FBgn0034903,4,14,15,14.5,14.5,1,2,1.25,1.0
FBgn0034914,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0034928,2,4,4,4.0,4.0,1,1,1.0,1.0
FBgn0034946,3,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0034951,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0034956,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0034962,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0034963,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0034965,2,11,12,11.5,11.5,2,3,2.5,2.5
FBgn0034970,3,4,5,4.666666666666667,5.0,1,1,1.0,1.0
FBgn0034975,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0034982,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0034985,2,8,9,8.5,8.5,1,2,1.5,1.5
FBgn0034990,3,3,4,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
FBgn0034997,4,6,7,6.25,6.0,1,1,1.0,1.0
FBgn0035008,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0035028,2,6,12,9.0,9.0,1,3,2.0,2.0
FBgn0035032,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0035041,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0035046,1,5,5,5.0,5.0,4,4,4.0,4.0
FBgn0035047,2,4,4,4.0,4.0,1,2,1.5,1.5
FBgn0035049,7,5,7,5.857142857142857,6.0,1,3,1.4285714285714286,1.0
FBgn0035050,2,6,6,6.0,6.0,1,1,1.0,1.0
FBgn0035060,3,10,12,11.0,11.0,1,2,1.3333333333333333,1.0
FBgn0035069,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0035082,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0035086,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0035087,4,2,3,2.5,2.5,1,1,1.0,1.0
FBgn0035088,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0035092,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0035099,3,5,7,6.333333333333333,7.0,1,1,1.0,1.0
FBgn0035101,4,2,4,3.0,3.0,1,2,1.25,1.0
FBgn0035103,3,4,5,4.333333333333333,4.0,1,2,1.6666666666666667,2.0
FBgn0035106,1,8,8,8.0,8.0,3,3,3.0,3.0
FBgn0035107,2,4,4,4.0,4.0,1,2,1.5,1.5
FBgn0035110,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035111,2,4,4,4.0,4.0,1,1,1.0,1.0
FBgn0035112,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035132,6,5,7,5.333333333333333,5.0,1,2,1.1666666666666667,1.0
FBgn0035137,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0035140,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0040153,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0040207,2,10,11,10.5,10.5,1,2,1.5,1.5
FBgn0040208,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0040230,2,6,6,6.0,6.0,1,1,1.0,1.0
FBgn0040232,2,11,12,11.5,11.5,2,2,2.0,2.0
FBgn0040237,2,5,5,5.0,5.0,1,1,1.0,1.0
FBgn0040238,2,7,8,7.5,7.5,2,2,2.0,2.0
FBgn0040260,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0040281,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0040285,2,5,5,5.0,5.0,1,2,1.5,1.5
FBgn0040297,10,10,21,18.0,20.0,1,2,1.2,1.0
FBgn0040305,5,3,6,4.2,4.0,1,2,1.4,1.0
FBgn0040309,3,1,2,1.6666666666666667,2.0,1,2,1.6666666666666667,2.0
FBgn0040319,4,5,5,5.0,5.0,1,1,1.0,1.0
FBgn0040322,2,5,5,5.0,5.0,1,2,1.5,1.5
FBgn0040324,1,5,5,5.0,5.0,3,3,3.0,3.0
FBgn0040333,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0040340,3,2,2,2.0,2.0,1,2,1.3333333333333333,1.0
FBgn0040354,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0040370,2,6,7,6.5,6.5,1,2,1.5,1.5
FBgn0040372,2,9,9,9.0,9.0,1,1,1.0,1.0
FBgn0040373,3,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0040376,3,2,2,2.0,2.0,1,2,1.3333333333333333,1.0
FBgn0040382,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0040384,3,7,9,8.0,8.0,1,3,1.6666666666666667,1.0
FBgn0040388,3,5,10,8.0,9.0,1,3,1.6666666666666667,1.0
FBgn0040389,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0040395,3,5,5,5.0,5.0,1,1,1.0,1.0
FBgn0040467,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0040507,1,12,12,12.0,12.0,2,2,2.0,2.0
FBgn0040508,2,11,11,11.0,11.0,1,1,1.0,1.0
FBgn0040510,1,12,12,12.0,12.0,5,5,5.0,5.0
FBgn0040512,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0040513,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0040519,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0040524,2,4,4,4.0,4.0,1,2,1.5,1.5
FBgn0040532,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0040551,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0040571,2,3,3,3.0,3.0,1,2,1.5,1.5
FBgn0040601,1,6,6,6.0,6.0,4,4,4.0,4.0
FBgn0040606,2,1,2,1.5,1.5,1,2,1.5,1.5
FBgn0040609,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0040628,1,5,5,5.0,5.0,3,3,3.0,3.0
FBgn0040660,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0040666,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0040684,3,1,2,1.3333333333333333,1.0,1,1,1.0,1.0
FBgn0040694,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0040773,3,3,5,4.0,4.0,1,2,1.3333333333333333,1.0
FBgn0040777,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0040780,2,4,4,4.0,4.0,1,1,1.0,1.0
FBgn0040823,4,6,7,6.75,7.0,1,2,1.25,1.0
FBgn0040837,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0040859,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0040918,2,6,6,6.0,6.0,1,1,1.0,1.0
FBgn0040941,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0040958,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0040964,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0041004,5,5,7,6.0,6.0,1,2,1.6,2.0
FBgn0041087,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0041092,5,12,15,13.2,13.0,1,2,1.2,1.0
FBgn0041096,5,6,8,7.0,7.0,1,3,1.8,2.0
FBgn0041150,3,10,11,10.333333333333334,10.0,1,6,2.6666666666666665,1.0
FBgn0041164,2,6,8,7.0,7.0,1,2,1.5,1.5
FBgn0041180,2,7,8,7.5,7.5,2,2,2.0,2.0
FBgn0041184,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0041188,4,4,4,4.0,4.0,1,1,1.0,1.0
FBgn0041191,2,5,5,5.0,5.0,1,1,1.0,1.0
FBgn0041205,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0041210,6,12,14,13.166666666666666,13.0,1,2,1.3333333333333333,1.0
FBgn0041224,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0041243,2,8,8,8.0,8.0,1,2,1.5,1.5
FBgn0041585,4,2,5,3.5,3.5,1,2,1.25,1.0
FBgn0041604,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0041605,15,3,8,5.466666666666667,5.0,1,4,1.4,1.0
FBgn0041630,3,3,4,3.6666666666666665,4.0,1,2,1.3333333333333333,1.0
FBgn0041702,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0041707,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0041710,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0041775,1,7,7,7.0,7.0,8,8,8.0,8.0
FBgn0041781,4,5,7,6.0,6.0,1,2,1.25,1.0
FBgn0041789,7,3,9,7.571428571428571,8.0,1,2,1.2857142857142858,1.0
FBgn0042094,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0042111,2,5,5,5.0,5.0,1,2,1.5,1.5
FBgn0042132,3,1,3,2.0,2.0,1,2,1.3333333333333333,1.0
FBgn0042135,4,5,13,8.0,7.0,1,2,1.25,1.0
FBgn0042138,3,5,6,5.333333333333333,5.0,1,2,1.6666666666666667,2.0
FBgn0042177,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0042178,2,8,8,8.0,8.0,1,1,1.0,1.0
FBgn0042185,4,7,9,8.25,8.5,1,4,2.0,1.5
FBgn0042189,2,3,3,3.0,3.0,1,2,1.5,1.5
FBgn0042206,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0042213,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0042627,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0042630,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0042693,12,6,10,8.083333333333334,8.0,1,2,1.1666666666666667,1.0
FBgn0042696,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0043025,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0043070,8,6,8,7.375,7.5,1,2,1.125,1.0
FBgn0043364,2,1,1,1.0,1.0,1,2,1.5,1.5
FBgn0043456,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0043458,2,8,8,8.0,8.0,1,1,1.0,1.0
FBgn0043577,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0043799,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0043841,5,2,6,4.4,5.0,1,2,1.4,1.0
FBgn0043884,4,16,18,17.0,17.0,1,2,1.25,1.0
FBgn0044047,3,3,3,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0044323,3,5,6,5.666666666666667,6.0,1,5,2.3333333333333335,1.0
FBgn0044324,3,5,7,6.0,6.0,1,2,1.3333333333333333,1.0
FBgn0044328,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0044419,3,4,7,6.0,7.0,1,2,1.3333333333333333,1.0
FBgn0044452,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0045064,2,4,4,4.0,4.0,1,1,1.0,1.0
FBgn0045443,2,6,6,6.0,6.0,1,1,1.0,1.0
FBgn0045800,1,17,17,17.0,17.0,2,2,2.0,2.0
FBgn0045823,2,2,3,2.5,2.5,2,2,2.0,2.0
FBgn0045842,7,2,12,7.857142857142857,8.0,1,2,1.1428571428571428,1.0
FBgn0045862,3,1,2,1.6666666666666667,2.0,1,1,1.0,1.0
FBgn0046214,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0046222,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0046247,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0046297,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0046687,2,7,7,7.0,7.0,1,2,1.5,1.5
FBgn0046704,3,14,15,14.666666666666666,15.0,1,2,1.3333333333333333,1.0
FBgn0046879,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0047135,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0047334,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0050011,2,5,12,8.5,8.5,1,2,1.5,1.5
FBgn0050015,6,4,9,7.166666666666667,7.5,1,2,1.1666666666666667,1.0
FBgn0050021,2,8,9,8.5,8.5,2,2,2.0,2.0
FBgn0050048,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0050054,2,7,7,7.0,7.0,1,1,1.0,1.0
FBgn0050067,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0050080,2,4,4,4.0,4.0,1,1,1.0,1.0
FBgn0050104,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0050122,1,10,10,10.0,10.0,3,3,3.0,3.0
FBgn0050147,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0050159,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0050187,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0050222,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0050275,1,14,14,14.0,14.0,3,3,3.0,3.0
FBgn0050284,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0050286,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0050295,3,9,11,9.666666666666666,9.0,1,2,1.3333333333333333,1.0
FBgn0050296,18,9,11,10.38888888888889,10.5,1,2,1.0555555555555556,1.0
FBgn0050323,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0050334,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0050343,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0050354,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0050359,3,5,6,5.666666666666667,6.0,1,1,1.0,1.0
FBgn0050372,2,12,13,12.5,12.5,1,2,1.5,1.5
FBgn0050377,2,4,4,4.0,4.0,1,1,1.0,1.0
FBgn0050381,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0050382,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0050389,3,11,11,11.0,11.0,1,2,1.3333333333333333,1.0
FBgn0050392,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0050394,2,5,5,5.0,5.0,1,1,1.0,1.0
FBgn0050401,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0050409,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0050412,2,1,1,1.0,1.0,1,2,1.5,1.5
FBgn0050416,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0050424,2,4,4,4.0,4.0,1,3,2.0,2.0
FBgn0050447,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0050460,6,5,9,6.666666666666667,6.5,1,2,1.5,1.5
FBgn0050461,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0050462,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0050480,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0050488,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0050495,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0051004,4,13,16,14.5,14.5,1,2,1.25,1.0
FBgn0051010,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0051019,2,4,4,4.0,4.0,1,1,1.0,1.0
FBgn0051025,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0051030,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0051036,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0051038,4,2,4,3.0,3.0,1,3,1.75,1.5
FBgn0051044,2,1,1,1.0,1.0,1,2,1.5,1.5
FBgn0051051,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0051055,3,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0051064,4,5,7,6.0,6.0,1,3,1.5,1.0
FBgn0051068,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0051072,2,18,18,18.0,18.0,1,3,2.0,2.0
FBgn0051087,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0051102,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0051116,6,12,17,14.333333333333334,14.5,1,2,1.1666666666666667,1.0
FBgn0051122,3,5,6,5.666666666666667,6.0,1,1,1.0,1.0
FBgn0051139,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0051140,5,7,17,14.6,16.0,1,2,1.2,1.0
FBgn0051145,4,14,17,15.25,15.0,1,2,1.25,1.0
FBgn0051146,1,12,12,12.0,12.0,2,2,2.0,2.0
FBgn0051151,2,10,11,10.5,10.5,1,3,2.0,2.0
FBgn0051157,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0051158,4,14,15,14.25,14.0,1,2,1.25,1.0
FBgn0051159,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0051163,4,1,21,15.25,19.5,1,2,1.25,1.0
FBgn0051174,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0051206,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0051211,2,8,8,8.0,8.0,1,2,1.5,1.5
FBgn0051213,2,9,9,9.0,9.0,1,1,1.0,1.0
FBgn0051221,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0051224,1,6,6,6.0,6.0,3,3,3.0,3.0
FBgn0051226,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0051262,3,9,10,9.333333333333334,9.0,1,2,1.3333333333333333,1.0
FBgn0051268,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0051278,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0051279,3,2,6,4.333333333333333,5.0,1,3,2.0,2.0
FBgn0051281,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0051292,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0051313,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0051342,2,7,7,7.0,7.0,1,1,1.0,1.0
FBgn0051352,7,10,11,10.285714285714286,10.0,1,2,1.1428571428571428,1.0
FBgn0051361,4,6,7,6.25,6.0,1,2,1.25,1.0
FBgn0051368,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0051374,5,7,9,8.0,8.0,1,3,1.6,1.0
FBgn0051431,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0051441,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0051446,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0051465,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0053969,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0053978,5,4,12,8.8,12.0,1,1,1.0,1.0
FBgn0053995,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0054001,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0054038,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0054041,3,4,8,6.666666666666667,8.0,1,1,1.0,1.0
FBgn0054051,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0054052,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0054057,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0058045,3,3,4,3.6666666666666665,4.0,1,2,1.3333333333333333,1.0
FBgn0058064,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0058160,3,2,3,2.3333333333333335,2.0,1,4,2.0,1.0
FBgn0058191,5,3,5,3.6,3.0,1,1,1.0,1.0
FBgn0058263,4,5,6,5.75,6.0,1,2,1.25,1.0
FBgn0058439,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0060296,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0061197,2,10,11,10.5,10.5,2,2,2.0,2.0
FBgn0061200,3,7,9,7.666666666666667,7.0,1,1,1.0,1.0
FBgn0061435,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0061492,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0061515,1,3,3,3.0,3.0,4,4,4.0,4.0
FBgn0063298,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0063368,2,1,1,1.0,1.0,1,2,1.5,1.5
FBgn0063449,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0063485,2,6,7,6.5,6.5,1,3,2.0,2.0
FBgn0063649,2,7,8,7.5,7.5,1,4,2.5,2.5
FBgn0063670,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0063923,4,2,4,3.0,3.0,1,1,1.0,1.0
FBgn0064119,2,13,25,19.0,19.0,1,2,1.5,1.5
FBgn0064225,2,4,4,4.0,4.0,1,1,1.0,1.0
FBgn0065032,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0067779,3,5,7,6.0,6.0,1,2,1.3333333333333333,1.0
FBgn0067783,4,5,7,5.75,5.5,1,2,1.25,1.0
FBgn0067864,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0069354,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0069973,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0082582,14,5,10,7.642857142857143,7.5,1,3,1.1428571428571428,1.0
FBgn0082598,3,4,4,4.0,4.0,1,3,1.6666666666666667,1.0
FBgn0082831,1,11,11,11.0,11.0,2,2,2.0,2.0
FBgn0083228,3,8,8,8.0,8.0,1,2,1.3333333333333333,1.0
FBgn0083949,1,18,18,18.0,18.0,2,2,2.0,2.0
FBgn0083956,3,5,15,11.333333333333334,14.0,1,2,1.3333333333333333,1.0
FBgn0083962,3,17,18,17.333333333333332,17.0,1,2,1.3333333333333333,1.0
FBgn0083969,3,9,10,9.666666666666666,10.0,1,1,1.0,1.0
FBgn0083975,1,14,14,14.0,14.0,3,3,3.0,3.0
FBgn0083977,2,3,4,3.5,3.5,1,3,2.0,2.0
FBgn0083981,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0083984,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0083990,3,1,2,1.3333333333333333,1.0,1,2,1.3333333333333333,1.0
FBgn0083992,2,3,4,3.5,3.5,2,2,2.0,2.0
FBgn0084001,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0084008,2,1,1,1.0,1.0,1,2,1.5,1.5
FBgn0085190,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0085192,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0085200,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0085201,3,3,3,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0085207,3,3,4,3.6666666666666665,4.0,1,1,1.0,1.0
FBgn0085208,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0085233,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0085261,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0085277,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0085308,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0085318,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0085329,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0085339,2,2,6,4.0,4.0,1,2,1.5,1.5
FBgn0085354,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0085370,5,17,18,17.2,17.0,1,2,1.2,1.0
FBgn0085376,2,17,17,17.0,17.0,1,1,1.0,1.0
FBgn0085383,1,9,9,9.0,9.0,3,3,3.0,3.0
FBgn0085384,3,14,15,14.666666666666666,15.0,1,2,1.3333333333333333,1.0
FBgn0085390,5,9,22,16.4,20.0,1,2,1.2,1.0
FBgn0085391,3,8,10,9.0,9.0,1,3,1.6666666666666667,1.0
FBgn0085398,1,10,10,10.0,10.0,2,2,2.0,2.0
FBgn0085399,1,9,9,9.0,9.0,2,2,2.0,2.0
FBgn0085404,2,5,5,5.0,5.0,1,2,1.5,1.5
FBgn0085408,3,4,10,6.0,4.0,1,2,1.3333333333333333,1.0
FBgn0085410,2,9,10,9.5,9.5,1,2,1.5,1.5
FBgn0085411,2,4,5,4.5,4.5,2,2,2.0,2.0
FBgn0085413,4,11,13,12.0,12.0,1,3,1.5,1.0
FBgn0085417,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0085419,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0085427,6,10,13,11.333333333333334,11.0,1,3,1.6666666666666667,1.5
FBgn0085430,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0085432,8,5,14,11.625,12.5,1,2,1.125,1.0
FBgn0085433,3,6,7,6.333333333333333,6.0,1,1,1.0,1.0
FBgn0085434,8,21,27,25.375,27.0,1,2,1.125,1.0
FBgn0085436,4,9,10,9.75,10.0,1,2,1.25,1.0
FBgn0085437,9,4,16,12.666666666666666,14.0,1,2,1.1111111111111112,1.0
FBgn0085440,1,18,18,18.0,18.0,2,2,2.0,2.0
FBgn0085442,5,6,8,7.0,7.0,1,3,1.4,1.0
FBgn0085443,9,3,11,8.0,9.0,1,3,1.4444444444444444,1.0
FBgn0085446,14,4,17,12.5,13.5,1,5,1.5,1.0
FBgn0085447,11,22,36,31.363636363636363,34.0,1,2,1.1818181818181819,1.0
FBgn0085450,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0085452,2,2,2,2.0,2.0,1,1,1.0,1.0
FBgn0085462,2,1,1,1.0,1.0,1,1,1.0,1.0
FBgn0085478,4,10,12,10.75,10.5,1,3,1.5,1.0
FBgn0085638,3,3,3,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0086200,2,3,3,3.0,3.0,1,1,1.0,1.0
FBgn0086251,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0086253,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0086347,2,9,9,9.0,9.0,1,2,1.5,1.5
FBgn0086355,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0086361,6,5,8,6.333333333333333,6.5,1,1,1.0,1.0
FBgn0086372,6,11,16,13.833333333333334,14.5,1,2,1.5,1.5
FBgn0086532,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0086608,2,1,2,1.5,1.5,1,3,2.0,2.0
FBgn0086655,3,7,7,7.0,7.0,1,2,1.3333333333333333,1.0
FBgn0086674,2,8,9,8.5,8.5,1,3,2.0,2.0
FBgn0086675,5,6,8,6.6,6.0,1,2,1.8,2.0
FBgn0086683,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0086698,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0086704,2,8,9,8.5,8.5,1,2,1.5,1.5
FBgn0086708,5,3,4,3.2,3.0,1,2,1.4,1.0
FBgn0086711,3,6,8,7.0,7.0,1,3,1.6666666666666667,1.0
FBgn0086757,1,6,6,6.0,6.0,3,3,3.0,3.0
FBgn0086758,4,6,8,7.25,7.5,1,2,1.25,1.0
FBgn0086768,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0086778,4,14,16,14.75,14.5,1,1,1.0,1.0
FBgn0086779,4,9,11,9.5,9.0,1,1,1.0,1.0
FBgn0086855,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0086898,1,4,4,4.0,4.0,2,2,2.0,2.0
