ERS_grp_num,ERS_grp_size,gene_id,xscripts,contains_which_gtf,flag_nonolp_pair,flag_IR_in_set,num_IR_xscripts,prop_IR,num_ER,min_num_nt_diff,max_num_nt_diff,mean_num_nt_diff,median_num_nt_diff,min_prop_nt_diff,max_prop_nt_diff,mean_prop_nt_diff,median_prop_nt_diff
993,4,FBgn0052694,tr_FBgn0052694_1|tr_FBgn0052694_2|tr_FBgn0052694_3|tr_FBgn0052694_4,0,1,1,4,1.0,4,424.0,1956.0,1107.5,1025.0,0.134475103076435,0.603517432891083,0.319856258513327,0.27071624904289504
994,3,FBgn0052694,tr_FBgn0052694_7|tr_FBgn0052694_6|tr_FBgn0052694_5,0,0,0,0,0.0,7,15.0,103.0,68.66666666666667,88.0,0.006147540983607,0.040743670886076,0.027233779483987332,0.034810126582279
995,2,FBgn0052698,tr_FBgn0052698_3|tr_FBgn0052698_1,0,0,0,0,0.0,9,245.0,245.0,245.0,245.0,0.122072745391131,0.122072745391131,0.122072745391131,0.122072745391131
996,2,FBgn0052703,tr_FBgn0052703_3|tr_FBgn0052703_2,0,0,0,0,0.0,9,81.0,81.0,81.0,81.0,0.021768341843591,0.021768341843591,0.021768341843591,0.021768341843591
997,2,FBgn0052707,tr_FBgn0052707_1|tr_FBgn0052707_2,0,0,0,0,0.0,6,12.0,12.0,12.0,12.0,0.004585403133359,0.004585403133359,0.004585403133359,0.004585403133359
998,3,FBgn0052718,tr_FBgn0052718_2|tr_FBgn0052718_3|tr_FBgn0052718_1,0,0,0,0,0.0,4,3.0,15.0,10.0,12.0,0.003108808290155,0.015353121801433,0.010248142510911334,0.012282497441146
999,2,FBgn0052751,tr_FBgn0052751_2|tr_FBgn0052751_1,0,0,0,0,0.0,4,155.0,155.0,155.0,155.0,0.088168373151308,0.088168373151308,0.088168373151308,0.088168373151308
1000,2,FBgn0052758,tr_FBgn0052758_1|tr_FBgn0052758_2,0,0,0,0,0.0,6,401.0,401.0,401.0,401.0,0.110316368638239,0.110316368638239,0.110316368638239,0.110316368638239
1001,5,FBgn0052767,tr_FBgn0052767_2|tr_FBgn0052767_1|tr_FBgn0052767_6|tr_FBgn0052767_4|tr_FBgn0052767_3,0,0,0,0,0.0,5,12.0,4552.0,1895.8,425.5,0.001713062098501,0.39797167336947,0.1729529399330462,0.057773251866938
1002,2,FBgn0052772,tr_FBgn0052772_2|tr_FBgn0052772_3,0,0,1,2,1.0,6,332.0,332.0,332.0,332.0,0.102564102564103,0.102564102564103,0.102564102564103,0.102564102564103
1003,3,FBgn0052803,tr_FBgn0052803_3|tr_FBgn0052803_1|tr_FBgn0052803_2,0,0,0,0,0.0,4,18.0,105.0,70.0,87.0,0.02200488997555,0.116022099447514,0.07805319536938234,0.096132596685083
1004,3,FBgn0052813,tr_FBgn0052813_2|tr_FBgn0052813_3|tr_FBgn0052813_1,0,1,1,3,1.0,2,620.0,804.0,712.0,712.0,0.152784622966979,0.198127156234598,0.1754558896007885,0.1754558896007885
1005,2,FBgn0052813,tr_FBgn0052813_6|tr_FBgn0052813_5,0,0,0,0,0.0,3,27.0,27.0,27.0,27.0,0.007690116775847,0.007690116775847,0.007690116775847,0.007690116775847
1006,4,FBgn0052816,tr_FBgn0052816_4|tr_FBgn0052816_1|tr_FBgn0052816_2|tr_FBgn0052816_3,0,0,0,0,0.0,3,13.0,104.0,54.666666666666664,52.0,0.007088331515812,0.0567066521265,0.0299862642818315,0.028681839190181004
1007,2,FBgn0052817,tr_FBgn0052817_2|tr_FBgn0052817_1,0,0,0,0,0.0,3,48.0,48.0,48.0,48.0,0.082758620689655,0.082758620689655,0.082758620689655,0.082758620689655
1008,2,FBgn0052843,tr_FBgn0052843_2|tr_FBgn0052843_1,0,0,0,0,0.0,11,15.0,15.0,15.0,15.0,0.004567600487211,0.004567600487211,0.004567600487211,0.004567600487211
1009,2,FBgn0052846,tr_FBgn0052846_2|tr_FBgn0052846_1,0,0,1,2,1.0,2,55.0,55.0,55.0,55.0,0.039797395079595,0.039797395079595,0.039797395079595,0.039797395079595
1010,2,FBgn0052971,tr_FBgn0052971_2|tr_FBgn0052971_3,0,0,1,2,1.0,2,61.0,61.0,61.0,61.0,0.075308641975309,0.075308641975309,0.075308641975309,0.075308641975309
1011,2,FBgn0053003,tr_FBgn0053003_2|tr_FBgn0053003_1,0,0,0,0,0.0,3,75.0,75.0,75.0,75.0,0.036891293654698,0.036891293654698,0.036891293654698,0.036891293654698
1012,2,FBgn0053017,tr_FBgn0053017_2|tr_FBgn0053017_1,0,0,1,2,1.0,2,373.0,373.0,373.0,373.0,0.068078116444607,0.068078116444607,0.068078116444607,0.068078116444607
1013,3,FBgn0053056,tr_FBgn0053056_3|tr_FBgn0053056_1|tr_FBgn0053056_2,0,0,1,3,1.0,5,69.0,179.0,119.33333333333333,110.0,0.044287548138639,0.114890885750963,0.07659392383397533,0.070603337612324
1014,2,FBgn0053057,tr_FBgn0053057_1|tr_FBgn0053057_2,0,0,1,2,1.0,1,52.0,52.0,52.0,52.0,0.016720257234727,0.016720257234727,0.016720257234727,0.016720257234727
1015,2,FBgn0053061,tr_FBgn0053061_1|tr_FBgn0053061_2,0,0,0,0,0.0,3,20.0,20.0,20.0,20.0,0.015527950310559,0.015527950310559,0.015527950310559,0.015527950310559
1016,2,FBgn0053080,tr_FBgn0053080_2|tr_FBgn0053080_1,0,0,0,0,0.0,5,22.0,22.0,22.0,22.0,0.007902298850575,0.007902298850575,0.007902298850575,0.007902298850575
1017,6,FBgn0053092,tr_FBgn0053092_4|tr_FBgn0053092_3|tr_FBgn0053092_6|tr_FBgn0053092_1|tr_FBgn0053092_2|tr_FBgn0053092_5,0,0,1,6,1.0,4,3.0,181.0,98.53333333333333,84.0,0.001272804412389,0.073220064724919,0.04073558951080727,0.035413153456998
1018,2,FBgn0053094,tr_FBgn0053094_2|tr_FBgn0053094_3,0,0,0,0,0.0,10,265.0,265.0,265.0,265.0,0.115872321818977,0.115872321818977,0.115872321818977,0.115872321818977
1019,2,FBgn0053095,tr_FBgn0053095_2|tr_FBgn0053095_1,0,0,1,2,1.0,5,116.0,116.0,116.0,116.0,0.032393186260821,0.032393186260821,0.032393186260821,0.032393186260821
1020,3,FBgn0053096,tr_FBgn0053096_3|tr_FBgn0053096_1|tr_FBgn0053096_2,0,0,1,3,1.0,5,30.0,146.0,97.33333333333333,116.0,0.018927444794953,0.085831863609641,0.057651495903628336,0.068195179306291
1021,2,FBgn0053096,tr_FBgn0053096_4|tr_FBgn0053096_5,0,0,1,2,1.0,5,116.0,116.0,116.0,116.0,0.032393186260821,0.032393186260821,0.032393186260821,0.032393186260821
1022,2,FBgn0053098,tr_FBgn0053098_3|tr_FBgn0053098_2,0,0,1,2,1.0,3,271.0,271.0,271.0,271.0,0.243924392439244,0.243924392439244,0.243924392439244,0.243924392439244
1023,2,FBgn0053098,tr_FBgn0053098_5|tr_FBgn0053098_4,0,0,0,0,0.0,5,13.0,13.0,13.0,13.0,0.010998307952623,0.010998307952623,0.010998307952623,0.010998307952623
1024,2,FBgn0053111,tr_FBgn0053111_3|tr_FBgn0053111_2,0,0,0,0,0.0,9,152.0,152.0,152.0,152.0,0.059561128526646,0.059561128526646,0.059561128526646,0.059561128526646
1025,3,FBgn0053113,tr_FBgn0053113_7|tr_FBgn0053113_9|tr_FBgn0053113_8,0,0,0,0,0.0,7,44.0,894.0,596.0,850.0,0.028589993502274,0.376897133220911,0.2568691338790913,0.365120274914089
1026,2,FBgn0053125,tr_FBgn0053125_1|tr_FBgn0053125_2,0,0,1,2,1.0,2,65.0,65.0,65.0,65.0,0.016270337922403,0.016270337922403,0.016270337922403,0.016270337922403
1027,3,FBgn0053129,tr_FBgn0053129_2|tr_FBgn0053129_3|tr_FBgn0053129_4,0,0,0,0,0.0,5,29.0,278.0,185.33333333333334,249.0,0.018917155903457,0.156004489337823,0.10488409499064,0.13973063973064
1028,2,FBgn0053136,tr_FBgn0053136_2|tr_FBgn0053136_1,0,0,0,0,0.0,3,249.0,249.0,249.0,249.0,0.1992,0.1992,0.1992,0.1992
1029,3,FBgn0053143,tr_FBgn0053143_3|tr_FBgn0053143_4|tr_FBgn0053143_1,0,1,1,2,0.6666666666666666,8,69.0,123.0,96.0,96.0,0.014090259342455,0.025086681623496,0.0195884704829755,0.0195884704829755
1030,2,FBgn0053145,tr_FBgn0053145_1|tr_FBgn0053145_2,0,0,1,2,1.0,2,67.0,67.0,67.0,67.0,0.028929188255613,0.028929188255613,0.028929188255613,0.028929188255613
1031,2,FBgn0053155,tr_FBgn0053155_2|tr_FBgn0053155_1,0,0,0,0,0.0,3,217.0,217.0,217.0,217.0,0.23036093418259,0.23036093418259,0.23036093418259,0.23036093418259
1032,2,FBgn0053156,tr_FBgn0053156_3|tr_FBgn0053156_4,0,0,0,0,0.0,4,156.0,156.0,156.0,156.0,0.076847290640394,0.076847290640394,0.076847290640394,0.076847290640394
1033,4,FBgn0053180,tr_FBgn0053180_4|tr_FBgn0053180_1|tr_FBgn0053180_3|tr_FBgn0053180_2,0,1,1,4,1.0,15,230.0,360.0,270.0,245.0,0.061415220293725,0.092903225806452,0.07080417810813125,0.06444913316617401
1034,2,FBgn0053193,tr_FBgn0053193_1|tr_FBgn0053193_2,0,0,0,0,0.0,3,15.0,15.0,15.0,15.0,0.006711409395973,0.006711409395973,0.006711409395973,0.006711409395973
1035,2,FBgn0053208,tr_FBgn0053208_7|tr_FBgn0053208_9,0,0,0,0,0.0,24,281.0,281.0,281.0,281.0,0.018025530823016,0.018025530823016,0.018025530823016,0.018025530823016
1036,2,FBgn0053218,tr_FBgn0053218_2|tr_FBgn0053218_1,0,0,0,0,0.0,2,93.0,93.0,93.0,93.0,0.152209492635025,0.152209492635025,0.152209492635025,0.152209492635025
1037,2,FBgn0053234,tr_FBgn0053234_2|tr_FBgn0053234_1,0,0,0,0,0.0,9,6.0,6.0,6.0,6.0,0.003939592908733,0.003939592908733,0.003939592908733,0.003939592908733
1038,2,FBgn0053299,tr_FBgn0053299_2|tr_FBgn0053299_1,0,0,1,2,1.0,1,63.0,63.0,63.0,63.0,0.076363636363636,0.076363636363636,0.076363636363636,0.076363636363636
1039,2,FBgn0053453,tr_FBgn0053453_1|tr_FBgn0053453_2,0,0,0,0,0.0,3,9.0,9.0,9.0,9.0,0.014563106796117,0.014563106796117,0.014563106796117,0.014563106796117
1040,2,FBgn0053467,tr_FBgn0053467_1|tr_FBgn0053467_2,0,0,0,0,0.0,4,6.0,6.0,6.0,6.0,0.010582010582011,0.010582010582011,0.010582010582011,0.010582010582011
1041,2,FBgn0053469,tr_FBgn0053469_1|tr_FBgn0053469_2,0,0,1,2,1.0,1,51.0,51.0,51.0,51.0,0.078341013824885,0.078341013824885,0.078341013824885,0.078341013824885
1042,2,FBgn0053493,tr_FBgn0053493_2|tr_FBgn0053493_1,0,0,1,2,1.0,1,126.0,126.0,126.0,126.0,0.197492163009404,0.197492163009404,0.197492163009404,0.197492163009404
1043,2,FBgn0053497,tr_FBgn0053497_2|tr_FBgn0053497_1,0,0,0,0,0.0,5,177.0,177.0,177.0,177.0,0.071457408155026,0.071457408155026,0.071457408155026,0.071457408155026
1044,2,FBgn0053513,tr_FBgn0053513_5|tr_FBgn0053513_7,0,0,0,0,0.0,11,2605.0,2605.0,2605.0,2605.0,0.384331661257008,0.384331661257008,0.384331661257008,0.384331661257008
1045,2,FBgn0053516,tr_FBgn0053516_1|tr_FBgn0053516_2,0,0,0,0,0.0,8,162.0,162.0,162.0,162.0,0.05126582278481,0.05126582278481,0.05126582278481,0.05126582278481
1046,2,FBgn0053517,tr_FBgn0053517_2|tr_FBgn0053517_3,0,0,0,0,0.0,11,3.0,3.0,3.0,3.0,0.00050881953867,0.00050881953867,0.00050881953867,0.00050881953867
1047,2,FBgn0053519,tr_FBgn0053519_2|tr_FBgn0053519_1,0,0,0,0,0.0,34,1985.0,1985.0,1985.0,1985.0,0.16184264166327,0.16184264166327,0.16184264166327,0.16184264166327
1048,3,FBgn0053519,tr_FBgn0053519_4|tr_FBgn0053519_5|tr_FBgn0053519_6,0,0,0,0,0.0,37,3.0,873.0,582.0,870.0,0.00022871083327,0.066554852481513,0.044374959313457994,0.066341314625591
1049,2,FBgn0053526,tr_FBgn0053526_3|tr_FBgn0053526_4,0,0,1,2,1.0,5,788.0,788.0,788.0,788.0,0.163553341635533,0.163553341635533,0.163553341635533,0.163553341635533
1050,2,FBgn0053530,tr_FBgn0053530_1|tr_FBgn0053530_2,0,0,0,0,0.0,3,53.0,53.0,53.0,53.0,0.093971631205674,0.093971631205674,0.093971631205674,0.093971631205674
1051,5,FBgn0053547,tr_FBgn0053547_4|tr_FBgn0053547_1|tr_FBgn0053547_2|tr_FBgn0053547_6|tr_FBgn0053547_13,0,1,1,2,0.4,24,548.0,6075.0,3120.4285714285716,3028.0,0.046933881466256,0.43489154556518,0.2503214655677811,0.260962658444673
1052,3,FBgn0053547,tr_FBgn0053547_7|tr_FBgn0053547_3|tr_FBgn0053547_12,0,0,0,0,0.0,24,2655.0,4213.0,3298.6666666666665,3028.0,0.252400418290712,0.328832344676865,0.28641165547321734,0.278002203452075
1053,2,FBgn0053547,tr_FBgn0053547_9|tr_FBgn0053547_5,0,0,0,0,0.0,24,735.0,735.0,735.0,735.0,0.09546694375893,0.09546694375893,0.09546694375893,0.09546694375893
1054,3,FBgn0053558,tr_FBgn0053558_11|tr_FBgn0053558_12|tr_FBgn0053558_4,0,0,0,0,0.0,16,54.0,1490.0,993.3333333333334,1436.0,0.007236665773251,0.199678370410078,0.13311891360671865,0.192441704636827
1055,3,FBgn0053639,tr_FBgn0053639_3|tr_FBgn0053639_2|tr_FBgn0053639_1,0,0,1,3,1.0,7,115.0,2388.0,1592.0,2273.0,0.023963325692853,0.497603667430715,0.33173577828714335,0.473640341737862
1056,2,FBgn0030010,tr_FBgn0030010_1|tr_FBgn0030010_2,0,0,0,0,0.0,2,6.0,6.0,6.0,6.0,0.003267973856209,0.003267973856209,0.003267973856209,0.003267973856209
1057,2,FBgn0030018,tr_FBgn0030018_3|tr_FBgn0030018_2,0,0,1,2,1.0,8,649.0,649.0,649.0,649.0,0.11601716124419,0.11601716124419,0.11601716124419,0.11601716124419
1058,2,FBgn0030027,tr_FBgn0030027_2|tr_FBgn0030027_1,0,0,1,2,1.0,8,170.0,170.0,170.0,170.0,0.039831302717901,0.039831302717901,0.039831302717901,0.039831302717901
1059,2,FBgn0030030,tr_FBgn0030030_2|tr_FBgn0030030_1,0,0,0,0,0.0,4,297.0,297.0,297.0,297.0,0.125158027812895,0.125158027812895,0.125158027812895,0.125158027812895
1060,2,FBgn0030038,tr_FBgn0030038_1|tr_FBgn0030038_2,0,0,1,2,1.0,4,71.0,71.0,71.0,71.0,0.034803921568628,0.034803921568628,0.034803921568628,0.034803921568628
1061,2,FBgn0030038,tr_FBgn0030038_3|tr_FBgn0030038_4,0,0,0,0,0.0,5,517.0,517.0,517.0,517.0,0.215956558061821,0.215956558061821,0.215956558061821,0.215956558061821
1062,2,FBgn0030040,tr_FBgn0030040_2|tr_FBgn0030040_1,0,0,0,0,0.0,3,45.0,45.0,45.0,45.0,0.046487603305785,0.046487603305785,0.046487603305785,0.046487603305785
1063,2,FBgn0030048,tr_FBgn0030048_1|tr_FBgn0030048_2,0,0,0,0,0.0,4,21.0,21.0,21.0,21.0,0.018800358102059,0.018800358102059,0.018800358102059,0.018800358102059
1064,6,FBgn0030049,tr_FBgn0030049_4|tr_FBgn0030049_7|tr_FBgn0030049_3|tr_FBgn0030049_6|tr_FBgn0030049_2|tr_FBgn0030049_5,0,1,1,6,1.0,5,257.0,3106.0,1494.0,499.0,0.044773928361715,0.439360929557008,0.23157985464696487,0.111608141355402
1065,3,FBgn0030051,tr_FBgn0030051_2|tr_FBgn0030051_3|tr_FBgn0030051_4,0,0,0,0,0.0,5,16.0,49.0,32.666666666666664,33.0,0.010031347962383,0.030721003134796,0.020550551484578,0.020899303356555
1066,3,FBgn0030052,tr_FBgn0030052_4|tr_FBgn0030052_3|tr_FBgn0030052_1,0,0,0,0,0.0,8,3.0,6.0,4.0,3.0,0.001128668171558,0.002257336343115,0.0015053160058326666,0.001129943502825
1067,3,FBgn0030060,tr_FBgn0030060_3|tr_FBgn0030060_2|tr_FBgn0030060_4,0,0,0,0,0.0,3,89.0,331.0,233.33333333333334,280.0,0.051474840948525,0.166331658291457,0.12121327752443833,0.145833333333333
1068,3,FBgn0030065,tr_FBgn0030065_1|tr_FBgn0030065_2|tr_FBgn0030065_3,0,0,0,0,0.0,5,36.0,699.0,466.0,663.0,0.008581644815256,0.166626936829559,0.11108462455303934,0.158045292014303
1069,2,FBgn0030077,tr_FBgn0030077_2|tr_FBgn0030077_3,0,0,0,0,0.0,7,21.0,21.0,21.0,21.0,0.006304413089162,0.006304413089162,0.006304413089162,0.006304413089162
1070,2,FBgn0030087,tr_FBgn0030087_6|tr_FBgn0030087_1,0,0,0,0,0.0,13,330.0,330.0,330.0,330.0,0.065580286168522,0.065580286168522,0.065580286168522,0.065580286168522
1071,2,FBgn0030087,tr_FBgn0030087_5|tr_FBgn0030087_2,0,0,0,0,0.0,13,174.0,174.0,174.0,174.0,0.035706956700185,0.035706956700185,0.035706956700185,0.035706956700185
1072,2,FBgn0030087,tr_FBgn0030087_7|tr_FBgn0030087_3,0,0,0,0,0.0,12,384.0,384.0,384.0,384.0,0.077232502011263,0.077232502011263,0.077232502011263,0.077232502011263
1073,4,FBgn0030089,tr_FBgn0030089_2|tr_FBgn0030089_6|tr_FBgn0030089_4|tr_FBgn0030089_5,0,0,0,0,0.0,15,62.0,499.0,259.8333333333333,249.5,0.013071895424837,0.096332046332046,0.051842792376666,0.0502969248944785
1074,2,FBgn0030089,tr_FBgn0030089_3|tr_FBgn0030089_7,0,0,0,0,0.0,16,236.0,236.0,236.0,236.0,0.047228337002201,0.047228337002201,0.047228337002201,0.047228337002201
1075,2,FBgn0030092,tr_FBgn0030092_1|tr_FBgn0030092_2,0,0,0,0,0.0,2,4.0,4.0,4.0,4.0,0.004314994606257,0.004314994606257,0.004314994606257,0.004314994606257
1076,2,FBgn0030098,tr_FBgn0030098_1|tr_FBgn0030098_2,0,0,1,2,1.0,1,92.0,92.0,92.0,92.0,0.103139013452915,0.103139013452915,0.103139013452915,0.103139013452915
1077,2,FBgn0030101,tr_FBgn0030101_2|tr_FBgn0030101_1,0,0,0,0,0.0,3,17.0,17.0,17.0,17.0,0.013312451057165,0.013312451057165,0.013312451057165,0.013312451057165
1078,4,FBgn0030114,tr_FBgn0030114_5|tr_FBgn0030114_3|tr_FBgn0030114_6|tr_FBgn0030114_4,0,0,1,4,1.0,6,64.0,735.0,399.5,399.5,0.026700041718815,0.235350624399616,0.13687270686105665,0.140692248532087
1079,2,FBgn0030121,tr_FBgn0030121_2|tr_FBgn0030121_1,0,0,1,2,1.0,3,60.0,60.0,60.0,60.0,0.02495840266223,0.02495840266223,0.02495840266223,0.02495840266223
1080,3,FBgn0030151,tr_FBgn0030151_3|tr_FBgn0030151_4|tr_FBgn0030151_5,0,0,0,0,0.0,6,30.0,196.0,137.33333333333334,186.0,0.019633507853403,0.115023474178404,0.08170276281503633,0.110451306413302
1081,2,FBgn0030160,tr_FBgn0030160_1|tr_FBgn0030160_2,0,0,1,2,1.0,1,69.0,69.0,69.0,69.0,0.114427860696517,0.114427860696517,0.114427860696517,0.114427860696517
1082,3,FBgn0030163,tr_FBgn0030163_3|tr_FBgn0030163_2|tr_FBgn0030163_1,0,0,0,0,0.0,5,3.0,17.0,11.333333333333334,14.0,0.002544529262087,0.014249790444258,0.009509813749558333,0.01173512154233
1083,3,FBgn0030164,tr_FBgn0030164_3|tr_FBgn0030164_2|tr_FBgn0030164_1,0,0,0,0,0.0,4,22.0,263.0,178.0,249.0,0.017670682730924,0.176985195154778,0.12127116219378467,0.169157608695652
1084,2,FBgn0030170,tr_FBgn0030170_2|tr_FBgn0030170_1,0,0,0,0,0.0,3,3.0,3.0,3.0,3.0,0.000814553353245,0.000814553353245,0.000814553353245,0.000814553353245
1085,5,FBgn0030174,tr_FBgn0030174_1|tr_FBgn0030174_3|tr_FBgn0030174_5|tr_FBgn0030174_2|tr_FBgn0030174_6,0,0,1,5,1.0,6,311.0,2029.0,1210.4,1612.5,0.090629370629371,0.577898034747935,0.3741881628361278,0.46827768879930853
1086,2,FBgn0030181,tr_FBgn0030181_1|tr_FBgn0030181_2,0,0,0,0,0.0,3,12.0,12.0,12.0,12.0,0.010840108401084,0.010840108401084,0.010840108401084,0.010840108401084
1087,3,FBgn0030183,tr_FBgn0030183_3|tr_FBgn0030183_4|tr_FBgn0030183_5,0,1,1,2,0.6666666666666666,2,302.0,1920.0,1111.0,1111.0,0.156964656964657,0.595348837209302,0.3761567470869795,0.3761567470869795
1088,2,FBgn0030191,tr_FBgn0030191_2|tr_FBgn0030191_1,0,0,0,0,0.0,2,3.0,3.0,3.0,3.0,0.001864512119329,0.001864512119329,0.001864512119329,0.001864512119329
1089,3,FBgn0030208,tr_FBgn0030208_2|tr_FBgn0030208_4|tr_FBgn0030208_3,0,0,0,0,0.0,4,17.0,64.0,42.666666666666664,47.0,0.007007419620775,0.025879498584715,0.017297391659546666,0.01900525677315
1090,2,FBgn0030215,tr_FBgn0030215_1|tr_FBgn0030215_2,0,0,0,0,0.0,2,4.0,4.0,4.0,4.0,0.005797101449275,0.005797101449275,0.005797101449275,0.005797101449275
1091,4,FBgn0030234,tr_FBgn0030234_5|tr_FBgn0030234_4|tr_FBgn0030234_3|tr_FBgn0030234_2,0,1,1,3,0.75,4,61.0,302.0,187.0,209.0,0.050960735171262,0.215714285714286,0.1351064737405448,0.149285714285714
1092,2,FBgn0030244,tr_FBgn0030244_2|tr_FBgn0030244_1,0,0,0,0,0.0,3,39.0,39.0,39.0,39.0,0.038844621513944,0.038844621513944,0.038844621513944,0.038844621513944
1093,2,FBgn0030245,tr_FBgn0030245_2|tr_FBgn0030245_1,0,0,0,0,0.0,4,3.0,3.0,3.0,3.0,0.001364256480218,0.001364256480218,0.001364256480218,0.001364256480218
1094,3,FBgn0030257,tr_FBgn0030257_3|tr_FBgn0030257_2|tr_FBgn0030257_1,0,0,1,3,1.0,4,13.0,353.0,235.33333333333334,340.0,0.006172839506173,0.1443172526574,0.09674508757829467,0.139745170571311
1095,2,FBgn0030258,tr_FBgn0030258_2|tr_FBgn0030258_1,0,0,0,0,0.0,3,262.0,262.0,262.0,262.0,0.247169811320755,0.247169811320755,0.247169811320755,0.247169811320755
1096,3,FBgn0030268,tr_FBgn0030268_1|tr_FBgn0030268_3|tr_FBgn0030268_2,0,1,1,2,0.6666666666666666,4,379.0,499.0,439.0,439.0,0.079722339082878,0.101878317680686,0.09080032838178201,0.09080032838178201
1097,3,FBgn0030274,tr_FBgn0030274_3|tr_FBgn0030274_2|tr_FBgn0030274_1,0,0,0,0,0.0,4,90.0,365.0,243.33333333333334,275.0,0.035502958579882,0.137424698795181,0.09336611702057833,0.107170693686672
1098,3,FBgn0030293,tr_FBgn0030293_2|tr_FBgn0030293_1|tr_FBgn0030293_3,0,0,1,3,1.0,2,57.0,446.0,297.3333333333333,389.0,0.013317757009346,0.098694401416243,0.066031049931787,0.086080991369772
1099,2,FBgn0030296,tr_FBgn0030296_1|tr_FBgn0030296_2,0,0,0,0,0.0,3,9.0,9.0,9.0,9.0,0.005671077504726,0.005671077504726,0.005671077504726,0.005671077504726
1100,2,FBgn0030301,tr_FBgn0030301_2|tr_FBgn0030301_1,0,0,1,2,1.0,2,609.0,609.0,609.0,609.0,0.269946808510638,0.269946808510638,0.269946808510638,0.269946808510638
1101,2,FBgn0030306,tr_FBgn0030306_2|tr_FBgn0030306_1,0,0,1,2,1.0,2,367.0,367.0,367.0,367.0,0.308922558922559,0.308922558922559,0.308922558922559,0.308922558922559
1102,3,FBgn0030309,tr_FBgn0030309_3|tr_FBgn0030309_2|tr_FBgn0030309_4,0,0,0,0,0.0,4,14.0,303.0,202.0,289.0,0.014256619144603,0.240095087163233,0.16160474208134668,0.230462519936204
1103,2,FBgn0030313,tr_FBgn0030313_1|tr_FBgn0030313_2,0,0,1,2,1.0,1,54.0,54.0,54.0,54.0,0.057815845824411,0.057815845824411,0.057815845824411,0.057815845824411
1104,2,FBgn0030316,tr_FBgn0030316_2|tr_FBgn0030316_1,0,0,1,2,1.0,3,58.0,58.0,58.0,58.0,0.032222222222222,0.032222222222222,0.032222222222222,0.032222222222222
1105,2,FBgn0030320,tr_FBgn0030320_1|tr_FBgn0030320_3,0,0,0,0,0.0,9,207.0,207.0,207.0,207.0,0.054950889301832,0.054950889301832,0.054950889301832,0.054950889301832
1106,3,FBgn0030323,tr_FBgn0030323_1|tr_FBgn0030323_2|tr_FBgn0030323_3,0,0,1,3,1.0,2,79.0,170.0,113.33333333333333,91.0,0.068398268398268,0.136436597110754,0.092622857791397,0.073033707865169
1107,7,FBgn0030328,tr_FBgn0030328_5|tr_FBgn0030328_8|tr_FBgn0030328_6|tr_FBgn0030328_10|tr_FBgn0030328_4|tr_FBgn0030328_9|tr_FBgn0030328_12,0,1,1,7,1.0,3,3.0,978.0,408.5,271.5,0.001017639077341,0.254488680718189,0.11556612191337967,0.08774125233126351
1108,2,FBgn0030328,tr_FBgn0030328_2|tr_FBgn0030328_7,0,0,0,0,0.0,4,707.0,707.0,707.0,707.0,0.207270595133392,0.207270595133392,0.207270595133392,0.207270595133392
1109,2,FBgn0030329,tr_FBgn0030329_3|tr_FBgn0030329_4,0,0,0,0,0.0,4,6.0,6.0,6.0,6.0,0.003436426116838,0.003436426116838,0.003436426116838,0.003436426116838
1110,2,FBgn0030330,tr_FBgn0030330_2|tr_FBgn0030330_1,0,0,1,2,1.0,4,51.0,51.0,51.0,51.0,0.015706806282723,0.015706806282723,0.015706806282723,0.015706806282723
1111,2,FBgn0030336,tr_FBgn0030336_3|tr_FBgn0030336_2,0,0,0,0,0.0,8,853.0,853.0,853.0,853.0,0.188883968113375,0.188883968113375,0.188883968113375,0.188883968113375
1112,2,FBgn0030349,tr_FBgn0030349_2|tr_FBgn0030349_1,0,0,0,0,0.0,9,87.0,87.0,87.0,87.0,0.019041365725542,0.019041365725542,0.019041365725542,0.019041365725542
1113,2,FBgn0030349,tr_FBgn0030349_3|tr_FBgn0030349_4,0,0,1,2,1.0,10,282.0,282.0,282.0,282.0,0.059069962295769,0.059069962295769,0.059069962295769,0.059069962295769
1114,2,FBgn0030349,tr_FBgn0030349_7|tr_FBgn0030349_5,0,0,0,0,0.0,9,87.0,87.0,87.0,87.0,0.02027972027972,0.02027972027972,0.02027972027972,0.02027972027972
1115,2,FBgn0030351,tr_FBgn0030351_2|tr_FBgn0030351_1,0,0,0,0,0.0,3,3.0,3.0,3.0,3.0,0.004172461752434,0.004172461752434,0.004172461752434,0.004172461752434
1116,2,FBgn0030354,tr_FBgn0030354_2|tr_FBgn0030354_1,0,0,0,0,0.0,4,478.0,478.0,478.0,478.0,0.092153460574513,0.092153460574513,0.092153460574513,0.092153460574513
1117,2,FBgn0030360,tr_FBgn0030360_2|tr_FBgn0030360_1,0,0,1,2,1.0,6,66.0,66.0,66.0,66.0,0.04004854368932,0.04004854368932,0.04004854368932,0.04004854368932
1118,2,FBgn0030362,tr_FBgn0030362_1|tr_FBgn0030362_2,0,0,0,0,0.0,3,375.0,375.0,375.0,375.0,0.257201646090535,0.257201646090535,0.257201646090535,0.257201646090535
1119,2,FBgn0030366,tr_FBgn0030366_2|tr_FBgn0030366_1,0,0,0,0,0.0,4,762.0,762.0,762.0,762.0,0.1350584898972,0.1350584898972,0.1350584898972,0.1350584898972
