gene_id,num_sets,min_ER,max_ER,mean_ER,median_ER,min_grp_size,max_grp_size,mean_grp_size,median_grp_size
FBgn0038009,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0038002,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0037998,2,5,6,5.5,5.5,2,2,2.0,2.0
FBgn0037993,3,3,7,5.333333333333333,6.0,1,3,1.6666666666666667,1.0
FBgn0037985,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037978,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0037973,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0037970,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037960,1,6,6,6.0,6.0,3,3,3.0,3.0
FBgn0037956,3,3,4,3.3333333333333335,3.0,1,2,1.6666666666666667,2.0
FBgn0037949,5,2,10,6.6,7.0,1,2,1.2,1.0
FBgn0037941,2,3,8,5.5,5.5,1,2,1.5,1.5
FBgn0037939,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037935,3,3,7,5.0,5.0,1,2,1.3333333333333333,1.0
FBgn0037930,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037920,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0037915,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037908,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0037906,2,3,3,3.0,3.0,2,4,3.0,3.0
FBgn0037901,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037896,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0037889,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037885,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037884,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0037883,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037882,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037880,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037875,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0037848,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037843,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0037822,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037819,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0037818,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0037815,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037794,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0037779,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0037778,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0037760,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0037757,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0037756,3,2,5,3.3333333333333335,3.0,1,2,1.3333333333333333,1.0
FBgn0037755,1,5,5,5.0,5.0,5,5,5.0,5.0
FBgn0037728,3,2,4,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0037722,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037721,3,3,4,3.6666666666666665,4.0,1,2,1.6666666666666667,2.0
FBgn0037716,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037714,4,2,5,3.5,3.5,1,2,1.25,1.0
FBgn0037710,2,3,5,4.0,4.0,1,2,1.5,1.5
FBgn0037705,9,2,9,5.777777777777778,6.0,1,2,1.1111111111111112,1.0
FBgn0037703,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037700,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037678,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0037676,2,3,4,3.5,3.5,1,3,2.0,2.0
FBgn0037661,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037644,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0037638,2,2,5,3.5,3.5,1,4,2.5,2.5
FBgn0037627,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0037625,2,2,2,2.0,2.0,1,2,1.5,1.5
FBgn0037623,1,3,3,3.0,3.0,4,4,4.0,4.0
FBgn0037616,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037613,2,2,3,2.5,2.5,1,3,2.0,2.0
FBgn0037608,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037603,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037583,2,5,6,5.5,5.5,1,2,1.5,1.5
FBgn0037578,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037569,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037562,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037560,1,2,2,2.0,2.0,4,4,4.0,4.0
FBgn0037554,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0037553,1,1,1,1.0,1.0,4,4,4.0,4.0
FBgn0037548,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0037547,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0037544,2,1,3,2.0,2.0,1,2,1.5,1.5
FBgn0037540,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037537,5,2,5,3.6,4.0,1,2,1.2,1.0
FBgn0037536,6,4,9,5.666666666666667,5.0,1,7,2.1666666666666665,1.0
FBgn0037533,4,2,4,3.0,3.0,1,8,2.75,1.0
FBgn0037529,4,3,7,5.25,5.5,1,2,1.25,1.0
FBgn0037525,7,2,14,6.714285714285714,6.0,1,8,2.857142857142857,1.0
FBgn0037500,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037469,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0037464,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037456,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037454,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0037447,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037446,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0037435,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037432,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037416,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037391,4,2,4,3.5,4.0,1,5,3.0,3.0
FBgn0037387,3,2,4,3.3333333333333335,4.0,1,7,3.3333333333333335,2.0
FBgn0037386,3,2,6,4.666666666666667,6.0,1,2,1.6666666666666667,2.0
FBgn0037384,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0037370,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037368,1,3,3,3.0,3.0,3,3,3.0,3.0
FBgn0037364,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037350,2,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037347,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0037345,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037344,4,2,5,3.25,3.0,1,2,1.5,1.5
FBgn0037339,5,2,9,5.0,4.0,1,3,1.4,1.0
FBgn0037330,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037326,2,5,8,6.5,6.5,1,2,1.5,1.5
FBgn0037323,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037315,3,2,4,2.6666666666666665,2.0,1,4,2.0,1.0
FBgn0037305,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037299,1,2,2,2.0,2.0,6,6,6.0,6.0
FBgn0037292,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0037279,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0037261,6,2,5,3.3333333333333335,3.5,1,11,2.6666666666666665,1.0
FBgn0037252,2,2,6,4.0,4.0,1,2,1.5,1.5
FBgn0037240,4,2,8,5.0,5.0,1,2,1.25,1.0
FBgn0037236,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0037235,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0037228,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037217,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037213,3,2,3,2.3333333333333335,2.0,1,2,1.3333333333333333,1.0
FBgn0037203,3,2,3,2.6666666666666665,3.0,1,2,1.6666666666666667,2.0
FBgn0037195,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037188,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0037186,3,2,4,3.3333333333333335,4.0,1,2,1.3333333333333333,1.0
FBgn0037184,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0037169,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037167,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037164,1,1,1,1.0,1.0,3,3,3.0,3.0
FBgn0037144,2,4,6,5.0,5.0,1,3,2.0,2.0
FBgn0037140,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0037137,2,3,4,3.5,3.5,2,2,2.0,2.0
FBgn0037130,3,2,8,5.333333333333333,6.0,1,2,1.3333333333333333,1.0
FBgn0037121,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0037105,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0037094,4,2,4,3.25,3.5,1,9,3.0,1.0
FBgn0037090,2,3,5,4.0,4.0,1,3,2.0,2.0
FBgn0037081,1,7,7,7.0,7.0,4,4,4.0,4.0
FBgn0037074,4,3,10,5.5,4.5,1,3,1.5,1.0
FBgn0037071,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0037070,3,2,3,2.6666666666666665,3.0,1,4,2.3333333333333335,2.0
FBgn0037065,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0037044,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037035,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037022,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0037017,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0037015,2,6,6,6.0,6.0,1,3,2.0,2.0
FBgn0037012,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0037004,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0037003,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036996,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036994,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036993,3,6,6,6.0,6.0,1,7,3.0,1.0
FBgn0036991,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0036990,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036986,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036970,4,2,5,3.5,3.5,1,2,1.25,1.0
FBgn0036945,2,2,4,3.0,3.0,1,3,2.0,2.0
FBgn0036935,4,2,5,3.5,3.5,1,2,1.25,1.0
FBgn0036922,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036910,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036909,2,4,5,4.5,4.5,1,4,2.5,2.5
FBgn0036900,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0036893,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036880,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0036862,2,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036839,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036837,4,1,2,1.75,2.0,1,2,1.5,1.5
FBgn0036834,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0036827,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036826,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036825,1,2,2,2.0,2.0,16,16,16.0,16.0
FBgn0036824,3,2,4,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0036821,11,2,8,4.545454545454546,4.0,1,3,1.2727272727272727,1.0
FBgn0036820,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0036818,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036816,8,2,9,5.625,5.5,1,3,1.375,1.0
FBgn0036815,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036813,3,2,4,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0036812,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036811,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036804,2,1,2,1.5,1.5,1,2,1.5,1.5
FBgn0036786,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036784,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036780,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036775,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0036771,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036769,6,2,8,5.5,5.5,1,2,1.1666666666666667,1.0
FBgn0036764,2,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0036756,2,6,6,6.0,6.0,1,2,1.5,1.5
FBgn0036752,1,4,4,4.0,4.0,3,3,3.0,3.0
FBgn0036746,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036741,8,2,13,7.625,8.0,1,4,1.375,1.0
FBgn0036735,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0036734,2,1,2,1.5,1.5,1,2,1.5,1.5
FBgn0036708,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036703,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0036697,6,2,8,4.166666666666667,3.5,1,2,1.3333333333333333,1.0
FBgn0036695,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036691,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036667,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0036665,3,3,4,3.6666666666666665,4.0,1,2,1.3333333333333333,1.0
FBgn0036663,11,2,15,7.454545454545454,6.0,1,2,1.1818181818181819,1.0
FBgn0036660,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036646,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0036643,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036603,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036600,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036590,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036589,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036585,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036580,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036560,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0036557,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036550,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036537,2,2,3,2.5,2.5,1,4,2.5,2.5
FBgn0036534,4,2,5,3.5,3.5,1,5,2.0,1.0
FBgn0036516,2,2,3,2.5,2.5,1,5,3.0,3.0
FBgn0036514,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036505,5,2,6,4.4,5.0,1,6,2.0,1.0
FBgn0036499,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036496,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036494,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036489,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0036487,2,2,4,3.0,3.0,1,3,2.0,2.0
FBgn0036481,2,4,4,4.0,4.0,1,2,1.5,1.5
FBgn0036463,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0036460,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036450,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0036441,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036415,1,2,2,2.0,2.0,4,4,4.0,4.0
FBgn0036391,3,3,8,5.0,4.0,1,4,2.3333333333333335,2.0
FBgn0036386,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0036380,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036377,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036367,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036366,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036354,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036336,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036316,4,2,5,3.5,3.5,1,2,1.5,1.5
FBgn0036311,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0036302,3,8,10,9.0,9.0,1,2,1.6666666666666667,2.0
FBgn0036298,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0036294,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036291,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036287,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0036279,6,2,19,11.166666666666666,11.5,1,2,1.1666666666666667,1.0
FBgn0036272,3,4,5,4.333333333333333,4.0,1,2,1.6666666666666667,2.0
FBgn0036264,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036258,3,2,4,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0036249,1,2,2,2.0,2.0,4,4,4.0,4.0
FBgn0036232,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036222,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036213,3,2,3,2.3333333333333335,2.0,1,5,2.3333333333333335,1.0
FBgn0036210,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0036173,3,2,4,3.0,3.0,1,2,1.3333333333333333,1.0
FBgn0036157,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036155,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036154,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036152,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0036144,6,2,9,5.166666666666667,4.5,1,5,1.6666666666666667,1.0
FBgn0036143,1,8,8,8.0,8.0,2,2,2.0,2.0
FBgn0036141,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036136,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036133,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0036116,7,2,7,4.428571428571429,4.0,1,2,1.1428571428571428,1.0
FBgn0036104,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036099,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036082,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036075,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036046,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036035,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036032,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0036030,13,2,8,5.153846153846154,6.0,1,5,1.7692307692307692,1.0
FBgn0036029,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036024,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036023,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0036018,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0036007,7,2,7,4.0,4.0,1,2,1.2857142857142858,1.0
FBgn0036005,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035995,3,4,5,4.666666666666667,5.0,1,9,3.6666666666666665,1.0
FBgn0035989,5,3,7,5.4,6.0,1,6,2.4,2.0
FBgn0035988,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0035982,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035980,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035977,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035976,5,3,6,4.4,4.0,1,5,1.8,1.0
FBgn0035975,3,2,6,4.333333333333333,5.0,1,5,3.6666666666666665,5.0
FBgn0035960,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035945,2,3,7,5.0,5.0,1,2,1.5,1.5
FBgn0035936,4,2,7,4.5,4.5,1,7,2.5,1.0
FBgn0035926,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035917,21,2,9,6.523809523809524,7.0,1,4,1.619047619047619,1.0
FBgn0035916,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035903,3,3,6,4.333333333333333,4.0,1,2,1.3333333333333333,1.0
FBgn0035901,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035889,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035888,2,5,5,5.0,5.0,4,5,4.5,4.5
FBgn0035880,11,2,8,4.0,3.0,1,4,1.4545454545454546,1.0
FBgn0035879,4,2,9,6.0,6.5,1,2,1.25,1.0
FBgn0035876,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035873,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035870,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035857,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035853,2,2,4,3.0,3.0,1,3,2.0,2.0
FBgn0035848,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035844,1,10,10,10.0,10.0,2,2,2.0,2.0
FBgn0035829,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035823,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035816,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035800,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035797,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035782,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035781,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035772,5,2,6,3.4,2.0,1,5,2.0,1.0
FBgn0035767,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0035762,1,5,5,5.0,5.0,3,3,3.0,3.0
FBgn0035760,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035756,4,2,6,4.0,4.0,1,3,1.5,1.0
FBgn0035734,3,2,3,2.3333333333333335,2.0,1,5,2.3333333333333335,1.0
FBgn0035722,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0035721,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035710,3,2,6,4.0,4.0,1,2,1.3333333333333333,1.0
FBgn0035709,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035704,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035702,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035690,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035688,6,2,11,5.166666666666667,4.5,1,5,2.0,1.0
FBgn0035678,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035677,2,4,9,6.5,6.5,1,3,2.0,2.0
FBgn0035674,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035673,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035667,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035661,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035648,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0035636,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035623,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0035603,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035589,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035586,2,2,3,2.5,2.5,1,2,1.5,1.5
FBgn0035585,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035582,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035575,2,4,5,4.5,4.5,1,2,1.5,1.5
FBgn0035574,3,3,6,4.333333333333333,4.0,1,2,1.3333333333333333,1.0
FBgn0035544,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035538,9,2,5,3.0,3.0,1,9,1.8888888888888888,1.0
FBgn0035529,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035521,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035519,5,2,5,3.8,4.0,1,4,1.6,1.0
FBgn0035497,4,2,10,7.0,8.0,1,4,2.0,1.5
FBgn0035491,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035469,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035452,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035449,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035443,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035435,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035434,2,1,2,1.5,1.5,1,2,1.5,1.5
FBgn0035427,1,5,5,5.0,5.0,2,2,2.0,2.0
FBgn0035425,2,4,4,4.0,4.0,1,4,2.5,2.5
FBgn0035424,2,3,5,4.0,4.0,1,2,1.5,1.5
FBgn0035415,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035405,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035402,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035400,7,2,10,6.571428571428571,8.0,1,4,1.5714285714285714,1.0
FBgn0035397,11,3,15,10.545454545454545,12.0,1,2,1.3636363636363635,1.0
FBgn0035385,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035384,1,2,2,2.0,2.0,4,4,4.0,4.0
FBgn0035379,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0035375,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035374,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035370,1,2,2,2.0,2.0,3,3,3.0,3.0
FBgn0035359,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035348,4,2,5,3.25,3.0,1,8,3.25,2.0
FBgn0035343,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035336,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035335,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035318,2,3,4,3.5,3.5,1,2,1.5,1.5
FBgn0035316,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035298,4,2,4,3.0,3.0,1,3,1.5,1.0
FBgn0035294,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035293,3,5,7,6.0,6.0,1,2,1.3333333333333333,1.0
FBgn0035290,5,3,8,6.0,7.0,1,2,1.4,1.0
FBgn0035287,8,2,9,6.125,7.0,1,8,2.75,1.0
FBgn0035281,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035279,2,2,3,2.5,2.5,2,2,2.0,2.0
FBgn0035270,1,4,4,4.0,4.0,2,2,2.0,2.0
FBgn0035268,2,3,6,4.5,4.5,1,2,1.5,1.5
FBgn0035267,1,4,4,4.0,4.0,4,4,4.0,4.0
FBgn0035266,4,2,3,2.75,3.0,1,4,2.25,2.0
FBgn0035254,1,3,3,3.0,3.0,2,2,2.0,2.0
FBgn0035253,16,2,11,4.75,4.0,1,3,1.3125,1.0
FBgn0035252,2,2,4,3.0,3.0,1,2,1.5,1.5
FBgn0035248,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035232,2,2,4,3.0,3.0,1,6,3.5,3.5
FBgn0035227,9,3,15,9.11111111111111,9.0,1,3,1.3333333333333333,1.0
FBgn0035199,2,4,5,4.5,4.5,2,2,2.0,2.0
FBgn0035198,4,3,5,4.0,4.0,1,2,1.5,1.5
FBgn0035196,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035193,1,1,1,1.0,1.0,2,2,2.0,2.0
FBgn0035187,1,7,7,7.0,7.0,2,2,2.0,2.0
FBgn0035186,1,2,2,2.0,2.0,2,2,2.0,2.0
FBgn0035171,1,6,6,6.0,6.0,2,2,2.0,2.0
FBgn0035170,1,7,7,7.0,7.0,3,3,3.0,3.0
