ERS_grp_num,ERS_grp_size,gene_id,xscripts,contains_which_gtf,flag_nonolp_pair,flag_IR_in_set,num_IR_xscripts,prop_IR,num_ER,min_num_nt_diff,max_num_nt_diff,mean_num_nt_diff,median_num_nt_diff,min_prop_nt_diff,max_prop_nt_diff,mean_prop_nt_diff,median_prop_nt_diff
4190,12,ENSG00000089234,isoseq3cluster_ENSG00000089234_3_isoseq3cluster|isoseq3cluster_ENSG00000089234_8_isoseq3cluster|isoseq3cluster_ENSG00000089234_10_isoseq3cluster|isoseq3cluster_ENSG00000089234_4_isoseq3cluster|isoseq3cluster_ENSG00000089234_6_isoseq3cluster|isoseq3cluster_ENSG00000089234_9_isoseq3cluster|flair_ENSG00000089234_3_FLAIR|flair_ENSG00000089234_6_FLAIR|flair_ENSG00000089234_4_FLAIR|flair_ENSG00000089234_7_FLAIR|isoseq3cluster_ENSG00000089234_5_isoseq3cluster|flair_ENSG00000089234_1_FLAIR,3,1,1,8,0.6666666666666666,11,4.0,5714.0,1701.1666666666667,143.5,0.0021108179419525,0.7513477975016437,0.24073769918966767,0.034673708499419295
4191,3,ENSG00000139112,isoseq3cluster_ENSG00000139112_4_isoseq3cluster|flair_ENSG00000139112_3_FLAIR|isoseq3cluster_ENSG00000139112_5_isoseq3cluster,3,1,1,2,0.6666666666666666,4,4.0,1229.0,616.5,616.5,0.0021208907741251,0.3950498232079717,0.1985853569910484,0.1985853569910484
4192,4,ENSG00000181852,flair_ENSG00000181852_3_FLAIR|flair_ENSG00000181852_4_FLAIR|flair_ENSG00000181852_6_FLAIR|isoseq3cluster_ENSG00000181852_3_isoseq3cluster,3,1,0,0,0.0,8,7.0,150.0,75.0,68.0,0.0021289537712895,0.0437190323520839,0.022176417110062,0.0206812652068126
4193,15,ENSG00000249790,flair_ENSG00000249790_4_FLAIR|flair_ENSG00000249790_2_FLAIR|isoseq3cluster_ENSG00000249790_9_isoseq3cluster|isoseq3cluster_ENSG00000249790_11_isoseq3cluster|isoseq3cluster_ENSG00000249790_13_isoseq3cluster|isoseq3cluster_ENSG00000249790_3_isoseq3cluster|isoseq3cluster_ENSG00000249790_10_isoseq3cluster|isoseq3cluster_ENSG00000249790_12_isoseq3cluster|isoseq3cluster_ENSG00000249790_8_isoseq3cluster|isoseq3cluster_ENSG00000249790_6_isoseq3cluster|isoseq3cluster_ENSG00000249790_2_isoseq3cluster|flair_ENSG00000249790_1_FLAIR|flair_ENSG00000249790_3_FLAIR|isoseq3cluster_ENSG00000249790_7_isoseq3cluster|isoseq3cluster_ENSG00000249790_1_isoseq3cluster,3,1,1,10,0.6666666666666666,3,5.0,4333.0,1535.5833333333333,761.5,0.0021862702229995,0.6850592885375494,0.3351734873728392,0.23560226524288194
4194,17,ENSG00000094914,flair_ENSG00000094914_4_FLAIR|isoseq3cluster_ENSG00000094914_15_isoseq3cluster|flair_ENSG00000094914_3_FLAIR|flair_ENSG00000094914_5_FLAIR|isoseq3cluster_ENSG00000094914_8_isoseq3cluster|isoseq3cluster_ENSG00000094914_7_isoseq3cluster|flair_ENSG00000094914_2_FLAIR|isoseq3cluster_ENSG00000094914_13_isoseq3cluster|isoseq3cluster_ENSG00000094914_11_isoseq3cluster|flair_ENSG00000094914_7_FLAIR|flair_ENSG00000094914_8_FLAIR|isoseq3cluster_ENSG00000094914_6_isoseq3cluster|isoseq3cluster_ENSG00000094914_10_isoseq3cluster|isoseq3cluster_ENSG00000094914_12_isoseq3cluster|flair_ENSG00000094914_6_FLAIR|isoseq3cluster_ENSG00000094914_14_isoseq3cluster|isoseq3cluster_ENSG00000094914_9_isoseq3cluster,3,1,1,16,0.9411764705882353,16,4.0,1498.0,488.5609756097561,229.0,0.0021990104452996,0.4804361770365619,0.1824155909599766,0.1139870582379293
4195,2,ENSG00000090612,flair_ENSG00000090612_4_FLAIR|isoseq3cluster_ENSG00000090612_1_isoseq3cluster,3,0,0,0,0.0,6,10.0,10.0,10.0,10.0,0.0022045855379188,0.0022045855379188,0.0022045855379188,0.0022045855379188
4196,7,ENSG00000111231,isoseq3cluster_ENSG00000111231_4_isoseq3cluster|flair_ENSG00000111231_3_FLAIR|isoseq3cluster_ENSG00000111231_3_isoseq3cluster|flair_ENSG00000111231_2_FLAIR|isoseq3cluster_ENSG00000111231_5_isoseq3cluster|flair_ENSG00000111231_4_FLAIR|flair_ENSG00000111231_5_FLAIR,3,1,0,0,0.0,8,3.0,149.0,75.0,75.0,0.002220577350111,0.1024054982817869,0.051525631596234,0.0519480737677768
4197,2,ENSG00000139624,isoseq3cluster_ENSG00000139624_8_isoseq3cluster|flair_ENSG00000139624_2_FLAIR,3,0,0,0,0.0,8,4.0,4.0,4.0,4.0,0.0022222222222222,0.0022222222222222,0.0022222222222222,0.0022222222222222
4198,13,ENSG00000166226,isoseq3cluster_ENSG00000166226_19_isoseq3cluster|flair_ENSG00000166226_1_FLAIR|flair_ENSG00000166226_2_FLAIR|isoseq3cluster_ENSG00000166226_23_isoseq3cluster|isoseq3cluster_ENSG00000166226_21_isoseq3cluster|flair_ENSG00000166226_6_FLAIR|isoseq3cluster_ENSG00000166226_17_isoseq3cluster|isoseq3cluster_ENSG00000166226_20_isoseq3cluster|flair_ENSG00000166226_3_FLAIR|flair_ENSG00000166226_4_FLAIR|isoseq3cluster_ENSG00000166226_24_isoseq3cluster|isoseq3cluster_ENSG00000166226_18_isoseq3cluster|flair_ENSG00000166226_7_FLAIR,3,1,1,12,0.9230769230769231,15,7.0,6500.0,2833.787878787879,2692.0,0.0022271714922048,0.7728894173602854,0.5162194693399876,0.5844550586191923
4199,4,ENSG00000135108,isoseq3cluster_ENSG00000135108_16_isoseq3cluster|flair_ENSG00000135108_9_FLAIR|flair_ENSG00000135108_10_FLAIR|isoseq3cluster_ENSG00000135108_12_isoseq3cluster,3,1,0,0,0.0,11,9.0,39.0,24.0,24.0,0.0022382491917433,0.0096558554097548,0.0059431803837956,0.00593930846684215
4200,3,ENSG00000111647,isoseq3cluster_ENSG00000111647_6_isoseq3cluster|flair_ENSG00000111647_5_FLAIR|flair_ENSG00000111647_4_FLAIR,3,1,0,0,0.0,22,12.0,662.0,337.0,337.0,0.0022467702677401,0.1115229110512129,0.0568848406594765,0.0568848406594765
4201,2,ENSG00000152556,isoseq3cluster_ENSG00000152556_25_isoseq3cluster|flair_ENSG00000152556_15_FLAIR,3,0,0,0,0.0,24,7.0,7.0,7.0,7.0,0.002266105535772,0.002266105535772,0.002266105535772,0.002266105535772
4202,13,ENSG00000008405,flair_ENSG00000008405_5_FLAIR|isoseq3cluster_ENSG00000008405_11_isoseq3cluster|flair_ENSG00000008405_1_FLAIR|flair_ENSG00000008405_2_FLAIR|isoseq3cluster_ENSG00000008405_9_isoseq3cluster|flair_ENSG00000008405_3_FLAIR|isoseq3cluster_ENSG00000008405_4_isoseq3cluster|isoseq3cluster_ENSG00000008405_10_isoseq3cluster|flair_ENSG00000008405_4_FLAIR|isoseq3cluster_ENSG00000008405_5_isoseq3cluster|isoseq3cluster_ENSG00000008405_7_isoseq3cluster|isoseq3cluster_ENSG00000008405_6_isoseq3cluster|isoseq3cluster_ENSG00000008405_8_isoseq3cluster,3,1,1,13,1.0,12,7.0,1138.0,435.65,238.0,0.0022853411687887,0.2755227552275522,0.1141979001755597,0.06537455546844465
4203,36,ENSG00000013573,flair_ENSG00000013573_5_FLAIR|flair_ENSG00000013573_11_FLAIR|isoseq3cluster_ENSG00000013573_30_isoseq3cluster|flair_ENSG00000013573_12_FLAIR|flair_ENSG00000013573_28_FLAIR|flair_ENSG00000013573_15_FLAIR|flair_ENSG00000013573_24_FLAIR|isoseq3cluster_ENSG00000013573_15_isoseq3cluster|flair_ENSG00000013573_9_FLAIR|flair_ENSG00000013573_17_FLAIR|isoseq3cluster_ENSG00000013573_19_isoseq3cluster|isoseq3cluster_ENSG00000013573_29_isoseq3cluster|flair_ENSG00000013573_26_FLAIR|flair_ENSG00000013573_7_FLAIR|flair_ENSG00000013573_23_FLAIR|flair_ENSG00000013573_18_FLAIR|flair_ENSG00000013573_8_FLAIR|isoseq3cluster_ENSG00000013573_21_isoseq3cluster|flair_ENSG00000013573_27_FLAIR|flair_ENSG00000013573_13_FLAIR|flair_ENSG00000013573_16_FLAIR|isoseq3cluster_ENSG00000013573_26_isoseq3cluster|flair_ENSG00000013573_14_FLAIR|isoseq3cluster_ENSG00000013573_28_isoseq3cluster|isoseq3cluster_ENSG00000013573_16_isoseq3cluster|flair_ENSG00000013573_19_FLAIR|isoseq3cluster_ENSG00000013573_27_isoseq3cluster|isoseq3cluster_ENSG00000013573_23_isoseq3cluster|flair_ENSG00000013573_21_FLAIR|isoseq3cluster_ENSG00000013573_22_isoseq3cluster|flair_ENSG00000013573_25_FLAIR|isoseq3cluster_ENSG00000013573_18_isoseq3cluster|isoseq3cluster_ENSG00000013573_24_isoseq3cluster|isoseq3cluster_ENSG00000013573_17_isoseq3cluster|flair_ENSG00000013573_10_FLAIR|flair_ENSG00000013573_20_FLAIR,3,1,1,35,0.9722222222222222,26,9.0,5834.0,1847.5065789473683,743.5,0.0022935779816513,0.6125577488450231,0.25345607229763323,0.164411324210575
4204,8,ENSG00000255857,isoseq3cluster_ENSG00000255857_5_isoseq3cluster|isoseq3cluster_ENSG00000255857_3_isoseq3cluster|isoseq3cluster_ENSG00000255857_4_isoseq3cluster|isoseq3cluster_ENSG00000255857_2_isoseq3cluster|flair_ENSG00000255857_3_FLAIR|isoseq3cluster_ENSG00000255857_6_isoseq3cluster|flair_ENSG00000255857_2_FLAIR|flair_ENSG00000255857_1_FLAIR,3,1,1,5,0.625,5,2.0,2478.0,1321.5,1359.0,0.0023121387283236,0.7844254510921178,0.5094635652620249,0.6371308016877637
4205,2,ENSG00000170473,flair_ENSG00000170473_4_FLAIR|isoseq3cluster_ENSG00000170473_6_isoseq3cluster,3,0,0,0,0.0,4,3.0,3.0,3.0,3.0,0.0023130300693909,0.0023130300693909,0.0023130300693909,0.0023130300693909
4206,23,ENSG00000185664,isoseq3cluster_ENSG00000185664_10_isoseq3cluster|isoseq3cluster_ENSG00000185664_12_isoseq3cluster|flair_ENSG00000185664_4_FLAIR|isoseq3cluster_ENSG00000185664_6_isoseq3cluster|flair_ENSG00000185664_11_FLAIR|isoseq3cluster_ENSG00000185664_9_isoseq3cluster|isoseq3cluster_ENSG00000185664_8_isoseq3cluster|isoseq3cluster_ENSG00000185664_4_isoseq3cluster|flair_ENSG00000185664_8_FLAIR|flair_ENSG00000185664_13_FLAIR|flair_ENSG00000185664_2_FLAIR|flair_ENSG00000185664_1_FLAIR|flair_ENSG00000185664_9_FLAIR|flair_ENSG00000185664_6_FLAIR|isoseq3cluster_ENSG00000185664_11_isoseq3cluster|flair_ENSG00000185664_7_FLAIR|isoseq3cluster_ENSG00000185664_15_isoseq3cluster|flair_ENSG00000185664_10_FLAIR|isoseq3cluster_ENSG00000185664_7_isoseq3cluster|isoseq3cluster_ENSG00000185664_13_isoseq3cluster|flair_ENSG00000185664_14_FLAIR|flair_ENSG00000185664_5_FLAIR|isoseq3cluster_ENSG00000185664_14_isoseq3cluster,3,1,1,23,1.0,11,5.0,1953.0,773.4019607843137,747.0,0.0023234200743494,0.5581594741354673,0.24908017244365224,0.2625824366539396
4207,9,ENSG00000198015,isoseq3cluster_ENSG00000198015_7_isoseq3cluster|flair_ENSG00000198015_5_FLAIR|flair_ENSG00000198015_7_FLAIR|flair_ENSG00000198015_4_FLAIR|isoseq3cluster_ENSG00000198015_10_isoseq3cluster|flair_ENSG00000198015_6_FLAIR|flair_ENSG00000198015_10_FLAIR|flair_ENSG00000198015_3_FLAIR|isoseq3cluster_ENSG00000198015_8_isoseq3cluster,3,1,1,6,0.6666666666666666,7,4.0,2444.0,1336.1333333333334,1400.0,0.0023242300987797,0.5873588079788512,0.3621666061666964,0.4490057729313663
4208,2,ENSG00000176871,isoseq3cluster_ENSG00000176871_11_isoseq3cluster|flair_ENSG00000176871_8_FLAIR,3,0,0,0,0.0,9,5.0,5.0,5.0,5.0,0.0023364485981308,0.0023364485981308,0.0023364485981308,0.0023364485981308
4209,2,ENSG00000111271,isoseq3cluster_ENSG00000111271_4_isoseq3cluster|flair_ENSG00000111271_4_FLAIR,3,0,0,0,0.0,20,9.0,9.0,9.0,9.0,0.0023407022106631,0.0023407022106631,0.0023407022106631,0.0023407022106631
4210,13,ENSG00000111711,isoseq3cluster_ENSG00000111711_4_isoseq3cluster|isoseq3cluster_ENSG00000111711_7_isoseq3cluster|flair_ENSG00000111711_6_FLAIR|isoseq3cluster_ENSG00000111711_5_isoseq3cluster|flair_ENSG00000111711_5_FLAIR|flair_ENSG00000111711_7_FLAIR|flair_ENSG00000111711_9_FLAIR|isoseq3cluster_ENSG00000111711_6_isoseq3cluster|flair_ENSG00000111711_2_FLAIR|flair_ENSG00000111711_4_FLAIR|flair_ENSG00000111711_1_FLAIR|isoseq3cluster_ENSG00000111711_3_isoseq3cluster|flair_ENSG00000111711_3_FLAIR,3,1,1,12,0.9230769230769231,5,10.0,4728.0,1521.8076923076924,1319.0,0.0023408239700374,0.5958563164267456,0.2778687056078051,0.29948863873254117
4211,2,ENSG00000120798,isoseq3cluster_ENSG00000120798_12_isoseq3cluster|flair_ENSG00000120798_5_FLAIR,3,0,0,0,0.0,11,6.0,6.0,6.0,6.0,0.0023501762632197,0.0023501762632197,0.0023501762632197,0.0023501762632197
4212,2,ENSG00000089154,flair_ENSG00000089154_5_FLAIR|isoseq3cluster_ENSG00000089154_49_isoseq3cluster,3,0,0,0,0.0,57,20.0,20.0,20.0,20.0,0.0023515579071134,0.0023515579071134,0.0023515579071134,0.0023515579071134
4213,3,ENSG00000177981,isoseq3cluster_ENSG00000177981_2_isoseq3cluster|flair_ENSG00000177981_3_FLAIR|flair_ENSG00000177981_2_FLAIR,3,1,0,0,0.0,4,6.0,10.0,8.0,8.0,0.0023631350925561,0.0039385584875935,0.0031508467900748004,0.0031508467900748004
4214,17,ENSG00000111652,isoseq3cluster_ENSG00000111652_10_isoseq3cluster|isoseq3cluster_ENSG00000111652_14_isoseq3cluster|isoseq3cluster_ENSG00000111652_16_isoseq3cluster|isoseq3cluster_ENSG00000111652_6_isoseq3cluster|isoseq3cluster_ENSG00000111652_17_isoseq3cluster|isoseq3cluster_ENSG00000111652_13_isoseq3cluster|flair_ENSG00000111652_11_FLAIR|flair_ENSG00000111652_14_FLAIR|flair_ENSG00000111652_5_FLAIR|isoseq3cluster_ENSG00000111652_7_isoseq3cluster|flair_ENSG00000111652_8_FLAIR|flair_ENSG00000111652_7_FLAIR|isoseq3cluster_ENSG00000111652_15_isoseq3cluster|isoseq3cluster_ENSG00000111652_12_isoseq3cluster|flair_ENSG00000111652_9_FLAIR|isoseq3cluster_ENSG00000111652_11_isoseq3cluster|flair_ENSG00000111652_10_FLAIR,3,1,1,16,0.9411764705882353,6,7.0,1332.0,641.327868852459,432.0,0.0023833844058563,0.4292297564186965,0.22769587880024902,0.1397205588822355
4215,20,ENSG00000064102,flair_ENSG00000064102_8_FLAIR|isoseq3cluster_ENSG00000064102_8_isoseq3cluster|flair_ENSG00000064102_4_FLAIR|flair_ENSG00000064102_12_FLAIR|isoseq3cluster_ENSG00000064102_11_isoseq3cluster|flair_ENSG00000064102_11_FLAIR|isoseq3cluster_ENSG00000064102_12_isoseq3cluster|flair_ENSG00000064102_7_FLAIR|flair_ENSG00000064102_10_FLAIR|isoseq3cluster_ENSG00000064102_15_isoseq3cluster|flair_ENSG00000064102_5_FLAIR|flair_ENSG00000064102_13_FLAIR|isoseq3cluster_ENSG00000064102_10_isoseq3cluster|isoseq3cluster_ENSG00000064102_16_isoseq3cluster|flair_ENSG00000064102_1_FLAIR|isoseq3cluster_ENSG00000064102_7_isoseq3cluster|flair_ENSG00000064102_6_FLAIR|flair_ENSG00000064102_3_FLAIR|isoseq3cluster_ENSG00000064102_14_isoseq3cluster|isoseq3cluster_ENSG00000064102_13_isoseq3cluster,3,1,1,9,0.45,17,6.0,1959.0,726.5714285714286,590.0,0.0023932987634623,0.4482837528604119,0.19509029713493023,0.17461055884976318
4216,3,ENSG00000139112,flair_ENSG00000139112_1_FLAIR|isoseq3cluster_ENSG00000139112_3_isoseq3cluster|isoseq3cluster_ENSG00000139112_2_isoseq3cluster,3,1,1,2,0.6666666666666666,6,5.0,362.0,183.5,183.5,0.0024050024050024,0.1573229030856149,0.07986395274530865,0.07986395274530865
4217,19,ENSG00000111605,isoseq3cluster_ENSG00000111605_15_isoseq3cluster|isoseq3cluster_ENSG00000111605_13_isoseq3cluster|isoseq3cluster_ENSG00000111605_11_isoseq3cluster|flair_ENSG00000111605_7_FLAIR|flair_ENSG00000111605_3_FLAIR|flair_ENSG00000111605_8_FLAIR|flair_ENSG00000111605_2_FLAIR|isoseq3cluster_ENSG00000111605_12_isoseq3cluster|flair_ENSG00000111605_6_FLAIR|isoseq3cluster_ENSG00000111605_17_isoseq3cluster|flair_ENSG00000111605_5_FLAIR|isoseq3cluster_ENSG00000111605_19_isoseq3cluster|isoseq3cluster_ENSG00000111605_16_isoseq3cluster|isoseq3cluster_ENSG00000111605_10_isoseq3cluster|flair_ENSG00000111605_9_FLAIR|isoseq3cluster_ENSG00000111605_20_isoseq3cluster|flair_ENSG00000111605_1_FLAIR|isoseq3cluster_ENSG00000111605_18_isoseq3cluster|flair_ENSG00000111605_10_FLAIR,3,1,1,19,1.0,8,9.0,13470.0,3209.2727272727275,2300.5,0.0024089935760171,0.8619145124136166,0.4782810534809566,0.48645941174775414
4218,4,ENSG00000111596,isoseq3cluster_ENSG00000111596_12_isoseq3cluster|flair_ENSG00000111596_19_FLAIR|isoseq3cluster_ENSG00000111596_20_isoseq3cluster|flair_ENSG00000111596_9_FLAIR,3,1,0,0,0.0,17,7.0,1235.0,622.0,623.0,0.0024129610479145,0.4035947712418301,0.20311496918528807,0.20322607222570385
4219,2,ENSG00000111087,isoseq3cluster_ENSG00000111087_5_isoseq3cluster|flair_ENSG00000111087_1_FLAIR,3,0,0,0,0.0,10,9.0,9.0,9.0,9.0,0.0024193548387096,0.0024193548387096,0.0024193548387096,0.0024193548387096
4220,11,ENSG00000089094,flair_ENSG00000089094_14_FLAIR|isoseq3cluster_ENSG00000089094_33_isoseq3cluster|isoseq3cluster_ENSG00000089094_34_isoseq3cluster|flair_ENSG00000089094_17_FLAIR|isoseq3cluster_ENSG00000089094_35_isoseq3cluster|isoseq3cluster_ENSG00000089094_44_isoseq3cluster|isoseq3cluster_ENSG00000089094_32_isoseq3cluster|flair_ENSG00000089094_18_FLAIR|flair_ENSG00000089094_15_FLAIR|flair_ENSG00000089094_16_FLAIR|flair_ENSG00000089094_13_FLAIR,3,1,1,10,0.9090909090909091,24,12.0,2018.0,581.0909090909091,279.5,0.0024311183144246,0.2893189964157706,0.09693142917234096,0.0548926995305897
4221,2,ENSG00000134283,flair_ENSG00000134283_2_FLAIR|isoseq3cluster_ENSG00000134283_13_isoseq3cluster,3,0,0,0,0.0,10,4.0,4.0,4.0,4.0,0.0024316109422492,0.0024316109422492,0.0024316109422492,0.0024316109422492
4222,2,ENSG00000111271,flair_ENSG00000111271_3_FLAIR|isoseq3cluster_ENSG00000111271_5_isoseq3cluster,3,0,0,0,0.0,19,9.0,9.0,9.0,9.0,0.0024330900243309,0.0024330900243309,0.0024330900243309,0.0024330900243309
4223,4,ENSG00000139651,flair_ENSG00000139651_2_FLAIR|isoseq3cluster_ENSG00000139651_2_isoseq3cluster|isoseq3cluster_ENSG00000139651_1_isoseq3cluster|flair_ENSG00000139651_1_FLAIR,3,1,0,0,0.0,7,7.0,212.0,109.5,109.5,0.002441576560865,0.0737904629307344,0.03824224947990052,0.03836847921400135
4224,6,ENSG00000185344,isoseq3cluster_ENSG00000185344_7_isoseq3cluster|flair_ENSG00000185344_4_FLAIR|flair_ENSG00000185344_5_FLAIR|flair_ENSG00000185344_13_FLAIR|isoseq3cluster_ENSG00000185344_10_isoseq3cluster|flair_ENSG00000185344_7_FLAIR,3,1,1,4,0.6666666666666666,19,13.0,5761.0,3006.8333333333335,2949.5,0.0024472891566265,0.654956798544793,0.4442697909583742,0.4944124172714789
4225,2,ENSG00000111731,flair_ENSG00000111731_8_FLAIR|isoseq3cluster_ENSG00000111731_22_isoseq3cluster,3,0,0,0,0.0,26,11.0,11.0,11.0,11.0,0.0024482528377476,0.0024482528377476,0.0024482528377476,0.0024482528377476
4226,4,ENSG00000111271,isoseq3cluster_ENSG00000111271_6_isoseq3cluster|flair_ENSG00000111271_5_FLAIR|flair_ENSG00000111271_13_FLAIR|flair_ENSG00000111271_10_FLAIR,3,1,0,0,0.0,22,10.0,167.0,104.0,135.0,0.0024491795248591,0.0393126177024482,0.02459422336419413,0.0320208728652751
4227,6,ENSG00000179295,flair_ENSG00000179295_5_FLAIR|isoseq3cluster_ENSG00000179295_25_isoseq3cluster|flair_ENSG00000179295_6_FLAIR|flair_ENSG00000179295_1_FLAIR|isoseq3cluster_ENSG00000179295_23_isoseq3cluster|flair_ENSG00000179295_7_FLAIR,3,1,0,0,0.0,16,15.0,43.0,29.0,29.0,0.0024501796798431,0.0069952822515047,0.0047229453792321,0.00472292012735045
4228,5,ENSG00000186815,flair_ENSG00000186815_10_FLAIR|isoseq3cluster_ENSG00000186815_5_isoseq3cluster|flair_ENSG00000186815_4_FLAIR|isoseq3cluster_ENSG00000186815_7_isoseq3cluster|flair_ENSG00000186815_7_FLAIR,3,1,0,0,0.0,29,13.0,257.0,103.16666666666667,70.5,0.0024519049415314,0.0463397042913811,0.018797617815626066,0.01312961942805805
4229,2,ENSG00000185847,flair_ENSG00000185847_3_FLAIR|isoseq3cluster_ENSG00000185847_2_isoseq3cluster,3,0,0,0,0.0,3,9.0,9.0,9.0,9.0,0.0024650780608052,0.0024650780608052,0.0024650780608052,0.0024650780608052
4230,7,ENSG00000170633,isoseq3cluster_ENSG00000170633_8_isoseq3cluster|flair_ENSG00000170633_3_FLAIR|flair_ENSG00000170633_7_FLAIR|flair_ENSG00000170633_10_FLAIR|isoseq3cluster_ENSG00000170633_11_isoseq3cluster|flair_ENSG00000170633_5_FLAIR|isoseq3cluster_ENSG00000170633_12_isoseq3cluster,3,1,1,5,0.7142857142857143,6,4.0,2907.0,1055.111111111111,627.0,0.0024721878862793,0.6250871080139373,0.31019884730393665,0.2797858099062918
4231,18,ENSG00000048540,isoseq3cluster_ENSG00000048540_13_isoseq3cluster|isoseq3cluster_ENSG00000048540_6_isoseq3cluster|flair_ENSG00000048540_6_FLAIR|flair_ENSG00000048540_8_FLAIR|isoseq3cluster_ENSG00000048540_7_isoseq3cluster|isoseq3cluster_ENSG00000048540_8_isoseq3cluster|flair_ENSG00000048540_9_FLAIR|flair_ENSG00000048540_12_FLAIR|isoseq3cluster_ENSG00000048540_9_isoseq3cluster|isoseq3cluster_ENSG00000048540_4_isoseq3cluster|isoseq3cluster_ENSG00000048540_5_isoseq3cluster|flair_ENSG00000048540_14_FLAIR|flair_ENSG00000048540_4_FLAIR|isoseq3cluster_ENSG00000048540_1_isoseq3cluster|flair_ENSG00000048540_5_FLAIR|flair_ENSG00000048540_7_FLAIR|isoseq3cluster_ENSG00000048540_11_isoseq3cluster|flair_ENSG00000048540_13_FLAIR,3,1,1,13,0.7222222222222222,5,9.0,2930.0,626.1,305.0,0.0024779735682819,0.794468546637744,0.16328158802702503,0.08253095338656641
4232,4,ENSG00000111275,flair_ENSG00000111275_1_FLAIR|isoseq3cluster_ENSG00000111275_6_isoseq3cluster|isoseq3cluster_ENSG00000111275_4_isoseq3cluster|isoseq3cluster_ENSG00000111275_5_isoseq3cluster,3,1,0,0,0.0,13,5.0,72.0,42.666666666666664,51.0,0.0025012506253126,0.0352768250857422,0.020921942271151836,0.0249877511024007
4233,2,ENSG00000136010,flair_ENSG00000136010_3_FLAIR|isoseq3cluster_ENSG00000136010_1_isoseq3cluster,3,0,0,0,0.0,23,19.0,19.0,19.0,19.0,0.0025105708245243,0.0025105708245243,0.0025105708245243,0.0025105708245243
4234,2,ENSG00000123411,isoseq3cluster_ENSG00000123411_2_isoseq3cluster|flair_ENSG00000123411_1_FLAIR,3,0,0,0,0.0,10,13.0,13.0,13.0,13.0,0.0025277075636787,0.0025277075636787,0.0025277075636787,0.0025277075636787
4235,5,ENSG00000110906,flair_ENSG00000110906_3_FLAIR|isoseq3cluster_ENSG00000110906_10_isoseq3cluster|isoseq3cluster_ENSG00000110906_8_isoseq3cluster|flair_ENSG00000110906_4_FLAIR|flair_ENSG00000110906_2_FLAIR,3,1,0,0,0.0,7,10.0,1417.0,702.3333333333334,724.0,0.0025322866548493,0.3494451294697904,0.1788024562314746,0.19058518710811134
4236,2,ENSG00000111412,flair_ENSG00000111412_5_FLAIR|isoseq3cluster_ENSG00000111412_4_isoseq3cluster,3,0,0,0,0.0,4,13.0,13.0,13.0,13.0,0.0025351014040561,0.0025351014040561,0.0025351014040561,0.0025351014040561
4237,8,ENSG00000177084,isoseq3cluster_ENSG00000177084_37_isoseq3cluster|flair_ENSG00000177084_5_FLAIR|flair_ENSG00000177084_10_FLAIR|flair_ENSG00000177084_12_FLAIR|flair_ENSG00000177084_13_FLAIR|flair_ENSG00000177084_8_FLAIR|flair_ENSG00000177084_9_FLAIR|flair_ENSG00000177084_14_FLAIR,3,1,1,5,0.625,49,20.0,973.0,537.7142857142857,661.0,0.0025400050800101,0.1104802997615533,0.06262267899972408,0.0776277157956547
4238,11,ENSG00000175215,flair_ENSG00000175215_9_FLAIR|flair_ENSG00000175215_8_FLAIR|flair_ENSG00000175215_2_FLAIR|isoseq3cluster_ENSG00000175215_15_isoseq3cluster|isoseq3cluster_ENSG00000175215_12_isoseq3cluster|isoseq3cluster_ENSG00000175215_11_isoseq3cluster|isoseq3cluster_ENSG00000175215_17_isoseq3cluster|flair_ENSG00000175215_3_FLAIR|flair_ENSG00000175215_6_FLAIR|isoseq3cluster_ENSG00000175215_14_isoseq3cluster|isoseq3cluster_ENSG00000175215_7_isoseq3cluster,3,1,0,0,0.0,8,12.0,449.0,165.5,119.0,0.0025619128949615,0.0934637801831806,0.034108043712565574,0.0248302707752254
4239,2,ENSG00000166225,isoseq3cluster_ENSG00000166225_2_isoseq3cluster|flair_ENSG00000166225_5_FLAIR,3,0,0,0,0.0,10,16.0,16.0,16.0,16.0,0.0025665704202759,0.0025665704202759,0.0025665704202759,0.0025665704202759
4240,2,ENSG00000185306,flair_ENSG00000185306_4_FLAIR|isoseq3cluster_ENSG00000185306_4_isoseq3cluster,3,0,0,0,0.0,13,6.0,6.0,6.0,6.0,0.0025929127052722,0.0025929127052722,0.0025929127052722,0.0025929127052722
4241,2,ENSG00000150967,flair_ENSG00000150967_2_FLAIR|isoseq3cluster_ENSG00000150967_2_isoseq3cluster,3,0,0,0,0.0,12,9.0,9.0,9.0,9.0,0.0025929127052722,0.0025929127052722,0.0025929127052722,0.0025929127052722
4242,6,ENSG00000133858,isoseq3cluster_ENSG00000133858_10_isoseq3cluster|flair_ENSG00000133858_5_FLAIR|flair_ENSG00000133858_8_FLAIR|flair_ENSG00000133858_4_FLAIR|flair_ENSG00000133858_6_FLAIR|isoseq3cluster_ENSG00000133858_11_isoseq3cluster,3,1,1,6,1.0,34,20.0,1830.0,717.0,765.0,0.0026133542401672,0.206359945872801,0.08672776116873254,0.09915893151318206
4243,2,ENSG00000130787,flair_ENSG00000130787_7_FLAIR|isoseq3cluster_ENSG00000130787_14_isoseq3cluster,3,0,0,0,0.0,32,12.0,12.0,12.0,12.0,0.0026138096275321,0.0026138096275321,0.0026138096275321,0.0026138096275321
