gene_id,xscript_model_id,ERS_grp_num,flag_nonolp_pair,nonolp_xscript_id,num_ER
FBgn0085443,tr_FBgn0085443_6,1906,0,,10
FBgn0085446,tr_FBgn0085446_13,1907,0,,16
FBgn0085446,tr_FBgn0085446_16,1907,0,,16
FBgn0085446,tr_FBgn0085446_17,1907,0,,16
FBgn0085446,tr_FBgn0085446_19,1907,0,,16
FBgn0085446,tr_FBgn0085446_20,1907,0,,16
FBgn0085446,tr_FBgn0085446_14,1908,0,,15
FBgn0085446,tr_FBgn0085446_18,1908,0,,15
FBgn0085446,tr_FBgn0085446_6,1909,0,,14
FBgn0085446,tr_FBgn0085446_7,1909,0,,14
FBgn0085446,tr_FBgn0085446_8,1910,0,,13
FBgn0085446,tr_FBgn0085446_9,1910,0,,13
FBgn0085447,tr_FBgn0085447_2,1911,0,,23
FBgn0085447,tr_FBgn0085447_3,1911,0,,23
FBgn0085447,tr_FBgn0085447_5,1912,0,,33
FBgn0085447,tr_FBgn0085447_7,1912,0,,33
FBgn0085450,tr_FBgn0085450_2,1913,0,,3
FBgn0085450,tr_FBgn0085450_3,1913,0,,3
FBgn0085452,tr_FBgn0085452_1,1914,0,,2
FBgn0085452,tr_FBgn0085452_2,1914,0,,2
FBgn0085462,tr_FBgn0085462_1,1915,0,,1
FBgn0085462,tr_FBgn0085462_2,1915,0,,1
FBgn0085478,tr_FBgn0085478_2,1916,0,,11
FBgn0085478,tr_FBgn0085478_4,1916,0,,11
FBgn0085478,tr_FBgn0085478_5,1916,0,,11
FBgn0085638,tr_FBgn0085638_1,1917,0,,3
FBgn0085638,tr_FBgn0085638_2,1917,0,,3
FBgn0085638,tr_FBgn0085638_3,1917,0,,3
FBgn0086200,tr_FBgn0086200_1,1918,0,,3
FBgn0086200,tr_FBgn0086200_2,1918,0,,3
FBgn0086251,tr_FBgn0086251_1,1919,0,,3
FBgn0086251,tr_FBgn0086251_2,1919,0,,3
FBgn0086253,tr_FBgn0086253_1,1920,0,,2
FBgn0086253,tr_FBgn0086253_2,1920,0,,2
FBgn0086347,tr_FBgn0086347_1,1921,0,,9
FBgn0086347,tr_FBgn0086347_2,1921,0,,9
FBgn0086347,tr_FBgn0086347_3,1921,0,,9
FBgn0086355,tr_FBgn0086355_1,1922,0,,2
FBgn0086355,tr_FBgn0086355_2,1922,0,,2
FBgn0086355,tr_FBgn0086355_3,1922,0,,2
FBgn0086361,tr_FBgn0086361_1,1923,0,,5
FBgn0086361,tr_FBgn0086361_2,1923,0,,5
FBgn0086372,tr_FBgn0086372_2,1924,0,,15
FBgn0086372,tr_FBgn0086372_7,1924,0,,15
FBgn0086372,tr_FBgn0086372_3,1925,0,,16
FBgn0086372,tr_FBgn0086372_5,1925,0,,16
FBgn0086372,tr_FBgn0086372_8,1926,0,,14
FBgn0086372,tr_FBgn0086372_9,1926,0,,14
FBgn0086532,tr_FBgn0086532_2,1927,0,,6
FBgn0086532,tr_FBgn0086532_3,1927,0,,6
FBgn0086608,tr_FBgn0086608_2,1928,0,,2
FBgn0086608,tr_FBgn0086608_3,1928,0,,2
FBgn0086608,tr_FBgn0086608_4,1928,0,,2
FBgn0086655,tr_FBgn0086655_2,1929,0,,7
FBgn0086655,tr_FBgn0086655_3,1929,0,,7
FBgn0086674,tr_FBgn0086674_2,1930,0,,9
FBgn0086674,tr_FBgn0086674_3,1930,0,,9
FBgn0086674,tr_FBgn0086674_4,1930,0,,9
FBgn0086675,tr_FBgn0086675_1,1931,0,,6
FBgn0086675,tr_FBgn0086675_4,1931,0,,6
FBgn0086675,tr_FBgn0086675_5,1931,0,,6
FBgn0086675,tr_FBgn0086675_6,1931,0,,6
FBgn0086675,tr_FBgn0086675_2,1932,0,,6
FBgn0086675,tr_FBgn0086675_3,1932,0,,6
FBgn0086675,tr_FBgn0086675_8,1933,0,,8
FBgn0086675,tr_FBgn0086675_9,1933,0,,8
FBgn0086683,tr_FBgn0086683_2,1934,0,,3
FBgn0086683,tr_FBgn0086683_3,1934,0,,3
FBgn0086698,tr_FBgn0086698_1,1935,0,,7
FBgn0086698,tr_FBgn0086698_2,1935,0,,7
FBgn0086704,tr_FBgn0086704_2,1936,0,,9
FBgn0086704,tr_FBgn0086704_3,1936,0,,9
FBgn0086708,tr_FBgn0086708_2,1937,0,,3
FBgn0086708,tr_FBgn0086708_3,1937,0,,3
FBgn0086708,tr_FBgn0086708_4,1937,0,,3
FBgn0086708,tr_FBgn0086708_5,1938,0,,4
FBgn0086708,tr_FBgn0086708_6,1938,0,,4
FBgn0086708,tr_FBgn0086708_7,1938,0,,3
FBgn0086711,tr_FBgn0086711_1,1939,0,,8
FBgn0086711,tr_FBgn0086711_2,1939,0,,8
FBgn0086711,tr_FBgn0086711_3,1939,0,,8
FBgn0086757,tr_FBgn0086757_1,1940,0,,6
FBgn0086757,tr_FBgn0086757_2,1940,0,,6
FBgn0086757,tr_FBgn0086757_3,1940,0,,6
FBgn0086758,tr_FBgn0086758_3,1941,0,,7
FBgn0086758,tr_FBgn0086758_5,1941,0,,7
FBgn0086768,tr_FBgn0086768_1,1942,0,,4
FBgn0086768,tr_FBgn0086768_2,1942,0,,4
FBgn0086778,tr_FBgn0086778_1,1943,0,,14
FBgn0086778,tr_FBgn0086778_2,1943,0,,14
FBgn0086778,tr_FBgn0086778_4,1943,0,,15
FBgn0086779,tr_FBgn0086779_1,1944,0,,9
FBgn0086779,tr_FBgn0086779_2,1944,0,,9
FBgn0086855,tr_FBgn0086855_1,1945,0,,4
FBgn0086855,tr_FBgn0086855_2,1945,0,,4
FBgn0086855,tr_FBgn0086855_3,1945,0,,4
FBgn0086898,tr_FBgn0086898_1,1946,0,,4
FBgn0086898,tr_FBgn0086898_2,1946,0,,4
FBgn0086904,tr_FBgn0086904_3,1947,0,,2
FBgn0086904,tr_FBgn0086904_4,1947,0,,2
FBgn0086909,tr_FBgn0086909_2,1948,0,,4
FBgn0086909,tr_FBgn0086909_3,1948,0,,4
FBgn0087007,tr_FBgn0087007_1,1949,0,,7
FBgn0087007,tr_FBgn0087007_2,1949,0,,7
FBgn0087007,tr_FBgn0087007_3,1949,0,,7
FBgn0087007,tr_FBgn0087007_7,1950,0,,9
FBgn0087007,tr_FBgn0087007_8,1950,0,,9
FBgn0087008,tr_FBgn0087008_1,1951,1,tr_FBgn0087008_5,12
FBgn0087008,tr_FBgn0087008_2,1951,0,,12
FBgn0087008,tr_FBgn0087008_3,1951,0,,12
FBgn0087008,tr_FBgn0087008_4,1951,0,,12
FBgn0087008,tr_FBgn0087008_5,1951,1,tr_FBgn0087008_1,12
FBgn0087011,tr_FBgn0087011_2,1952,0,,7
FBgn0087011,tr_FBgn0087011_3,1952,0,,7
FBgn0087012,tr_FBgn0087012_3,1953,0,,7
FBgn0087012,tr_FBgn0087012_4,1953,0,,7
FBgn0087012,tr_FBgn0087012_5,1953,0,,7
FBgn0087035,tr_FBgn0087035_2,1954,0,,7
FBgn0087035,tr_FBgn0087035_3,1954,0,,7
FBgn0243486,tr_FBgn0243486_1,1955,0,,15
FBgn0243486,tr_FBgn0243486_2,1955,0,,15
FBgn0243516,tr_FBgn0243516_1,1956,0,,9
FBgn0243516,tr_FBgn0243516_2,1956,0,,9
FBgn0243516,tr_FBgn0243516_10,1957,0,,9
FBgn0243516,tr_FBgn0243516_9,1957,0,,9
FBgn0243516,tr_FBgn0243516_4,1958,0,,9
FBgn0243516,tr_FBgn0243516_5,1958,0,,9
FBgn0250753,tr_FBgn0250753_2,1959,0,,8
FBgn0250753,tr_FBgn0250753_3,1959,1,tr_FBgn0250753_5,8
FBgn0250753,tr_FBgn0250753_4,1959,0,,8
FBgn0250753,tr_FBgn0250753_5,1959,1,tr_FBgn0250753_3,8
FBgn0250785,tr_FBgn0250785_1,1960,0,,9
FBgn0250785,tr_FBgn0250785_2,1960,0,,9
FBgn0250785,tr_FBgn0250785_3,1961,0,,10
FBgn0250785,tr_FBgn0250785_5,1961,0,,10
FBgn0250786,tr_FBgn0250786_2,1962,0,,7
FBgn0250786,tr_FBgn0250786_3,1962,0,,7
FBgn0250788,tr_FBgn0250788_1,1963,0,,8
FBgn0250788,tr_FBgn0250788_2,1963,0,,8
FBgn0250816,tr_FBgn0250816_3,1964,0,,8
FBgn0250816,tr_FBgn0250816_4,1964,0,,8
FBgn0250819,tr_FBgn0250819_1,1965,0,,11
FBgn0250819,tr_FBgn0250819_2,1965,0,,11
FBgn0250819,tr_FBgn0250819_4,1965,0,,11
FBgn0250821,tr_FBgn0250821_1,1966,0,,2
FBgn0250821,tr_FBgn0250821_2,1966,0,,2
FBgn0250823,tr_FBgn0250823_11,1967,0,,12
FBgn0250823,tr_FBgn0250823_5,1967,0,,12
FBgn0250823,tr_FBgn0250823_8,1967,0,,12
FBgn0250824,tr_FBgn0250824_1,1968,0,,2
FBgn0250824,tr_FBgn0250824_2,1968,0,,2
FBgn0250832,tr_FBgn0250832_1,1969,0,,1
FBgn0250832,tr_FBgn0250832_2,1969,0,,1
FBgn0250837,tr_FBgn0250837_1,1970,0,,1
FBgn0250837,tr_FBgn0250837_2,1970,0,,1
FBgn0250837,tr_FBgn0250837_3,1970,0,,1
FBgn0250837,tr_FBgn0250837_4,1970,0,,1
FBgn0250838,tr_FBgn0250838_1,1971,0,,2
FBgn0250838,tr_FBgn0250838_2,1971,0,,2
FBgn0250839,tr_FBgn0250839_1,1972,0,,6
FBgn0250839,tr_FBgn0250839_2,1972,0,,6
FBgn0250839,tr_FBgn0250839_3,1972,0,,7
FBgn0250839,tr_FBgn0250839_4,1972,0,,7
FBgn0250842,tr_FBgn0250842_1,1973,0,,3
FBgn0250842,tr_FBgn0250842_2,1973,0,,3
FBgn0250844,tr_FBgn0250844_2,1974,0,,3
FBgn0250844,tr_FBgn0250844_3,1974,0,,3
FBgn0250846,tr_FBgn0250846_1,1975,0,,3
FBgn0250846,tr_FBgn0250846_2,1975,0,,3
FBgn0250862,tr_FBgn0250862_1,1976,0,,6
FBgn0250862,tr_FBgn0250862_2,1976,0,,6
FBgn0250867,tr_FBgn0250867_1,1977,0,,2
FBgn0250867,tr_FBgn0250867_2,1977,0,,2
FBgn0250910,tr_FBgn0250910_1,1978,0,,8
FBgn0250910,tr_FBgn0250910_4,1978,0,,8
FBgn0259110,tr_FBgn0259110_2,1979,1,tr_FBgn0259110_4,24
FBgn0259110,tr_FBgn0259110_6,1979,0,,24
FBgn0259110,tr_FBgn0259110_4,1979,1,tr_FBgn0259110_2,24
FBgn0259110,tr_FBgn0259110_5,1980,0,,24
FBgn0259110,tr_FBgn0259110_7,1980,0,,24
FBgn0259145,tr_FBgn0259145_1,1981,0,,12
FBgn0259145,tr_FBgn0259145_2,1981,0,,12
FBgn0259150,tr_FBgn0259150_1,1982,0,,7
FBgn0259150,tr_FBgn0259150_2,1982,0,,7
FBgn0024814,tr_FBgn0024814_1,1983,0,,1
FBgn0024814,tr_FBgn0024814_2,1983,0,,1
FBgn0024921,tr_FBgn0024921_2,1984,0,,10
FBgn0024921,tr_FBgn0024921_3,1984,0,,10
FBgn0024921,tr_FBgn0024921_4,1984,0,,10
FBgn0024947,tr_FBgn0024947_1,1985,0,,3
FBgn0024947,tr_FBgn0024947_2,1985,0,,3
FBgn0024947,tr_FBgn0024947_3,1986,0,,3
FBgn0024947,tr_FBgn0024947_4,1986,0,,3
FBgn0024963,tr_FBgn0024963_10,1987,0,,12
FBgn0024963,tr_FBgn0024963_8,1987,0,,12
FBgn0024963,tr_FBgn0024963_9,1987,0,,12
FBgn0024963,tr_FBgn0024963_4,1988,0,,12
FBgn0024963,tr_FBgn0024963_5,1988,0,,12
FBgn0024983,tr_FBgn0024983_1,1989,0,,3
FBgn0024983,tr_FBgn0024983_2,1989,0,,3
FBgn0024983,tr_FBgn0024983_3,1989,0,,4
FBgn0024983,tr_FBgn0024983_4,1989,0,,4
FBgn0024985,tr_FBgn0024985_1,1990,0,,4
FBgn0024985,tr_FBgn0024985_2,1990,0,,4
FBgn0024985,tr_FBgn0024985_3,1990,0,,4
FBgn0024987,tr_FBgn0024987_1,1991,0,,6
FBgn0024987,tr_FBgn0024987_2,1991,0,,6
FBgn0024987,tr_FBgn0024987_3,1991,0,,6
FBgn0024989,tr_FBgn0024989_1,1992,0,,6
FBgn0024989,tr_FBgn0024989_2,1992,0,,6
FBgn0024989,tr_FBgn0024989_3,1992,0,,6
FBgn0024991,tr_FBgn0024991_1,1993,0,,7
FBgn0024991,tr_FBgn0024991_2,1993,0,,7
FBgn0024991,tr_FBgn0024991_3,1993,0,,6
FBgn0024994,tr_FBgn0024994_1,1994,0,,2
FBgn0024994,tr_FBgn0024994_2,1994,0,,2
FBgn0025111,tr_FBgn0025111_1,1995,0,,3
FBgn0025111,tr_FBgn0025111_2,1995,0,,3
FBgn0025366,tr_FBgn0025366_1,1996,0,,2
FBgn0025366,tr_FBgn0025366_2,1996,0,,2
FBgn0025381,tr_FBgn0025381_1,1997,0,,2
FBgn0025381,tr_FBgn0025381_2,1997,0,,2
FBgn0025382,tr_FBgn0025382_1,1998,0,,3
FBgn0025382,tr_FBgn0025382_2,1998,0,,3
FBgn0025387,tr_FBgn0025387_1,1999,0,,5
FBgn0025387,tr_FBgn0025387_2,1999,0,,5
FBgn0025391,tr_FBgn0025391_3,2000,0,,7
FBgn0025391,tr_FBgn0025391_4,2000,0,,7
FBgn0025454,tr_FBgn0025454_1,2001,0,,4
FBgn0025454,tr_FBgn0025454_2,2001,0,,4
FBgn0025455,tr_FBgn0025455_2,2002,0,,4
FBgn0025455,tr_FBgn0025455_3,2002,0,,4
FBgn0025456,tr_FBgn0025456_3,2003,0,,4
FBgn0025456,tr_FBgn0025456_4,2003,0,,4
FBgn0025525,tr_FBgn0025525_1,2004,0,,5
FBgn0025525,tr_FBgn0025525_2,2004,0,,5
FBgn0025549,tr_FBgn0025549_1,2005,0,,5
FBgn0025549,tr_FBgn0025549_2,2005,0,,5
FBgn0025574,tr_FBgn0025574_1,2006,0,,10
FBgn0025574,tr_FBgn0025574_2,2006,0,,10
FBgn0025592,tr_FBgn0025592_1,2007,0,,3
FBgn0025592,tr_FBgn0025592_2,2007,0,,3
FBgn0025595,tr_FBgn0025595_1,2008,1,tr_FBgn0025595_4,7
FBgn0025595,tr_FBgn0025595_2,2008,0,,7
FBgn0025595,tr_FBgn0025595_3,2008,1,tr_FBgn0025595_4,7
FBgn0025595,tr_FBgn0025595_4,2008,1,tr_FBgn0025595_1|tr_FBgn0025595_3,6
FBgn0025628,tr_FBgn0025628_2,2009,0,,2
FBgn0025628,tr_FBgn0025628_3,2009,0,,2
FBgn0025628,tr_FBgn0025628_6,2010,0,,3
FBgn0025628,tr_FBgn0025628_7,2010,0,,3
FBgn0025630,tr_FBgn0025630_1,2011,0,,2
FBgn0025630,tr_FBgn0025630_2,2011,0,,2
FBgn0025631,tr_FBgn0025631_1,2012,0,,5
FBgn0025631,tr_FBgn0025631_2,2012,0,,5
FBgn0025631,tr_FBgn0025631_3,2012,0,,5
FBgn0025631,tr_FBgn0025631_4,2012,0,,5
FBgn0025631,tr_FBgn0025631_5,2013,0,,5
FBgn0025631,tr_FBgn0025631_6,2013,0,,5
FBgn0025633,tr_FBgn0025633_1,2014,0,,10
FBgn0025633,tr_FBgn0025633_2,2014,0,,10
FBgn0025633,tr_FBgn0025633_3,2014,0,,10
FBgn0025633,tr_FBgn0025633_5,2015,0,,11
FBgn0025633,tr_FBgn0025633_6,2015,0,,11
FBgn0025635,tr_FBgn0025635_1,2016,0,,3
FBgn0025635,tr_FBgn0025635_2,2016,0,,3
FBgn0025635,tr_FBgn0025635_3,2016,0,,3
FBgn0025637,tr_FBgn0025637_1,2017,1,tr_FBgn0025637_5|tr_FBgn0025637_4|tr_FBgn0025637_3,1
FBgn0025637,tr_FBgn0025637_2,2017,0,,1
FBgn0025637,tr_FBgn0025637_6,2017,0,,2
FBgn0025637,tr_FBgn0025637_3,2017,1,tr_FBgn0025637_1,1
FBgn0025637,tr_FBgn0025637_4,2017,1,tr_FBgn0025637_1,1
FBgn0025637,tr_FBgn0025637_5,2017,1,tr_FBgn0025637_1,1
FBgn0025638,tr_FBgn0025638_1,2018,0,,2
FBgn0025638,tr_FBgn0025638_2,2018,0,,2
FBgn0025643,tr_FBgn0025643_1,2019,1,tr_FBgn0025643_4,3
FBgn0025643,tr_FBgn0025643_2,2019,1,tr_FBgn0025643_4,3
FBgn0025643,tr_FBgn0025643_5,2019,0,,3
FBgn0025643,tr_FBgn0025643_4,2019,1,tr_FBgn0025643_2|tr_FBgn0025643_1,3
FBgn0025674,tr_FBgn0025674_1,2020,0,,1
FBgn0025674,tr_FBgn0025674_2,2020,0,,1
FBgn0025676,tr_FBgn0025676_1,2021,0,,7
FBgn0025676,tr_FBgn0025676_2,2021,0,,7
FBgn0025681,tr_FBgn0025681_1,2022,0,,7
FBgn0025681,tr_FBgn0025681_3,2022,0,,7
FBgn0025683,tr_FBgn0025683_1,2023,0,,7
FBgn0025683,tr_FBgn0025683_2,2023,0,,7
FBgn0025683,tr_FBgn0025683_3,2024,0,,8
FBgn0025683,tr_FBgn0025683_4,2024,0,,8
FBgn0025692,tr_FBgn0025692_1,2025,0,,3
FBgn0025692,tr_FBgn0025692_2,2025,0,,3
FBgn0025693,tr_FBgn0025693_1,2026,0,,10
FBgn0025693,tr_FBgn0025693_2,2026,0,,10
FBgn0025693,tr_FBgn0025693_3,2026,0,,10
FBgn0025693,tr_FBgn0025693_4,2026,0,,10
FBgn0025697,tr_FBgn0025697_1,2027,0,,4
FBgn0025697,tr_FBgn0025697_2,2027,0,,4
FBgn0025702,tr_FBgn0025702_1,2028,1,tr_FBgn0025702_6,8
FBgn0025702,tr_FBgn0025702_3,2028,1,tr_FBgn0025702_6,8
FBgn0025702,tr_FBgn0025702_5,2028,0,,8
FBgn0025702,tr_FBgn0025702_10,2029,0,,7
FBgn0025702,tr_FBgn0025702_11,2029,0,,7
FBgn0025702,tr_FBgn0025702_2,2030,0,,7
FBgn0025702,tr_FBgn0025702_4,2030,0,,7
FBgn0025702,tr_FBgn0025702_6,2028,1,tr_FBgn0025702_1|tr_FBgn0025702_3,8
FBgn0025702,tr_FBgn0025702_8,2031,0,,9
FBgn0025702,tr_FBgn0025702_9,2031,0,,9
FBgn0025709,tr_FBgn0025709_1,2032,0,,8
FBgn0025709,tr_FBgn0025709_2,2032,0,,8
FBgn0025709,tr_FBgn0025709_3,2032,0,,8
FBgn0025720,tr_FBgn0025720_1,2033,0,,8
FBgn0025720,tr_FBgn0025720_2,2033,0,,8
FBgn0025720,tr_FBgn0025720_3,2034,0,,8
FBgn0025720,tr_FBgn0025720_4,2034,0,,8
FBgn0025725,tr_FBgn0025725_1,2035,0,,2
FBgn0025725,tr_FBgn0025725_2,2035,0,,2
FBgn0025741,tr_FBgn0025741_2,2036,0,,10
FBgn0025741,tr_FBgn0025741_4,2036,0,,10
FBgn0025777,tr_FBgn0025777_1,2037,0,,7
FBgn0025777,tr_FBgn0025777_4,2037,0,,7
FBgn0025777,tr_FBgn0025777_2,2038,0,,7
FBgn0025777,tr_FBgn0025777_3,2038,0,,7
FBgn0025790,tr_FBgn0025790_1,2039,0,,7
FBgn0025790,tr_FBgn0025790_2,2039,0,,7
FBgn0025790,tr_FBgn0025790_3,2039,0,,7
FBgn0025790,tr_FBgn0025790_4,2039,0,,7
FBgn0025790,tr_FBgn0025790_5,2039,0,,7
FBgn0025790,tr_FBgn0025790_6,2039,0,,6
FBgn0025802,tr_FBgn0025802_1,2040,0,,10
FBgn0025802,tr_FBgn0025802_2,2040,0,,10
FBgn0025809,tr_FBgn0025809_1,2041,0,,2
FBgn0025809,tr_FBgn0025809_2,2041,0,,2
FBgn0025820,tr_FBgn0025820_1,2042,0,,1
FBgn0025820,tr_FBgn0025820_2,2042,0,,1
FBgn0025820,tr_FBgn0025820_3,2042,0,,1
FBgn0025835,tr_FBgn0025835_1,2043,0,,11
FBgn0025835,tr_FBgn0025835_2,2043,0,,11
FBgn0025836,tr_FBgn0025836_1,2044,0,,9
FBgn0025836,tr_FBgn0025836_2,2044,0,,9
FBgn0025836,tr_FBgn0025836_3,2045,0,,14
FBgn0025836,tr_FBgn0025836_4,2045,0,,14
FBgn0025836,tr_FBgn0025836_5,2045,0,,14
FBgn0025836,tr_FBgn0025836_6,2045,0,,14
FBgn0025837,tr_FBgn0025837_1,2046,0,,4
FBgn0025837,tr_FBgn0025837_2,2046,0,,4
FBgn0025865,tr_FBgn0025865_1,2047,0,,4
FBgn0025865,tr_FBgn0025865_2,2047,0,,4
FBgn0025865,tr_FBgn0025865_3,2047,0,,4
FBgn0025865,tr_FBgn0025865_4,2047,0,,4
FBgn0025874,tr_FBgn0025874_1,2048,0,,2
FBgn0025874,tr_FBgn0025874_2,2048,0,,2
FBgn0025936,tr_FBgn0025936_1,2049,0,,13
FBgn0025936,tr_FBgn0025936_2,2049,0,,13
FBgn0025936,tr_FBgn0025936_4,2049,0,,13
FBgn0025936,tr_FBgn0025936_3,2050,0,,13
FBgn0025936,tr_FBgn0025936_5,2050,0,,13
FBgn0026056,tr_FBgn0026056_1,2051,0,,4
FBgn0026056,tr_FBgn0026056_2,2051,0,,4
FBgn0026059,tr_FBgn0026059_2,2052,0,,7
FBgn0026059,tr_FBgn0026059_3,2052,0,,7
FBgn0026059,tr_FBgn0026059_7,2053,0,,18
FBgn0026059,tr_FBgn0026059_8,2053,0,,18
FBgn0026076,tr_FBgn0026076_1,2054,0,,5
FBgn0026076,tr_FBgn0026076_2,2054,0,,5
FBgn0026076,tr_FBgn0026076_3,2054,0,,5
FBgn0026080,tr_FBgn0026080_1,2055,0,,5
FBgn0026080,tr_FBgn0026080_2,2055,0,,5
FBgn0026083,tr_FBgn0026083_1,2056,1,tr_FBgn0026083_2|tr_FBgn0026083_4|tr_FBgn0026083_3,6
FBgn0026083,tr_FBgn0026083_5,2056,1,tr_FBgn0026083_2|tr_FBgn0026083_4|tr_FBgn0026083_3,6
FBgn0026083,tr_FBgn0026083_8,2056,0,,6
FBgn0026083,tr_FBgn0026083_2,2056,1,tr_FBgn0026083_5|tr_FBgn0026083_1,5
FBgn0026083,tr_FBgn0026083_3,2056,1,tr_FBgn0026083_5|tr_FBgn0026083_1,5
FBgn0026083,tr_FBgn0026083_4,2056,1,tr_FBgn0026083_5|tr_FBgn0026083_1,5
FBgn0026083,tr_FBgn0026083_6,2057,0,,8
FBgn0026083,tr_FBgn0026083_7,2057,0,,8
FBgn0026083,tr_FBgn0026083_9,2057,0,,8
FBgn0026084,tr_FBgn0026084_4,2058,0,,4
FBgn0026084,tr_FBgn0026084_5,2058,0,,4
FBgn0026085,tr_FBgn0026085_2,2059,0,,2
FBgn0026085,tr_FBgn0026085_3,2059,0,,2
FBgn0026086,tr_FBgn0026086_1,2060,0,,8
FBgn0026086,tr_FBgn0026086_2,2060,0,,8
FBgn0026086,tr_FBgn0026086_4,2060,0,,8
FBgn0026086,tr_FBgn0026086_6,2060,0,,8
FBgn0026086,tr_FBgn0026086_10,2061,1,tr_FBgn0026086_9,11
FBgn0026086,tr_FBgn0026086_11,2061,1,tr_FBgn0026086_9,11
FBgn0026086,tr_FBgn0026086_13,2061,0,,12
FBgn0026086,tr_FBgn0026086_14,2061,1,tr_FBgn0026086_9,12
FBgn0026086,tr_FBgn0026086_12,2062,0,,11
FBgn0026086,tr_FBgn0026086_8,2062,0,,11
FBgn0026086,tr_FBgn0026086_9,2061,1,tr_FBgn0026086_14|tr_FBgn0026086_11|tr_FBgn0026086_10,12
FBgn0026141,tr_FBgn0026141_1,2063,0,,1
FBgn0026141,tr_FBgn0026141_2,2063,0,,1
FBgn0026141,tr_FBgn0026141_3,2063,0,,1
FBgn0026144,tr_FBgn0026144_1,2064,0,,4
FBgn0026144,tr_FBgn0026144_2,2064,0,,4
FBgn0026147,tr_FBgn0026147_1,2065,0,,10
FBgn0026147,tr_FBgn0026147_2,2065,0,,10
FBgn0026147,tr_FBgn0026147_4,2065,0,,10
FBgn0026147,tr_FBgn0026147_10,2066,0,,9
FBgn0026147,tr_FBgn0026147_3,2066,1,tr_FBgn0026147_9|tr_FBgn0026147_6,9
FBgn0026147,tr_FBgn0026147_6,2066,1,tr_FBgn0026147_3,9
FBgn0026147,tr_FBgn0026147_9,2066,1,tr_FBgn0026147_3,9
FBgn0026147,tr_FBgn0026147_5,2067,0,,12
FBgn0026147,tr_FBgn0026147_7,2067,0,,12
FBgn0026147,tr_FBgn0026147_8,2067,0,,12
FBgn0026150,tr_FBgn0026150_1,2068,0,,1
FBgn0026150,tr_FBgn0026150_2,2068,0,,1
FBgn0026160,tr_FBgn0026160_2,2069,0,,11
FBgn0026160,tr_FBgn0026160_3,2069,0,,11
FBgn0026181,tr_FBgn0026181_2,2070,0,,11
FBgn0026181,tr_FBgn0026181_3,2070,0,,11
FBgn0026199,tr_FBgn0026199_1,2071,0,,4
FBgn0026199,tr_FBgn0026199_2,2071,1,tr_FBgn0026199_3,4
FBgn0026199,tr_FBgn0026199_3,2071,1,tr_FBgn0026199_2,4
FBgn0026206,tr_FBgn0026206_1,2072,0,,7
FBgn0026206,tr_FBgn0026206_4,2072,0,,7
FBgn0026206,tr_FBgn0026206_2,2073,0,,8
FBgn0026206,tr_FBgn0026206_5,2073,0,,8
FBgn0026238,tr_FBgn0026238_1,2074,1,tr_FBgn0026238_3,4
FBgn0026238,tr_FBgn0026238_2,2074,1,tr_FBgn0026238_3,4
FBgn0026238,tr_FBgn0026238_4,2074,0,,3
FBgn0026238,tr_FBgn0026238_5,2074,1,tr_FBgn0026238_3,4
FBgn0026238,tr_FBgn0026238_3,2074,1,tr_FBgn0026238_1|tr_FBgn0026238_2|tr_FBgn0026238_5,3
FBgn0026239,tr_FBgn0026239_2,2075,0,,6
FBgn0026239,tr_FBgn0026239_3,2075,0,,6
FBgn0026250,tr_FBgn0026250_1,2076,0,,3
FBgn0026250,tr_FBgn0026250_2,2076,0,,3
FBgn0026257,tr_FBgn0026257_2,2077,0,,3
FBgn0026257,tr_FBgn0026257_3,2077,0,,3
FBgn0026257,tr_FBgn0026257_4,2077,0,,3
FBgn0026259,tr_FBgn0026259_4,2078,0,,10
FBgn0026259,tr_FBgn0026259_5,2078,0,,10
FBgn0026313,tr_FBgn0026313_2,2079,0,,11
FBgn0026313,tr_FBgn0026313_3,2079,0,,11
FBgn0026313,tr_FBgn0026313_5,2079,0,,11
FBgn0026361,tr_FBgn0026361_1,2080,0,,1
FBgn0026361,tr_FBgn0026361_2,2080,0,,1
FBgn0026374,tr_FBgn0026374_1,2081,0,,12
FBgn0026374,tr_FBgn0026374_2,2081,0,,12
FBgn0026375,tr_FBgn0026375_2,2082,0,,14
FBgn0026375,tr_FBgn0026375_7,2082,0,,14
FBgn0026376,tr_FBgn0026376_3,2083,0,,7
FBgn0026376,tr_FBgn0026376_4,2083,0,,7
FBgn0026379,tr_FBgn0026379_4,2084,0,,11
FBgn0026379,tr_FBgn0026379_6,2084,0,,11
FBgn0026379,tr_FBgn0026379_7,2084,0,,11
FBgn0026401,tr_FBgn0026401_2,2085,0,,24
FBgn0026401,tr_FBgn0026401_3,2085,0,,24
FBgn0026401,tr_FBgn0026401_4,2085,0,,24
FBgn0026401,tr_FBgn0026401_5,2085,0,,23
FBgn0026401,tr_FBgn0026401_6,2085,0,,23
FBgn0026409,tr_FBgn0026409_1,2086,0,,4
FBgn0026409,tr_FBgn0026409_2,2086,0,,4
FBgn0026415,tr_FBgn0026415_1,2087,0,,4
FBgn0026415,tr_FBgn0026415_2,2087,0,,4
FBgn0026418,tr_FBgn0026418_1,2088,1,tr_FBgn0026418_7|tr_FBgn0026418_4|tr_FBgn0026418_3|tr_FBgn0026418_6,5
