gene_id,transcript_id,coords
gene:WBGene00003085,tr_gene:WBGene00003085_1,IV:14076345:14076417:+
gene:WBGene00003085,tr_gene:WBGene00003085_2,IV:14071773:14071871:+
gene:WBGene00003085,tr_gene:WBGene00003085_2,IV:14071997:14072132:+
gene:WBGene00003085,tr_gene:WBGene00003085_2,IV:14073080:14073502:+
gene:WBGene00003085,tr_gene:WBGene00003085_2,IV:14073633:14073937:+
gene:WBGene00003085,tr_gene:WBGene00003085_2,IV:14074257:14074634:+
gene:WBGene00003085,tr_gene:WBGene00003085_2,IV:14074938:14075017:+
gene:WBGene00003085,tr_gene:WBGene00003085_2,IV:14076051:14076132:+
gene:WBGene00003085,tr_gene:WBGene00003085_2,IV:14076345:14076417:+
gene:WBGene00003086,tr_gene:WBGene00003086_1,IV:14063014:14063080:-
gene:WBGene00003086,tr_gene:WBGene00003086_1,IV:14063417:14066817:-
gene:WBGene00003086,tr_gene:WBGene00003086_1,IV:14067019:14069056:-
gene:WBGene00003086,tr_gene:WBGene00003086_1,IV:14069138:14069764:-
gene:WBGene00003086,tr_gene:WBGene00003086_2,IV:14061592:14062171:-
gene:WBGene00003086,tr_gene:WBGene00003086_2,IV:14062318:14062397:-
gene:WBGene00003086,tr_gene:WBGene00003086_2,IV:14062455:14062530:-
gene:WBGene00003086,tr_gene:WBGene00003086_2,IV:14062614:14062699:-
gene:WBGene00003086,tr_gene:WBGene00003086_2,IV:14063020:14063080:-
gene:WBGene00003086,tr_gene:WBGene00003086_2,IV:14063417:14066817:-
gene:WBGene00003086,tr_gene:WBGene00003086_2,IV:14067019:14069056:-
gene:WBGene00003086,tr_gene:WBGene00003086_2,IV:14069138:14069764:-
gene:WBGene00003130,tr_gene:WBGene00003130_2,IV:16848595:16850166:-
gene:WBGene00003130,tr_gene:WBGene00003130_2,IV:16850719:16851542:-
gene:WBGene00003130,tr_gene:WBGene00003130_2,IV:16851679:16852157:-
gene:WBGene00003130,tr_gene:WBGene00003130_2,IV:16852462:16853368:-
gene:WBGene00003130,tr_gene:WBGene00003130_2,IV:16853453:16853753:-
gene:WBGene00003130,tr_gene:WBGene00003130_2,IV:16853805:16854840:-
gene:WBGene00003150,tr_gene:WBGene00003150_2,IV:13031372:13031605:+
gene:WBGene00003150,tr_gene:WBGene00003150_2,IV:13031758:13032549:+
gene:WBGene00003150,tr_gene:WBGene00003150_2,IV:13032845:13032921:+
gene:WBGene00003150,tr_gene:WBGene00003150_2,IV:13033165:13033238:+
gene:WBGene00003150,tr_gene:WBGene00003150_2,IV:13033920:13034833:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13009219:13009469:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13009505:13014623:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13014814:13014908:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13015105:13023843:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13024044:13024474:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13024608:13031603:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13031758:13032549:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13032845:13032921:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13033165:13033238:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13033920:13034833:+
gene:WBGene00003150,tr_gene:WBGene00003150_2,IV:13031372:13031605:+
gene:WBGene00003150,tr_gene:WBGene00003150_2,IV:13031758:13032549:+
gene:WBGene00003150,tr_gene:WBGene00003150_2,IV:13032845:13032921:+
gene:WBGene00003150,tr_gene:WBGene00003150_2,IV:13033165:13033238:+
gene:WBGene00003150,tr_gene:WBGene00003150_2,IV:13033920:13034833:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13009219:13009469:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13009505:13014623:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13014814:13014908:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13015105:13023843:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13024044:13024474:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13024608:13031603:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13031758:13032549:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13032845:13032921:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13033165:13033238:+
gene:WBGene00003150,tr_gene:WBGene00003150_3,IV:13033920:13034833:+
gene:WBGene00003153,tr_gene:WBGene00003153_1,IV:3112505:3116631:-
gene:WBGene00003153,tr_gene:WBGene00003153_1,IV:3116779:3117606:-
gene:WBGene00003153,tr_gene:WBGene00003153_1,IV:3119646:3120855:-
gene:WBGene00003153,tr_gene:WBGene00003153_1,IV:3120961:3121640:-
gene:WBGene00003153,tr_gene:WBGene00003153_1,IV:3121671:3124039:-
gene:WBGene00003153,tr_gene:WBGene00003153_1,IV:3124128:3126134:-
gene:WBGene00003153,tr_gene:WBGene00003153_1,IV:3126506:3127914:-
gene:WBGene00003153,tr_gene:WBGene00003153_1,IV:3127976:3129349:-
gene:WBGene00003153,tr_gene:WBGene00003153_1,IV:3129528:3131326:-
gene:WBGene00003153,tr_gene:WBGene00003153_1,IV:3131363:3132226:-
gene:WBGene00003153,tr_gene:WBGene00003153_1,IV:3132265:3133003:-
gene:WBGene00003153,tr_gene:WBGene00003153_2,IV:3103896:3105187:-
gene:WBGene00003153,tr_gene:WBGene00003153_2,IV:3105294:3116631:-
gene:WBGene00003153,tr_gene:WBGene00003153_2,IV:3116779:3117606:-
gene:WBGene00003153,tr_gene:WBGene00003153_2,IV:3119646:3120855:-
gene:WBGene00003153,tr_gene:WBGene00003153_2,IV:3120961:3121640:-
gene:WBGene00003153,tr_gene:WBGene00003153_2,IV:3121671:3124039:-
gene:WBGene00003153,tr_gene:WBGene00003153_2,IV:3124128:3126134:-
gene:WBGene00003153,tr_gene:WBGene00003153_2,IV:3126506:3127914:-
gene:WBGene00003153,tr_gene:WBGene00003153_2,IV:3127976:3129349:-
gene:WBGene00003153,tr_gene:WBGene00003153_2,IV:3129528:3131326:-
gene:WBGene00003153,tr_gene:WBGene00003153_2,IV:3131363:3132226:-
gene:WBGene00003161,tr_gene:WBGene00003161_1,IV:2641014:2641080:-
gene:WBGene00003161,tr_gene:WBGene00003161_2,IV:2636611:2637554:-
gene:WBGene00003161,tr_gene:WBGene00003161_2,IV:2637676:2639644:-
gene:WBGene00003161,tr_gene:WBGene00003161_2,IV:2639687:2640571:-
gene:WBGene00003161,tr_gene:WBGene00003161_2,IV:2640669:2640753:-
gene:WBGene00003161,tr_gene:WBGene00003161_2,IV:2640880:2640950:-
gene:WBGene00003656,tr_gene:WBGene00003656_1,IV:8229052:8229258:-
gene:WBGene00003656,tr_gene:WBGene00003656_1,IV:8229322:8231532:-
gene:WBGene00003656,tr_gene:WBGene00003656_1,IV:8231826:8235834:-
gene:WBGene00003656,tr_gene:WBGene00003656_1,IV:8235899:8236044:-
gene:WBGene00003656,tr_gene:WBGene00003656_1,IV:8236193:8236518:-
gene:WBGene00003656,tr_gene:WBGene00003656_2,IV:8226969:8227039:-
gene:WBGene00003656,tr_gene:WBGene00003656_2,IV:8227293:8227679:-
gene:WBGene00003656,tr_gene:WBGene00003656_2,IV:8227979:8228048:-
gene:WBGene00003656,tr_gene:WBGene00003656_2,IV:8228381:8228456:-
gene:WBGene00003656,tr_gene:WBGene00003656_2,IV:8228508:8228794:-
gene:WBGene00003656,tr_gene:WBGene00003656_2,IV:8228925:8229004:-
gene:WBGene00003656,tr_gene:WBGene00003656_2,IV:8229058:8229258:-
gene:WBGene00003656,tr_gene:WBGene00003656_2,IV:8229322:8231532:-
gene:WBGene00003656,tr_gene:WBGene00003656_2,IV:8231826:8235834:-
gene:WBGene00003656,tr_gene:WBGene00003656_2,IV:8235899:8236044:-
gene:WBGene00003656,tr_gene:WBGene00003656_2,IV:8236193:8236518:-
gene:WBGene00003787,tr_gene:WBGene00003787_1,IV:9859857:9860115:+
gene:WBGene00003787,tr_gene:WBGene00003787_1,IV:9860277:9860353:+
gene:WBGene00003787,tr_gene:WBGene00003787_1,IV:9860513:9860583:+
gene:WBGene00003787,tr_gene:WBGene00003787_1,IV:9860957:9861071:+
gene:WBGene00003787,tr_gene:WBGene00003787_1,IV:9861230:9861300:+
gene:WBGene00003787,tr_gene:WBGene00003787_1,IV:9861478:9861545:+
gene:WBGene00003787,tr_gene:WBGene00003787_2,IV:9858579:9858647:+
gene:WBGene00003787,tr_gene:WBGene00003787_2,IV:9858731:9858831:+
gene:WBGene00003787,tr_gene:WBGene00003787_2,IV:9858916:9860115:+
gene:WBGene00003787,tr_gene:WBGene00003787_2,IV:9860277:9860353:+
gene:WBGene00003787,tr_gene:WBGene00003787_2,IV:9860513:9860583:+
gene:WBGene00003787,tr_gene:WBGene00003787_2,IV:9860957:9861071:+
gene:WBGene00003787,tr_gene:WBGene00003787_2,IV:9861230:9861300:+
gene:WBGene00003787,tr_gene:WBGene00003787_2,IV:9861478:9861545:+
gene:WBGene00003827,tr_gene:WBGene00003827_1,IV:7913147:7913737:+
gene:WBGene00003827,tr_gene:WBGene00003827_2,IV:7910671:7910755:+
gene:WBGene00003827,tr_gene:WBGene00003827_2,IV:7910804:7910966:+
gene:WBGene00003827,tr_gene:WBGene00003827_2,IV:7911042:7911117:+
gene:WBGene00003827,tr_gene:WBGene00003827_2,IV:7911418:7911541:+
gene:WBGene00003827,tr_gene:WBGene00003827_2,IV:7911629:7911699:+
gene:WBGene00003827,tr_gene:WBGene00003827_2,IV:7911852:7911917:+
gene:WBGene00003827,tr_gene:WBGene00003827_2,IV:7911962:7912033:+
gene:WBGene00003827,tr_gene:WBGene00003827_2,IV:7912081:7912151:+
gene:WBGene00003827,tr_gene:WBGene00003827_2,IV:7912310:7912384:+
gene:WBGene00003827,tr_gene:WBGene00003827_2,IV:7912817:7912878:+
gene:WBGene00003827,tr_gene:WBGene00003827_2,IV:7913147:7913737:+
gene:WBGene00003893,tr_gene:WBGene00003893_1,IV:1108936:1109224:+
gene:WBGene00003893,tr_gene:WBGene00003893_1,IV:1109411:1109905:+
gene:WBGene00003893,tr_gene:WBGene00003893_1,IV:1110032:1110406:+
gene:WBGene00003893,tr_gene:WBGene00003893_2,IV:1107501:1107570:+
gene:WBGene00003893,tr_gene:WBGene00003893_2,IV:1107623:1108822:+
gene:WBGene00003893,tr_gene:WBGene00003893_2,IV:1108936:1109224:+
gene:WBGene00003893,tr_gene:WBGene00003893_2,IV:1109411:1109905:+
gene:WBGene00003893,tr_gene:WBGene00003893_2,IV:1110032:1110406:+
gene:WBGene00003914,tr_gene:WBGene00003914_1,IV:7547107:7550054:-
gene:WBGene00003914,tr_gene:WBGene00003914_1,IV:7550179:7550768:-
gene:WBGene00003914,tr_gene:WBGene00003914_2,IV:7544216:7544282:-
gene:WBGene00003914,tr_gene:WBGene00003914_2,IV:7544923:7544989:-
gene:WBGene00003914,tr_gene:WBGene00003914_2,IV:7545898:7545963:-
gene:WBGene00003914,tr_gene:WBGene00003914_2,IV:7546178:7546274:-
gene:WBGene00003914,tr_gene:WBGene00003914_2,IV:7546893:7547022:-
gene:WBGene00003914,tr_gene:WBGene00003914_2,IV:7547415:7547480:-
gene:WBGene00003914,tr_gene:WBGene00003914_2,IV:7547642:7547758:-
gene:WBGene00003920,tr_gene:WBGene00003920_1,IV:11821744:11821817:-
gene:WBGene00003920,tr_gene:WBGene00003920_1,IV:11821744:11821817:-
gene:WBGene00003920,tr_gene:WBGene00003920_3,IV:11821274:11821341:-
gene:WBGene00003920,tr_gene:WBGene00003920_3,IV:11821513:11821598:-
gene:WBGene00003920,tr_gene:WBGene00003920_3,IV:11821749:11821813:-
gene:WBGene00003920,tr_gene:WBGene00003920_1,IV:11821744:11821817:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11820770:11820834:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11820878:11821000:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11821274:11821341:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11821513:11821598:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11821749:11821817:-
gene:WBGene00003920,tr_gene:WBGene00003920_1,IV:11821744:11821817:-
gene:WBGene00003920,tr_gene:WBGene00003920_5,IV:11821274:11821341:-
gene:WBGene00003920,tr_gene:WBGene00003920_5,IV:11821749:11821817:-
gene:WBGene00003920,tr_gene:WBGene00003920_3,IV:11821274:11821341:-
gene:WBGene00003920,tr_gene:WBGene00003920_3,IV:11821513:11821598:-
gene:WBGene00003920,tr_gene:WBGene00003920_3,IV:11821749:11821813:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11820770:11820834:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11820878:11821000:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11821274:11821341:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11821513:11821598:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11821749:11821817:-
gene:WBGene00003920,tr_gene:WBGene00003920_5,IV:11821274:11821341:-
gene:WBGene00003920,tr_gene:WBGene00003920_5,IV:11821749:11821817:-
gene:WBGene00003920,tr_gene:WBGene00003920_3,IV:11821274:11821341:-
gene:WBGene00003920,tr_gene:WBGene00003920_3,IV:11821513:11821598:-
gene:WBGene00003920,tr_gene:WBGene00003920_3,IV:11821749:11821813:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11820770:11820834:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11820878:11821000:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11821274:11821341:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11821513:11821598:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11821749:11821817:-
gene:WBGene00003920,tr_gene:WBGene00003920_3,IV:11821274:11821341:-
gene:WBGene00003920,tr_gene:WBGene00003920_3,IV:11821513:11821598:-
gene:WBGene00003920,tr_gene:WBGene00003920_3,IV:11821749:11821813:-
gene:WBGene00003920,tr_gene:WBGene00003920_5,IV:11821274:11821341:-
gene:WBGene00003920,tr_gene:WBGene00003920_5,IV:11821749:11821817:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11820770:11820834:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11820878:11821000:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11821274:11821341:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11821513:11821598:-
gene:WBGene00003920,tr_gene:WBGene00003920_4,IV:11821749:11821817:-
gene:WBGene00003920,tr_gene:WBGene00003920_5,IV:11821274:11821341:-
gene:WBGene00003920,tr_gene:WBGene00003920_5,IV:11821749:11821817:-
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8746326:8746391:+
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8746812:8747775:+
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8747926:8748221:+
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8748261:8748640:+
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8748843:8748910:+
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8748958:8749956:+
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8750029:8750096:+
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8750244:8750448:+
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8750544:8750863:+
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8751126:8751197:+
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8751301:8751372:+
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8751643:8752093:+
gene:WBGene00004051,tr_gene:WBGene00004051_2,IV:8752202:8752310:+
gene:WBGene00004419,tr_gene:WBGene00004419_1,IV:4389740:4389900:-
gene:WBGene00004419,tr_gene:WBGene00004419_1,IV:4390030:4390346:-
gene:WBGene00004419,tr_gene:WBGene00004419_1,IV:4390450:4390571:-
gene:WBGene00004419,tr_gene:WBGene00004419_2,IV:4389334:4389408:-
gene:WBGene00004419,tr_gene:WBGene00004419_2,IV:4390030:4390346:-
gene:WBGene00004419,tr_gene:WBGene00004419_2,IV:4390450:4390571:-
gene:WBGene00004424,tr_gene:WBGene00004424_2,IV:13240388:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_3,IV:13240389:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_4,IV:13239766:13239835:-
gene:WBGene00004424,tr_gene:WBGene00004424_4,IV:13240388:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_5,IV:13239766:13239835:-
gene:WBGene00004424,tr_gene:WBGene00004424_5,IV:13239923:13240153:-
gene:WBGene00004424,tr_gene:WBGene00004424_5,IV:13240378:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_2,IV:13240388:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_3,IV:13240389:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_2,IV:13240388:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_4,IV:13239766:13239835:-
gene:WBGene00004424,tr_gene:WBGene00004424_4,IV:13240388:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_2,IV:13240388:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_5,IV:13239766:13239835:-
gene:WBGene00004424,tr_gene:WBGene00004424_5,IV:13239923:13240153:-
gene:WBGene00004424,tr_gene:WBGene00004424_5,IV:13240378:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_3,IV:13240389:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_4,IV:13239766:13239835:-
gene:WBGene00004424,tr_gene:WBGene00004424_4,IV:13240388:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_3,IV:13240389:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_5,IV:13239766:13239835:-
gene:WBGene00004424,tr_gene:WBGene00004424_5,IV:13239923:13240153:-
gene:WBGene00004424,tr_gene:WBGene00004424_5,IV:13240378:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_4,IV:13239766:13239835:-
gene:WBGene00004424,tr_gene:WBGene00004424_4,IV:13240388:13240533:-
gene:WBGene00004424,tr_gene:WBGene00004424_5,IV:13239766:13239835:-
gene:WBGene00004424,tr_gene:WBGene00004424_5,IV:13239923:13240153:-
gene:WBGene00004424,tr_gene:WBGene00004424_5,IV:13240378:13240533:-
gene:WBGene00004443,tr_gene:WBGene00004443_1,IV:13882267:13882442:+
gene:WBGene00004443,tr_gene:WBGene00004443_2,IV:13882268:13882442:+
gene:WBGene00004477,tr_gene:WBGene00004477_1,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_2,IV:7313649:7313762:-
gene:WBGene00004477,tr_gene:WBGene00004477_1,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_3,IV:7313486:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_3,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_1,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_4,IV:7313493:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_4,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_1,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_1,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313143:7313209:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313495:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313646:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_2,IV:7313649:7313762:-
gene:WBGene00004477,tr_gene:WBGene00004477_3,IV:7313486:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_3,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_2,IV:7313649:7313762:-
gene:WBGene00004477,tr_gene:WBGene00004477_4,IV:7313493:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_4,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_2,IV:7313649:7313762:-
gene:WBGene00004477,tr_gene:WBGene00004477_2,IV:7313649:7313762:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313143:7313209:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313495:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313646:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_3,IV:7313486:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_3,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_4,IV:7313493:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_4,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_3,IV:7313486:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_3,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_3,IV:7313486:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_3,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313143:7313209:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313495:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313646:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_4,IV:7313493:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_4,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_4,IV:7313493:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_4,IV:7313645:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313143:7313209:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313495:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313646:7313758:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313143:7313209:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313495:7313565:-
gene:WBGene00004477,tr_gene:WBGene00004477_6,IV:7313646:7313758:-
gene:WBGene00004703,tr_gene:WBGene00004703_1,IV:7790387:7790846:-
gene:WBGene00004703,tr_gene:WBGene00004703_1,IV:7790934:7791000:-
gene:WBGene00004703,tr_gene:WBGene00004703_1,IV:7791111:7791184:-
gene:WBGene00004703,tr_gene:WBGene00004703_2,IV:7790187:7790254:-
gene:WBGene00004703,tr_gene:WBGene00004703_2,IV:7790735:7790846:-
gene:WBGene00004703,tr_gene:WBGene00004703_2,IV:7790934:7791000:-
gene:WBGene00004703,tr_gene:WBGene00004703_2,IV:7791111:7791184:-
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6329643:6329776:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6330284:6330393:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6330490:6331516:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6331936:6332004:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6332232:6332427:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6332587:6332955:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6333198:6333282:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6329643:6329776:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6330002:6330169:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6330284:6330393:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6330490:6331516:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6331936:6332004:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6332232:6332427:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6333198:6333282:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6329643:6329776:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6330284:6330393:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6330490:6331516:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6331936:6332004:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6332232:6332427:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6332587:6332955:+
gene:WBGene00004783,tr_gene:WBGene00004783_2,IV:6333198:6333282:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6329643:6329776:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6330002:6330169:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6330284:6330393:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6330490:6331516:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6331936:6332004:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6332232:6332427:+
gene:WBGene00004783,tr_gene:WBGene00004783_3,IV:6333198:6333282:+
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6362637:6365376:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6365443:6365514:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6365840:6368139:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6368198:6368582:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6368704:6369022:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6369103:6369181:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6369303:6369796:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6370151:6370604:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6370931:6371002:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6371855:6371919:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6371992:6372064:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6372274:6372343:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6372535:6372610:-
gene:WBGene00004881,tr_gene:WBGene00004881_1,IV:6372769:6372836:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6362644:6365376:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6365443:6365514:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6365840:6368139:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6368198:6368582:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6368704:6369022:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6369103:6369181:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6369303:6369796:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6370151:6370604:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6370931:6371002:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6371855:6371919:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6371992:6372064:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6372274:6372343:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6372535:6372610:-
gene:WBGene00004881,tr_gene:WBGene00004881_2,IV:6372769:6372836:-
gene:WBGene00004892,tr_gene:WBGene00004892_2,IV:11483404:11483971:-
gene:WBGene00004892,tr_gene:WBGene00004892_2,IV:11484127:11484430:-
gene:WBGene00004892,tr_gene:WBGene00004892_2,IV:11484700:11485369:-
gene:WBGene00004892,tr_gene:WBGene00004892_2,IV:11485728:11485908:-
