gene_id,transcript_1,transcript_2,transcript_id,ef_id,ef_chr,ef_start,ef_end,ef_strand,ef_ir_flag,er_id,er_chr,er_start,er_end,er_strand
gene:WBGene00004424,tr_gene:WBGene00004424_3,tr_gene:WBGene00004424_5,tr_gene:WBGene00004424_3|tr_gene:WBGene00004424_5,gene:WBGene00004424:ER3:EF1,IV,13240143,13240388,-,0,gene:WBGene00004424:ER3,IV,13240143,13240399,-
gene:WBGene00004424,tr_gene:WBGene00004424_3,tr_gene:WBGene00004424_5,tr_gene:WBGene00004424_3,gene:WBGene00004424:ER3:EF2,IV,13240388,13240399,-,0,gene:WBGene00004424:ER3,IV,13240143,13240399,-
gene:WBGene00004424,tr_gene:WBGene00004424_3,tr_gene:WBGene00004424_5,tr_gene:WBGene00004424_3|tr_gene:WBGene00004424_5,gene:WBGene00004424:ER4:EF1,IV,13240523,13240592,-,0,gene:WBGene00004424:ER4,IV,13240523,13240592,-
gene:WBGene00004424,tr_gene:WBGene00004424_4,tr_gene:WBGene00004424_5,tr_gene:WBGene00004424_5,gene:WBGene00004424:ER1:EF1,IV,13239587,13239590,-,0,gene:WBGene00004424:ER1,IV,13239587,13239776,-
gene:WBGene00004424,tr_gene:WBGene00004424_4,tr_gene:WBGene00004424_5,tr_gene:WBGene00004424_4|tr_gene:WBGene00004424_5,gene:WBGene00004424:ER1:EF2,IV,13239590,13239776,-,0,gene:WBGene00004424:ER1,IV,13239587,13239776,-
gene:WBGene00004424,tr_gene:WBGene00004424_4,tr_gene:WBGene00004424_5,tr_gene:WBGene00004424_4|tr_gene:WBGene00004424_5,gene:WBGene00004424:ER2:EF1,IV,13239825,13239933,-,0,gene:WBGene00004424:ER2,IV,13239825,13240398,-
gene:WBGene00004424,tr_gene:WBGene00004424_4,tr_gene:WBGene00004424_5,tr_gene:WBGene00004424_4,gene:WBGene00004424:ER2:EF2,IV,13239933,13240143,-,1,gene:WBGene00004424:ER2,IV,13239825,13240398,-
gene:WBGene00004424,tr_gene:WBGene00004424_4,tr_gene:WBGene00004424_5,tr_gene:WBGene00004424_4|tr_gene:WBGene00004424_5,gene:WBGene00004424:ER2:EF3,IV,13240143,13240388,-,0,gene:WBGene00004424:ER2,IV,13239825,13240398,-
gene:WBGene00004424,tr_gene:WBGene00004424_4,tr_gene:WBGene00004424_5,tr_gene:WBGene00004424_4,gene:WBGene00004424:ER2:EF4,IV,13240388,13240398,-,0,gene:WBGene00004424:ER2,IV,13239825,13240398,-
gene:WBGene00004424,tr_gene:WBGene00004424_4,tr_gene:WBGene00004424_5,tr_gene:WBGene00004424_4|tr_gene:WBGene00004424_5,gene:WBGene00004424:ER3:EF1,IV,13240523,13240592,-,0,gene:WBGene00004424:ER3,IV,13240523,13240592,-
gene:WBGene00004443,tr_gene:WBGene00004443_1,tr_gene:WBGene00004443_2,tr_gene:WBGene00004443_1|tr_gene:WBGene00004443_2,gene:WBGene00004443:ER1:EF1,IV,13882224,13882277,+,0,gene:WBGene00004443:ER1,IV,13882224,13882278,+
gene:WBGene00004443,tr_gene:WBGene00004443_1,tr_gene:WBGene00004443_2,tr_gene:WBGene00004443_2,gene:WBGene00004443:ER1:EF2,IV,13882277,13882278,+,0,gene:WBGene00004443:ER1,IV,13882224,13882278,+
gene:WBGene00004443,tr_gene:WBGene00004443_1,tr_gene:WBGene00004443_2,tr_gene:WBGene00004443_1|tr_gene:WBGene00004443_2,gene:WBGene00004443:ER2:EF1,IV,13882432,13882620,+,0,gene:WBGene00004443:ER2,IV,13882432,13882620,+
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_2,gene:WBGene00004477:ER1:EF1,IV,7313555,7313556,-,0,gene:WBGene00004477:ER1,IV,7313555,7313659,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_1|tr_gene:WBGene00004477_2,gene:WBGene00004477:ER1:EF2,IV,7313556,7313655,-,0,gene:WBGene00004477:ER1,IV,7313555,7313659,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_2,gene:WBGene00004477:ER1:EF3,IV,7313655,7313659,-,0,gene:WBGene00004477:ER1,IV,7313555,7313659,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_1,gene:WBGene00004477:ER2:EF1,IV,7313748,7313752,-,0,gene:WBGene00004477:ER2,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_1|tr_gene:WBGene00004477_2,gene:WBGene00004477:ER2:EF2,IV,7313752,7313864,-,0,gene:WBGene00004477:ER2,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_3,gene:WBGene00004477:ER1:EF1,IV,7313199,7313496,-,0,gene:WBGene00004477:ER1,IV,7313199,7313496,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_3,gene:WBGene00004477:ER2:EF1,IV,7313555,7313556,-,0,gene:WBGene00004477:ER2,IV,7313555,7313655,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_1|tr_gene:WBGene00004477_3,gene:WBGene00004477:ER2:EF2,IV,7313556,7313655,-,0,gene:WBGene00004477:ER2,IV,7313555,7313655,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_1|tr_gene:WBGene00004477_3,gene:WBGene00004477:ER3:EF1,IV,7313748,7313864,-,0,gene:WBGene00004477:ER3,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_4,gene:WBGene00004477:ER1:EF1,IV,7313199,7313503,-,0,gene:WBGene00004477:ER1,IV,7313199,7313503,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_4,gene:WBGene00004477:ER2:EF1,IV,7313555,7313556,-,0,gene:WBGene00004477:ER2,IV,7313555,7313655,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_1|tr_gene:WBGene00004477_4,gene:WBGene00004477:ER2:EF2,IV,7313556,7313655,-,0,gene:WBGene00004477:ER2,IV,7313555,7313655,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_1|tr_gene:WBGene00004477_4,gene:WBGene00004477:ER3:EF1,IV,7313748,7313864,-,0,gene:WBGene00004477:ER3,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF1,IV,7312985,7313556,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_1|tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF2,IV,7313556,7313655,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF3,IV,7313655,7313748,-,1,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_1|tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF4,IV,7313748,7313864,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER1:EF1,IV,7312985,7313153,-,0,gene:WBGene00004477:ER1,IV,7312985,7313153,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER2:EF1,IV,7313199,7313505,-,0,gene:WBGene00004477:ER2,IV,7313199,7313505,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER3:EF1,IV,7313555,7313556,-,0,gene:WBGene00004477:ER3,IV,7313555,7313656,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_1|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER3:EF2,IV,7313556,7313655,-,0,gene:WBGene00004477:ER3,IV,7313555,7313656,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER3:EF3,IV,7313655,7313656,-,0,gene:WBGene00004477:ER3,IV,7313555,7313656,-
gene:WBGene00004477,tr_gene:WBGene00004477_1,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_1|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER4:EF1,IV,7313748,7313864,-,0,gene:WBGene00004477:ER4,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_3,gene:WBGene00004477:ER1:EF1,IV,7313199,7313496,-,0,gene:WBGene00004477:ER1,IV,7313199,7313496,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_2|tr_gene:WBGene00004477_3,gene:WBGene00004477:ER2:EF1,IV,7313555,7313655,-,0,gene:WBGene00004477:ER2,IV,7313555,7313659,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_2,gene:WBGene00004477:ER2:EF2,IV,7313655,7313659,-,0,gene:WBGene00004477:ER2,IV,7313555,7313659,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_3,gene:WBGene00004477:ER3:EF1,IV,7313748,7313752,-,0,gene:WBGene00004477:ER3,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_2|tr_gene:WBGene00004477_3,gene:WBGene00004477:ER3:EF2,IV,7313752,7313864,-,0,gene:WBGene00004477:ER3,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_4,gene:WBGene00004477:ER1:EF1,IV,7313199,7313503,-,0,gene:WBGene00004477:ER1,IV,7313199,7313503,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_2|tr_gene:WBGene00004477_4,gene:WBGene00004477:ER2:EF1,IV,7313555,7313655,-,0,gene:WBGene00004477:ER2,IV,7313555,7313659,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_2,gene:WBGene00004477:ER2:EF2,IV,7313655,7313659,-,0,gene:WBGene00004477:ER2,IV,7313555,7313659,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_4,gene:WBGene00004477:ER3:EF1,IV,7313748,7313752,-,0,gene:WBGene00004477:ER3,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_2|tr_gene:WBGene00004477_4,gene:WBGene00004477:ER3:EF2,IV,7313752,7313864,-,0,gene:WBGene00004477:ER3,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF1,IV,7312985,7313555,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_2|tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF2,IV,7313555,7313659,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF3,IV,7313659,7313752,-,1,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_2|tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF4,IV,7313752,7313864,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER1:EF1,IV,7312985,7313153,-,0,gene:WBGene00004477:ER1,IV,7312985,7313153,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER2:EF1,IV,7313199,7313505,-,0,gene:WBGene00004477:ER2,IV,7313199,7313505,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_2|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER3:EF1,IV,7313555,7313656,-,0,gene:WBGene00004477:ER3,IV,7313555,7313659,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_2,gene:WBGene00004477:ER3:EF2,IV,7313656,7313659,-,0,gene:WBGene00004477:ER3,IV,7313555,7313659,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER4:EF1,IV,7313748,7313752,-,0,gene:WBGene00004477:ER4,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_2,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_2|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER4:EF2,IV,7313752,7313864,-,0,gene:WBGene00004477:ER4,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_3|tr_gene:WBGene00004477_4,gene:WBGene00004477:ER1:EF1,IV,7313199,7313496,-,0,gene:WBGene00004477:ER1,IV,7313199,7313503,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_4,gene:WBGene00004477:ER1:EF2,IV,7313496,7313503,-,0,gene:WBGene00004477:ER1,IV,7313199,7313503,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_3|tr_gene:WBGene00004477_4,gene:WBGene00004477:ER2:EF1,IV,7313555,7313655,-,0,gene:WBGene00004477:ER2,IV,7313555,7313655,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_3|tr_gene:WBGene00004477_4,gene:WBGene00004477:ER3:EF1,IV,7313748,7313864,-,0,gene:WBGene00004477:ER3,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF1,IV,7312985,7313199,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_3|tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF2,IV,7313199,7313496,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF3,IV,7313496,7313555,-,1,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_3|tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF4,IV,7313555,7313655,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF5,IV,7313655,7313748,-,1,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_3|tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF6,IV,7313748,7313864,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER1:EF1,IV,7312985,7313153,-,0,gene:WBGene00004477:ER1,IV,7312985,7313153,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_3|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER2:EF1,IV,7313199,7313496,-,0,gene:WBGene00004477:ER2,IV,7313199,7313505,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER2:EF2,IV,7313496,7313505,-,0,gene:WBGene00004477:ER2,IV,7313199,7313505,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_3|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER3:EF1,IV,7313555,7313655,-,0,gene:WBGene00004477:ER3,IV,7313555,7313656,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER3:EF2,IV,7313655,7313656,-,0,gene:WBGene00004477:ER3,IV,7313555,7313656,-
gene:WBGene00004477,tr_gene:WBGene00004477_3,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_3|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER4:EF1,IV,7313748,7313864,-,0,gene:WBGene00004477:ER4,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF1,IV,7312985,7313199,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_4|tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF2,IV,7313199,7313503,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF3,IV,7313503,7313555,-,1,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_4|tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF4,IV,7313555,7313655,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF5,IV,7313655,7313748,-,1,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_4|tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF6,IV,7313748,7313864,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER1:EF1,IV,7312985,7313153,-,0,gene:WBGene00004477:ER1,IV,7312985,7313153,-
gene:WBGene00004477,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_4|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER2:EF1,IV,7313199,7313503,-,0,gene:WBGene00004477:ER2,IV,7313199,7313505,-
gene:WBGene00004477,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER2:EF2,IV,7313503,7313505,-,0,gene:WBGene00004477:ER2,IV,7313199,7313505,-
gene:WBGene00004477,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_4|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER3:EF1,IV,7313555,7313655,-,0,gene:WBGene00004477:ER3,IV,7313555,7313656,-
gene:WBGene00004477,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_6,gene:WBGene00004477:ER3:EF2,IV,7313655,7313656,-,0,gene:WBGene00004477:ER3,IV,7313555,7313656,-
gene:WBGene00004477,tr_gene:WBGene00004477_4,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_4|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER4:EF1,IV,7313748,7313864,-,0,gene:WBGene00004477:ER4,IV,7313748,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_5|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER1:EF1,IV,7312985,7313153,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF2,IV,7313153,7313199,-,1,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_5|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER1:EF3,IV,7313199,7313505,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF4,IV,7313505,7313555,-,1,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_5|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER1:EF5,IV,7313555,7313656,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_5,gene:WBGene00004477:ER1:EF6,IV,7313656,7313748,-,1,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004477,tr_gene:WBGene00004477_5,tr_gene:WBGene00004477_6,tr_gene:WBGene00004477_5|tr_gene:WBGene00004477_6,gene:WBGene00004477:ER1:EF7,IV,7313748,7313864,-,0,gene:WBGene00004477:ER1,IV,7312985,7313864,-
gene:WBGene00004703,tr_gene:WBGene00004703_1,tr_gene:WBGene00004703_2,tr_gene:WBGene00004703_2,gene:WBGene00004703:ER1:EF1,IV,7789846,7790197,-,0,gene:WBGene00004703:ER1,IV,7789846,7790197,-
gene:WBGene00004703,tr_gene:WBGene00004703_1,tr_gene:WBGene00004703_2,tr_gene:WBGene00004703_1|tr_gene:WBGene00004703_2,gene:WBGene00004703:ER2:EF1,IV,7790244,7790397,-,0,gene:WBGene00004703:ER2,IV,7790244,7790745,-
gene:WBGene00004703,tr_gene:WBGene00004703_1,tr_gene:WBGene00004703_2,tr_gene:WBGene00004703_2,gene:WBGene00004703:ER2:EF2,IV,7790397,7790745,-,0,gene:WBGene00004703:ER2,IV,7790244,7790745,-
gene:WBGene00004703,tr_gene:WBGene00004703_1,tr_gene:WBGene00004703_2,tr_gene:WBGene00004703_1|tr_gene:WBGene00004703_2,gene:WBGene00004703:ER3:EF1,IV,7790836,7790944,-,0,gene:WBGene00004703:ER3,IV,7790836,7790944,-
gene:WBGene00004703,tr_gene:WBGene00004703_1,tr_gene:WBGene00004703_2,tr_gene:WBGene00004703_1|tr_gene:WBGene00004703_2,gene:WBGene00004703:ER4:EF1,IV,7790990,7791121,-,0,gene:WBGene00004703:ER4,IV,7790990,7791121,-
gene:WBGene00004703,tr_gene:WBGene00004703_1,tr_gene:WBGene00004703_2,tr_gene:WBGene00004703_1|tr_gene:WBGene00004703_2,gene:WBGene00004703:ER5:EF1,IV,7791174,7791229,-,0,gene:WBGene00004703:ER5,IV,7791174,7791229,-
gene:WBGene00004783,tr_gene:WBGene00004783_1,tr_gene:WBGene00004783_2,tr_gene:WBGene00004783_1|tr_gene:WBGene00004783_2,gene:WBGene00004783:ER1:EF1,IV,6329587,6329653,+,0,gene:WBGene00004783:ER1,IV,6329587,6333554,+
gene:WBGene00004783,tr_gene:WBGene00004783_1,tr_gene:WBGene00004783_2,tr_gene:WBGene00004783_1,gene:WBGene00004783:ER1:EF2,IV,6329653,6329766,+,1,gene:WBGene00004783:ER1,IV,6329587,6333554,+
gene:WBGene00004783,tr_gene:WBGene00004783_1,tr_gene:WBGene00004783_2,tr_gene:WBGene00004783_1|tr_gene:WBGene00004783_2,gene:WBGene00004783:ER1:EF3,IV,6329766,6330294,+,0,gene:WBGene00004783:ER1,IV,6329587,6333554,+
gene:WBGene00004783,tr_gene:WBGene00004783_1,tr_gene:WBGene00004783_2,tr_gene:WBGene00004783_1,gene:WBGene00004783:ER1:EF4,IV,6330294,6330383,+,1,gene:WBGene00004783:ER1,IV,6329587,6333554,+
gene:WBGene00004783,tr_gene:WBGene00004783_1,tr_gene:WBGene00004783_2,tr_gene:WBGene00004783_1|tr_gene:WBGene00004783_2,gene:WBGene00004783:ER1:EF5,IV,6330383,6330500,+,0,gene:WBGene00004783:ER1,IV,6329587,6333554,+
gene:WBGene00004783,tr_gene:WBGene00004783_1,tr_gene:WBGene00004783_2,tr_gene:WBGene00004783_1,gene:WBGene00004783:ER1:EF6,IV,6330500,6331506,+,1,gene:WBGene00004783:ER1,IV,6329587,6333554,+
gene:WBGene00004783,tr_gene:WBGene00004783_1,tr_gene:WBGene00004783_2,tr_gene:WBGene00004783_1|tr_gene:WBGene00004783_2,gene:WBGene00004783:ER1:EF7,IV,6331506,6331946,+,0,gene:WBGene00004783:ER1,IV,6329587,6333554,+
gene:WBGene00004783,tr_gene:WBGene00004783_1,tr_gene:WBGene00004783_2,tr_gene:WBGene00004783_1,gene:WBGene00004783:ER1:EF8,IV,6331946,6331994,+,1,gene:WBGene00004783:ER1,IV,6329587,6333554,+
gene:WBGene00004783,tr_gene:WBGene00004783_1,tr_gene:WBGene00004783_2,tr_gene:WBGene00004783_1|tr_gene:WBGene00004783_2,gene:WBGene00004783:ER1:EF9,IV,6331994,6332242,+,0,gene:WBGene00004783:ER1,IV,6329587,6333554,+
gene:WBGene00004783,tr_gene:WBGene00004783_1,tr_gene:WBGene00004783_2,tr_gene:WBGene00004783_1,gene:WBGene00004783:ER1:EF10,IV,6332242,6332417,+,1,gene:WBGene00004783:ER1,IV,6329587,6333554,+
