ERG_num,ERG_size,gene_id,xscripts,contains_which_gtf,flag_nonolp_pair,flag_IR_in_set,num_IR_xscripts,prop_IR,num_ER,min_num_nt_noOvlp,max_num_nt_noOvlp,mean_num_nt_noOvlp,median_num_nt_noOvlp,min_prop_nt_noOvlp,max_prop_nt_noOvlp,mean_prop_nt_noOvlp,median_prop_nt_noOvlp
860,2,FBgn0051821,FBtr0080809|FBtr0346572,0,0,0,0,0.0,2,50.0,50.0,50.0,50.0,0.035137034434294,0.035137034434294,0.035137034434294,0.035137034434294
861,2,FBgn0051851,FBtr0345636|FBtr0080454,0,0,0,0,0.0,1,308.0,308.0,308.0,308.0,0.263698630136986,0.263698630136986,0.263698630136986,0.263698630136986
862,2,FBgn0051855,FBtr0290000|FBtr0080467,0,0,1,2,1.0,1,62.0,62.0,62.0,62.0,0.0550621669627,0.0550621669627,0.0550621669627,0.0550621669627
863,2,FBgn0051860,FBtr0302985|FBtr0302984,0,0,0,0,0.0,2,7.0,7.0,7.0,7.0,0.003091872791519,0.003091872791519,0.003091872791519,0.003091872791519
864,2,FBgn0051864,FBtr0080288|FBtr0339524,0,0,0,0,0.0,2,254.0,254.0,254.0,254.0,0.274298056155508,0.274298056155508,0.274298056155508,0.274298056155508
865,2,FBgn0051865,FBtr0345286|FBtr0080289,0,0,0,0,0.0,2,25.0,25.0,25.0,25.0,0.022872827081427,0.022872827081427,0.022872827081427,0.022872827081427
866,2,FBgn0051867,FBtr0343627|FBtr0080224,0,0,0,0,0.0,1,138.0,138.0,138.0,138.0,0.164481525625745,0.164481525625745,0.164481525625745,0.164481525625745
867,3,FBgn0051869,FBtr0290245|FBtr0080189|FBtr0290246,0,0,1,3,1.0,7,91.0,192.0,128.0,101.0,0.023575129533679,0.049740932642487,0.033371207070131,0.026797559034227
868,3,FBgn0051870,FBtr0080137|FBtr0080138|FBtr0342584,0,0,1,3,1.0,2,11.0,59.0,39.333333333333336,48.0,0.022494887525562,0.109869646182495,0.07391666952279734,0.089385474860335
869,2,FBgn0051872,FBtr0080099|FBtr0345637,0,0,0,0,0.0,4,47.0,47.0,47.0,47.0,0.013819464863276,0.013819464863276,0.013819464863276,0.013819464863276
870,3,FBgn0051875,FBtr0308121|FBtr0303884|FBtr0303883,0,0,1,3,1.0,4,62.0,184.0,122.66666666666667,122.0,0.049959709911362,0.134996331621423,0.09148815960117032,0.089508437270726
871,2,FBgn0051907,FBtr0079425|FBtr0344736,0,0,0,0,0.0,2,104.0,104.0,104.0,104.0,0.066073697585769,0.066073697585769,0.066073697585769,0.066073697585769
872,3,FBgn0051908,FBtr0345638|FBtr0079429|FBtr0079430,0,0,1,3,1.0,3,102.0,314.0,209.33333333333334,212.0,0.047775175644028,0.147072599531616,0.099709055079863,0.104279390063945
873,2,FBgn0051909,FBtr0300460|FBtr0300459,0,0,0,0,0.0,2,73.0,73.0,73.0,73.0,0.116242038216561,0.116242038216561,0.116242038216561,0.116242038216561
874,2,FBgn0051912,FBtr0332036|FBtr0340166,0,0,0,0,0.0,2,324.0,324.0,324.0,324.0,0.189252336448598,0.189252336448598,0.189252336448598,0.189252336448598
875,2,FBgn0051926,FBtr0077931|FBtr0334818,0,0,0,0,0.0,1,269.0,269.0,269.0,269.0,0.166873449131514,0.166873449131514,0.166873449131514,0.166873449131514
876,2,FBgn0051928,FBtr0334817|FBtr0077929,0,0,0,0,0.0,1,214.0,214.0,214.0,214.0,0.136741214057508,0.136741214057508,0.136741214057508,0.136741214057508
877,2,FBgn0051948,FBtr0077787|FBtr0077788,0,0,1,2,1.0,1,195.0,195.0,195.0,195.0,0.143171806167401,0.143171806167401,0.143171806167401,0.143171806167401
878,2,FBgn0051949,FBtr0303208|FBtr0077757,0,0,1,2,1.0,1,171.0,171.0,171.0,171.0,0.217557251908397,0.217557251908397,0.217557251908397,0.217557251908397
879,2,FBgn0051950,FBtr0077630|FBtr0332457,0,0,0,0,0.0,1,176.0,176.0,176.0,176.0,0.267477203647416,0.267477203647416,0.267477203647416,0.267477203647416
880,2,FBgn0051952,FBtr0343237|FBtr0077591,0,0,0,0,0.0,1,199.0,199.0,199.0,199.0,0.144622093023256,0.144622093023256,0.144622093023256,0.144622093023256
881,3,FBgn0051955,FBtr0077540|FBtr0345639|FBtr0303782,0,0,0,0,0.0,2,239.0,509.0,339.3333333333333,270.0,0.265555555555556,0.565555555555556,0.413194374404662,0.408472012102874
882,2,FBgn0051956,FBtr0333248|FBtr0114524,0,0,0,0,0.0,4,132.0,132.0,132.0,132.0,0.051907196224931,0.051907196224931,0.051907196224931,0.051907196224931
883,2,FBgn0051957,FBtr0334833|FBtr0077514,0,0,0,0,0.0,2,209.0,209.0,209.0,209.0,0.236158192090395,0.236158192090395,0.236158192090395,0.236158192090395
884,2,FBgn0051961,FBtr0077484|FBtr0077485,0,0,0,0,0.0,2,144.0,144.0,144.0,144.0,0.097494922139472,0.097494922139472,0.097494922139472,0.097494922139472
885,3,FBgn0051974,FBtr0300987|FBtr0330645|FBtr0330644,0,1,1,2,0.6666666666666666,3,70.0,528.0,299.0,299.0,0.036687631027254,0.276729559748428,0.156708595387841,0.156708595387841
886,2,FBgn0051988,FBtr0081490|FBtr0343873,0,0,0,0,0.0,2,135.0,135.0,135.0,135.0,0.117493472584856,0.117493472584856,0.117493472584856,0.117493472584856
887,2,FBgn0051989,FBtr0301318|FBtr0079097,0,0,0,0,0.0,7,89.0,89.0,89.0,89.0,0.021980735984194,0.021980735984194,0.021980735984194,0.021980735984194
888,2,FBgn0051992,FBtr0310543|FBtr0089096,0,0,0,0,0.0,10,6.0,6.0,6.0,6.0,0.001252086811352,0.001252086811352,0.001252086811352,0.001252086811352
889,3,FBgn0051992,FBtr0089101|FBtr0089097|FBtr0089100,0,0,0,0,0.0,10,43.0,361.0,240.66666666666666,318.0,0.009114031369224,0.071683876092137,0.04798108697216133,0.063145353455123
890,2,FBgn0051997,FBtr0345283|FBtr0089154,0,0,0,0,0.0,3,63.0,63.0,63.0,63.0,0.08641975308642,0.08641975308642,0.08641975308642,0.08641975308642
891,2,FBgn0051998,FBtr0089145|FBtr0308249,0,0,0,0,0.0,5,1117.0,1117.0,1117.0,1117.0,0.186789297658863,0.186789297658863,0.186789297658863,0.186789297658863
892,3,FBgn0052000,FBtr0089447|FBtr0089446|FBtr0089445,0,1,1,3,1.0,9,957.0,981.0,969.0,969.0,0.297297297297297,0.30475302889096,0.3010251630941285,0.3010251630941285
893,2,FBgn0052000,FBtr0089448|FBtr0089449,0,0,1,2,1.0,8,319.0,319.0,319.0,319.0,0.067101388304586,0.067101388304586,0.067101388304586,0.067101388304586
894,2,FBgn0052000,FBtr0113417|FBtr0089451,0,0,1,2,1.0,10,961.0,961.0,961.0,961.0,0.167334145916768,0.167334145916768,0.167334145916768,0.167334145916768
895,4,FBgn0052016,FBtr0089233|FBtr0089229|FBtr0334626|FBtr0310651,0,1,1,3,0.75,8,25.0,315.0,173.75,177.5,0.007090187180942,0.085342725548632,0.047153202444111246,0.0480899485234355
896,2,FBgn0052022,FBtr0344992|FBtr0076597,0,0,0,0,0.0,2,146.0,146.0,146.0,146.0,0.155650319829424,0.155650319829424,0.155650319829424,0.155650319829424
897,2,FBgn0052037,FBtr0076469|FBtr0333866,0,0,0,0,0.0,5,296.0,296.0,296.0,296.0,0.161220043572985,0.161220043572985,0.161220043572985,0.161220043572985
898,2,FBgn0052039,FBtr0345605|FBtr0076441,0,0,0,0,0.0,3,249.0,249.0,249.0,249.0,0.282633371169126,0.282633371169126,0.282633371169126,0.282633371169126
899,2,FBgn0052056,FBtr0076302|FBtr0076303,0,0,0,0,0.0,4,15.0,15.0,15.0,15.0,0.009063444108761,0.009063444108761,0.009063444108761,0.009063444108761
900,3,FBgn0052057,FBtr0076310|FBtr0076309|FBtr0076308,0,0,0,0,0.0,8,77.0,160.0,116.66666666666667,113.0,0.022331786542924,0.045312942509204,0.033170540441704,0.031866892272984
901,2,FBgn0052073,FBtr0076230|FBtr0345348,0,0,0,0,0.0,1,206.0,206.0,206.0,206.0,0.358260869565217,0.358260869565217,0.358260869565217,0.358260869565217
902,2,FBgn0052075,FBtr0076240|FBtr0305898,0,0,0,0,0.0,5,204.0,204.0,204.0,204.0,0.104347826086957,0.104347826086957,0.104347826086957,0.104347826086957
903,4,FBgn0052082,FBtr0076216|FBtr0113422|FBtr0334096|FBtr0344833,0,1,1,3,0.75,12,69.0,2083.0,1243.2,1912.0,0.020695860827835,0.397064430041937,0.2422278487497318,0.364468166221883
904,2,FBgn0052086,FBtr0305322|FBtr0076147,0,0,0,0,0.0,3,48.0,48.0,48.0,48.0,0.031007751937985,0.031007751937985,0.031007751937985,0.031007751937985
905,2,FBgn0052103,FBtr0075982|FBtr0332090,0,0,0,0,0.0,8,1214.0,1214.0,1214.0,1214.0,0.316475495307612,0.316475495307612,0.316475495307612,0.316475495307612
906,2,FBgn0052105,FBtr0333837|FBtr0075953,0,0,0,0,0.0,3,3.0,3.0,3.0,3.0,0.001135073779796,0.001135073779796,0.001135073779796,0.001135073779796
907,2,FBgn0052106,FBtr0307887|FBtr0307888,0,0,0,0,0.0,5,48.0,48.0,48.0,48.0,0.010561056105611,0.010561056105611,0.010561056105611,0.010561056105611
908,2,FBgn0052107,FBtr0345344|FBtr0345345,0,0,1,2,1.0,2,64.0,64.0,64.0,64.0,0.016177957532862,0.016177957532862,0.016177957532862,0.016177957532862
909,2,FBgn0052137,FBtr0075757|FBtr0075758,0,0,0,0,0.0,7,621.0,621.0,621.0,621.0,0.192677629537698,0.192677629537698,0.192677629537698,0.192677629537698
910,2,FBgn0052150,FBtr0306852|FBtr0075535,0,0,0,0,0.0,5,315.0,315.0,315.0,315.0,0.142986836132547,0.142986836132547,0.142986836132547,0.142986836132547
911,2,FBgn0052152,FBtr0346508|FBtr0346507,0,0,0,0,0.0,4,304.0,304.0,304.0,304.0,0.071077858311901,0.071077858311901,0.071077858311901,0.071077858311901
912,2,FBgn0052191,FBtr0345382|FBtr0307509,0,0,0,0,0.0,5,342.0,342.0,342.0,342.0,0.141380735841257,0.141380735841257,0.141380735841257,0.141380735841257
913,2,FBgn0052192,FBtr0300047|FBtr0075147,0,0,0,0,0.0,5,9.0,9.0,9.0,9.0,0.009072580645161,0.009072580645161,0.009072580645161,0.009072580645161
914,2,FBgn0052195,FBtr0333696|FBtr0075125,0,0,0,0,0.0,4,3175.0,3175.0,3175.0,3175.0,0.651148482362592,0.651148482362592,0.651148482362592,0.651148482362592
915,2,FBgn0052205,FBtr0472919|FBtr0075000,0,0,1,2,1.0,2,206.0,206.0,206.0,206.0,0.159566227730442,0.159566227730442,0.159566227730442,0.159566227730442
916,2,FBgn0052206,FBtr0331182|FBtr0089796,0,0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,2,FBgn0052214,FBtr0273411|FBtr0333843,0,0,0,0,0.0,2,291.0,291.0,291.0,291.0,0.384920634920635,0.384920634920635,0.384920634920635,0.384920634920635
918,2,FBgn0052230,FBtr0070040|FBtr0070041,0,0,1,2,1.0,3,60.0,60.0,60.0,60.0,0.136674259681093,0.136674259681093,0.136674259681093,0.136674259681093
919,2,FBgn0052250,FBtr0073287|FBtr0306092,0,0,1,2,1.0,3,106.0,106.0,106.0,106.0,0.075660242683797,0.075660242683797,0.075660242683797,0.075660242683797
920,2,FBgn0052251,FBtr0073286|FBtr0346538,0,0,0,0,0.0,7,135.0,135.0,135.0,135.0,0.028248587570622,0.028248587570622,0.028248587570622,0.028248587570622
921,2,FBgn0052269,FBtr0100678|FBtr0332871,0,0,0,0,0.0,1,842.0,842.0,842.0,842.0,0.413352970054001,0.413352970054001,0.413352970054001,0.413352970054001
922,4,FBgn0052280,FBtr0073031|FBtr0073032|FBtr0073030|FBtr0344220,0,1,0,0,0.0,3,33.0,467.0,200.75,151.5,0.028846153846154,0.293157564344005,0.139726887327055,0.11845191555903051
923,3,FBgn0052301,FBtr0301321|FBtr0332663|FBtr0301320,0,0,1,3,1.0,11,16.0,71.0,47.333333333333336,55.0,0.004546746234726,0.019865696698377,0.013267120970239667,0.015388919977616
924,3,FBgn0052313,FBtr0072830|FBtr0333398|FBtr0333399,0,0,0,0,0.0,4,3.0,20.0,13.333333333333334,17.0,0.004081632653061,0.026595744680851,0.017761253437545,0.022606382978723
925,2,FBgn0052343,FBtr0299831|FBtr0299838,0,0,1,2,1.0,8,293.0,293.0,293.0,293.0,0.125589369909987,0.125589369909987,0.125589369909987,0.125589369909987
926,2,FBgn0052365,FBtr0076746|FBtr0339897,0,0,1,2,1.0,4,479.0,479.0,479.0,479.0,0.173739571998549,0.173739571998549,0.173739571998549,0.173739571998549
927,2,FBgn0052382,FBtr0300362|FBtr0346808,0,0,0,0,0.0,2,145.0,145.0,145.0,145.0,0.129464285714286,0.129464285714286,0.129464285714286,0.129464285714286
928,2,FBgn0052404,FBtr0307048|FBtr0077023,0,0,0,0,0.0,2,4.0,4.0,4.0,4.0,0.008888888888889,0.008888888888889,0.008888888888889,0.008888888888889
929,2,FBgn0052407,FBtr0077032|FBtr0330118,0,0,0,0,0.0,3,421.0,421.0,421.0,421.0,0.305737109658678,0.305737109658678,0.305737109658678,0.305737109658678
930,3,FBgn0052423,FBtr0333289|FBtr0333288|FBtr0301599,0,0,0,0,0.0,9,1897.0,4889.0,3259.3333333333335,2992.0,0.391879502292076,0.639837717576233,0.47939606207595165,0.406470966359546
931,2,FBgn0052438,FBtr0301600|FBtr0333455,0,0,0,0,0.0,16,27.0,27.0,27.0,27.0,0.00820170109356,0.00820170109356,0.00820170109356,0.00820170109356
932,2,FBgn0052438,FBtr0301601|FBtr0333456,0,0,0,0,0.0,15,103.0,103.0,103.0,103.0,0.031508106454573,0.031508106454573,0.031508106454573,0.031508106454573
933,3,FBgn0052442,FBtr0089797|FBtr0273421|FBtr0089798,0,0,0,0,0.0,4,8.0,20.0,13.333333333333334,12.0,0.008492569002123,0.021231422505308,0.014154281670205333,0.012738853503185
934,2,FBgn0052446,FBtr0330117|FBtr0078426,0,0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,2,FBgn0052447,FBtr0078461|FBtr0333969,0,0,0,0,0.0,3,937.0,937.0,937.0,937.0,0.242557597721978,0.242557597721978,0.242557597721978,0.242557597721978
936,3,FBgn0052452,FBtr0078524|FBtr0078523|FBtr0345591,0,0,1,3,1.0,1,86.0,284.0,189.33333333333334,198.0,0.042616451932607,0.128158844765343,0.08791101439227433,0.092957746478873
937,2,FBgn0052453,FBtr0078521|FBtr0344813,0,0,0,0,0.0,1,297.0,297.0,297.0,297.0,0.40080971659919,0.40080971659919,0.40080971659919,0.40080971659919
938,2,FBgn0052457,FBtr0300619|FBtr0300620,0,0,1,2,1.0,1,66.0,66.0,66.0,66.0,0.106280193236715,0.106280193236715,0.106280193236715,0.106280193236715
939,2,FBgn0052488,FBtr0346075|FBtr0073008,0,0,0,0,0.0,2,205.0,205.0,205.0,205.0,0.164658634538153,0.164658634538153,0.164658634538153,0.164658634538153
940,2,FBgn0052506,FBtr0307539|FBtr0340401,0,0,0,0,0.0,9,845.0,845.0,845.0,845.0,0.152005756431013,0.152005756431013,0.152005756431013,0.152005756431013
941,2,FBgn0052512,FBtr0340438|FBtr0077262,0,0,0,0,0.0,3,107.0,107.0,107.0,107.0,0.046080964685616,0.046080964685616,0.046080964685616,0.046080964685616
942,2,FBgn0052521,FBtr0331813|FBtr0077235,0,0,0,0,0.0,6,492.0,492.0,492.0,492.0,0.276094276094276,0.276094276094276,0.276094276094276,0.276094276094276
943,2,FBgn0052528,FBtr0346042|FBtr0074793,0,0,0,0,0.0,4,39.0,39.0,39.0,39.0,0.021195652173913,0.021195652173913,0.021195652173913,0.021195652173913
944,3,FBgn0052529,FBtr0074800|FBtr0332993|FBtr0306520,0,0,0,0,0.0,9,166.0,1614.0,1076.0,1448.0,0.016693483507643,0.142014958205015,0.09581796164732134,0.128745443229306
945,2,FBgn0052529,FBtr0100839|FBtr0306522,0,0,0,0,0.0,7,1500.0,1500.0,1500.0,1500.0,0.186939182452642,0.186939182452642,0.186939182452642,0.186939182452642
946,3,FBgn0052532,FBtr0340420|FBtr0340419|FBtr0340418,0,0,1,3,1.0,7,173.0,423.0,282.0,250.0,0.036894860311367,0.09021113243762,0.06077266896108766,0.055212014134276
947,2,FBgn0052533,FBtr0074786|FBtr0346016,0,0,0,0,0.0,7,92.0,92.0,92.0,92.0,0.025555555555556,0.025555555555556,0.025555555555556,0.025555555555556
948,2,FBgn0052544,FBtr0333158|FBtr0074644,0,0,1,2,1.0,2,103.0,103.0,103.0,103.0,0.06319018404908,0.06319018404908,0.06319018404908,0.06319018404908
949,2,FBgn0052547,FBtr0332378|FBtr0290002,0,0,0,0,0.0,7,785.0,785.0,785.0,785.0,0.171772428884026,0.171772428884026,0.171772428884026,0.171772428884026
950,2,FBgn0052549,FBtr0074574|FBtr0340421,0,0,0,0,0.0,10,141.0,141.0,141.0,141.0,0.049231843575419,0.049231843575419,0.049231843575419,0.049231843575419
951,2,FBgn0052549,FBtr0074575|FBtr0340422,0,0,0,0,0.0,9,141.0,141.0,141.0,141.0,0.051553930530165,0.051553930530165,0.051553930530165,0.051553930530165
952,2,FBgn0052563,FBtr0340615|FBtr0074391,0,0,0,0,0.0,2,102.0,102.0,102.0,102.0,0.17989417989418,0.17989417989418,0.17989417989418,0.17989417989418
953,2,FBgn0052568,FBtr0343362|FBtr0301043,0,0,0,0,0.0,4,279.0,279.0,279.0,279.0,0.153465346534653,0.153465346534653,0.153465346534653,0.153465346534653
954,2,FBgn0052576,FBtr0100556|FBtr0074245,0,0,1,2,1.0,4,1023.0,1023.0,1023.0,1023.0,0.598595669982446,0.598595669982446,0.598595669982446,0.598595669982446
955,2,FBgn0052579,FBtr0331754|FBtr0074225,0,0,0,0,0.0,5,21.0,21.0,21.0,21.0,0.015945330296128,0.015945330296128,0.015945330296128,0.015945330296128
956,2,FBgn0052581,FBtr0113439|FBtr0074184,0,0,0,0,0.0,4,83.0,83.0,83.0,83.0,0.05812324929972,0.05812324929972,0.05812324929972,0.05812324929972
957,2,FBgn0052582,FBtr0472957|FBtr0472956,0,0,0,0,0.0,4,68.0,68.0,68.0,68.0,0.110749185667752,0.110749185667752,0.110749185667752,0.110749185667752
958,2,FBgn0052591,FBtr0343378|FBtr0073973,0,0,0,0,0.0,1,244.0,244.0,244.0,244.0,0.139988525530694,0.139988525530694,0.139988525530694,0.139988525530694
959,2,FBgn0052594,FBtr0073956|FBtr0073957,0,0,0,0,0.0,7,774.0,774.0,774.0,774.0,0.192825112107623,0.192825112107623,0.192825112107623,0.192825112107623
960,2,FBgn0052626,FBtr0301044|FBtr0309245,0,0,1,2,1.0,9,1800.0,1800.0,1800.0,1800.0,0.38469758495405,0.38469758495405,0.38469758495405,0.38469758495405
961,2,FBgn0052626,FBtr0340444|FBtr0301045,0,0,0,0,0.0,10,4.0,4.0,4.0,4.0,0.001421464108031,0.001421464108031,0.001421464108031,0.001421464108031
962,2,FBgn0052626,FBtr0301046|FBtr0309246,0,0,0,0,0.0,10,9.0,9.0,9.0,9.0,0.003435114503817,0.003435114503817,0.003435114503817,0.003435114503817
963,2,FBgn0052626,FBtr0303292|FBtr0340445,0,0,0,0,0.0,11,9.0,9.0,9.0,9.0,0.003388554216867,0.003388554216867,0.003388554216867,0.003388554216867
964,2,FBgn0052633,FBtr0073800|FBtr0310431,0,0,0,0,0.0,2,485.0,485.0,485.0,485.0,0.336571825121443,0.336571825121443,0.336571825121443,0.336571825121443
965,2,FBgn0052642,FBtr0346281|FBtr0305598,0,0,0,0,0.0,3,95.0,95.0,95.0,95.0,0.067232837933475,0.067232837933475,0.067232837933475,0.067232837933475
966,2,FBgn0052647,FBtr0340412|FBtr0073702,0,0,0,0,0.0,6,2022.0,2022.0,2022.0,2022.0,0.473869228966487,0.473869228966487,0.473869228966487,0.473869228966487
967,2,FBgn0052647,FBtr0073703|FBtr0346126,0,0,0,0,0.0,5,4728.0,4728.0,4728.0,4728.0,0.795557799091368,0.795557799091368,0.795557799091368,0.795557799091368
968,2,FBgn0052660,FBtr0343098|FBtr0331750,0,0,0,0,0.0,3,100.0,100.0,100.0,100.0,0.226244343891403,0.226244343891403,0.226244343891403,0.226244343891403
969,3,FBgn0052666,FBtr0301021|FBtr0301020|FBtr0340295,0,1,1,2,0.6666666666666666,5,322.0,684.0,503.0,503.0,0.066432845058799,0.141118217454095,0.103775531256447,0.103775531256447
970,5,FBgn0052675,FBtr0071499|FBtr0346377|FBtr0334457|FBtr0300569|FBtr0071500,0,0,0,0,0.0,5,85.0,1251.0,587.8,362.5,0.038513819664703,0.398280802292264,0.2035460975763504,0.160589792033655
971,2,FBgn0052676,FBtr0333017|FBtr0071503,0,0,0,0,0.0,4,1952.0,1952.0,1952.0,1952.0,0.263819435058792,0.263819435058792,0.263819435058792,0.263819435058792
972,2,FBgn0052685,FBtr0308583|FBtr0071489,0,0,0,0,0.0,11,3.0,3.0,3.0,3.0,0.000482470247668,0.000482470247668,0.000482470247668,0.000482470247668
973,2,FBgn0052686,FBtr0071468|FBtr0071467,0,0,1,2,1.0,1,64.0,64.0,64.0,64.0,0.017777777777778,0.017777777777778,0.017777777777778,0.017777777777778
974,4,FBgn0052694,FBtr0307382|FBtr0340479|FBtr0307380|FBtr0071410,0,1,1,4,1.0,4,424.0,1956.0,1107.5,1025.0,0.134475103076435,0.603517432891083,0.319856258513327,0.27071624904289504
975,3,FBgn0052694,FBtr0307381|FBtr0071411|FBtr0071412,0,0,0,0,0.0,7,15.0,103.0,68.66666666666667,88.0,0.006147540983607,0.040743670886076,0.027233779483987332,0.034810126582279
976,3,FBgn0052695,FBtr0346169|FBtr0071398|FBtr0343033,0,0,0,0,0.0,2,127.0,1228.0,818.6666666666666,1101.0,0.248046875,0.761314321140732,0.5639800804660053,0.682579045257284
977,2,FBgn0052698,FBtr0307489|FBtr0071386,0,0,0,0,0.0,9,245.0,245.0,245.0,245.0,0.122072745391131,0.122072745391131,0.122072745391131,0.122072745391131
978,2,FBgn0052703,FBtr0302965|FBtr0071329,0,0,0,0,0.0,9,81.0,81.0,81.0,81.0,0.021768341843591,0.021768341843591,0.021768341843591,0.021768341843591
979,2,FBgn0052707,FBtr0309872|FBtr0071285,0,0,0,0,0.0,6,12.0,12.0,12.0,12.0,0.004585403133359,0.004585403133359,0.004585403133359,0.004585403133359
980,2,FBgn0052713,FBtr0343355|FBtr0071243,0,0,0,0,0.0,1,92.0,92.0,92.0,92.0,0.115577889447236,0.115577889447236,0.115577889447236,0.115577889447236
981,3,FBgn0052718,FBtr0300461|FBtr0332490|FBtr0332491,0,0,0,0,0.0,4,3.0,15.0,10.0,12.0,0.003108808290155,0.015353121801433,0.010248142510911334,0.012282497441146
982,2,FBgn0052726,FBtr0071059|FBtr0343326,0,0,0,0,0.0,2,141.0,141.0,141.0,141.0,0.307860262008734,0.307860262008734,0.307860262008734,0.307860262008734
983,2,FBgn0052751,FBtr0070880|FBtr0340669,0,0,0,0,0.0,4,155.0,155.0,155.0,155.0,0.088168373151308,0.088168373151308,0.088168373151308,0.088168373151308
984,2,FBgn0052756,FBtr0070860|FBtr0343295,0,0,0,0,0.0,5,502.0,502.0,502.0,502.0,0.209428452231957,0.209428452231957,0.209428452231957,0.209428452231957
985,2,FBgn0052758,FBtr0339525|FBtr0340670,0,0,0,0,0.0,6,401.0,401.0,401.0,401.0,0.110316368638239,0.110316368638239,0.110316368638239,0.110316368638239
986,2,FBgn0052762,FBtr0345787|FBtr0070791,0,0,0,0,0.0,3,32.0,32.0,32.0,32.0,0.037470725995316,0.037470725995316,0.037470725995316,0.037470725995316
987,5,FBgn0052767,FBtr0331758|FBtr0331757|FBtr0300995|FBtr0302119|FBtr0302118,0,0,0,0,0.0,5,12.0,4552.0,1895.8,425.5,0.001713062098501,0.39797167336947,0.1729529399330462,0.057773251866938
988,2,FBgn0052772,FBtr0342952|FBtr0300997,0,0,1,2,1.0,6,332.0,332.0,332.0,332.0,0.102564102564103,0.102564102564103,0.102564102564103,0.102564102564103
989,2,FBgn0052772,FBtr0342951|FBtr0343533,0,0,0,0,0.0,5,200.0,200.0,200.0,200.0,0.085287846481876,0.085287846481876,0.085287846481876,0.085287846481876
990,2,FBgn0052774,FBtr0343573|FBtr0307050,0,0,0,0,0.0,2,271.0,271.0,271.0,271.0,0.136386512330146,0.136386512330146,0.136386512330146,0.136386512330146
991,2,FBgn0052791,FBtr0070588|FBtr0333795,0,0,0,0,0.0,9,4092.0,4092.0,4092.0,4092.0,0.533646322378717,0.533646322378717,0.533646322378717,0.533646322378717
992,3,FBgn0052803,FBtr0332581|FBtr0332582|FBtr0070356,0,0,0,0,0.0,4,18.0,105.0,70.0,87.0,0.02200488997555,0.116022099447514,0.07805319536938234,0.096132596685083
993,3,FBgn0052813,FBtr0070222|FBtr0330320|FBtr0330319,0,1,1,3,1.0,2,620.0,804.0,712.0,712.0,0.152784622966979,0.198127156234598,0.1754558896007885,0.1754558896007885
994,2,FBgn0052813,FBtr0342735|FBtr0330317,0,0,0,0,0.0,3,27.0,27.0,27.0,27.0,0.007690116775847,0.007690116775847,0.007690116775847,0.007690116775847
995,2,FBgn0052815,FBtr0345512|FBtr0307181,0,0,0,0,0.0,4,660.0,660.0,660.0,660.0,0.186440677966102,0.186440677966102,0.186440677966102,0.186440677966102
996,4,FBgn0052816,FBtr0344150|FBtr0070101|FBtr0344151|FBtr0070102,0,0,0,0,0.0,3,13.0,104.0,54.666666666666664,52.0,0.007088331515812,0.0567066521265,0.0299862642818315,0.028681839190181004
997,2,FBgn0052817,FBtr0300328|FBtr0070077,0,0,0,0,0.0,3,48.0,48.0,48.0,48.0,0.082758620689655,0.082758620689655,0.082758620689655,0.082758620689655
998,3,FBgn0052823,FBtr0346677|FBtr0346675|FBtr0346676,0,0,0,0,0.0,5,161.0,397.0,264.6666666666667,236.0,0.068191444303261,0.168149089368912,0.1145377536483,0.107272727272727
999,2,FBgn0052832,FBtr0080960|FBtr0340177,0,0,0,0,0.0,3,97.0,97.0,97.0,97.0,0.125647668393782,0.125647668393782,0.125647668393782,0.125647668393782
1000,2,FBgn0052835,FBtr0308940|FBtr0308941,0,0,0,0,0.0,3,426.0,426.0,426.0,426.0,0.348323793949305,0.348323793949305,0.348323793949305,0.348323793949305
1001,3,FBgn0052843,FBtr0330736|FBtr0330735|FBtr0087755,0,0,0,0,0.0,11,0.0,15.0,10.0,15.0,0.0,0.004567600487211,0.0030450669914739996,0.004567600487211
1002,2,FBgn0052846,FBtr0304042|FBtr0073009,0,0,1,2,1.0,2,55.0,55.0,55.0,55.0,0.039797395079595,0.039797395079595,0.039797395079595,0.039797395079595
1003,2,FBgn0052856,FBtr0302551|FBtr0083239,0,0,0,0,0.0,2,57.0,57.0,57.0,57.0,0.091935483870968,0.091935483870968,0.091935483870968,0.091935483870968
1004,2,FBgn0052971,FBtr0114462|FBtr0114463,0,0,1,2,1.0,2,61.0,61.0,61.0,61.0,0.075308641975309,0.075308641975309,0.075308641975309,0.075308641975309
1005,2,FBgn0052982,FBtr0330218|FBtr0079771,0,0,0,0,0.0,9,5.0,5.0,5.0,5.0,0.001807664497469,0.001807664497469,0.001807664497469,0.001807664497469
1006,3,FBgn0053002,FBtr0345633|FBtr0077451|FBtr0335135,0,0,0,0,0.0,3,36.0,421.0,280.6666666666667,385.0,0.06581352833638,0.451716738197425,0.31573925551126836,0.4296875
1007,2,FBgn0053003,FBtr0290071|FBtr0077434,0,0,0,0,0.0,3,75.0,75.0,75.0,75.0,0.036891293654698,0.036891293654698,0.036891293654698,0.036891293654698
