gene_id,xscript_model_id,ERG_num,flag_nonolp_pair,nonolp_xscript_id,num_ER
FBgn0036106,FBtr0076273,2528,0,,2
FBgn0036106,FBtr0346544,2528,0,,2
FBgn0036111,FBtr0076250,2529,1,FBtr0076252,4
FBgn0036111,FBtr0076251,2529,0,,4
FBgn0036111,FBtr0076252,2529,1,FBtr0076250,4
FBgn0036126,FBtr0076234,2530,0,,2
FBgn0036126,FBtr0332706,2530,0,,2
FBgn0036134,FBtr0300783,2531,0,,9
FBgn0036134,FBtr0301967,2531,0,,9
FBgn0036134,FBtr0332652,2531,0,,9
FBgn0036134,FBtr0332653,2531,0,,9
FBgn0036134,FBtr0332654,2531,0,,9
FBgn0036142,FBtr0076161,2532,0,,5
FBgn0036142,FBtr0331829,2532,0,,5
FBgn0036143,FBtr0300347,2533,0,,6
FBgn0036143,FBtr0300348,2533,0,,6
FBgn0036143,FBtr0300349,2533,0,,7
FBgn0036144,FBtr0076189,2534,0,,9
FBgn0036144,FBtr0306254,2534,0,,9
FBgn0036144,FBtr0076190,2535,0,,8
FBgn0036144,FBtr0100422,2535,0,,8
FBgn0036144,FBtr0306255,2535,0,,8
FBgn0036147,FBtr0076187,2536,0,,10
FBgn0036147,FBtr0076188,2536,0,,10
FBgn0036150,FBtr0076185,2537,0,,7
FBgn0036150,FBtr0345037,2537,0,,7
FBgn0036152,FBtr0076183,2538,0,,3
FBgn0036152,FBtr0333388,2538,0,,3
FBgn0036154,FBtr0076182,2539,0,,1
FBgn0036154,FBtr0345692,2539,0,,1
FBgn0036155,FBtr0076181,2540,0,,3
FBgn0036155,FBtr0333387,2540,0,,3
FBgn0036159,FBtr0076174,2541,0,,2
FBgn0036159,FBtr0076175,2541,0,,2
FBgn0036170,FBtr0076156,2542,0,,2
FBgn0036170,FBtr0339510,2542,0,,2
FBgn0036173,FBtr0076098,2543,0,,2
FBgn0036173,FBtr0290024,2543,0,,2
FBgn0036173,FBtr0305648,2543,0,,3
FBgn0036180,FBtr0273305,2544,0,,8
FBgn0036180,FBtr0273306,2544,0,,8
FBgn0036180,FBtr0301145,2544,0,,7
FBgn0036187,FBtr0076134,2545,0,,3
FBgn0036187,FBtr0076135,2545,0,,3
FBgn0036188,FBtr0076107,2546,0,,3
FBgn0036188,FBtr0331530,2546,0,,3
FBgn0036191,FBtr0300100,2547,0,,6
FBgn0036191,FBtr0344966,2547,0,,6
FBgn0036193,FBtr0290309,2548,0,,3
FBgn0036193,FBtr0332762,2548,0,,3
FBgn0036194,FBtr0076131,2549,0,,3
FBgn0036194,FBtr0332766,2549,0,,3
FBgn0036195,FBtr0301326,2550,0,,5
FBgn0036195,FBtr0332765,2550,0,,5
FBgn0036196,FBtr0076124,2551,0,,5
FBgn0036196,FBtr0076126,2551,0,,5
FBgn0036196,FBtr0076127,2551,0,,5
FBgn0036196,FBtr0076128,2551,0,,5
FBgn0036205,FBtr0076028,2552,0,,4
FBgn0036205,FBtr0332128,2552,0,,4
FBgn0036211,FBtr0076078,2553,0,,5
FBgn0036211,FBtr0110869,2553,0,,5
FBgn0036211,FBtr0301135,2553,0,,4
FBgn0036211,FBtr0343994,2553,0,,5
FBgn0036211,FBtr0076079,2554,0,,4
FBgn0036211,FBtr0110868,2554,0,,4
FBgn0036212,FBtr0076080,2555,0,,3
FBgn0036212,FBtr0110780,2555,0,,3
FBgn0036213,FBtr0076032,2556,0,,3
FBgn0036213,FBtr0345073,2556,0,,3
FBgn0036218,FBtr0300721,2557,0,,3
FBgn0036218,FBtr0300722,2557,0,,3
FBgn0036218,FBtr0300724,2557,0,,2
FBgn0036221,FBtr0076038,2558,0,,1
FBgn0036221,FBtr0332069,2558,0,,1
FBgn0036224,FBtr0076040,2559,0,,2
FBgn0036224,FBtr0346545,2559,0,,2
FBgn0036232,FBtr0076044,2560,0,,2
FBgn0036232,FBtr0310535,2560,0,,2
FBgn0036235,FBtr0290131,2561,0,,13
FBgn0036235,FBtr0330171,2561,0,,13
FBgn0036239,FBtr0076059,2562,0,,5
FBgn0036239,FBtr0076060,2562,0,,5
FBgn0036240,FBtr0076049,2563,0,,6
FBgn0036240,FBtr0332710,2563,0,,6
FBgn0036240,FBtr0076050,2564,0,,6
FBgn0036240,FBtr0332709,2564,0,,6
FBgn0036249,FBtr0075993,2565,0,,2
FBgn0036249,FBtr0347572,2565,0,,2
FBgn0036257,FBtr0075997,2566,0,,6
FBgn0036257,FBtr0334093,2566,0,,6
FBgn0036259,FBtr0273438,2567,0,,3
FBgn0036259,FBtr0330196,2567,0,,3
FBgn0036263,FBtr0076019,2568,0,,3
FBgn0036263,FBtr0346911,2568,0,,3
FBgn0036271,FBtr0076011,2569,0,,1
FBgn0036271,FBtr0333357,2569,0,,1
FBgn0036272,FBtr0076009,2570,0,,4
FBgn0036272,FBtr0346393,2570,0,,4
FBgn0036272,FBtr0076010,2571,0,,4
FBgn0036272,FBtr0346392,2571,0,,4
FBgn0036278,FBtr0075989,2572,0,,6
FBgn0036278,FBtr0330069,2572,0,,6
FBgn0036279,FBtr0075987,2573,0,,17
FBgn0036279,FBtr0333842,2573,0,,17
FBgn0036279,FBtr0333838,2574,0,,18
FBgn0036279,FBtr0333839,2574,0,,18
FBgn0036285,FBtr0075980,2575,0,,6
FBgn0036285,FBtr0332087,2575,0,,6
FBgn0036286,FBtr0075956,2576,0,,5
FBgn0036286,FBtr0346569,2576,0,,5
FBgn0036287,FBtr0113167,2577,0,,8
FBgn0036287,FBtr0346570,2577,0,,8
FBgn0036288,FBtr0075976,2578,0,,6
FBgn0036288,FBtr0332645,2578,0,,6
FBgn0036288,FBtr0332646,2578,0,,6
FBgn0036288,FBtr0332647,2578,0,,6
FBgn0036290,FBtr0089321,2579,0,,4
FBgn0036290,FBtr0345350,2579,0,,4
FBgn0036291,FBtr0075957,2580,0,,3
FBgn0036291,FBtr0332634,2580,0,,3
FBgn0036294,FBtr0075971,2581,0,,2
FBgn0036294,FBtr0332644,2581,0,,2
FBgn0036302,FBtr0300888,2582,0,,12
FBgn0036302,FBtr0300889,2582,0,,12
FBgn0036318,FBtr0273240,2583,0,,8
FBgn0036318,FBtr0273241,2583,0,,8
FBgn0036319,FBtr0075935,2584,0,,4
FBgn0036319,FBtr0332049,2584,0,,4
FBgn0036319,FBtr0345343,2584,0,,4
FBgn0036324,FBtr0113169,2585,0,,2
FBgn0036324,FBtr0343628,2585,0,,2
FBgn0036330,FBtr0075873,2586,0,,1
FBgn0036330,FBtr0300699,2586,0,,1
FBgn0036331,FBtr0306091,2587,0,,3
FBgn0036331,FBtr0332074,2587,0,,3
FBgn0036336,FBtr0075876,2588,0,,3
FBgn0036336,FBtr0332075,2588,0,,3
FBgn0036337,FBtr0075895,2589,0,,3
FBgn0036337,FBtr0346531,2589,0,,3
FBgn0036342,FBtr0075887,2590,0,,2
FBgn0036342,FBtr0332077,2590,0,,2
FBgn0036342,FBtr0345366,2590,0,,2
FBgn0036353,FBtr0075864,2591,0,,3
FBgn0036353,FBtr0075865,2591,0,,3
FBgn0036354,FBtr0075863,2592,0,,2
FBgn0036354,FBtr0321318,2592,0,,2
FBgn0036356,FBtr0075861,2593,0,,1
FBgn0036356,FBtr0345341,2593,0,,1
FBgn0036361,FBtr0075854,2594,0,,4
FBgn0036361,FBtr0303093,2594,0,,4
FBgn0036365,FBtr0075851,2595,0,,9
FBgn0036365,FBtr0331533,2595,0,,9
FBgn0036365,FBtr0331534,2595,0,,9
FBgn0036368,FBtr0302487,2596,0,,15
FBgn0036368,FBtr0304792,2596,0,,15
FBgn0036368,FBtr0302488,2597,0,,16
FBgn0036368,FBtr0304791,2597,0,,16
FBgn0036369,FBtr0075820,2598,0,,7
FBgn0036369,FBtr0345364,2598,0,,7
FBgn0036369,FBtr0075821,2599,0,,4
FBgn0036369,FBtr0075822,2599,0,,4
FBgn0036374,FBtr0075812,2600,0,,7
FBgn0036374,FBtr0304904,2600,0,,7
FBgn0036374,FBtr0340705,2600,0,,7
FBgn0036376,FBtr0075813,2601,0,,3
FBgn0036376,FBtr0075814,2601,0,,3
FBgn0036376,FBtr0330342,2601,0,,4
FBgn0036389,FBtr0075759,2602,0,,6
FBgn0036389,FBtr0346645,2602,0,,6
FBgn0036391,FBtr0333027,2603,0,,8
FBgn0036391,FBtr0333028,2603,0,,8
FBgn0036391,FBtr0333029,2603,0,,8
FBgn0036397,FBtr0075785,2604,0,,2
FBgn0036397,FBtr0075786,2604,0,,2
FBgn0036397,FBtr0333025,2604,0,,3
FBgn0036398,FBtr0075768,2605,0,,8
FBgn0036398,FBtr0333050,2605,0,,8
FBgn0036402,FBtr0304672,2606,0,,5
FBgn0036402,FBtr0343100,2606,0,,5
FBgn0036405,FBtr0075774,2607,0,,1
FBgn0036405,FBtr0302433,2607,0,,1
FBgn0036410,FBtr0075779,2608,0,,2
FBgn0036410,FBtr0334054,2608,0,,2
FBgn0036410,FBtr0347505,2608,0,,2
FBgn0036411,FBtr0075748,2609,0,,3
FBgn0036411,FBtr0330178,2609,0,,3
FBgn0036414,FBtr0089524,2610,0,,9
FBgn0036414,FBtr0321258,2610,0,,9
FBgn0036415,FBtr0075736,2611,0,,2
FBgn0036415,FBtr0075737,2611,0,,2
FBgn0036417,FBtr0075741,2612,0,,3
FBgn0036417,FBtr0321257,2612,0,,3
FBgn0036421,FBtr0113170,2613,0,,1
FBgn0036421,FBtr0333022,2613,0,,1
FBgn0036423,FBtr0273239,2614,0,,5
FBgn0036423,FBtr0333040,2614,0,,5
FBgn0036427,FBtr0333038,2615,0,,3
FBgn0036427,FBtr0333039,2615,0,,3
FBgn0036428,FBtr0075724,2616,0,,6
FBgn0036428,FBtr0333037,2616,0,,6
FBgn0036433,FBtr0075678,2617,0,,5
FBgn0036433,FBtr0301239,2617,0,,5
FBgn0036446,FBtr0075690,2618,0,,4
FBgn0036446,FBtr0333044,2618,0,,4
FBgn0036460,FBtr0075624,2619,0,,3
FBgn0036460,FBtr0309064,2619,0,,3
FBgn0036461,FBtr0113171,2620,0,,4
FBgn0036461,FBtr0347146,2620,0,,4
FBgn0036463,FBtr0075671,2621,0,,8
FBgn0036463,FBtr0333876,2621,0,,8
FBgn0036469,FBtr0075663,2622,0,,1
FBgn0036469,FBtr0333874,2622,0,,1
FBgn0036474,FBtr0075659,2623,0,,3
FBgn0036474,FBtr0310278,2623,0,,3
FBgn0036480,FBtr0075638,2624,0,,13
FBgn0036480,FBtr0303375,2624,0,,13
FBgn0036480,FBtr0333853,2624,0,,13
FBgn0036481,FBtr0075655,2625,0,,5
FBgn0036481,FBtr0303378,2625,0,,5
FBgn0036481,FBtr0344235,2625,0,,5
FBgn0036481,FBtr0075656,2626,0,,4
FBgn0036481,FBtr0333935,2626,0,,4
FBgn0036482,FBtr0075653,2627,0,,3
FBgn0036482,FBtr0075654,2627,0,,3
FBgn0036484,FBtr0075640,2628,0,,2
FBgn0036484,FBtr0331830,2628,0,,2
FBgn0036493,FBtr0100360,2629,0,,9
FBgn0036493,FBtr0110880,2629,0,,9
FBgn0036493,FBtr0301185,2629,0,,9
FBgn0036493,FBtr0110881,2630,0,,7
FBgn0036493,FBtr0334105,2630,0,,7
FBgn0036494,FBtr0075614,2631,0,,1
FBgn0036494,FBtr0306307,2631,0,,1
FBgn0036494,FBtr0306308,2631,0,,1
FBgn0036496,FBtr0075617,2632,0,,2
FBgn0036496,FBtr0332815,2632,0,,2
FBgn0036502,FBtr0075604,2633,0,,4
FBgn0036502,FBtr0334085,2633,0,,4
FBgn0036510,FBtr0075561,2634,1,FBtr0306154,2
FBgn0036510,FBtr0306155,2634,1,FBtr0306154,2
FBgn0036510,FBtr0306156,2634,0,,2
FBgn0036510,FBtr0331934,2634,1,FBtr0306154,2
FBgn0036510,FBtr0306154,2634,1,FBtr0306155|FBtr0331934|FBtr0075561,2
FBgn0036516,FBtr0075592,2635,0,,3
FBgn0036516,FBtr0301186,2635,0,,3
FBgn0036516,FBtr0300329,2636,0,,2
FBgn0036516,FBtr0332095,2636,0,,2
FBgn0036518,FBtr0075567,2637,0,,5
FBgn0036518,FBtr0075568,2637,0,,5
FBgn0036518,FBtr0075569,2638,0,,7
FBgn0036518,FBtr0290065,2638,0,,7
FBgn0036534,FBtr0075538,2639,0,,5
FBgn0036534,FBtr0075539,2639,0,,5
FBgn0036534,FBtr0304975,2639,0,,5
FBgn0036537,FBtr0075537,2640,0,,3
FBgn0036537,FBtr0306855,2640,0,,3
FBgn0036537,FBtr0332134,2640,0,,3
FBgn0036544,FBtr0089527,2641,0,,16
FBgn0036544,FBtr0334070,2641,0,,16
FBgn0036544,FBtr0334071,2641,0,,16
FBgn0036545,FBtr0075509,2642,0,,3
FBgn0036545,FBtr0273189,2642,0,,3
FBgn0036545,FBtr0333572,2642,0,,3
FBgn0036547,FBtr0075511,2643,0,,2
FBgn0036547,FBtr0333574,2643,0,,2
FBgn0036551,FBtr0075514,2644,0,,2
FBgn0036551,FBtr0333575,2644,0,,2
FBgn0036552,FBtr0075515,2645,0,,3
FBgn0036552,FBtr0302493,2645,0,,3
FBgn0036553,FBtr0075516,2646,0,,2
FBgn0036553,FBtr0333576,2646,0,,2
FBgn0036565,FBtr0075497,2647,0,,2
FBgn0036565,FBtr0333599,2647,0,,2
FBgn0036566,FBtr0075444,2648,0,,10
FBgn0036566,FBtr0302503,2648,0,,10
FBgn0036571,FBtr0075452,2649,0,,5
FBgn0036571,FBtr0301912,2649,0,,5
FBgn0036571,FBtr0333292,2649,0,,6
FBgn0036574,FBtr0089713,2650,0,,3
FBgn0036574,FBtr0089714,2650,0,,3
FBgn0036574,FBtr0307518,2650,0,,3
FBgn0036576,FBtr0307519,2651,0,,4
FBgn0036576,FBtr0346525,2651,0,,4
FBgn0036581,FBtr0301481,2652,0,,2
FBgn0036581,FBtr0333560,2652,0,,2
FBgn0036583,FBtr0075482,2653,0,,1
FBgn0036583,FBtr0333564,2653,0,,1
FBgn0036587,FBtr0290260,2654,0,,1
FBgn0036587,FBtr0333562,2654,0,,1
FBgn0036621,FBtr0075423,2655,0,,4
FBgn0036621,FBtr0331173,2655,0,,4
FBgn0036621,FBtr0333265,2655,0,,4
FBgn0036622,FBtr0075421,2656,0,,5
FBgn0036622,FBtr0331172,2656,0,,5
FBgn0036623,FBtr0075418,2657,0,,5
FBgn0036623,FBtr0075419,2657,0,,5
FBgn0036624,FBtr0075386,2658,0,,7
FBgn0036624,FBtr0075387,2658,0,,7
FBgn0036624,FBtr0333596,2658,0,,7
FBgn0036627,FBtr0075388,2659,0,,1
FBgn0036627,FBtr0343534,2659,0,,1
FBgn0036640,FBtr0089479,2660,0,,7
FBgn0036640,FBtr0331561,2660,0,,7
FBgn0036654,FBtr0075317,2661,0,,2
FBgn0036654,FBtr0344229,2661,0,,2
FBgn0036656,FBtr0299542,2662,0,,2
FBgn0036656,FBtr0345347,2662,0,,2
FBgn0036660,FBtr0075346,2663,0,,2
FBgn0036660,FBtr0333610,2663,0,,2
FBgn0036661,FBtr0075324,2664,1,FBtr0333607,3
FBgn0036661,FBtr0075325,2664,0,,3
FBgn0036661,FBtr0333607,2664,1,FBtr0075324,3
FBgn0036663,FBtr0075341,2665,1,FBtr0305915|FBtr0333609,14
FBgn0036663,FBtr0345074,2665,0,,14
FBgn0036663,FBtr0305915,2665,1,FBtr0075341,16
FBgn0036663,FBtr0333609,2665,1,FBtr0075341,16
FBgn0036663,FBtr0305916,2666,0,,16
FBgn0036663,FBtr0333608,2666,0,,16
FBgn0036667,FBtr0075339,2667,0,,2
FBgn0036667,FBtr0305272,2667,0,,2
FBgn0036677,FBtr0075307,2668,0,,3
FBgn0036677,FBtr0345805,2668,0,,3
FBgn0036678,FBtr0075300,2669,0,,4
FBgn0036678,FBtr0075305,2669,0,,4
FBgn0036678,FBtr0113174,2669,0,,5
FBgn0036678,FBtr0305577,2669,0,,5
FBgn0036678,FBtr0075301,2670,0,,3
FBgn0036678,FBtr0075304,2670,0,,3
FBgn0036678,FBtr0113173,2670,0,,4
FBgn0036678,FBtr0075302,2671,0,,4
FBgn0036678,FBtr0075303,2671,0,,4
FBgn0036678,FBtr0075306,2671,0,,3
FBgn0036684,FBtr0075297,2672,0,,8
FBgn0036684,FBtr0332122,2672,0,,8
FBgn0036685,FBtr0075293,2673,0,,5
FBgn0036685,FBtr0075294,2673,0,,5
FBgn0036685,FBtr0075295,2673,0,,5
FBgn0036702,FBtr0075251,2674,0,,4
FBgn0036702,FBtr0075252,2674,0,,4
FBgn0036704,FBtr0075250,2675,0,,1
FBgn0036704,FBtr0332785,2675,0,,1
FBgn0036710,FBtr0075245,2676,0,,5
FBgn0036710,FBtr0331847,2676,0,,5
FBgn0036712,FBtr0075242,2677,0,,4
FBgn0036712,FBtr0331846,2677,0,,4
FBgn0036714,FBtr0075215,2678,0,,6
FBgn0036714,FBtr0344911,2678,0,,6
FBgn0036714,FBtr0331845,2679,0,,7
FBgn0036714,FBtr0347064,2679,0,,7
FBgn0036715,FBtr0075239,2680,0,,9
FBgn0036715,FBtr0075240,2680,0,,9
FBgn0036715,FBtr0309231,2680,0,,9
FBgn0036725,FBtr0075219,2681,0,,2
FBgn0036725,FBtr0333688,2681,0,,2
FBgn0036727,FBtr0075221,2682,0,,7
FBgn0036727,FBtr0333690,2682,0,,7
FBgn0036728,FBtr0075222,2683,0,,4
FBgn0036728,FBtr0302510,2683,0,,4
FBgn0036728,FBtr0302509,2684,0,,3
FBgn0036728,FBtr0333691,2684,0,,3
FBgn0036732,FBtr0075173,2685,0,,9
FBgn0036732,FBtr0302041,2685,0,,9
FBgn0036732,FBtr0345117,2686,0,,8
FBgn0036732,FBtr0345118,2686,0,,8
FBgn0036734,FBtr0075175,2687,1,FBtr0344941,1
FBgn0036734,FBtr0331842,2687,1,FBtr0344941,1
FBgn0036734,FBtr0345387,2687,0,,1
FBgn0036734,FBtr0344941,2687,1,FBtr0075175|FBtr0331842,1
FBgn0036738,FBtr0075181,2688,0,,1
FBgn0036738,FBtr0345386,2688,0,,1
FBgn0036740,FBtr0075201,2689,0,,5
FBgn0036740,FBtr0333123,2689,0,,5
FBgn0036741,FBtr0075182,2690,0,,13
FBgn0036741,FBtr0333121,2690,0,,13
FBgn0036742,FBtr0300284,2691,0,,5
FBgn0036742,FBtr0345385,2691,0,,5
FBgn0036746,FBtr0075196,2692,0,,2
FBgn0036746,FBtr0330162,2692,0,,2
FBgn0036746,FBtr0345384,2692,0,,2
FBgn0036749,FBtr0075187,2693,0,,1
FBgn0036749,FBtr0333692,2693,0,,1
FBgn0036752,FBtr0075190,2694,0,,4
FBgn0036752,FBtr0075191,2694,0,,4
FBgn0036759,FBtr0075162,2695,0,,3
FBgn0036759,FBtr0347063,2695,0,,3
FBgn0036761,FBtr0075160,2696,0,,3
FBgn0036761,FBtr0345815,2696,0,,3
FBgn0036762,FBtr0075140,2697,0,,4
FBgn0036762,FBtr0331810,2697,0,,4
FBgn0036763,FBtr0075141,2698,0,,3
FBgn0036763,FBtr0331811,2698,0,,3
FBgn0036765,FBtr0075142,2699,0,,7
FBgn0036765,FBtr0300281,2699,0,,7
FBgn0036765,FBtr0300282,2699,0,,7
FBgn0036777,FBtr0075123,2700,0,,2
FBgn0036777,FBtr0075124,2700,0,,2
FBgn0036778,FBtr0075135,2701,0,,3
FBgn0036778,FBtr0332863,2701,0,,3
FBgn0036780,FBtr0075127,2702,0,,3
FBgn0036780,FBtr0332861,2702,0,,3
FBgn0036785,FBtr0299605,2703,0,,10
FBgn0036785,FBtr0332864,2703,0,,10
FBgn0036785,FBtr0332865,2703,0,,10
FBgn0036785,FBtr0332866,2703,0,,10
FBgn0036789,FBtr0089387,2704,0,,4
FBgn0036789,FBtr0330088,2704,0,,4
FBgn0036789,FBtr0332867,2704,0,,4
FBgn0036789,FBtr0346968,2704,0,,4
FBgn0036801,FBtr0075049,2705,0,,9
FBgn0036801,FBtr0331420,2705,0,,9
FBgn0036805,FBtr0075092,2706,0,,2
FBgn0036805,FBtr0345383,2706,0,,2
FBgn0036806,FBtr0075091,2707,0,,2
FBgn0036806,FBtr0345812,2707,0,,2
FBgn0036808,FBtr0075090,2708,0,,4
FBgn0036808,FBtr0334056,2708,0,,4
FBgn0036808,FBtr0334057,2708,0,,4
FBgn0036814,FBtr0075084,2709,0,,6
FBgn0036814,FBtr0332801,2709,0,,6
FBgn0036815,FBtr0075056,2710,0,,1
FBgn0036815,FBtr0075057,2710,0,,1
FBgn0036816,FBtr0075083,2711,0,,9
FBgn0036816,FBtr0301857,2711,0,,9
FBgn0036819,FBtr0075062,2712,0,,2
FBgn0036819,FBtr0333708,2712,0,,2
FBgn0036821,FBtr0075077,2713,0,,8
FBgn0036821,FBtr0075078,2713,0,,8
FBgn0036825,FBtr0075066,2714,0,,2
FBgn0036825,FBtr0347494,2714,0,,2
FBgn0036828,FBtr0075068,2715,0,,4
FBgn0036828,FBtr0346816,2715,0,,4
FBgn0036832,FBtr0075071,2716,0,,3
FBgn0036832,FBtr0333711,2716,0,,3
FBgn0036833,FBtr0075048,2717,0,,2
FBgn0036833,FBtr0333710,2717,0,,2
FBgn0036837,FBtr0075045,2718,0,,1
FBgn0036837,FBtr0332651,2718,0,,1
FBgn0036842,FBtr0075037,2719,0,,4
FBgn0036842,FBtr0332648,2719,0,,4
FBgn0036844,FBtr0075035,2720,0,,5
FBgn0036844,FBtr0330089,2720,0,,5
FBgn0036844,FBtr0333220,2720,0,,5
FBgn0036850,FBtr0075032,2721,0,,2
FBgn0036850,FBtr0330093,2721,0,,2
FBgn0036851,FBtr0330091,2722,0,,5
FBgn0036851,FBtr0330092,2722,0,,5
FBgn0036851,FBtr0346533,2722,0,,5
FBgn0036853,FBtr0075022,2723,0,,2
FBgn0036853,FBtr0333224,2723,0,,2
FBgn0036853,FBtr0346548,2723,0,,2
FBgn0036862,FBtr0331425,2724,0,,3
FBgn0036862,FBtr0332155,2724,0,,3
FBgn0036862,FBtr0345390,2724,0,,3
FBgn0036872,FBtr0074930,2725,0,,2
FBgn0036872,FBtr0333844,2725,0,,2
FBgn0036875,FBtr0290043,2726,0,,4
FBgn0036875,FBtr0345146,2726,0,,4
FBgn0036875,FBtr0290044,2727,0,,5
FBgn0036875,FBtr0333846,2727,0,,5
FBgn0036875,FBtr0333847,2727,0,,5
FBgn0036875,FBtr0345147,2727,0,,5
FBgn0036876,FBtr0074979,2728,0,,5
FBgn0036876,FBtr0333845,2728,0,,5
FBgn0036880,FBtr0113180,2729,0,,3
FBgn0036880,FBtr0332754,2729,0,,3
FBgn0036881,FBtr0113181,2730,0,,5
FBgn0036881,FBtr0332755,2730,0,,5
FBgn0036881,FBtr0332756,2730,0,,5
FBgn0036882,FBtr0074976,2731,0,,4
FBgn0036882,FBtr0332758,2731,0,,4
FBgn0036887,FBtr0074972,2732,0,,2
FBgn0036887,FBtr0344994,2732,0,,2
FBgn0036890,FBtr0074942,2733,0,,3
FBgn0036890,FBtr0074944,2733,0,,3
FBgn0036890,FBtr0336786,2733,0,,2
FBgn0036892,FBtr0074967,2734,0,,9
FBgn0036892,FBtr0273410,2734,0,,9
FBgn0036896,FBtr0074963,2735,0,,8
FBgn0036896,FBtr0074964,2735,0,,8
FBgn0036896,FBtr0074965,2735,0,,8
FBgn0036897,FBtr0074962,2736,1,FBtr0290116,4
FBgn0036897,FBtr0331862,2736,0,,4
FBgn0036897,FBtr0290116,2736,1,FBtr0074962,4
FBgn0036899,FBtr0074960,2737,0,,9
FBgn0036899,FBtr0273407,2737,0,,9
FBgn0036899,FBtr0331860,2737,0,,9
FBgn0036900,FBtr0089597,2738,0,,5
FBgn0036900,FBtr0089598,2738,0,,5
FBgn0036900,FBtr0331859,2738,0,,5
FBgn0036908,FBtr0074927,2739,0,,3
FBgn0036908,FBtr0333878,2739,0,,3
FBgn0036909,FBtr0074879,2740,0,,3
FBgn0036909,FBtr0074880,2740,0,,3
FBgn0036909,FBtr0344256,2740,0,,3
FBgn0036911,FBtr0089595,2741,0,,7
FBgn0036911,FBtr0089596,2741,0,,7
FBgn0036911,FBtr0310477,2741,0,,8
FBgn0036911,FBtr0332727,2741,0,,8
FBgn0036911,FBtr0332728,2741,0,,8
FBgn0036913,FBtr0332148,2742,0,,14
FBgn0036913,FBtr0332149,2742,0,,14
FBgn0036913,FBtr0332150,2742,0,,14
FBgn0036913,FBtr0332151,2742,0,,14
FBgn0036915,FBtr0074891,2743,0,,2
FBgn0036915,FBtr0074892,2743,0,,2
FBgn0036918,FBtr0074894,2744,0,,3
FBgn0036918,FBtr0330181,2744,0,,3
FBgn0036921,FBtr0074896,2745,0,,5
FBgn0036921,FBtr0331800,2745,0,,5
FBgn0036922,FBtr0074913,2746,0,,2
FBgn0036922,FBtr0331801,2746,0,,2
FBgn0036922,FBtr0331802,2746,0,,2
FBgn0036922,FBtr0346534,2746,0,,2
FBgn0036927,FBtr0074909,2747,0,,5
FBgn0036927,FBtr0344085,2747,0,,5
FBgn0036929,FBtr0074904,2748,0,,3
FBgn0036929,FBtr0332720,2748,0,,3
FBgn0036932,FBtr0074872,2749,0,,5
FBgn0036932,FBtr0302366,2749,0,,5
FBgn0036934,FBtr0074871,2750,0,,3
FBgn0036934,FBtr0332667,2750,0,,3
FBgn0036938,FBtr0074868,2751,0,,2
FBgn0036938,FBtr0332701,2751,0,,2
FBgn0036945,FBtr0074820,2752,0,,3
FBgn0036945,FBtr0074821,2752,0,,3
FBgn0036949,FBtr0074858,2753,0,,2
FBgn0036949,FBtr0332696,2753,0,,2
FBgn0036950,FBtr0302721,2754,0,,2
FBgn0036950,FBtr0332691,2754,0,,2
FBgn0036951,FBtr0074856,2755,0,,2
FBgn0036951,FBtr0332695,2755,0,,2
FBgn0036952,FBtr0074854,2756,0,,2
FBgn0036952,FBtr0074855,2756,0,,2
FBgn0036952,FBtr0310468,2757,0,,3
FBgn0036952,FBtr0332694,2757,0,,3
FBgn0036953,FBtr0074823,2758,0,,2
FBgn0036953,FBtr0332692,2758,0,,2
FBgn0036958,FBtr0074850,2759,0,,11
FBgn0036958,FBtr0306327,2759,0,,11
FBgn0036958,FBtr0302113,2760,0,,3
FBgn0036958,FBtr0308204,2760,0,,3
FBgn0036958,FBtr0306326,2761,0,,5
FBgn0036958,FBtr0306329,2761,0,,5
FBgn0036967,FBtr0074837,2762,0,,7
FBgn0036967,FBtr0074838,2762,0,,7
FBgn0036970,FBtr0078172,2763,0,,5
FBgn0036970,FBtr0331816,2763,0,,5
FBgn0036974,FBtr0078173,2764,1,FBtr0078178,8
FBgn0036974,FBtr0078174,2764,1,FBtr0078178,8
FBgn0036974,FBtr0078175,2764,1,FBtr0078178,8
FBgn0036974,FBtr0078176,2764,1,FBtr0078178,8
FBgn0036974,FBtr0078177,2764,0,,7
FBgn0036974,FBtr0078178,2764,1,FBtr0078176|FBtr0078173|FBtr0078175|FBtr0078174,7
FBgn0036977,FBtr0308646,2765,0,,3
FBgn0036977,FBtr0308655,2765,0,,3
FBgn0036980,FBtr0078185,2766,0,,13
FBgn0036980,FBtr0330157,2766,0,,13
FBgn0036988,FBtr0078230,2767,0,,4
FBgn0036988,FBtr0310615,2767,0,,4
FBgn0036991,FBtr0078194,2768,0,,4
FBgn0036991,FBtr0344821,2768,0,,4
FBgn0036992,FBtr0078225,2769,0,,4
FBgn0036992,FBtr0078226,2769,0,,4
FBgn0036994,FBtr0078224,2770,0,,3
FBgn0036994,FBtr0331571,2770,0,,3
FBgn0037007,FBtr0078216,2771,0,,5
FBgn0037007,FBtr0078219,2771,0,,5
FBgn0037007,FBtr0078217,2772,0,,5
FBgn0037007,FBtr0078218,2772,0,,5
FBgn0037007,FBtr0331567,2772,0,,5
FBgn0037010,FBtr0078214,2773,0,,6
