transcript_id,ujc_id
FBtr0300447,tr3R_20735623_20738414_14944
FBtr0075323,tr3L_16773520_16776830_16404
FBtr0075322,tr3L_16766072_16777465_24654
FBtr0304018,tr3L_16766072_16777465_24654
FBtr0084086,tr3R_21378977_21381970_15544
FBtr0345212,tr3R_15312376_15314823_13805
FBtr0339530,tr3R_15312035_15314823_14934
FBtr0083079,tr3R_15312035_15315197_16016
FBtr0333920,tr3R_15310677_15315197_18800
FBtr0083078,tr3R_15310193_15314823_18986
FBtr0083080,tr3R_15310245_15315197_19505
FBtr0084681,tr3R_24509228_24515106_20756
FBtr0084682,tr3R_24509228_24515106_20757
FBtr0088953,tr2R_7565873_7566738_5050
FBtr0300368,tr2R_7580488_7584222_17382
FBtr0310050,tr2R_7580488_7585485_19583
FBtr0088952,tr2R_7580488_7587079_21519
FBtr0299565,trX_7049476_7050321_4898
FBtr0300017,tr3L_3350108_3368133_26678
FBtr0332056,tr3L_3350108_3368133_26679
FBtr0073070,tr3L_3337103_3368133_28581
FBtr0073071,tr3L_3337103_3368133_28582
FBtr0073072,tr3L_3337103_3368133_28583
FBtr0303857,tr3L_3336860_3368133_28613
FBtr0332057,tr3L_3336860_3368133_28614
FBtr0086577,tr2R_19067155_19121958_29991
FBtr0073853,trX_13593577_13599780_21126
FBtr0345131,trX_13593577_13599780_21126
FBtr0340618,trX_13593577_13601654_22802
FBtr0340617,trX_13593577_13602365_23314
FBtr0073851,trX_13593577_13602506_23399
FBtr0100561,trX_13593577_13602506_23400
FBtr0100563,trX_13593577_13602506_23401
FBtr0301919,trX_13593577_13602506_23402
FBtr0301920,trX_13593577_13602506_23403
FBtr0301921,trX_13593577_13602506_23404
FBtr0301922,trX_13593577_13602506_23405
FBtr0308233,trX_13593577_13602506_23406
FBtr0310137,trX_13593577_13602506_23407
FBtr0310138,trX_13593577_13602506_23408
FBtr0073852,trX_13593577_13602578_23445
FBtr0301923,trX_13593577_13602578_23446
FBtr0310136,trX_13593577_13602578_23447
FBtr0308234,trX_13593474_13602506_23465
FBtr0070073,trX_396060_397497_8843
FBtr0085278,tr3R_28292798_28293863_6428
FBtr0081584,tr3R_7365850_7366262_1536
FBtr0081586,tr3R_7365160_7365627_1865
FBtr0081587,tr3R_7364254_7364673_1603
FBtr0112841,tr3R_7364254_7364673_1604
FBtr0081588,tr3R_7363307_7363773_1858
FBtr0079525,tr2L_7827650_7833576_20807
FBtr0343416,tr2L_7827650_7833576_20807
FBtr0343417,tr2L_7827650_7833576_20807
FBtr0078494,tr3L_22267382_22273298_20801
FBtr0344983,tr3L_22267382_22273298_20801
FBtr0078493,tr3L_22267568_22273745_21095
FBtr0078495,tr3L_22267568_22273745_21096
FBtr0334746,tr3L_22267568_22273745_21097
FBtr0334747,tr3L_22267568_22273745_21097
FBtr0072454,tr2R_25175126_25176715_9717
FBtr0333174,tr2R_25175126_25176715_9717
FBtr0078851,tr3R_4947933_4948096_770
FBtr0084528,tr3R_23859467_23859630_771
FBtr0084488,tr3R_23827870_23828033_772
FBtr0084487,tr3R_23826334_23826497_773
FBtr0084650,tr3R_24556088_24556194_479
FBtr0084651,tr3R_24556692_24556798_480
FBtr0084652,tr3R_24557215_24557321_481
FBtr0080486,tr2L_13211925_13212116_796
FBtr0080443,tr2L_13215839_13216030_797
FBtr0085128,tr3R_27172090_27194267_27533
FBtr0344121,tr3R_27172090_27194267_27533
FBtr0305134,trX_7632222_7678259_29604
FBtr0071068,trX_7609148_7678259_30456
FBtr0114613,trX_7609148_7678259_30457
FBtr0331733,trX_7609148_7678859_30463
FBtr0100586,trX_16361569_16368526_21900
FBtr0074232,trX_16361569_16371525_23920
FBtr0340313,trX_16361569_16371525_23920
FBtr0074233,trX_16361569_16371547_23926
FBtr0075602,tr3L_15517473_15518785_8100
FBtr0334084,tr3L_15517473_15518785_8100
FBtr0303786,tr3L_15517424_15519592_12670
FBtr0082851,tr3R_13656846_13660531_17274
FBtr0300590,tr3R_13656846_13660531_17274
FBtr0334495,tr3R_13656846_13660531_17274
FBtr0310621,tr3R_13656846_13660531_17275
FBtr0086620,tr2R_18865765_18866260_2046
FBtr0332218,tr2L_2779267_2795544_26270
FBtr0077726,tr2L_2780741_2799979_26929
FBtr0077727,tr2L_2780741_2799979_26930
FBtr0332219,tr2L_2780741_2799979_26931
FBtr0332220,tr2L_2780741_2799979_26932
FBtr0343993,tr2L_2780741_2799979_26933
FBtr0077728,tr2L_2779267_2799979_27279
FBtr0345331,tr2L_2772327_2799979_28243
FBtr0076534,tr3L_9149398_9177542_28315
FBtr0309054,tr3L_9150615_9179355_28388
FBtr0076536,tr3L_9145838_9182149_29000
FBtr0333834,tr3L_9145838_9182149_29001
FBtr0333835,tr3L_9145838_9182149_29002
FBtr0333836,tr3L_9145838_9182149_29003
FBtr0085065,tr3R_26881734_26910997_28450
FBtr0336724,tr3R_26881734_26910997_28450
FBtr0088512,tr2R_9494166_9503188_23457
FBtr0339383,tr2R_9494166_9503188_23458
FBtr0071709,tr2R_21714136_21716727_14323
FBtr0301410,tr2R_21713356_21716367_15609
FBtr0071708,tr2R_21713356_21716727_16548
FBtr0345487,tr2R_21701458_21716367_25936
FBtr0305260,tr2L_10847227_10849065_11093
FBtr0080183,tr2L_10847227_10850340_15891
FBtr0080182,tr2L_10847425_10850848_16680
FBtr0332029,tr2L_10847425_10850848_16680
FBtr0100584,tr2L_10847425_10850848_16681
FBtr0086309,tr2R_20111511_20116932_20158
FBtr0074271,trX_16391698_16399850_22872
FBtr0070725,trX_4939128_4954090_25946
FBtr0343529,trX_4939128_4955425_26278
FBtr0301794,trX_4939581_4955916_26291
FBtr0301796,trX_4939437_4955916_26313
FBtr0070724,trX_4939128_4955916_26401
FBtr0301793,trX_4939128_4955916_26402
FBtr0343528,trX_4939128_4955916_26403
FBtr0303454,tr3R_29479316_29487131_22606
FBtr0085423,tr3R_29461872_29484739_27639
FBtr0085422,tr3R_29457570_29486704_28436
FBtr0085424,tr3R_29457570_29486704_28437
FBtr0303148,tr3R_29377646_29486704_30917
FBtr0073522,trX_11622015_11676253_29972
FBtr0330392,trX_11622015_11676253_29973
FBtr0273235,trX_11622015_11677338_30001
FBtr0330393,trX_11622015_11677338_30002
FBtr0330394,trX_11622015_11677338_30003
FBtr0331406,trX_11622015_11677338_30004
FBtr0073006,tr3L_3024129_3026521_13626
FBtr0332086,tr3L_3024129_3026521_13626
FBtr0072517,tr3L_306226_311642_20154
FBtr0072515,tr3L_306226_319884_25551
FBtr0332841,tr3L_306226_319884_25552
FBtr0072516,tr3L_305393_319884_25821
FBtr0081332,tr2L_20075757_20089698_25642
FBtr0072733,tr3L_1241568_1245910_18509
FBtr0333886,tr3L_9362636_9366951_18461
FBtr0076499,tr3L_9362636_9367046_18630
FBtr0346530,tr3L_9362636_9367046_18630
FBtr0077157,tr3L_5356864_5359392_14096
FBtr0076030,tr3L_11795614_11798875_16274
FBtr0332129,tr3L_11795614_11798875_16275
FBtr0085211,tr3R_27547775_27559145_24641
FBtr0304671,tr3R_27547775_27559145_24642
FBtr0085754,tr3R_31193362_31194389_6180
FBtr0076367,tr3L_9839093_9855285_26251
FBtr0076368,tr3L_9839093_9855285_26251
FBtr0330168,tr3L_9839093_9855285_26251
FBtr0074077,trX_15455544_15462441_21839
FBtr0080393,tr2L_12678604_12686306_22528
FBtr0080392,tr2L_12657165_12686306_28439
FBtr0340539,tr2L_12657165_12686306_28439
FBtr0340540,tr2L_12657165_12686306_28439
FBtr0305572,tr3R_23152092_23157862_20612
FBtr0347570,tr3R_23152092_23157862_20613
FBtr0084402,tr3R_23150241_23157862_22461
FBtr0084403,tr3R_23150241_23157862_22461
FBtr0305571,tr3R_23150241_23157862_22461
FBtr0305573,tr3R_23150241_23157862_22461
FBtr0337052,tr3R_23149653_23157862_22929
FBtr0075557,tr3L_15535395_15553214_26636
FBtr0075558,tr3L_15535395_15553214_26636
FBtr0070420,trX_2214347_2222348_22749
FBtr0342771,trX_2214347_2222348_22750
FBtr0342770,trX_2214347_2222567_22936
FBtr0086897,tr2R_17628491_17633516_19616
FBtr0075198,tr3L_17638118_17645036_21855
FBtr0075199,tr3L_17638103_17645036_21865
FBtr0075200,tr3L_17638103_17645036_21866
FBtr0304977,tr3L_17638103_17645036_21867
FBtr0071094,trX_7933742_7934677_5545
FBtr0071095,trX_7933742_7934677_5546
FBtr0345291,trX_7935172_7935792_3043
FBtr0071096,trX_7934898_7935792_5240
FBtr0080571,tr2L_13823980_13827772_17505
FBtr0091627,tr2L_13831482_13833105_9898
FBtr0334114,tr3L_22082720_22083367_3263
FBtr0078482,tr3L_22082720_22083367_3263
FBtr0079976,tr2L_10239939_10242172_12930
FBtr0079975,tr2L_10239341_10242172_15059
FBtr0072628,tr3L_1207371_1207981_2982
FBtr0336738,tr3L_1207371_1207981_2982
FBtr0347605,tr3L_1210485_1210726_880
FBtr0072634,tr3L_1210717_1211196_1922
FBtr0072630,tr3L_1212827_1213406_2684
FBtr0072633,tr3L_1218082_1218696_3004
FBtr0072631,tr3L_1227747_1228238_1999
FBtr0072637,tr3L_1194739_1195302_2584
FBtr0074238,trX_16317673_16320370_14648
FBtr0087832,tr2R_12615787_12618983_16114
FBtr0087833,tr2R_12615788_12621242_20208
FBtr0333101,tr2R_12612740_12618983_21167
FBtr0087829,tr2R_12612740_12619820_22004
FBtr0087830,tr2R_12612740_12619820_22005
FBtr0087831,tr2R_12612740_12621242_23142
FBtr0304955,tr2R_12612740_12623197_24210
FBtr0078849,tr3R_4948755_4952682_17770
FBtr0306106,tr3R_4948755_4952682_17770
FBtr0306107,tr3L_22293984_22407863_30945
FBtr0330159,tr3L_22293984_22407863_30945
FBtr0078509,tr3L_22293044_22407863_30952
FBtr0310647,trX_13215156_13257183_29405
FBtr0310648,trX_13215156_13257183_29406
FBtr0073732,trX_13214409_13257183_29449
FBtr0340190,trX_13214409_13257183_29449
FBtr0073731,trX_13215156_13258490_29478
FBtr0330398,trX_13215156_13258490_29478
FBtr0087977,tr2R_12039041_12042623_17071
FBtr0075359,tr3L_16610662_16612199_9434
FBtr0077828,tr2L_2130813_2137296_21394
FBtr0100485,tr2L_2130813_2137296_21394
FBtr0310618,tr3R_25384641_25473058_30746
FBtr0336804,tr3R_25353297_25473058_30978
FBtr0089983,tr3R_25351511_25473058_30983
FBtr0089985,tr3R_25351511_25473058_30984
FBtr0089987,tr3R_25351511_25473058_30985
FBtr0089984,tr3R_25349198_25473058_30990
FBtr0336805,tr3R_25349198_25473058_30990
FBtr0089982,tr3R_25347431_25473058_31000
FBtr0336806,tr3R_25347431_25473058_31001
FBtr0085088,tr3R_26910775_26912886_12413
FBtr0330167,tr3R_26910775_26912886_12413
FBtr0073612,trX_11769769_11778784_23452
FBtr0302198,tr2R_12940323_12944388_17994
FBtr0087801,tr2R_12940323_12946347_20928
FBtr0077011,tr3L_6240500_6245746_19897
FBtr0078479,tr3L_22035003_22065279_28532
FBtr0301930,tr3L_22035003_22065279_28533
FBtr0073276,tr3L_4074077_4085843_24793
FBtr0073277,tr3L_4074077_4085843_24794
FBtr0073275,tr3L_4074077_4088744_25869
FBtr0332980,tr3L_4074077_4088744_25869
FBtr0073213,tr3L_4141467_4142070_2927
FBtr0300767,tr3R_17610856_17611401_2453
FBtr0083502,tr3R_17610856_17611511_3333
FBtr0075347,tr3L_16728496_16730818_13303
FBtr0077500,tr2L_3836840_3839185_13415
FBtr0075408,tr3L_16470386_16483650_25398
FBtr0085746,tr3R_30969142_31016875_29718
FBtr0334508,tr3R_30968236_31016875_29766
FBtr0310632,tr3L_4136359_4138996_14462
FBtr0073263,tr3L_4136359_4138996_14462
FBtr0089475,tr3R_10190689_10222442_28649
FBtr0089477,tr3R_10190689_10222442_28649
FBtr0100471,tr3R_10190689_10222442_28649
FBtr0100472,tr3R_10190689_10222442_28649
FBtr0301526,tr3R_17016505_17027987_24690
FBtr0089287,tr3R_17014576_17027987_25454
FBtr0337061,tr3R_17014576_17027987_25455
FBtr0340072,tr2R_16973927_16994703_27288
FBtr0087056,tr2R_16973927_16996057_27517
FBtr0072232,tr2R_23853270_23858921_20465
FBtr0344878,tr2R_23853270_23858921_20466
FBtr0078059,tr2L_431227_448701_26540
FBtr0329832,tr2L_431227_448701_26541
FBtr0077678,tr2L_2969773_2972508_14761
FBtr0290241,tr2L_2969773_2972508_14762
FBtr0082804,tr3R_13661588_13666891_19982
FBtr0082806,tr3R_13661588_13666891_19983
FBtr0082801,tr3R_13661311_13666891_20379
FBtr0082802,tr3R_13661311_13666891_20380
FBtr0082803,tr3R_13661311_13666891_20381
FBtr0300586,tr3R_13661311_13666891_20382
FBtr0300588,tr3R_13661311_13666891_20383
FBtr0308195,tr3R_13661311_13666891_20384
FBtr0308196,tr3R_13661311_13666891_20385
FBtr0308197,tr3R_13661311_13666891_20386
FBtr0075587,tr3L_15649126_15649661_2377
FBtr0075571,tr3L_15649936_15650541_2944
FBtr0303460,tr3L_15649936_15650541_2944
FBtr0075586,tr3L_15651479_15652254_4361
FBtr0075572,tr3L_15652537_15653096_2555
FBtr0075585,tr3L_15654472_15656010_9437
FBtr0075584,tr3L_15656655_15657390_4023
FBtr0075573,tr3L_15657628_15658149_2258
FBtr0304605,tr3R_11372788_11393196_27220
FBtr0304607,tr3R_11372788_11393196_27221
FBtr0304606,tr3R_11372788_11395077_27555
FBtr0304603,tr3R_11334980_11407627_30523
FBtr0304608,tr3R_11332878_11407627_30550
FBtr0304604,tr3R_11328480_11407627_30647
FBtr0083010,tr3R_14889004_14890205_7368
FBtr0074266,trX_16373630_16381545_22678
FBtr0074263,trX_16373222_16381545_23012
FBtr0074265,trX_16373222_16381545_23013
FBtr0074261,trX_16373086_16381545_23112
FBtr0074262,trX_16373086_16381545_23113
FBtr0074264,trX_16373086_16381545_23114
FBtr0301300,trX_16373086_16381545_23115
FBtr0301301,trX_16373086_16381545_23116
FBtr0074267,trX_16373086_16381782_23261
FBtr0085702,tr3R_30783258_30787177_17756
FBtr0085701,tr3R_30765926_30789202_27688
FBtr0331180,tr3R_30765926_30789202_27688
FBtr0332913,tr4_501810_538373_29014
FBtr0089070,tr4_501810_539792_29099
FBtr0307167,tr4_501810_540874_29183
FBtr0330674,tr2L_310200_346255_28990
FBtr0078048,tr2L_310200_346541_29005
FBtr0078050,tr2L_310200_347927_29091
FBtr0078047,tr2L_305935_346255_29266
FBtr0330673,tr2L_305935_346255_29267
FBtr0078049,tr2L_305935_355566_29815
FBtr0083584,tr3R_18367927_18372738_19316
FBtr0330042,tr3R_18367927_18372738_19316
FBtr0083585,tr3R_18367927_18372738_19317
FBtr0076982,tr3L_6624032_6635059_24495
FBtr0079106,tr2L_5555072_5558994_17764
FBtr0085507,tr3R_29950796_29969447_26817
FBtr0330298,tr3R_29950796_29969447_26817
FBtr0301656,tr3R_29950796_29969447_26818
FBtr0074949,tr3L_19687637_19689992_13462
FBtr0082980,tr3R_14569103_14569644_2425
FBtr0072694,tr3L_1463811_1468944_19746
FBtr0333207,tr3L_1463811_1468944_19746
FBtr0332671,tr3L_1859115_1861816_14659
FBtr0072867,tr3L_1859115_1862239_15922
FBtr0303154,tr3L_1859115_1862239_15923
FBtr0087694,tr2R_13496766_13502841_20980
FBtr0087695,tr2R_13496441_13502841_21336
FBtr0087698,tr2R_13495222_13502293_21998
FBtr0087696,tr2R_13495222_13502841_22459
FBtr0087697,tr2R_13495222_13502841_22460
FBtr0070441,trX_2604197_2606824_14432
FBtr0100506,tr3R_23128169_23141906_25577
FBtr0309875,trX_6974034_6977810_17471
FBtr0071037,trX_6974034_6980994_21904
FBtr0071036,trX_6974034_6981683_22485
FBtr0309874,trX_6974034_6985668_24748
FBtr0334881,trX_6974034_6985668_24749
FBtr0309873,trX_6973620_6991318_26616
FBtr0070507,trX_3134870_3172221_29072
FBtr0304659,trX_3134870_3172221_29072
FBtr0344737,trX_499958_504319_18561
FBtr0070086,trX_499281_504319_19629
FBtr0070085,trX_496446_504319_22654
FBtr0340146,trX_496446_504319_22655
FBtr0290017,trX_499958_508424_23124
FBtr0344739,trX_499958_508509_23173
FBtr0344738,trX_499958_509072_23513
FBtr0070081,trX_499281_509072_23840
FBtr0070087,trX_499281_509072_23841
FBtr0070084,trX_496446_509072_25127
FBtr0290016,trX_496446_509072_25128
FBtr0073897,trX_14193214_14199958_21679
FBtr0073898,trX_14193214_14199958_21680
FBtr0070207,trX_1322513_1329438_21859
FBtr0083652,tr3R_18425959_18438771_25226
FBtr0083647,tr3R_18431233_18450254_26899
FBtr0083646,tr3R_18427480_18447329_27124
FBtr0083651,tr3R_18425959_18447329_27381
FBtr0083650,tr3R_18418716_18480676_30177
FBtr0083649,tr3R_18425959_18504066_30638
FBtr0083648,tr3R_18425959_18506562_30659
FBtr0083642,tr3R_18425959_18545586_30974
FBtr0083643,tr3R_18425959_18545586_30975
FBtr0301284,tr3R_18425959_18545586_30976
FBtr0083640,tr3R_18418716_18545586_31007
FBtr0330040,tr3R_18418716_18545586_31007
FBtr0083645,tr3R_18418716_18545586_31008
FBtr0083641,tr3R_18415473_18545586_31028
FBtr0083644,tr3R_18414273_18545586_31037
FBtr0070384,trX_2145136_2148566_16701
FBtr0331410,trX_2145136_2148566_16701
FBtr0070430,trX_2150107_2155902_20644
FBtr0070429,trX_2149936_2158983_23473
FBtr0344159,trX_2149936_2158983_23473
FBtr0071122,trX_8045436_8056701_24590
FBtr0333308,trX_8045436_8056701_24591
FBtr0301309,trX_8049400_8060974_24729
FBtr0333309,trX_8045436_8058358_25268
FBtr0071121,trX_8045436_8060974_26101
FBtr0071118,trX_8045436_8061436_26186
FBtr0071120,trX_8045436_8061436_26187
FBtr0071119,trX_8038791_8056137_26516
FBtr0333307,trX_8037808_8056137_26747
FBtr0071105,trX_8061645_8070237_23214
FBtr0340135,trX_8061645_8070237_23215
FBtr0340136,trX_8061645_8070237_23216
FBtr0340137,trX_8061645_8070237_23217
FBtr0082710,tr3R_13072399_13078124_20561
FBtr0334613,tr3R_13062522_13078124_26115
FBtr0082711,tr3R_13057755_13078124_27217
FBtr0334614,tr3R_13057755_13078124_27218
FBtr0308579,trX_5619136_5620575_8856
FBtr0070783,trX_5619136_5622539_16635
FBtr0308700,tr2R_15311510_15312964_8947
FBtr0087374,tr2R_15311510_15317834_21258
FBtr0087373,tr2R_15311510_15318239_21670
FBtr0081689,tr3R_6686728_6688039_8088
FBtr0081695,tr3R_6689602_6690239_3179
FBtr0081694,tr3R_6690887_6691758_5088
FBtr0081690,tr3R_6692732_6693527_4527
FBtr0081693,tr3R_6695148_6696271_6806
FBtr0081692,tr3R_6701968_6702877_5356
FBtr0081691,tr3R_6704084_6704903_4712
FBtr0087047,tr2R_16898535_16901575_15700
FBtr0340030,tr2R_23646193_23654820_23230
FBtr0340029,tr2R_23632610_23654677_27510
FBtr0072072,tr2R_23632610_23654820_27540
FBtr0072073,tr2R_23632610_23654820_27541
FBtr0340031,tr2R_23632610_23654820_27542
FBtr0347182,tr2L_16817108_16826964_23874
FBtr0080915,tr2L_16816660_16826964_24130
FBtr0080916,tr2L_16816660_16826964_24131
FBtr0080917,tr2L_16816660_16826964_24132
FBtr0332246,tr2L_19793611_19795851_12957
FBtr0081317,tr2L_19793486_19795851_13500
FBtr0081316,tr2L_19792773_19795851_15796
FBtr0071346,trX_9153238_9155012_10775
FBtr0071347,trX_9153238_9155613_13536
FBtr0071345,trX_9152523_9156669_18152
FBtr0340343,trX_9152523_9156669_18152
FBtr0070670,trX_4102955_4104197_7652
FBtr0080700,tr2L_15039488_15043334_17610
FBtr0346621,tr2L_15039488_15043334_17610
FBtr0301404,tr2L_6921639_6926046_18626
FBtr0079347,tr2L_6921260_6926046_19267
FBtr0301403,tr2L_6920704_6926046_20035
FBtr0307031,tr2L_6920966_6926806_20711
FBtr0079346,tr2L_6920704_6926806_21011
FBtr0307030,tr2L_6921260_6928675_22298
FBtr0079348,tr2L_6921639_6932057_24184
FBtr0307032,tr2L_6920704_6932057_24636
FBtr0088028,tr2R_12001473_12019846_26756
FBtr0344879,tr2R_12001473_12019846_26757
FBtr0082315,tr3R_10737592_10750817_25377
FBtr0112789,tr3R_10737592_10751228_25541
FBtr0345268,tr3R_26996980_27057248_30129
FBtr0085100,tr3R_26996980_27057935_30148
FBtr0345267,tr3R_26996980_27057935_30149
FBtr0074897,tr3L_19939287_19977960_29163
FBtr0304746,tr3L_19939287_19977960_29164
FBtr0074429,trX_17314581_17324175_23731
FBtr0334458,trX_17314581_17324175_23732
FBtr0309995,tr3R_14309089_14309844_4187
FBtr0082925,tr3R_14309089_14310178_6569
FBtr0346348,tr3R_14309089_14310178_6569
FBtr0071350,trX_9103870_9106604_14759
FBtr0333809,trX_9103870_9106604_14759
FBtr0080637,tr2L_14390628_14409549_26881
FBtr0342915,tr2L_14390628_14409549_26882
FBtr0089178,tr4_47710_56331_23228
FBtr0308074,tr4_47710_56331_23229
FBtr0306168,tr4_47710_57041_23618
FBtr0070433,trX_2115727_2121792_20970
FBtr0112843,trX_2115727_2123286_22422
FBtr0070432,trX_2126210_2136622_24181
FBtr0343589,trX_2126210_2136622_24182
FBtr0301515,trX_2126210_2136855_24286
FBtr0345598,trX_2126210_2138371_24953
FBtr0084087,tr3R_21388880_21390449_9610
FBtr0084111,tr3R_21499986_21512814_25229
FBtr0073457,trX_11360930_11368098_22099
FBtr0078307,tr3L_21240347_21266503_28059
FBtr0306158,tr3L_21226609_21265106_29142
FBtr0306157,tr3L_21226609_21265613_29178
FBtr0078306,tr3L_21226919_21266503_29209
FBtr0330682,tr2L_9896265_9897521_7728
FBtr0079905,tr2L_9896265_9897552_7928
FBtr0345436,tr2L_9896265_9897552_7928
FBtr0079862,tr2L_9491176_9494876_17298
FBtr0306169,tr2L_9491176_9494876_17298
FBtr0345433,tr2L_9491176_9494876_17298
FBtr0072642,tr3L_1036369_1101089_30380
FBtr0333268,tr3L_1036369_1101089_30381
FBtr0333269,tr3L_1036369_1101089_30382
FBtr0333270,tr3L_1036369_1101089_30383
FBtr0080166,tr2L_10982205_10987420_19859
FBtr0340227,tr2L_10982205_10987420_19859
FBtr0112844,tr3L_3828997_3841232_24975
FBtr0073152,tr3L_3818679_3841232_27590
FBtr0112845,tr3L_3818679_3841232_27591
FBtr0333208,tr3L_3818679_3841232_27592
FBtr0333209,tr3L_3818679_3841232_27593
FBtr0333210,tr3L_3818679_3841232_27594
FBtr0073153,tr3L_3818679_3842326_27736
FBtr0083716,tr3R_19045694_19094270_29762
FBtr0305321,tr3R_19044882_19094270_29795
FBtr0078725,tr3R_5712975_5716805_17587
FBtr0339518,tr3R_5712975_5716805_17588
FBtr0073165,tr3L_3983896_3994003_24019
FBtr0333136,tr3L_3983896_3994003_24019
FBtr0084386,tr3R_23264647_23267912_16292
FBtr0100228,tr3R_23264647_23267912_16292
FBtr0301491,tr3R_23265654_23270310_19033
FBtr0084385,tr3R_23264647_23270285_20454
FBtr0100227,tr3R_23264647_23270285_20454
FBtr0084384,tr3R_23260610_23280856_27188
FBtr0334498,tr3R_23260610_23280856_27188
FBtr0084690,tr3R_24720057_24749125_28418
FBtr0339252,tr3R_24720057_24749125_28419
FBtr0084689,tr3R_24719697_24749125_28466
FBtr0073151,tr3L_3814211_3818383_18205
FBtr0303096,tr3L_3814211_3818383_18205
FBtr0082192,tr3R_10127651_10134163_21435
FBtr0082193,tr3R_10127644_10134163_21444
FBtr0082191,tr3R_10127644_10134482_21786
FBtr0082188,tr3R_10127127_10134482_22243
FBtr0082189,tr3R_10126805_10134482_22508
FBtr0082190,tr3R_10126129_10134482_23036
FBtr0082187,tr3R_10126129_10135331_23563
FBtr0345177,tr3R_10126129_10135331_23564
FBtr0082186,tr3R_10127644_10139772_24943
FBtr0077558,tr2L_3578013_3580769_14819
FBtr0077493,tr2L_3778938_3784121_19815
FBtr0077492,tr2L_3772026_3784121_24940
FBtr0307029,tr2L_3771920_3784121_24970
FBtr0077490,tr2L_3771700_3784121_25041
FBtr0077491,tr2L_3771700_3784121_25042
FBtr0307027,tr2L_3771700_3784121_25043
FBtr0307028,tr2L_3771700_3784121_25044
FBtr0073192,tr3L_4018878_4021279_13659
FBtr0309789,tr3L_4018878_4021279_13659
FBtr0071898,tr2R_22868159_22870706_14174
FBtr0339246,tr3R_25082684_25084878_12776
FBtr0084770,tr3R_25082684_25084878_12776
FBtr0084771,tr3R_25095012_25096099_6552
FBtr0081764,tr3R_7909598_7911779_12721
FBtr0304705,tr3R_7909598_7911779_12722
FBtr0085092,tr3R_26872583_26875742_16007
FBtr0100334,tr3R_26872583_26875742_16008
FBtr0100335,tr3R_26872583_26875742_16009
FBtr0100336,tr3R_26872583_26875742_16010
FBtr0100337,tr3R_26872583_26875742_16011
FBtr0100338,tr3R_26872583_26875742_16012
FBtr0100340,tr3R_26872583_26875742_16013
FBtr0085093,tr3R_26872129_26875742_17137
FBtr0100339,tr3R_26872129_26875742_17137
FBtr0332917,tr2R_10104115_10108474_18558
FBtr0332916,tr2R_10103122_10109687_21499
FBtr0088413,tr2R_10101036_10108474_22319
FBtr0100182,tr2R_10101036_10108474_22319
FBtr0088414,tr2R_10101036_10109687_23240
FBtr0100183,tr2R_10101036_10109687_23240
FBtr0088417,tr2R_10101036_10109687_23241
FBtr0088419,tr2R_10101036_10109687_23242
FBtr0088416,tr2R_10099677_10108474_23322
FBtr0088412,tr2R_10099677_10109687_23945
FBtr0088415,tr2R_10099677_10109687_23946
FBtr0088418,tr2R_10099677_10109687_23947
FBtr0081838,tr3R_8341100_8341872_4332
FBtr0303422,tr3L_3909973_3925602_26126
FBtr0303420,tr3L_3909973_3929163_26926
FBtr0073174,tr3L_3911690_3933637_27477
FBtr0303421,tr3L_3911690_3935617_27777
FBtr0073162,tr3L_3934718_3935992_7841
FBtr0078837,tr3R_4906622_4910081_16778
FBtr0100159,tr3R_4906622_4910081_16779
FBtr0079748,tr2L_8687253_8691209_17818
FBtr0344784,tr2L_8687253_8692400_19763
FBtr0112846,tr2L_8687253_8699905_25140
FBtr0079747,tr2L_8687226_8709611_27568
FBtr0336633,tr2L_8687226_8709611_27568
FBtr0080025,tr2L_10431338_10433116_10801
FBtr0333489,tr2L_10431338_10433116_10801
FBtr0300178,tr2R_25073669_25084347_24302
FBtr0072459,tr2R_25072627_25084347_24775
FBtr0300179,tr2R_25072627_25084347_24776
FBtr0306330,tr2R_25072627_25084347_24777
FBtr0088646,tr2R_8901433_8903130_10333
FBtr0088647,tr2R_8901404_8903130_10498
FBtr0088645,tr2R_8901433_8904791_16515
FBtr0074006,trX_15322846_15326530_17270
FBtr0340434,trX_15323591_15328029_18674
FBtr0308699,trX_15320369_15326956_21518
FBtr0074005,trX_15319479_15328029_23172
FBtr0100294,trX_15319479_15328029_23172
FBtr0075968,tr3L_12525093_12526731_9978
FBtr0074581,trX_18305354_18308259_15262
FBtr0112847,trX_18305354_18309129_17469
FBtr0343592,trX_18305354_18309291_17784
FBtr0074577,trX_18377521_18379851_13336
FBtr0310487,trX_18377521_18379851_13336
FBtr0333247,trX_18377521_18379854_13358
FBtr0074603,trX_18685766_18688433_14561
FBtr0342846,trX_18685766_18688433_14561
FBtr0074819,tr3L_20129181_20139010_23856
FBtr0332690,tr3L_20129181_20139010_23857
FBtr0308091,tr2L_107761_111337_17057
FBtr0089436,tr2L_109594_114210_18966
FBtr0089434,tr2L_108133_114432_21230
FBtr0089435,tr2L_108133_114432_21231
FBtr0089428,tr2L_107761_114210_21370
FBtr0089430,tr2L_107937_114432_21421
FBtr0089431,tr2L_107937_114432_21422
FBtr0089432,tr2L_107937_114432_21423
FBtr0089433,tr2L_107937_114432_21423
FBtr0089429,tr2L_107761_114432_21615
FBtr0330656,tr2L_107761_114432_21616
