transcript_id,ujc_id
FBtr0070690,tr_FBgn0025615_1
FBtr0345715,tr_FBgn0025615_1
FBtr0070145,tr_FBgn0025616_1
FBtr0070147,tr_FBgn0025620_1
FBtr0070140,tr_FBgn0025621_1
FBtr0343325,tr_FBgn0025621_1
FBtr0070375,tr_FBgn0025624_1
FBtr0070340,tr_FBgn0025625_1
FBtr0070339,tr_FBgn0025626_1
FBtr0070328,tr_FBgn0025627_1
FBtr0070337,tr_FBgn0025628_1
FBtr0070336,tr_FBgn0025628_2
FBtr0070335,tr_FBgn0025628_3
FBtr0070334,tr_FBgn0025628_4
FBtr0302435,tr_FBgn0025628_5
FBtr0300255,tr_FBgn0025628_6
FBtr0300254,tr_FBgn0025628_7
FBtr0070331,tr_FBgn0025629_1
FBtr0070330,tr_FBgn0025630_1
FBtr0344156,tr_FBgn0025630_2
FBtr0070341,tr_FBgn0025631_1
FBtr0303044,tr_FBgn0025631_2
FBtr0310288,tr_FBgn0025631_3
FBtr0310289,tr_FBgn0025631_4
FBtr0303043,tr_FBgn0025631_5
FBtr0303045,tr_FBgn0025631_6
FBtr0340108,tr_FBgn0025632_1
FBtr0340107,tr_FBgn0025632_2
FBtr0340109,tr_FBgn0025632_3
FBtr0110791,tr_FBgn0025633_1
FBtr0339430,tr_FBgn0025633_2
FBtr0339433,tr_FBgn0025633_3
FBtr0339432,tr_FBgn0025633_4
FBtr0070161,tr_FBgn0025633_5
FBtr0339431,tr_FBgn0025633_6
FBtr0339434,tr_FBgn0025633_7
FBtr0070121,tr_FBgn0025634_1
FBtr0070116,tr_FBgn0025635_1
FBtr0070117,tr_FBgn0025635_2
FBtr0070118,tr_FBgn0025635_3
FBtr0070129,tr_FBgn0025637_1
FBtr0070126,tr_FBgn0025637_2
FBtr0070127,tr_FBgn0025637_3
FBtr0100530,tr_FBgn0025637_4
FBtr0345314,tr_FBgn0025637_4
FBtr0070123,tr_FBgn0025637_5
FBtr0070125,tr_FBgn0025637_5
FBtr0070124,tr_FBgn0025637_6
FBtr0070128,tr_FBgn0025637_6
FBtr0070122,tr_FBgn0025638_1
FBtr0343564,tr_FBgn0025638_1
FBtr0308651,tr_FBgn0025638_2
FBtr0308652,tr_FBgn0025639_1
FBtr0070151,tr_FBgn0025639_2
FBtr0070115,tr_FBgn0025640_1
FBtr0070241,tr_FBgn0025641_1
FBtr0310282,tr_FBgn0025641_2
FBtr0310283,tr_FBgn0025641_3
FBtr0303264,tr_FBgn0025641_4
FBtr0070239,tr_FBgn0025641_5
FBtr0342731,tr_FBgn0025641_6
FBtr0342729,tr_FBgn0025642_1
FBtr0070206,tr_FBgn0025642_2
FBtr0301059,tr_FBgn0025643_1
FBtr0301060,tr_FBgn0025643_2
FBtr0301061,tr_FBgn0025643_3
FBtr0301058,tr_FBgn0025643_4
FBtr0332426,tr_FBgn0025643_5
FBtr0070563,tr_FBgn0025644_1
FBtr0070552,tr_FBgn0025645_1
FBtr0085942,tr_FBgn0025674_1
FBtr0344022,tr_FBgn0025674_2
FBtr0085941,tr_FBgn0025674_2
FBtr0072604,tr_FBgn0025676_1
FBtr0072603,tr_FBgn0025676_2
FBtr0346537,tr_FBgn0025676_2
FBtr0080837,tr_FBgn0025678_1
FBtr0345544,tr_FBgn0025678_1
FBtr0070735,tr_FBgn0025679_1
FBtr0083736,tr_FBgn0025680_1
FBtr0077644,tr_FBgn0025681_1
FBtr0077645,tr_FBgn0025681_2
FBtr0273230,tr_FBgn0025681_3
FBtr0331653,tr_FBgn0025681_4
FBtr0089941,tr_FBgn0025682_1
FBtr0089942,tr_FBgn0025682_1
FBtr0078154,tr_FBgn0025683_1
FBtr0100379,tr_FBgn0025683_2
FBtr0078153,tr_FBgn0025683_3
FBtr0078155,tr_FBgn0025683_4
FBtr0077456,tr_FBgn0025684_1
FBtr0078134,tr_FBgn0025686_1
FBtr0330647,tr_FBgn0025686_1
FBtr0079495,tr_FBgn0025687_1
FBtr0343404,tr_FBgn0025687_1
FBtr0332884,tr_FBgn0025692_1
FBtr0332885,tr_FBgn0025692_2
FBtr0087814,tr_FBgn0025692_3
FBtr0087813,tr_FBgn0025692_4
FBtr0086055,tr_FBgn0025693_1
FBtr0086053,tr_FBgn0025693_2
FBtr0086054,tr_FBgn0025693_3
FBtr0086056,tr_FBgn0025693_4
FBtr0079464,tr_FBgn0025697_1
FBtr0346571,tr_FBgn0025697_2
FBtr0079900,tr_FBgn0025700_1
FBtr0445309,tr_FBgn0025700_1
FBtr0306594,tr_FBgn0025702_1
FBtr0306597,tr_FBgn0025702_2
FBtr0334749,tr_FBgn0025702_3
FBtr0334750,tr_FBgn0025702_4
FBtr0334748,tr_FBgn0025702_5
FBtr0078496,tr_FBgn0025702_6
FBtr0303599,tr_FBgn0025702_7
FBtr0306596,tr_FBgn0025702_8
FBtr0303600,tr_FBgn0025702_9
FBtr0304724,tr_FBgn0025702_10
FBtr0306595,tr_FBgn0025702_11
FBtr0088560,tr_FBgn0025709_1
FBtr0088561,tr_FBgn0025709_2
FBtr0088562,tr_FBgn0025709_3
FBtr0072761,tr_FBgn0025712_1
FBtr0346593,tr_FBgn0025712_1
FBtr0086960,tr_FBgn0025716_1
FBtr0086317,tr_FBgn0025720_1
FBtr0086318,tr_FBgn0025720_2
FBtr0086319,tr_FBgn0025720_3
FBtr0336634,tr_FBgn0025720_4
FBtr0080469,tr_FBgn0025724_1
FBtr0072811,tr_FBgn0025725_1
FBtr0072812,tr_FBgn0025725_2
FBtr0089247,tr_FBgn0025726_1
FBtr0308806,tr_FBgn0025726_2
FBtr0089245,tr_FBgn0025726_3
FBtr0089246,tr_FBgn0025726_4
FBtr0334487,tr_FBgn0025726_5
FBtr0308805,tr_FBgn0025726_6
FBtr0344971,tr_FBgn0025726_7
FBtr0070681,tr_FBgn0025739_1
FBtr0089179,tr_FBgn0025740_1
FBtr0308297,tr_FBgn0025740_1
FBtr0089224,tr_FBgn0025741_1
FBtr0089223,tr_FBgn0025741_2
FBtr0089225,tr_FBgn0025741_3
FBtr0309865,tr_FBgn0025741_4
FBtr0079223,tr_FBgn0025742_1
FBtr0345290,tr_FBgn0025742_1
FBtr0074285,tr_FBgn0025743_1
FBtr0333875,tr_FBgn0025776_1
FBtr0332330,tr_FBgn0025777_1
FBtr0079307,tr_FBgn0025777_2
FBtr0333346,tr_FBgn0025777_3
FBtr0079306,tr_FBgn0025777_4
FBtr0329892,tr_FBgn0025777_4
FBtr0329893,tr_FBgn0025777_4
FBtr0084377,tr_FBgn0025781_1
FBtr0089624,tr_FBgn0025790_1
FBtr0089626,tr_FBgn0025790_2
FBtr0089627,tr_FBgn0025790_3
FBtr0301643,tr_FBgn0025790_4
FBtr0301644,tr_FBgn0025790_5
FBtr0089625,tr_FBgn0025790_6
FBtr0071192,tr_FBgn0025800_1
FBtr0340159,tr_FBgn0025800_1
FBtr0082529,tr_FBgn0025802_1
FBtr0082530,tr_FBgn0025802_2
FBtr0112917,tr_FBgn0025807_1
FBtr0075080,tr_FBgn0025807_2
FBtr0082974,tr_FBgn0025808_1
FBtr0074190,tr_FBgn0025809_1
FBtr0074191,tr_FBgn0025809_2
FBtr0077243,tr_FBgn0025814_1
FBtr0077242,tr_FBgn0025814_2
FBtr0345919,tr_FBgn0025814_2
FBtr0070952,tr_FBgn0025815_1
FBtr0072788,tr_FBgn0025820_1
FBtr0332876,tr_FBgn0025820_2
FBtr0332877,tr_FBgn0025820_3
FBtr0082427,tr_FBgn0025821_1
FBtr0078767,tr_FBgn0025825_1
FBtr0087043,tr_FBgn0025827_1
FBtr0087036,tr_FBgn0025830_1
FBtr0087075,tr_FBgn0025832_1
FBtr0087071,tr_FBgn0025833_1
FBtr0300673,tr_FBgn0025835_1
FBtr0340051,tr_FBgn0025835_2
FBtr0302200,tr_FBgn0025836_1
FBtr0340055,tr_FBgn0025836_2
FBtr0112919,tr_FBgn0025836_3
FBtr0112920,tr_FBgn0025836_4
FBtr0340053,tr_FBgn0025836_5
FBtr0340054,tr_FBgn0025836_6
FBtr0112921,tr_FBgn0025837_1
FBtr0307094,tr_FBgn0025837_2
FBtr0307095,tr_FBgn0025837_3
FBtr0070505,tr_FBgn0025838_1
FBtr0070386,tr_FBgn0025839_1
FBtr0343049,tr_FBgn0025839_1
FBtr0071220,tr_FBgn0025864_1
FBtr0071219,tr_FBgn0025864_2
FBtr0343356,tr_FBgn0025864_2
FBtr0084039,tr_FBgn0025865_1
FBtr0306347,tr_FBgn0025865_2
FBtr0306348,tr_FBgn0025865_3
FBtr0306349,tr_FBgn0025865_4
FBtr0076343,tr_FBgn0025866_1
FBtr0304675,tr_FBgn0025866_1
FBtr0075791,tr_FBgn0025874_1
FBtr0333030,tr_FBgn0025874_2
FBtr0071821,tr_FBgn0025878_1
FBtr0082245,tr_FBgn0025879_1
FBtr0079907,tr_FBgn0025881_1
FBtr0077222,tr_FBgn0025882_1
FBtr0089329,tr_FBgn0025885_1
FBtr0089085,tr_FBgn0025936_1
FBtr0301285,tr_FBgn0025936_2
FBtr0089082,tr_FBgn0025936_3
FBtr0089083,tr_FBgn0025936_4
FBtr0089084,tr_FBgn0025936_5
FBtr0089086,tr_FBgn0025936_6
FBtr0070930,tr_FBgn0026015_1
FBtr0340028,tr_FBgn0026015_1
FBtr0084002,tr_FBgn0026056_1
FBtr0336772,tr_FBgn0026056_2
FBtr0074461,tr_FBgn0026058_1
FBtr0303845,tr_FBgn0026059_1
FBtr0083233,tr_FBgn0026059_2
FBtr0332439,tr_FBgn0026059_3
FBtr0083232,tr_FBgn0026059_4
FBtr0110973,tr_FBgn0026059_5
FBtr0110974,tr_FBgn0026059_6
FBtr0083229,tr_FBgn0026059_7
FBtr0083231,tr_FBgn0026059_8
FBtr0070884,tr_FBgn0026060_1
FBtr0075399,tr_FBgn0026061_1
FBtr0345813,tr_FBgn0026061_1
FBtr0075398,tr_FBgn0026061_2
FBtr0082408,tr_FBgn0026063_1
FBtr0301427,tr_FBgn0026063_2
FBtr0301426,tr_FBgn0026064_1
FBtr0074175,tr_FBgn0026076_1
FBtr0074174,tr_FBgn0026076_2
FBtr0300787,tr_FBgn0026076_3
FBtr0078619,tr_FBgn0026077_1
FBtr0112922,tr_FBgn0026077_2
FBtr0070669,tr_FBgn0026079_1
FBtr0333185,tr_FBgn0026080_1
FBtr0070668,tr_FBgn0026080_2
FBtr0333186,tr_FBgn0026080_2
FBtr0305184,tr_FBgn0026083_1
FBtr0305185,tr_FBgn0026083_2
FBtr0305179,tr_FBgn0026083_3
FBtr0305180,tr_FBgn0026083_4
FBtr0301124,tr_FBgn0026083_5
FBtr0305181,tr_FBgn0026083_6
FBtr0070643,tr_FBgn0026083_7
FBtr0305183,tr_FBgn0026083_8
FBtr0300931,tr_FBgn0026083_9
FBtr0305182,tr_FBgn0026083_10
FBtr0345713,tr_FBgn0026083_10
FBtr0307206,tr_FBgn0026084_1
FBtr0070641,tr_FBgn0026084_2
FBtr0070639,tr_FBgn0026084_3
FBtr0070640,tr_FBgn0026084_4
FBtr0343425,tr_FBgn0026084_5
FBtr0070642,tr_FBgn0026085_1
FBtr0333184,tr_FBgn0026085_2
FBtr0333183,tr_FBgn0026085_3
FBtr0309962,tr_FBgn0026086_1
FBtr0339273,tr_FBgn0026086_2
FBtr0339274,tr_FBgn0026086_3
FBtr0309963,tr_FBgn0026086_4
FBtr0309965,tr_FBgn0026086_5
FBtr0305497,tr_FBgn0026086_6
FBtr0309961,tr_FBgn0026086_7
FBtr0070299,tr_FBgn0026086_8
FBtr0100557,tr_FBgn0026086_9
FBtr0305498,tr_FBgn0026086_10
FBtr0307895,tr_FBgn0026086_11
FBtr0070300,tr_FBgn0026086_12
FBtr0305499,tr_FBgn0026086_13
FBtr0339272,tr_FBgn0026086_14
FBtr0070364,tr_FBgn0026088_1
FBtr0331385,tr_FBgn0026088_2
FBtr0070365,tr_FBgn0026089_1
FBtr0345510,tr_FBgn0026089_1
FBtr0070372,tr_FBgn0026090_1
FBtr0333511,tr_FBgn0026090_1
FBtr0086278,tr_FBgn0026136_1
FBtr0077924,tr_FBgn0026141_1
FBtr0077925,tr_FBgn0026141_2
FBtr0305553,tr_FBgn0026141_3
FBtr0070182,tr_FBgn0026143_1
FBtr0071053,tr_FBgn0026144_1
FBtr0071052,tr_FBgn0026144_2
FBtr0329894,tr_FBgn0026144_2
FBtr0304948,tr_FBgn0026147_1
FBtr0304953,tr_FBgn0026147_2
FBtr0304950,tr_FBgn0026147_3
FBtr0304951,tr_FBgn0026147_4
FBtr0300400,tr_FBgn0026147_5
FBtr0300401,tr_FBgn0026147_6
FBtr0300402,tr_FBgn0026147_7
FBtr0300403,tr_FBgn0026147_8
FBtr0300404,tr_FBgn0026147_9
FBtr0304952,tr_FBgn0026147_10
FBtr0080149,tr_FBgn0026148_1
FBtr0071358,tr_FBgn0026149_1
FBtr0080956,tr_FBgn0026150_1
FBtr0304931,tr_FBgn0026150_2
FBtr0076268,tr_FBgn0026160_1
FBtr0076267,tr_FBgn0026160_2
FBtr0301658,tr_FBgn0026160_3
FBtr0081622,tr_FBgn0026162_1
FBtr0081661,tr_FBgn0026163_1
FBtr0081623,tr_FBgn0026164_1
FBtr0072259,tr_FBgn0026169_1
FBtr0074796,tr_FBgn0026174_1
FBtr0074797,tr_FBgn0026175_1
FBtr0088020,tr_FBgn0026176_1
FBtr0111038,tr_FBgn0026179_1
FBtr0078290,tr_FBgn0026179_2
FBtr0301602,tr_FBgn0026179_3
FBtr0078289,tr_FBgn0026179_4
FBtr0340153,tr_FBgn0026181_1
FBtr0074286,tr_FBgn0026181_2
FBtr0340151,tr_FBgn0026181_3
FBtr0340152,tr_FBgn0026181_4
FBtr0333895,tr_FBgn0026189_1
FBtr0337055,tr_FBgn0026189_2
FBtr0073120,tr_FBgn0026189_3
FBtr0337056,tr_FBgn0026189_4
FBtr0073119,tr_FBgn0026189_5
FBtr0073118,tr_FBgn0026189_6
FBtr0306258,tr_FBgn0026189_7
FBtr0085689,tr_FBgn0026190_1
FBtr0074455,tr_FBgn0026192_1
FBtr0074456,tr_FBgn0026192_1
FBtr0079369,tr_FBgn0026196_1
FBtr0445670,tr_FBgn0026197_1
FBtr0089094,tr_FBgn0026199_1
FBtr0089092,tr_FBgn0026199_2
FBtr0089095,tr_FBgn0026199_3
FBtr0340341,tr_FBgn0026206_1
FBtr0071303,tr_FBgn0026206_2
FBtr0333475,tr_FBgn0026206_3
FBtr0333473,tr_FBgn0026206_4
FBtr0333474,tr_FBgn0026206_5
FBtr0082668,tr_FBgn0026207_1
FBtr0309849,tr_FBgn0026238_1
FBtr0309846,tr_FBgn0026238_2
FBtr0309850,tr_FBgn0026238_3
FBtr0309851,tr_FBgn0026238_4
FBtr0309848,tr_FBgn0026238_5
FBtr0309847,tr_FBgn0026238_6
FBtr0309852,tr_FBgn0026238_7
FBtr0343991,tr_FBgn0026239_1
FBtr0100317,tr_FBgn0026239_2
FBtr0089767,tr_FBgn0026239_3
FBtr0089768,tr_FBgn0026239_4
FBtr0083573,tr_FBgn0026250_1
FBtr0083572,tr_FBgn0026250_2
FBtr0343927,tr_FBgn0026250_2
FBtr0076685,tr_FBgn0026252_1
FBtr0081476,tr_FBgn0026255_1
FBtr0110895,tr_FBgn0026255_2
FBtr0084559,tr_FBgn0026257_1
FBtr0084558,tr_FBgn0026257_2
FBtr0084556,tr_FBgn0026257_3
FBtr0084557,tr_FBgn0026257_4
FBtr0073144,tr_FBgn0026259_1
FBtr0309837,tr_FBgn0026259_2
FBtr0309838,tr_FBgn0026259_3
FBtr0309836,tr_FBgn0026259_4
FBtr0309839,tr_FBgn0026259_5
FBtr0071860,tr_FBgn0026261_1
FBtr0089110,tr_FBgn0026262_1
FBtr0302329,tr_FBgn0026263_1
FBtr0076745,tr_FBgn0026263_2
FBtr0073468,tr_FBgn0026268_1
FBtr0089549,tr_FBgn0026309_1
FBtr0333757,tr_FBgn0026313_1
FBtr0074451,tr_FBgn0026313_2
FBtr0340620,tr_FBgn0026313_3
FBtr0301696,tr_FBgn0026313_4
FBtr0340621,tr_FBgn0026313_5
FBtr0082375,tr_FBgn0026314_1
FBtr0082374,tr_FBgn0026315_1
FBtr0089553,tr_FBgn0026316_1
FBtr0084546,tr_FBgn0026317_1
FBtr0077429,tr_FBgn0026319_1
FBtr0334401,tr_FBgn0026319_2
FBtr0075620,tr_FBgn0026320_1
FBtr0340404,tr_FBgn0026323_1
FBtr0077319,tr_FBgn0026323_2
FBtr0077735,tr_FBgn0026324_1
FBtr0088599,tr_FBgn0026326_1
FBtr0088877,tr_FBgn0026361_1
FBtr0088876,tr_FBgn0026361_2
FBtr0071641,tr_FBgn0026369_1
FBtr0087385,tr_FBgn0026370_1
FBtr0087383,tr_FBgn0026370_2
FBtr0330628,tr_FBgn0026370_2
FBtr0087384,tr_FBgn0026370_3
FBtr0078387,tr_FBgn0026371_1
FBtr0072805,tr_FBgn0026372_1
FBtr0080544,tr_FBgn0026373_1
FBtr0074095,tr_FBgn0026374_1
FBtr0074096,tr_FBgn0026374_2
FBtr0074483,tr_FBgn0026375_1
FBtr0074481,tr_FBgn0026375_2
FBtr0333659,tr_FBgn0026375_3
FBtr0074482,tr_FBgn0026375_4
FBtr0333660,tr_FBgn0026375_5
FBtr0333661,tr_FBgn0026375_6
FBtr0333662,tr_FBgn0026375_7
FBtr0075793,tr_FBgn0026376_1
FBtr0330186,tr_FBgn0026376_1
FBtr0075796,tr_FBgn0026376_2
FBtr0075794,tr_FBgn0026376_3
FBtr0075795,tr_FBgn0026376_4
FBtr0086462,tr_FBgn0026378_1
FBtr0089900,tr_FBgn0026379_1
FBtr0089901,tr_FBgn0026379_2
FBtr0089902,tr_FBgn0026379_3
FBtr0300562,tr_FBgn0026379_4
FBtr0089904,tr_FBgn0026379_5
FBtr0089905,tr_FBgn0026379_6
FBtr0301521,tr_FBgn0026379_7
FBtr0082010,tr_FBgn0026380_1
FBtr0072023,tr_FBgn0026384_1
FBtr0088166,tr_FBgn0026385_1
FBtr0088111,tr_FBgn0026386_1
FBtr0088331,tr_FBgn0026388_1
FBtr0088330,tr_FBgn0026388_2
FBtr0089051,tr_FBgn0026389_1
FBtr0080280,tr_FBgn0026390_1
FBtr0080279,tr_FBgn0026391_1
FBtr0080278,tr_FBgn0026392_1
FBtr0088887,tr_FBgn0026393_1
FBtr0289965,tr_FBgn0026394_1
FBtr0077698,tr_FBgn0026395_1
FBtr0077826,tr_FBgn0026396_1
FBtr0077874,tr_FBgn0026397_1
FBtr0077873,tr_FBgn0026398_1
FBtr0310300,tr_FBgn0026399_1
FBtr0085320,tr_FBgn0026400_1
FBtr0334994,tr_FBgn0026401_1
FBtr0111118,tr_FBgn0026401_2
FBtr0111119,tr_FBgn0026401_3
FBtr0301454,tr_FBgn0026401_4
FBtr0301455,tr_FBgn0026401_5
FBtr0301456,tr_FBgn0026401_6
FBtr0087058,tr_FBgn0026402_1
FBtr0088349,tr_FBgn0026403_1
FBtr0339459,tr_FBgn0026403_1
FBtr0076347,tr_FBgn0026404_1
FBtr0075719,tr_FBgn0026409_1
FBtr0308595,tr_FBgn0026409_2
FBtr0075718,tr_FBgn0026409_3
FBtr0331732,tr_FBgn0026411_1
FBtr0071279,tr_FBgn0026411_2
FBtr0071394,tr_FBgn0026415_1
FBtr0071393,tr_FBgn0026415_2
FBtr0343030,tr_FBgn0026415_2
FBtr0078876,tr_FBgn0026417_1
FBtr0334904,tr_FBgn0026417_2
FBtr0075773,tr_FBgn0026418_1
FBtr0075771,tr_FBgn0026418_2
FBtr0075772,tr_FBgn0026418_3
FBtr0304034,tr_FBgn0026418_4
FBtr0304035,tr_FBgn0026418_5
FBtr0304036,tr_FBgn0026418_6
FBtr0304037,tr_FBgn0026418_7
FBtr0333051,tr_FBgn0026418_8
FBtr0087501,tr_FBgn0026427_1
FBtr0087502,tr_FBgn0026427_2
FBtr0307384,tr_FBgn0026428_1
FBtr0301774,tr_FBgn0026428_2
FBtr0074010,tr_FBgn0026428_3
FBtr0074009,tr_FBgn0026428_4
FBtr0307383,tr_FBgn0026428_5
FBtr0074008,tr_FBgn0026428_6
FBtr0330405,tr_FBgn0026428_6
FBtr0074776,tr_FBgn0026430_1
FBtr0074775,tr_FBgn0026430_2
FBtr0301307,tr_FBgn0026430_3
FBtr0301308,tr_FBgn0026430_4
FBtr0074777,tr_FBgn0026430_5
FBtr0343590,tr_FBgn0026430_5
FBtr0080033,tr_FBgn0026431_1
FBtr0076061,tr_FBgn0026432_1
FBtr0074075,tr_FBgn0026433_1
FBtr0301316,tr_FBgn0026438_1
FBtr0078043,tr_FBgn0026438_2
FBtr0301317,tr_FBgn0026438_3
FBtr0079802,tr_FBgn0026439_1
FBtr0079800,tr_FBgn0026439_2
FBtr0079801,tr_FBgn0026439_3
FBtr0303876,tr_FBgn0026439_4
FBtr0083082,tr_FBgn0026441_1
FBtr0330039,tr_FBgn0026441_1
FBtr0334695,tr_FBgn0026441_1
FBtr0077744,tr_FBgn0026479_1
FBtr0335173,tr_FBgn0026479_1
FBtr0100440,tr_FBgn0026533_1
FBtr0100437,tr_FBgn0026533_2
FBtr0100438,tr_FBgn0026533_3
FBtr0100436,tr_FBgn0026533_4
FBtr0332946,tr_FBgn0026533_4
FBtr0334309,tr_FBgn0026562_1
FBtr0085094,tr_FBgn0026562_2
FBtr0081628,tr_FBgn0026563_1
FBtr0081699,tr_FBgn0026565_1
FBtr0337022,tr_FBgn0026565_1
FBtr0301623,tr_FBgn0026566_1
FBtr0346140,tr_FBgn0026566_1
FBtr0072915,tr_FBgn0026570_1
FBtr0346076,tr_FBgn0026570_1
FBtr0088041,tr_FBgn0026573_1
FBtr0346629,tr_FBgn0026573_2
FBtr0088042,tr_FBgn0026573_3
FBtr0074276,tr_FBgn0026575_1
FBtr0290069,tr_FBgn0026575_2
FBtr0343571,tr_FBgn0026575_3
FBtr0084537,tr_FBgn0026576_1
FBtr0084538,tr_FBgn0026576_2
FBtr0084536,tr_FBgn0026576_3
FBtr0331677,tr_FBgn0026577_1
FBtr0346586,tr_FBgn0026577_1
FBtr0071573,tr_FBgn0026582_1
FBtr0073157,tr_FBgn0026592_1
FBtr0333140,tr_FBgn0026592_1
FBtr0308230,tr_FBgn0026593_1
FBtr0072912,tr_FBgn0026593_2
FBtr0308231,tr_FBgn0026593_3
FBtr0085555,tr_FBgn0026597_1
FBtr0300600,tr_FBgn0026597_2
FBtr0334703,tr_FBgn0026597_3
FBtr0085554,tr_FBgn0026597_4
FBtr0085553,tr_FBgn0026597_5
FBtr0290030,tr_FBgn0026597_6
FBtr0334702,tr_FBgn0026597_7
FBtr0084552,tr_FBgn0026598_1
FBtr0445405,tr_FBgn0026598_1
FBtr0445404,tr_FBgn0026598_2
FBtr0089050,tr_FBgn0026602_1
FBtr0345238,tr_FBgn0026616_1
FBtr0334593,tr_FBgn0026616_2
FBtr0083179,tr_FBgn0026616_3
FBtr0087864,tr_FBgn0026619_1
FBtr0087863,tr_FBgn0026619_2
FBtr0302455,tr_FBgn0026619_2
FBtr0087862,tr_FBgn0026619_3
FBtr0089950,tr_FBgn0026620_1
FBtr0089951,tr_FBgn0026620_2
FBtr0089949,tr_FBgn0026620_3
FBtr0302613,tr_FBgn0026620_4
FBtr0089952,tr_FBgn0026620_5
FBtr0089953,tr_FBgn0026620_6
FBtr0332445,tr_FBgn0026620_7
FBtr0302616,tr_FBgn0026620_8
FBtr0306654,tr_FBgn0026620_9
FBtr0089955,tr_FBgn0026620_10
FBtr0302614,tr_FBgn0026620_11
FBtr0302615,tr_FBgn0026620_12
FBtr0332446,tr_FBgn0026620_13
FBtr0075020,tr_FBgn0026630_1
FBtr0075021,tr_FBgn0026630_2
FBtr0075019,tr_FBgn0026630_3
FBtr0083114,tr_FBgn0026634_1
FBtr0074084,tr_FBgn0026666_1
FBtr0332613,tr_FBgn0026666_2
FBtr0071234,tr_FBgn0026679_1
FBtr0070782,tr_FBgn0026702_1
FBtr0073901,tr_FBgn0026713_1
FBtr0073900,tr_FBgn0026713_2
FBtr0079704,tr_FBgn0026718_1
FBtr0340242,tr_FBgn0026718_2
FBtr0079703,tr_FBgn0026718_3
FBtr0302160,tr_FBgn0026718_4
FBtr0086975,tr_FBgn0026721_1
FBtr0088850,tr_FBgn0026722_1
FBtr0083113,tr_FBgn0026737_1
FBtr0112926,tr_FBgn0026737_2
FBtr0075605,tr_FBgn0026738_1
FBtr0087852,tr_FBgn0026741_1
FBtr0073789,tr_FBgn0026749_1
FBtr0100168,tr_FBgn0026749_2
FBtr0070763,tr_FBgn0026751_1
FBtr0087076,tr_FBgn0026754_1
FBtr0079242,tr_FBgn0026755_1
FBtr0081372,tr_FBgn0026756_1
FBtr0080502,tr_FBgn0026760_1
FBtr0346423,tr_FBgn0026760_1
FBtr0086149,tr_FBgn0026761_1
FBtr0336666,tr_FBgn0026761_1
FBtr0089121,tr_FBgn0026777_1
FBtr0089122,tr_FBgn0026777_2
FBtr0333679,tr_FBgn0026777_2
FBtr0077747,tr_FBgn0026778_1
FBtr0301452,tr_FBgn0026787_1
FBtr0089106,tr_FBgn0026869_1
FBtr0333706,tr_FBgn0026869_1
FBtr0345197,tr_FBgn0026869_1
FBtr0300352,tr_FBgn0026872_1
FBtr0339576,tr_FBgn0026872_2
FBtr0339577,tr_FBgn0026872_3
FBtr0070253,tr_FBgn0026872_4
FBtr0345508,tr_FBgn0026872_4
FBtr0070308,tr_FBgn0026873_1
FBtr0114454,tr_FBgn0026873_2
FBtr0290198,tr_FBgn0026874_1
FBtr0070245,tr_FBgn0026876_1
FBtr0070342,tr_FBgn0026878_1
FBtr0310443,tr_FBgn0026878_1
FBtr0070159,tr_FBgn0026879_1
FBtr0080027,tr_FBgn0027052_1
FBtr0083292,tr_FBgn0027053_1
FBtr0334535,tr_FBgn0027053_2
FBtr0301230,tr_FBgn0027054_1
FBtr0088859,tr_FBgn0027054_2
FBtr0078269,tr_FBgn0027055_1
FBtr0075074,tr_FBgn0027057_1
FBtr0086130,tr_FBgn0027066_1
FBtr0332939,tr_FBgn0027066_2
FBtr0086129,tr_FBgn0027066_3
FBtr0086127,tr_FBgn0027066_4
FBtr0086131,tr_FBgn0027066_5
FBtr0300285,tr_FBgn0027066_6
FBtr0081105,tr_FBgn0027070_1
FBtr0081106,tr_FBgn0027070_2
FBtr0081107,tr_FBgn0027070_3
FBtr0081108,tr_FBgn0027070_4
FBtr0071625,tr_FBgn0027073_1
FBtr0300818,tr_FBgn0027074_1
FBtr0087735,tr_FBgn0027079_1
FBtr0087734,tr_FBgn0027079_2
FBtr0333148,tr_FBgn0027079_3
FBtr0075410,tr_FBgn0027080_1
FBtr0080333,tr_FBgn0027081_1
FBtr0080331,tr_FBgn0027081_2
FBtr0080332,tr_FBgn0027081_3
FBtr0346436,tr_FBgn0027081_3
FBtr0072948,tr_FBgn0027082_1
FBtr0333447,tr_FBgn0027082_2
FBtr0082895,tr_FBgn0027083_1
FBtr0337021,tr_FBgn0027083_1
FBtr0347148,tr_FBgn0027083_1
FBtr0071367,tr_FBgn0027084_1
FBtr0303560,tr_FBgn0027084_2
FBtr0071366,tr_FBgn0027084_3
FBtr0073348,tr_FBgn0027085_1
FBtr0078498,tr_FBgn0027086_1
FBtr0078499,tr_FBgn0027086_2
FBtr0078500,tr_FBgn0027086_3
FBtr0074593,tr_FBgn0027087_1
FBtr0333804,tr_FBgn0027087_2
FBtr0333805,tr_FBgn0027087_3
FBtr0333806,tr_FBgn0027087_4
FBtr0075632,tr_FBgn0027088_1
FBtr0075633,tr_FBgn0027088_2
FBtr0333934,tr_FBgn0027088_3
FBtr0084866,tr_FBgn0027090_1
FBtr0087234,tr_FBgn0027091_1
FBtr0074178,tr_FBgn0027093_1
