transcript_id,ujc_id
sim_FBtr0222951,tr_FBgn0011244_1
mel_FBtr0079691,tr_FBgn0011259_1
mel_FBtr0329930,tr_FBgn0011259_2
mel_FBtr0303879,tr_FBgn0011259_3
mel_FBtr0329932,tr_FBgn0011259_4
sim_FBtr0364582,tr_FBgn0011259_5
mel_FBtr0329931,tr_FBgn0011259_6
mel_FBtr0303877,tr_FBgn0011259_7
mel_FBtr0303878,tr_FBgn0011259_8
sim_FBtr0365408,tr_FBgn0011260_1
sim_FBtr0362097,tr_FBgn0011260_2
mel_FBtr0345339,tr_FBgn0011260_3
mel_FBtr0087089,tr_FBgn0011260_4
sim_FBtr0365144,tr_FBgn0011260_4
mel_FBtr0087090,tr_FBgn0011260_5
mel_FBtr0087088,tr_FBgn0011260_6
sim_FBtr0211112,tr_FBgn0011260_6
sim_FBtr0220498,tr_FBgn0011270_1
mel_FBtr0082620,tr_FBgn0011270_1
mel_FBtr0079888,tr_FBgn0011272_1
mel_FBtr0100164,tr_FBgn0011272_1
sim_FBtr0223555,tr_FBgn0011272_1
mel_FBtr0310482,tr_FBgn0011272_2
sim_FBtr0221144,tr_FBgn0011273_1
mel_FBtr0084903,tr_FBgn0011273_1
mel_FBtr0301963,tr_FBgn0011273_1
sim_FBtr0356282,tr_FBgn0011273_1
mel_FBtr0084904,tr_FBgn0011273_1
mel_FBtr0301577,tr_FBgn0011274_1
sim_FBtr0359241,tr_FBgn0011274_1
mel_FBtr0081009,tr_FBgn0011274_2
mel_FBtr0081008,tr_FBgn0011274_3
sim_FBtr0221782,tr_FBgn0011274_3
sim_FBtr0362192,tr_FBgn0011274_4
mel_FBtr0301578,tr_FBgn0011274_5
sim_FBtr0363350,tr_FBgn0011274_5
mel_FBtr0070506,tr_FBgn0011276_1
sim_FBtr0224517,tr_FBgn0011276_1
mel_FBtr0070691,tr_FBgn0011277_1
mel_FBtr0331163,tr_FBgn0011277_1
sim_FBtr0365300,tr_FBgn0011277_1
mel_FBtr0084091,tr_FBgn0011278_1
sim_FBtr0219886,tr_FBgn0011278_1
mel_FBtr0075955,tr_FBgn0011279_1
sim_FBtr0214285,tr_FBgn0011279_1
mel_FBtr0077303,tr_FBgn0011280_1
mel_FBtr0077304,tr_FBgn0011280_1
sim_FBtr0217400,tr_FBgn0011280_1
mel_FBtr0345250,tr_FBgn0011281_1
mel_FBtr0078656,tr_FBgn0011281_2
mel_FBtr0345251,tr_FBgn0011281_2
sim_FBtr0219480,tr_FBgn0011281_2
mel_FBtr0081597,tr_FBgn0011282_1
sim_FBtr0363211,tr_FBgn0011282_2
mel_FBtr0300016,tr_FBgn0011282_3
sim_FBtr0219400,tr_FBgn0011282_3
sim_FBtr0222399,tr_FBgn0011283_1
mel_FBtr0079455,tr_FBgn0011283_1
mel_FBtr0075885,tr_FBgn0011284_1
mel_FBtr0075884,tr_FBgn0011284_2
mel_FBtr0346390,tr_FBgn0011284_2
sim_FBtr0214336,tr_FBgn0011284_2
mel_FBtr0304572,tr_FBgn0011286_1
mel_FBtr0088638,tr_FBgn0011286_2
mel_FBtr0088639,tr_FBgn0011286_3
mel_FBtr0088640,tr_FBgn0011286_4
mel_FBtr0304568,tr_FBgn0011286_5
mel_FBtr0304569,tr_FBgn0011286_6
mel_FBtr0304571,tr_FBgn0011286_7
mel_FBtr0088637,tr_FBgn0011286_8
mel_FBtr0304570,tr_FBgn0011286_9
mel_FBtr0308083,tr_FBgn0011286_10
sim_FBtr0356371,tr_FBgn0011286_11
sim_FBtr0353517,tr_FBgn0011288_1
mel_FBtr0111143,tr_FBgn0011288_2
mel_FBtr0304625,tr_FBgn0011288_3
sim_FBtr0351473,tr_FBgn0011289_1
mel_FBtr0085155,tr_FBgn0011289_2
sim_FBtr0351284,tr_FBgn0011289_2
mel_FBtr0085156,tr_FBgn0011289_3
sim_FBtr0351740,tr_FBgn0011289_3
mel_FBtr0085154,tr_FBgn0011289_4
mel_FBtr0082442,tr_FBgn0011290_1
mel_FBtr0082440,tr_FBgn0011290_2
sim_FBtr0350571,tr_FBgn0011290_2
mel_FBtr0290205,tr_FBgn0011290_3
sim_FBtr0220556,tr_FBgn0011290_3
mel_FBtr0335213,tr_FBgn0011290_4
sim_FBtr0352226,tr_FBgn0011290_4
mel_FBtr0079924,tr_FBgn0011291_1
sim_FBtr0222249,tr_FBgn0011291_1
mel_FBtr0075290,tr_FBgn0011293_1
sim_FBtr0212340,tr_FBgn0011293_1
mel_FBtr0077922,tr_FBgn0011294_1
sim_FBtr0223004,tr_FBgn0011294_1
mel_FBtr0072100,tr_FBgn0011296_1
mel_FBtr0336685,tr_FBgn0011296_2
sim_FBtr0224935,tr_FBgn0011296_3
sim_FBtr0358271,tr_FBgn0011297_1
mel_FBtr0072095,tr_FBgn0011297_2
sim_FBtr0224932,tr_FBgn0011297_2
sim_FBtr0356339,tr_FBgn0011300_1
mel_FBtr0088658,tr_FBgn0011300_2
sim_FBtr0361774,tr_FBgn0011300_2
mel_FBtr0088659,tr_FBgn0011300_3
sim_FBtr0210530,tr_FBgn0011300_3
mel_FBtr0300599,tr_FBgn0011300_4
sim_FBtr0361525,tr_FBgn0011300_4
sim_FBtr0348138,tr_FBgn0011305_1
mel_FBtr0333411,tr_FBgn0011305_1
mel_FBtr0080079,tr_FBgn0011305_1
mel_FBtr0076472,tr_FBgn0011327_1
mel_FBtr0333867,tr_FBgn0011327_1
sim_FBtr0212829,tr_FBgn0011327_1
mel_FBtr0075991,tr_FBgn0011335_1
sim_FBtr0361163,tr_FBgn0011335_1
mel_FBtr0084786,tr_FBgn0011336_1
sim_FBtr0355129,tr_FBgn0011336_1
mel_FBtr0072677,tr_FBgn0011361_1
sim_FBtr0355479,tr_FBgn0011361_1
mel_FBtr0331864,tr_FBgn0011361_2
sim_FBtr0359990,tr_FBgn0011361_2
mel_FBtr0072676,tr_FBgn0011361_3
sim_FBtr0358046,tr_FBgn0011361_3
mel_FBtr0076023,tr_FBgn0011455_1
mel_FBtr0334094,tr_FBgn0011455_1
sim_FBtr0212656,tr_FBgn0011455_1
mel_FBtr0309996,tr_FBgn0011474_1
sim_FBtr0218866,tr_FBgn0011474_1
sim_FBtr0350235,tr_FBgn0011474_2
sim_FBtr0364751,tr_FBgn0011474_3
mel_FBtr0082929,tr_FBgn0011474_4
sim_FBtr0358529,tr_FBgn0011474_4
mel_FBtr0082930,tr_FBgn0011474_5
mel_FBtr0301089,tr_FBgn0011476_1
mel_FBtr0334696,tr_FBgn0011476_1
sim_FBtr0220274,tr_FBgn0011476_1
sim_FBtr0351774,tr_FBgn0011481_1
mel_FBtr0083613,tr_FBgn0011481_2
mel_FBtr0083611,tr_FBgn0011481_3
mel_FBtr0330051,tr_FBgn0011481_3
mel_FBtr0083612,tr_FBgn0011481_4
mel_FBtr0076598,tr_FBgn0011509_1
mel_FBtr0333891,tr_FBgn0011509_1
sim_FBtr0212877,tr_FBgn0011509_1
mel_FBtr0088163,tr_FBgn0011554_1
sim_FBtr0225819,tr_FBgn0011554_1
mel_FBtr0088162,tr_FBgn0011555_1
sim_FBtr0225818,tr_FBgn0011555_1
mel_FBtr0088164,tr_FBgn0011556_1
mel_FBtr0081054,tr_FBgn0011559_1
mel_FBtr0340581,tr_FBgn0011559_1
sim_FBtr0351956,tr_FBgn0011559_1
mel_FBtr0070447,tr_FBgn0011566_1
sim_FBtr0348484,tr_FBgn0011566_1
mel_FBtr0076299,tr_FBgn0011569_1
sim_FBtr0212774,tr_FBgn0011569_1
mel_FBtr0331630,tr_FBgn0011570_1
mel_FBtr0077881,tr_FBgn0011570_2
sim_FBtr0355148,tr_FBgn0011570_2
mel_FBtr0072777,tr_FBgn0011573_1
sim_FBtr0213557,tr_FBgn0011573_1
mel_FBtr0070387,tr_FBgn0011576_1
mel_FBtr0345609,tr_FBgn0011576_1
sim_FBtr0216502,tr_FBgn0011576_1
mel_FBtr0334600,tr_FBgn0011581_1
sim_FBtr0221002,tr_FBgn0011581_1
mel_FBtr0084607,tr_FBgn0011581_2
mel_FBtr0346341,tr_FBgn0011581_2
sim_FBtr0359089,tr_FBgn0011581_2
mel_FBtr0301351,tr_FBgn0011582_1
sim_FBtr0349129,tr_FBgn0011582_2
mel_FBtr0290283,tr_FBgn0011582_3
mel_FBtr0308191,tr_FBgn0011582_3
mel_FBtr0330711,tr_FBgn0011582_3
mel_FBtr0346763,tr_FBgn0011582_3
mel_FBtr0305986,tr_FBgn0011584_1
mel_FBtr0343741,tr_FBgn0011584_2
mel_FBtr0079932,tr_FBgn0011584_3
sim_FBtr0354230,tr_FBgn0011584_3
mel_FBtr0079931,tr_FBgn0011584_4
sim_FBtr0350229,tr_FBgn0011584_4
mel_FBtr0310067,tr_FBgn0011586_1
mel_FBtr0333604,tr_FBgn0011586_2
mel_FBtr0333605,tr_FBgn0011586_3
mel_FBtr0071266,tr_FBgn0011586_4
sim_FBtr0358453,tr_FBgn0011586_4
mel_FBtr0071267,tr_FBgn0011586_5
sim_FBtr0357514,tr_FBgn0011589_1
sim_FBtr0347973,tr_FBgn0011589_2
sim_FBtr0356388,tr_FBgn0011589_3
sim_FBtr0358214,tr_FBgn0011589_4
mel_FBtr0086802,tr_FBgn0011589_5
sim_FBtr0358231,tr_FBgn0011589_5
sim_FBtr0358028,tr_FBgn0011589_6
mel_FBtr0340287,tr_FBgn0011589_7
sim_FBtr0350289,tr_FBgn0011589_7
mel_FBtr0078267,tr_FBgn0011591_1
sim_FBtr0364716,tr_FBgn0011591_1
mel_FBtr0087821,tr_FBgn0011592_1
sim_FBtr0354314,tr_FBgn0011592_1
mel_FBtr0087822,tr_FBgn0011592_2
sim_FBtr0349476,tr_FBgn0011592_2
mel_FBtr0339649,tr_FBgn0011592_3
sim_FBtr0357015,tr_FBgn0011592_3
sim_FBtr0358793,tr_FBgn0011596_1
mel_FBtr0084399,tr_FBgn0011596_1
mel_FBtr0077447,tr_FBgn0011603_1
sim_FBtr0358698,tr_FBgn0011603_1
mel_FBtr0301408,tr_FBgn0011603_2
mel_FBtr0301407,tr_FBgn0011603_3
sim_FBtr0352688,tr_FBgn0011603_3
mel_FBtr0077448,tr_FBgn0011603_4
sim_FBtr0360663,tr_FBgn0011603_4
mel_FBtr0077446,tr_FBgn0011603_5
sim_FBtr0360864,tr_FBgn0011603_5
mel_FBtr0087841,tr_FBgn0011604_1
sim_FBtr0353357,tr_FBgn0011604_1
mel_FBtr0087843,tr_FBgn0011604_2
mel_FBtr0087842,tr_FBgn0011604_3
sim_FBtr0365541,tr_FBgn0011604_3
mel_FBtr0070448,tr_FBgn0011606_1
mel_FBtr0340093,tr_FBgn0011606_1
sim_FBtr0363095,tr_FBgn0011606_1
mel_FBtr0081374,tr_FBgn0011638_1
sim_FBtr0221617,tr_FBgn0011638_1
sim_FBtr0353164,tr_FBgn0011638_2
mel_FBtr0076841,tr_FBgn0011640_1
mel_FBtr0076845,tr_FBgn0011640_2
mel_FBtr0076842,tr_FBgn0011640_3
sim_FBtr0364062,tr_FBgn0011640_3
mel_FBtr0076843,tr_FBgn0011640_4
sim_FBtr0362136,tr_FBgn0011640_4
mel_FBtr0076844,tr_FBgn0011640_5
sim_FBtr0351725,tr_FBgn0011642_1
sim_FBtr0363298,tr_FBgn0011642_2
sim_FBtr0347802,tr_FBgn0011642_3
mel_FBtr0089210,tr_FBgn0011642_4
sim_FBtr0359389,tr_FBgn0011642_4
mel_FBtr0089211,tr_FBgn0011642_5
mel_FBtr0089214,tr_FBgn0011642_6
mel_FBtr0309882,tr_FBgn0011642_7
mel_FBtr0345298,tr_FBgn0011642_8
mel_FBtr0332372,tr_FBgn0011648_1
sim_FBtr0353266,tr_FBgn0011648_1
mel_FBtr0077616,tr_FBgn0011648_2
sim_FBtr0361836,tr_FBgn0011648_2
mel_FBtr0073260,tr_FBgn0011653_1
sim_FBtr0351333,tr_FBgn0011653_1
mel_FBtr0332659,tr_FBgn0011653_2
mel_FBtr0085815,tr_FBgn0011655_1
mel_FBtr0337030,tr_FBgn0011655_1
sim_FBtr0347963,tr_FBgn0011655_1
mel_FBtr0085816,tr_FBgn0011655_2
sim_FBtr0354677,tr_FBgn0011655_2
mel_FBtr0088443,tr_FBgn0011656_1
mel_FBtr0088444,tr_FBgn0011656_2
mel_FBtr0088446,tr_FBgn0011656_3
mel_FBtr0088445,tr_FBgn0011656_4
mel_FBtr0330707,tr_FBgn0011656_5
mel_FBtr0330708,tr_FBgn0011656_6
sim_FBtr0358106,tr_FBgn0011656_7
mel_FBtr0088447,tr_FBgn0011656_8
sim_FBtr0358219,tr_FBgn0011659_1
mel_FBtr0331379,tr_FBgn0011659_2
mel_FBtr0088790,tr_FBgn0011659_3
sim_FBtr0210458,tr_FBgn0011659_3
mel_FBtr0087388,tr_FBgn0011660_1
sim_FBtr0225529,tr_FBgn0011660_1
mel_FBtr0071272,tr_FBgn0011661_1
mel_FBtr0071271,tr_FBgn0011661_2
sim_FBtr0357614,tr_FBgn0011661_3
sim_FBtr0358840,tr_FBgn0011661_4
mel_FBtr0071270,tr_FBgn0011661_5
sim_FBtr0363092,tr_FBgn0011661_5
mel_FBtr0308193,tr_FBgn0011661_6
sim_FBtr0353017,tr_FBgn0011661_6
sim_FBtr0365047,tr_FBgn0011661_7
mel_FBtr0308194,tr_FBgn0011661_8
sim_FBtr0347737,tr_FBgn0011661_9
sim_FBtr0356265,tr_FBgn0011661_10
mel_FBtr0071277,tr_FBgn0011661_11
sim_FBtr0351618,tr_FBgn0011661_11
mel_FBtr0071278,tr_FBgn0011661_12
sim_FBtr0352568,tr_FBgn0011661_12
mel_FBtr0071269,tr_FBgn0011661_13
sim_FBtr0353059,tr_FBgn0011661_13
mel_FBtr0071273,tr_FBgn0011661_14
sim_FBtr0352708,tr_FBgn0011661_14
mel_FBtr0071276,tr_FBgn0011661_15
sim_FBtr0352200,tr_FBgn0011661_16
mel_FBtr0071275,tr_FBgn0011661_17
sim_FBtr0352234,tr_FBgn0011661_17
mel_FBtr0071274,tr_FBgn0011661_18
mel_FBtr0331601,tr_FBgn0011661_19
mel_FBtr0084882,tr_FBgn0011666_1
mel_FBtr0333665,tr_FBgn0011666_2
mel_FBtr0084881,tr_FBgn0011666_3
mel_FBtr0305219,tr_FBgn0011666_4
mel_FBtr0333663,tr_FBgn0011666_5
sim_FBtr0351420,tr_FBgn0011666_5
sim_FBtr0364876,tr_FBgn0011666_6
mel_FBtr0305218,tr_FBgn0011666_7
mel_FBtr0333664,tr_FBgn0011666_7
sim_FBtr0365411,tr_FBgn0011666_7
mel_FBtr0084914,tr_FBgn0011668_1
sim_FBtr0358336,tr_FBgn0011668_1
sim_FBtr0352365,tr_FBgn0011669_1
mel_FBtr0084915,tr_FBgn0011669_1
mel_FBtr0339163,tr_FBgn0011670_1
mel_FBtr0306350,tr_FBgn0011672_1
mel_FBtr0306351,tr_FBgn0011672_2
mel_FBtr0301478,tr_FBgn0011672_3
sim_FBtr0357935,tr_FBgn0011672_4
mel_FBtr0301477,tr_FBgn0011672_5
mel_FBtr0089521,tr_FBgn0011672_6
mel_FBtr0330046,tr_FBgn0011672_6
sim_FBtr0356460,tr_FBgn0011674_1
mel_FBtr0071562,tr_FBgn0011674_2
mel_FBtr0343888,tr_FBgn0011676_1
mel_FBtr0100489,tr_FBgn0011676_2
mel_FBtr0080188,tr_FBgn0011676_3
sim_FBtr0350733,tr_FBgn0011676_3
mel_FBtr0073227,tr_FBgn0011692_1
sim_FBtr0361022,tr_FBgn0011692_1
mel_FBtr0075426,tr_FBgn0011693_1
mel_FBtr0114536,tr_FBgn0011693_1
sim_FBtr0212391,tr_FBgn0011693_1
mel_FBtr0075427,tr_FBgn0011693_2
mel_FBtr0114537,tr_FBgn0011693_2
sim_FBtr0358291,tr_FBgn0011693_2
mel_FBtr0072455,tr_FBgn0011694_1
mel_FBtr0345580,tr_FBgn0011694_1
sim_FBtr0224805,tr_FBgn0011694_1
mel_FBtr0343341,tr_FBgn0011695_1
mel_FBtr0072164,tr_FBgn0011695_2
sim_FBtr0211736,tr_FBgn0011695_2
mel_FBtr0343340,tr_FBgn0011695_3
mel_FBtr0083564,tr_FBgn0011701_1
sim_FBtr0219128,tr_FBgn0011701_1
mel_FBtr0080059,tr_FBgn0011703_1
sim_FBtr0222182,tr_FBgn0011703_1
mel_FBtr0088046,tr_FBgn0011704_1
sim_FBtr0225780,tr_FBgn0011704_1
sim_FBtr0365022,tr_FBgn0011705_1
mel_FBtr0079782,tr_FBgn0011705_2
mel_FBtr0331454,tr_FBgn0011705_2
sim_FBtr0222279,tr_FBgn0011705_2
mel_FBtr0331453,tr_FBgn0011705_3
mel_FBtr0075120,tr_FBgn0011706_1
sim_FBtr0348477,tr_FBgn0011706_1
mel_FBtr0080831,tr_FBgn0011708_1
sim_FBtr0352545,tr_FBgn0011708_1
mel_FBtr0080832,tr_FBgn0011708_2
sim_FBtr0223961,tr_FBgn0011708_2
mel_FBtr0077198,tr_FBgn0011710_1
sim_FBtr0351203,tr_FBgn0011710_1
mel_FBtr0078682,tr_FBgn0011715_1
sim_FBtr0219698,tr_FBgn0011715_1
mel_FBtr0079275,tr_FBgn0011722_1
mel_FBtr0343152,tr_FBgn0011722_1
sim_FBtr0222489,tr_FBgn0011722_1
mel_FBtr0332070,tr_FBgn0011723_1
sim_FBtr0360583,tr_FBgn0011723_1
mel_FBtr0332071,tr_FBgn0011723_2
sim_FBtr0354242,tr_FBgn0011723_2
mel_FBtr0084570,tr_FBgn0011725_1
sim_FBtr0363636,tr_FBgn0011725_1
mel_FBtr0084569,tr_FBgn0011725_2
mel_FBtr0084567,tr_FBgn0011725_3
sim_FBtr0361152,tr_FBgn0011725_3
sim_FBtr0352927,tr_FBgn0011725_4
sim_FBtr0356808,tr_FBgn0011725_5
sim_FBtr0353625,tr_FBgn0011725_6
mel_FBtr0084566,tr_FBgn0011725_7
sim_FBtr0353344,tr_FBgn0011725_7
mel_FBtr0084571,tr_FBgn0011725_8
sim_FBtr0360204,tr_FBgn0011725_8
mel_FBtr0084568,tr_FBgn0011725_9
sim_FBtr0363877,tr_FBgn0011725_9
mel_FBtr0072188,tr_FBgn0011726_1
sim_FBtr0224887,tr_FBgn0011726_1
mel_FBtr0079371,tr_FBgn0011737_1
mel_FBtr0332329,tr_FBgn0011737_1
sim_FBtr0356716,tr_FBgn0011737_1
mel_FBtr0085720,tr_FBgn0011739_1
sim_FBtr0350741,tr_FBgn0011739_1
mel_FBtr0082031,tr_FBgn0011740_1
sim_FBtr0218525,tr_FBgn0011740_1
mel_FBtr0334302,tr_FBgn0011740_2
sim_FBtr0353959,tr_FBgn0011740_2
mel_FBtr0074203,tr_FBgn0011741_1
sim_FBtr0215692,tr_FBgn0011741_2
mel_FBtr0074295,tr_FBgn0011742_1
mel_FBtr0112868,tr_FBgn0011742_2
mel_FBtr0310673,tr_FBgn0011742_3
sim_FBtr0364847,tr_FBgn0011742_3
mel_FBtr0340069,tr_FBgn0011743_1
sim_FBtr0211125,tr_FBgn0011743_1
mel_FBtr0082652,tr_FBgn0011745_1
sim_FBtr0218765,tr_FBgn0011745_1
sim_FBtr0351009,tr_FBgn0011746_1
mel_FBtr0088559,tr_FBgn0011746_2
sim_FBtr0210534,tr_FBgn0011746_2
mel_FBtr0300501,tr_FBgn0011746_3
sim_FBtr0364524,tr_FBgn0011746_3
mel_FBtr0339284,tr_FBgn0011746_4
mel_FBtr0089173,tr_FBgn0011747_1
sim_FBtr0355710,tr_FBgn0011747_2
mel_FBtr0089171,tr_FBgn0011747_3
mel_FBtr0089172,tr_FBgn0011747_4
mel_FBtr0300497,tr_FBgn0011747_5
sim_FBtr0352750,tr_FBgn0011754_1
sim_FBtr0353589,tr_FBgn0011754_2
sim_FBtr0356730,tr_FBgn0011754_3
sim_FBtr0362114,tr_FBgn0011754_4
sim_FBtr0365079,tr_FBgn0011754_5
mel_FBtr0090002,tr_FBgn0011754_6
sim_FBtr0357287,tr_FBgn0011754_6
mel_FBtr0301500,tr_FBgn0011754_7
mel_FBtr0301501,tr_FBgn0011754_8
mel_FBtr0343587,tr_FBgn0011754_9
sim_FBtr0348396,tr_FBgn0011754_9
mel_FBtr0343648,tr_FBgn0011754_10
sim_FBtr0350097,tr_FBgn0011754_10
sim_FBtr0356161,tr_FBgn0011758_1
mel_FBtr0074430,tr_FBgn0011758_2
sim_FBtr0215578,tr_FBgn0011758_2
mel_FBtr0334459,tr_FBgn0011758_3
sim_FBtr0359274,tr_FBgn0011760_1
mel_FBtr0070704,tr_FBgn0011760_2
mel_FBtr0070706,tr_FBgn0011760_3
mel_FBtr0307065,tr_FBgn0011760_3
sim_FBtr0358643,tr_FBgn0011760_3
mel_FBtr0070707,tr_FBgn0011760_4
mel_FBtr0345745,tr_FBgn0011761_1
sim_FBtr0360823,tr_FBgn0011761_1
mel_FBtr0070749,tr_FBgn0011761_1
mel_FBtr0076603,tr_FBgn0011762_1
sim_FBtr0213994,tr_FBgn0011762_1
mel_FBtr0087741,tr_FBgn0011763_1
mel_FBtr0333149,tr_FBgn0011763_2
sim_FBtr0353531,tr_FBgn0011763_3
mel_FBtr0087740,tr_FBgn0011763_4
sim_FBtr0348055,tr_FBgn0011763_4
mel_FBtr0334678,tr_FBgn0011766_1
sim_FBtr0219880,tr_FBgn0011766_2
sim_FBtr0365540,tr_FBgn0011766_3
mel_FBtr0084119,tr_FBgn0011766_4
sim_FBtr0351087,tr_FBgn0011766_4
mel_FBtr0345217,tr_FBgn0011766_5
mel_FBtr0084118,tr_FBgn0011766_6
sim_FBtr0348371,tr_FBgn0011766_6
sim_FBtr0363130,tr_FBgn0011766_7
mel_FBtr0084117,tr_FBgn0011766_8
mel_FBtr0346157,tr_FBgn0011766_8
sim_FBtr0358677,tr_FBgn0011766_8
mel_FBtr0082290,tr_FBgn0011768_1
sim_FBtr0220604,tr_FBgn0011768_1
sim_FBtr0365061,tr_FBgn0011769_1
mel_FBtr0076498,tr_FBgn0011769_2
sim_FBtr0212845,tr_FBgn0011769_2
mel_FBtr0303475,tr_FBgn0011769_3
sim_FBtr0211927,tr_FBgn0011770_1
mel_FBtr0071472,tr_FBgn0011770_1
mel_FBtr0078510,tr_FBgn0011771_1
sim_FBtr0211981,tr_FBgn0011771_1
mel_FBtr0082385,tr_FBgn0011774_1
sim_FBtr0218661,tr_FBgn0011774_1
mel_FBtr0334308,tr_FBgn0011774_2
mel_FBtr0084604,tr_FBgn0011785_1
sim_FBtr0353475,tr_FBgn0011785_1
sim_FBtr0352962,tr_FBgn0011785_2
mel_FBtr0076511,tr_FBgn0011787_1
sim_FBtr0214049,tr_FBgn0011787_2
mel_FBtr0076292,tr_FBgn0011802_1
mel_FBtr0334100,tr_FBgn0011802_1
sim_FBtr0363378,tr_FBgn0011802_1
mel_FBtr0088762,tr_FBgn0011812_1
sim_FBtr0357438,tr_FBgn0011812_2
sim_FBtr0213956,tr_FBgn0011817_1
sim_FBtr0349211,tr_FBgn0011817_2
mel_FBtr0076755,tr_FBgn0011817_3
mel_FBtr0076757,tr_FBgn0011817_4
mel_FBtr0076758,tr_FBgn0011817_5
mel_FBtr0076759,tr_FBgn0011817_6
mel_FBtr0076754,tr_FBgn0011817_7
mel_FBtr0076756,tr_FBgn0011817_8
mel_FBtr0333223,tr_FBgn0011817_8
mel_FBtr0077777,tr_FBgn0011818_1
mel_FBtr0077778,tr_FBgn0011818_1
mel_FBtr0077779,tr_FBgn0011818_1
mel_FBtr0077780,tr_FBgn0011818_1
sim_FBtr0223069,tr_FBgn0011818_1
sim_FBtr0352572,tr_FBgn0011822_1
mel_FBtr0070100,tr_FBgn0011822_1
mel_FBtr0071639,tr_FBgn0011824_1
sim_FBtr0225135,tr_FBgn0011824_1
sim_FBtr0215652,tr_FBgn0011826_1
mel_FBtr0309793,tr_FBgn0011826_2
mel_FBtr0305593,tr_FBgn0011826_2
mel_FBtr0074294,tr_FBgn0011826_2
sim_FBtr0359381,tr_FBgn0011826_2
mel_FBtr0072950,tr_FBgn0011828_1
mel_FBtr0072954,tr_FBgn0011828_2
mel_FBtr0072952,tr_FBgn0011828_3
mel_FBtr0072951,tr_FBgn0011828_4
sim_FBtr0354214,tr_FBgn0011828_4
mel_FBtr0072953,tr_FBgn0011828_5
sim_FBtr0351162,tr_FBgn0011828_5
mel_FBtr0081493,tr_FBgn0011829_1
mel_FBtr0081494,tr_FBgn0011829_2
sim_FBtr0221555,tr_FBgn0011829_2
mel_FBtr0081495,tr_FBgn0011829_3
mel_FBtr0077806,tr_FBgn0011832_1
sim_FBtr0222763,tr_FBgn0011832_1
mel_FBtr0077272,tr_FBgn0011834_1
sim_FBtr0215429,tr_FBgn0011834_1
mel_FBtr0076361,tr_FBgn0011836_1
mel_FBtr0332688,tr_FBgn0011836_1
sim_FBtr0354760,tr_FBgn0011836_1
mel_FBtr0345165,tr_FBgn0011837_1
sim_FBtr0352754,tr_FBgn0011837_1
mel_FBtr0073683,tr_FBgn0011837_2
mel_FBtr0333756,tr_FBgn0011837_2
sim_FBtr0361284,tr_FBgn0011837_2
sim_FBtr0359145,tr_FBgn0011854_1
mel_FBtr0076741,tr_FBgn0011906_1
mel_FBtr0089302,tr_FBgn0011910_1
sim_FBtr0358649,tr_FBgn0011957_1
mel_FBtr0082919,tr_FBgn0011970_1
mel_FBtr0084222,tr_FBgn0011970_1
mel_FBtr0073865,tr_FBgn0011974_1
mel_FBtr0073872,tr_FBgn0011975_1
mel_FBtr0073859,tr_FBgn0011976_1
mel_FBtr0086526,tr_FBgn0011976_1
mel_FBtr0073866,tr_FBgn0011981_1
mel_FBtr0073886,tr_FBgn0011981_1
mel_FBtr0073870,tr_FBgn0011982_1
mel_FBtr0077142,tr_FBgn0011982_1
mel_FBtr0073885,tr_FBgn0011984_1
mel_FBtr0077577,tr_FBgn0011984_1
mel_FBtr0077613,tr_FBgn0011985_1
mel_FBtr0088156,tr_FBgn0011987_1
mel_FBtr0078414,tr_FBgn0012034_1
mel_FBtr0078413,tr_FBgn0012034_2
mel_FBtr0333126,tr_FBgn0012034_2
sim_FBtr0351852,tr_FBgn0012034_2
mel_FBtr0079806,tr_FBgn0012036_1
mel_FBtr0332597,tr_FBgn0012036_1
sim_FBtr0348667,tr_FBgn0012036_2
mel_FBtr0080553,tr_FBgn0012037_1
mel_FBtr0343667,tr_FBgn0012037_2
mel_FBtr0080552,tr_FBgn0012037_3
sim_FBtr0223846,tr_FBgn0012037_3
mel_FBtr0087437,tr_FBgn0012042_1
sim_FBtr0210982,tr_FBgn0012042_1
mel_FBtr0086530,tr_FBgn0012051_1
mel_FBtr0340532,tr_FBgn0012051_2
mel_FBtr0112869,tr_FBgn0012051_3
sim_FBtr0350895,tr_FBgn0012051_3
mel_FBtr0086529,tr_FBgn0012051_4
sim_FBtr0351495,tr_FBgn0012051_4
mel_FBtr0076890,tr_FBgn0012058_1
mel_FBtr0333369,tr_FBgn0012058_1
sim_FBtr0212990,tr_FBgn0012058_1
mel_FBtr0344343,tr_FBgn0012344_1
sim_FBtr0347981,tr_FBgn0012344_1
mel_FBtr0082080,tr_FBgn0012344_2
mel_FBtr0075704,tr_FBgn0013263_1
mel_FBtr0075708,tr_FBgn0013263_2
mel_FBtr0100444,tr_FBgn0013263_3
sim_FBtr0350891,tr_FBgn0013263_3
mel_FBtr0075705,tr_FBgn0013263_4
sim_FBtr0351666,tr_FBgn0013263_4
mel_FBtr0075706,tr_FBgn0013263_5
mel_FBtr0333046,tr_FBgn0013263_6
sim_FBtr0364320,tr_FBgn0013263_6
mel_FBtr0333045,tr_FBgn0013263_7
sim_FBtr0357976,tr_FBgn0013263_7
mel_FBtr0075703,tr_FBgn0013263_8
mel_FBtr0083120,tr_FBgn0013269_1
