gene_id,transcript_id,coords
gene:WBGene00001795,tr_gene:WBGene00001795_1,IV:11258319:11258383:-
gene:WBGene00001795,tr_gene:WBGene00001795_1,IV:11258585:11258668:-
gene:WBGene00001795,tr_gene:WBGene00001795_1,IV:11258702:11258770:-
gene:WBGene00001795,tr_gene:WBGene00001795_1,IV:11258842:11259231:-
gene:WBGene00001795,tr_gene:WBGene00001795_1,IV:11259326:11259436:-
gene:WBGene00001827,tr_gene:WBGene00001827_1,IV:7771336:7771747:-
gene:WBGene00001827,tr_gene:WBGene00001827_1,IV:7772033:7772187:-
gene:WBGene00001827,tr_gene:WBGene00001827_1,IV:7772881:7772956:-
gene:WBGene00001827,tr_gene:WBGene00001827_1,IV:7773898:7773963:-
gene:WBGene00001827,tr_gene:WBGene00001827_1,IV:7774044:7774110:-
gene:WBGene00001827,tr_gene:WBGene00001827_1,IV:7774167:7774232:-
gene:WBGene00001853,tr_gene:WBGene00001853_1,IV:6294502:6294744:+
gene:WBGene00001858,tr_gene:WBGene00001858_1,IV:6646484:6646556:+
gene:WBGene00001858,tr_gene:WBGene00001858_1,IV:6646638:6646745:+
gene:WBGene00001862,tr_gene:WBGene00001862_1,IV:6977717:6977779:+
gene:WBGene00001862,tr_gene:WBGene00001862_1,IV:6977973:6978039:+
gene:WBGene00001862,tr_gene:WBGene00001862_1,IV:6978192:6978259:+
gene:WBGene00001865,tr_gene:WBGene00001865_1,IV:12491088:12491164:+
gene:WBGene00001865,tr_gene:WBGene00001865_1,IV:12491776:12491886:+
gene:WBGene00001865,tr_gene:WBGene00001865_1,IV:12491980:12492051:+
gene:WBGene00001865,tr_gene:WBGene00001865_1,IV:12492199:12492280:+
gene:WBGene00001865,tr_gene:WBGene00001865_1,IV:12492481:12492550:+
gene:WBGene00001865,tr_gene:WBGene00001865_1,IV:12492853:12493305:+
gene:WBGene00001865,tr_gene:WBGene00001865_1,IV:12493404:12493470:+
gene:WBGene00001865,tr_gene:WBGene00001865_1,IV:12493605:12493972:+
gene:WBGene00001865,tr_gene:WBGene00001865_1,IV:12494217:12494337:+
gene:WBGene00001865,tr_gene:WBGene00001865_1,IV:12494625:12494691:+
gene:WBGene00001865,tr_gene:WBGene00001865_1,IV:12494724:12494797:+
gene:WBGene00001865,tr_gene:WBGene00001865_1,IV:12494952:12495017:+
gene:WBGene00001867,tr_gene:WBGene00001867_1,IV:10561996:10562075:+
gene:WBGene00001867,tr_gene:WBGene00001867_1,IV:10562387:10562858:+
gene:WBGene00001867,tr_gene:WBGene00001867_1,IV:10563151:10563220:+
gene:WBGene00001867,tr_gene:WBGene00001867_1,IV:10563394:10563462:+
gene:WBGene00001867,tr_gene:WBGene00001867_1,IV:10563495:10563724:+
gene:WBGene00001975,tr_gene:WBGene00001975_1,IV:7645169:7645653:-
gene:WBGene00001975,tr_gene:WBGene00001975_1,IV:7645933:7646006:-
gene:WBGene00001983,tr_gene:WBGene00001983_1,IV:4739748:4739981:-
gene:WBGene00001983,tr_gene:WBGene00001983_1,IV:4740185:4740794:-
gene:WBGene00001983,tr_gene:WBGene00001983_1,IV:4741762:4742007:-
gene:WBGene00001983,tr_gene:WBGene00001983_1,IV:4742127:4742193:-
gene:WBGene00001983,tr_gene:WBGene00001983_1,IV:4743044:4743316:-
gene:WBGene00001983,tr_gene:WBGene00001983_1,IV:4743428:4744206:-
gene:WBGene00001999,tr_gene:WBGene00001999_2,IV:3337500:3337569:-
gene:WBGene00001999,tr_gene:WBGene00001999_2,IV:3338288:3338388:-
gene:WBGene00001999,tr_gene:WBGene00001999_2,IV:3338534:3338815:-
gene:WBGene00002001,tr_gene:WBGene00002001_1,IV:10859065:10859474:+
gene:WBGene00002001,tr_gene:WBGene00002001_1,IV:10860006:10860074:+
gene:WBGene00002001,tr_gene:WBGene00002001_1,IV:10860463:10860530:+
gene:WBGene00002001,tr_gene:WBGene00002001_1,IV:10860959:10861028:+
gene:WBGene00002005,tr_gene:WBGene00002005_1,IV:17279997:17280211:+
gene:WBGene00002005,tr_gene:WBGene00002005_1,IV:17280872:17280946:+
gene:WBGene00002012,tr_gene:WBGene00002012_1,IV:9445142:9445214:-
gene:WBGene00002028,tr_gene:WBGene00002028_1,IV:8688716:8688793:-
gene:WBGene00002028,tr_gene:WBGene00002028_1,IV:8688983:8689101:-
gene:WBGene00002028,tr_gene:WBGene00002028_1,IV:8689368:8689448:-
gene:WBGene00002028,tr_gene:WBGene00002028_1,IV:8689531:8689597:-
gene:WBGene00002028,tr_gene:WBGene00002028_1,IV:8689760:8689826:-
gene:WBGene00002028,tr_gene:WBGene00002028_1,IV:8690121:8690183:-
gene:WBGene00002028,tr_gene:WBGene00002028_1,IV:8690466:8690546:-
gene:WBGene00002028,tr_gene:WBGene00002028_1,IV:8690877:8690977:-
gene:WBGene00002032,tr_gene:WBGene00002032_1,IV:5390459:5390527:-
gene:WBGene00002032,tr_gene:WBGene00002032_1,IV:5391241:5391307:-
gene:WBGene00002032,tr_gene:WBGene00002032_1,IV:5391435:5391501:-
gene:WBGene00002033,tr_gene:WBGene00002033_1,IV:6419584:6419649:+
gene:WBGene00002033,tr_gene:WBGene00002033_1,IV:6419777:6419843:+
gene:WBGene00002033,tr_gene:WBGene00002033_1,IV:6420557:6420626:+
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:429388:430522:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:430598:430660:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:430862:430941:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:431214:432638:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:432920:432990:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:433119:433186:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:433278:434134:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:434562:435294:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:435438:436491:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:436957:437998:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:438347:438440:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:438585:438648:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:438726:438800:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:439075:439459:-
gene:WBGene00002041,tr_gene:WBGene00002041_1,IV:439714:440352:-
gene:WBGene00002043,tr_gene:WBGene00002043_1,IV:8540661:8541104:+
gene:WBGene00002043,tr_gene:WBGene00002043_1,IV:8541206:8541773:+
gene:WBGene00002043,tr_gene:WBGene00002043_1,IV:8541844:8541924:+
gene:WBGene00002043,tr_gene:WBGene00002043_1,IV:8542098:8542831:+
gene:WBGene00002043,tr_gene:WBGene00002043_1,IV:8542961:8543188:+
gene:WBGene00002043,tr_gene:WBGene00002043_1,IV:8543403:8543469:+
gene:WBGene00002043,tr_gene:WBGene00002043_1,IV:8543662:8543972:+
gene:WBGene00002043,tr_gene:WBGene00002043_2,IV:8539133:8541104:+
gene:WBGene00002043,tr_gene:WBGene00002043_2,IV:8541206:8541773:+
gene:WBGene00002043,tr_gene:WBGene00002043_2,IV:8541844:8541924:+
gene:WBGene00002043,tr_gene:WBGene00002043_2,IV:8542098:8542831:+
gene:WBGene00002043,tr_gene:WBGene00002043_2,IV:8542961:8543188:+
gene:WBGene00002043,tr_gene:WBGene00002043_2,IV:8543403:8543469:+
gene:WBGene00002043,tr_gene:WBGene00002043_2,IV:8543662:8543972:+
gene:WBGene00002046,tr_gene:WBGene00002046_1,IV:9095025:9095087:-
gene:WBGene00002046,tr_gene:WBGene00002046_1,IV:9095169:9095248:-
gene:WBGene00002046,tr_gene:WBGene00002046_1,IV:9095288:9095352:-
gene:WBGene00002046,tr_gene:WBGene00002046_1,IV:9095475:9095539:-
gene:WBGene00002074,tr_gene:WBGene00002074_1,IV:7559889:7559988:-
gene:WBGene00002074,tr_gene:WBGene00002074_1,IV:7560447:7560510:-
gene:WBGene00002074,tr_gene:WBGene00002074_1,IV:7561085:7561150:-
gene:WBGene00002074,tr_gene:WBGene00002074_1,IV:7561346:7561479:-
gene:WBGene00002074,tr_gene:WBGene00002074_1,IV:7561530:7561595:-
gene:WBGene00002080,tr_gene:WBGene00002080_1,IV:7923368:7923529:-
gene:WBGene00002080,tr_gene:WBGene00002080_1,IV:7923749:7923850:-
gene:WBGene00002080,tr_gene:WBGene00002080_1,IV:7923913:7923982:-
gene:WBGene00002080,tr_gene:WBGene00002080_2,IV:7917274:7917821:-
gene:WBGene00002080,tr_gene:WBGene00002080_2,IV:7918250:7918345:-
gene:WBGene00002080,tr_gene:WBGene00002080_2,IV:7919307:7919372:-
gene:WBGene00002080,tr_gene:WBGene00002080_2,IV:7919634:7919790:-
gene:WBGene00002080,tr_gene:WBGene00002080_2,IV:7919942:7922020:-
gene:WBGene00002080,tr_gene:WBGene00002080_2,IV:7922080:7922833:-
gene:WBGene00002080,tr_gene:WBGene00002080_2,IV:7922933:7923002:-
gene:WBGene00002080,tr_gene:WBGene00002080_2,IV:7923213:7923279:-
gene:WBGene00002080,tr_gene:WBGene00002080_2,IV:7923374:7923529:-
gene:WBGene00002080,tr_gene:WBGene00002080_2,IV:7923749:7923850:-
gene:WBGene00002080,tr_gene:WBGene00002080_2,IV:7923913:7923982:-
gene:WBGene00002117,tr_gene:WBGene00002117_1,IV:14106894:14107571:+
gene:WBGene00002129,tr_gene:WBGene00002129_1,IV:5944439:5944514:-
gene:WBGene00002129,tr_gene:WBGene00002129_1,IV:5944642:5944711:-
gene:WBGene00002129,tr_gene:WBGene00002129_1,IV:5944848:5944914:-
gene:WBGene00002129,tr_gene:WBGene00002129_1,IV:5945031:5945098:-
gene:WBGene00002129,tr_gene:WBGene00002129_1,IV:5945309:5945872:-
gene:WBGene00002129,tr_gene:WBGene00002129_1,IV:5945986:5946055:-
gene:WBGene00002130,tr_gene:WBGene00002130_1,IV:11673999:11674309:+
gene:WBGene00002130,tr_gene:WBGene00002130_1,IV:11674976:11675049:+
gene:WBGene00002130,tr_gene:WBGene00002130_1,IV:11675285:11675399:+
gene:WBGene00002131,tr_gene:WBGene00002131_1,IV:11676510:11677048:+
gene:WBGene00002131,tr_gene:WBGene00002131_1,IV:11677715:11677782:+
gene:WBGene00002131,tr_gene:WBGene00002131_1,IV:11678018:11678316:+
gene:WBGene00002152,tr_gene:WBGene00002152_1,IV:10368708:10368789:+
gene:WBGene00002152,tr_gene:WBGene00002152_1,IV:10369658:10369728:+
gene:WBGene00002152,tr_gene:WBGene00002152_1,IV:10370223:10370312:+
gene:WBGene00002152,tr_gene:WBGene00002152_1,IV:10370542:10370609:+
gene:WBGene00002152,tr_gene:WBGene00002152_1,IV:10370850:10370923:+
gene:WBGene00002152,tr_gene:WBGene00002152_1,IV:10371542:10371612:+
gene:WBGene00002152,tr_gene:WBGene00002152_1,IV:10372111:10372184:+
gene:WBGene00002152,tr_gene:WBGene00002152_1,IV:10372290:10372366:+
gene:WBGene00002162,tr_gene:WBGene00002162_1,IV:8134220:8134844:-
gene:WBGene00002162,tr_gene:WBGene00002162_1,IV:8134901:8134973:-
gene:WBGene00002162,tr_gene:WBGene00002162_1,IV:8135209:8135274:-
gene:WBGene00002162,tr_gene:WBGene00002162_1,IV:8135316:8135380:-
gene:WBGene00002162,tr_gene:WBGene00002162_1,IV:8135504:8135568:-
gene:WBGene00002162,tr_gene:WBGene00002162_1,IV:8135666:8135733:-
gene:WBGene00002162,tr_gene:WBGene00002162_1,IV:8135770:8136008:-
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7683102:7683168:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7683307:7685681:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7685819:7686071:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7686104:7686169:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7686271:7686338:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7686519:7686708:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7687135:7687199:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7687319:7687543:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7687757:7687826:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7687926:7687992:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7688288:7688356:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7689131:7689201:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7690532:7690624:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7690726:7691388:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7691470:7691561:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7691805:7692140:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7692235:7692307:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7692463:7692530:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7692652:7692946:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7692953:7693390:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7693539:7693602:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7694229:7694294:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7694546:7694931:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7695227:7695298:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7695466:7695533:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7695826:7695898:+
gene:WBGene00002173,tr_gene:WBGene00002173_1,IV:7696558:7696635:+
gene:WBGene00002175,tr_gene:WBGene00002175_1,IV:15999298:15999773:-
gene:WBGene00002175,tr_gene:WBGene00002175_1,IV:16000857:16001764:-
gene:WBGene00002175,tr_gene:WBGene00002175_1,IV:16001924:16002476:-
gene:WBGene00002175,tr_gene:WBGene00002175_1,IV:16002888:16004391:-
gene:WBGene00002175,tr_gene:WBGene00002175_1,IV:16004552:16005262:-
gene:WBGene00002175,tr_gene:WBGene00002175_1,IV:16005580:16005934:-
gene:WBGene00002175,tr_gene:WBGene00002175_1,IV:16006040:16011907:-
gene:WBGene00002175,tr_gene:WBGene00002175_1,IV:16012085:16014322:-
gene:WBGene00002175,tr_gene:WBGene00002175_1,IV:16014531:16017346:-
gene:WBGene00002175,tr_gene:WBGene00002175_1,IV:16017480:16018908:-
gene:WBGene00002175,tr_gene:WBGene00002175_2,IV:15998395:15998935:-
gene:WBGene00002175,tr_gene:WBGene00002175_2,IV:15999084:15999159:-
gene:WBGene00002175,tr_gene:WBGene00002175_2,IV:15999304:15999773:-
gene:WBGene00002175,tr_gene:WBGene00002175_2,IV:16000857:16001764:-
gene:WBGene00002175,tr_gene:WBGene00002175_2,IV:16001924:16002476:-
gene:WBGene00002175,tr_gene:WBGene00002175_2,IV:16002888:16004391:-
gene:WBGene00002175,tr_gene:WBGene00002175_2,IV:16004552:16005262:-
gene:WBGene00002175,tr_gene:WBGene00002175_2,IV:16005580:16005934:-
gene:WBGene00002175,tr_gene:WBGene00002175_2,IV:16006040:16011907:-
gene:WBGene00002175,tr_gene:WBGene00002175_2,IV:16012085:16014322:-
gene:WBGene00002175,tr_gene:WBGene00002175_2,IV:16014531:16017346:-
gene:WBGene00002175,tr_gene:WBGene00002175_2,IV:16017480:16018908:-
gene:WBGene00002180,tr_gene:WBGene00002180_1,IV:1421116:1421181:+
gene:WBGene00002180,tr_gene:WBGene00002180_1,IV:1421305:1421437:+
gene:WBGene00002187,tr_gene:WBGene00002187_1,IV:406081:406159:-
gene:WBGene00002187,tr_gene:WBGene00002187_1,IV:406246:406312:-
gene:WBGene00002187,tr_gene:WBGene00002187_1,IV:406553:406742:-
gene:WBGene00002187,tr_gene:WBGene00002187_1,IV:406894:406963:-
gene:WBGene00002187,tr_gene:WBGene00002187_1,IV:407028:407756:-
gene:WBGene00002187,tr_gene:WBGene00002187_1,IV:407852:407915:-
gene:WBGene00002187,tr_gene:WBGene00002187_1,IV:408025:408695:-
gene:WBGene00002187,tr_gene:WBGene00002187_1,IV:408767:408830:-
gene:WBGene00002187,tr_gene:WBGene00002187_1,IV:408886:409966:-
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11436760:11437521:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11437895:11439156:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11439275:11439503:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11439662:11439732:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11439989:11441223:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11441389:11441866:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11442060:11442127:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11442274:11442340:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11442691:11442763:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11442896:11442968:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11443087:11443152:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11443370:11443440:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11443572:11443637:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11443770:11443836:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11444263:11444794:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11445560:11445649:+
gene:WBGene00002192,tr_gene:WBGene00002192_1,IV:11445898:11446336:+
gene:WBGene00002214,tr_gene:WBGene00002214_1,IV:11084235:11084298:+
gene:WBGene00002214,tr_gene:WBGene00002214_1,IV:11084595:11084658:+
gene:WBGene00002214,tr_gene:WBGene00002214_1,IV:11084729:11084796:+
gene:WBGene00002214,tr_gene:WBGene00002214_1,IV:11085569:11085637:+
gene:WBGene00002223,tr_gene:WBGene00002223_1,IV:11341543:11341618:-
gene:WBGene00002223,tr_gene:WBGene00002223_1,IV:11342191:11342300:-
gene:WBGene00002223,tr_gene:WBGene00002223_1,IV:11342487:11342909:-
gene:WBGene00002223,tr_gene:WBGene00002223_1,IV:11343026:11345893:-
gene:WBGene00002223,tr_gene:WBGene00002223_1,IV:11346051:11346120:-
gene:WBGene00002223,tr_gene:WBGene00002223_1,IV:11346196:11346538:-
gene:WBGene00002223,tr_gene:WBGene00002223_1,IV:11346606:11350865:-
gene:WBGene00002223,tr_gene:WBGene00002223_1,IV:11350921:11351091:-
gene:WBGene00002223,tr_gene:WBGene00002223_1,IV:11351178:11355424:-
gene:WBGene00002223,tr_gene:WBGene00002223_1,IV:11355542:11356006:-
gene:WBGene00002223,tr_gene:WBGene00002223_1,IV:11356705:11356774:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11341543:11341618:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11342191:11342300:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11342487:11342909:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11343026:11343401:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11343555:11344374:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11344537:11345893:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11346051:11346120:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11346196:11346538:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11346606:11350865:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11350921:11351091:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11351178:11355424:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11355542:11356006:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11356705:11356774:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11357039:11357285:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11357668:11357758:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11358006:11358076:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11358172:11358239:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11358504:11358570:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11358874:11359504:-
gene:WBGene00002223,tr_gene:WBGene00002223_2,IV:11359707:11359774:-
gene:WBGene00002228,tr_gene:WBGene00002228_1,IV:7040452:7040518:+
gene:WBGene00002228,tr_gene:WBGene00002228_1,IV:7041588:7041655:+
gene:WBGene00002228,tr_gene:WBGene00002228_1,IV:7042000:7042071:+
gene:WBGene00002228,tr_gene:WBGene00002228_1,IV:7042239:7042308:+
gene:WBGene00002228,tr_gene:WBGene00002228_1,IV:7042623:7042692:+
gene:WBGene00002228,tr_gene:WBGene00002228_1,IV:7043092:7043157:+
gene:WBGene00002245,tr_gene:WBGene00002245_1,IV:6101577:6102726:+
gene:WBGene00002245,tr_gene:WBGene00002245_1,IV:6102772:6102847:+
gene:WBGene00002245,tr_gene:WBGene00002245_1,IV:6102966:6106177:+
gene:WBGene00002245,tr_gene:WBGene00002245_1,IV:6106344:6106415:+
gene:WBGene00002245,tr_gene:WBGene00002245_1,IV:6106497:6107727:+
gene:WBGene00002245,tr_gene:WBGene00002245_1,IV:6107972:6108049:+
gene:WBGene00002245,tr_gene:WBGene00002245_1,IV:6108351:6108425:+
gene:WBGene00002245,tr_gene:WBGene00002245_1,IV:6108536:6108994:+
gene:WBGene00002245,tr_gene:WBGene00002245_1,IV:6109466:6110013:+
gene:WBGene00002245,tr_gene:WBGene00002245_2,IV:6095494:6101431:+
gene:WBGene00002245,tr_gene:WBGene00002245_2,IV:6101449:6101517:+
gene:WBGene00002245,tr_gene:WBGene00002245_2,IV:6101577:6102726:+
gene:WBGene00002245,tr_gene:WBGene00002245_2,IV:6102772:6102847:+
gene:WBGene00002245,tr_gene:WBGene00002245_2,IV:6102966:6106177:+
gene:WBGene00002245,tr_gene:WBGene00002245_2,IV:6106344:6106415:+
gene:WBGene00002245,tr_gene:WBGene00002245_2,IV:6106497:6107727:+
gene:WBGene00002245,tr_gene:WBGene00002245_2,IV:6107972:6108049:+
gene:WBGene00002245,tr_gene:WBGene00002245_2,IV:6108351:6108425:+
gene:WBGene00002245,tr_gene:WBGene00002245_2,IV:6108536:6108994:+
gene:WBGene00002245,tr_gene:WBGene00002245_2,IV:6109466:6110013:+
gene:WBGene00002247,tr_gene:WBGene00002247_1,IV:5175035:5175516:+
gene:WBGene00002247,tr_gene:WBGene00002247_1,IV:5175822:5176011:+
gene:WBGene00002247,tr_gene:WBGene00002247_1,IV:5176152:5176759:+
gene:WBGene00002247,tr_gene:WBGene00002247_1,IV:5177128:5177559:+
gene:WBGene00002247,tr_gene:WBGene00002247_1,IV:5178769:5179001:+
gene:WBGene00002247,tr_gene:WBGene00002247_1,IV:5179221:5179966:+
gene:WBGene00002247,tr_gene:WBGene00002247_1,IV:5181588:5181746:+
gene:WBGene00002247,tr_gene:WBGene00002247_1,IV:5182077:5182883:+
gene:WBGene00002247,tr_gene:WBGene00002247_1,IV:5183002:5183097:+
gene:WBGene00002274,tr_gene:WBGene00002274_1,IV:6588475:6588563:-
gene:WBGene00002274,tr_gene:WBGene00002274_1,IV:6588679:6589299:-
gene:WBGene00002274,tr_gene:WBGene00002274_1,IV:6589478:6589984:-
gene:WBGene00002274,tr_gene:WBGene00002274_1,IV:6590053:6590122:-
gene:WBGene00002278,tr_gene:WBGene00002278_1,IV:992349:992419:+
gene:WBGene00002278,tr_gene:WBGene00002278_1,IV:992459:992588:+
gene:WBGene00002278,tr_gene:WBGene00002278_1,IV:992771:992864:+
gene:WBGene00002278,tr_gene:WBGene00002278_1,IV:993080:994287:+
gene:WBGene00002278,tr_gene:WBGene00002278_1,IV:994618:995973:+
gene:WBGene00002278,tr_gene:WBGene00002278_1,IV:996035:997399:+
gene:WBGene00002335,tr_gene:WBGene00002335_1,IV:11689095:11689840:-
gene:WBGene00002335,tr_gene:WBGene00002335_1,IV:11689991:11690068:-
gene:WBGene00002335,tr_gene:WBGene00002335_1,IV:11690243:11690958:-
gene:WBGene00002344,tr_gene:WBGene00002344_1,IV:11081613:11081679:-
gene:WBGene00002344,tr_gene:WBGene00002344_1,IV:11081753:11081818:-
gene:WBGene00002344,tr_gene:WBGene00002344_1,IV:11081904:11081971:-
gene:WBGene00002344,tr_gene:WBGene00002344_1,IV:11082125:11082193:-
gene:WBGene00002363,tr_gene:WBGene00002363_1,IV:11858564:11858630:+
gene:WBGene00002363,tr_gene:WBGene00002363_1,IV:11858820:11858894:+
gene:WBGene00002363,tr_gene:WBGene00002363_1,IV:11858937:11859002:+
gene:WBGene00002363,tr_gene:WBGene00002363_1,IV:11859171:11859295:+
gene:WBGene00002363,tr_gene:WBGene00002363_1,IV:11859449:11859522:+
gene:WBGene00002368,tr_gene:WBGene00002368_1,IV:12567890:12567960:+
gene:WBGene00002368,tr_gene:WBGene00002368_1,IV:12568293:12568360:+
gene:WBGene00002368,tr_gene:WBGene00002368_1,IV:12569530:12569608:+
gene:WBGene00002368,tr_gene:WBGene00002368_1,IV:12569773:12570133:+
gene:WBGene00002981,tr_gene:WBGene00002981_1,IV:10934907:10934978:-
gene:WBGene00002981,tr_gene:WBGene00002981_1,IV:10935127:10935765:-
gene:WBGene00002990,tr_gene:WBGene00002990_1,IV:2276452:2277201:-
gene:WBGene00002990,tr_gene:WBGene00002990_1,IV:2277635:2278208:-
gene:WBGene00002990,tr_gene:WBGene00002990_1,IV:2278469:2278901:-
gene:WBGene00002990,tr_gene:WBGene00002990_1,IV:2279171:2300139:-
gene:WBGene00002990,tr_gene:WBGene00002990_1,IV:2300207:2300272:-
gene:WBGene00002992,tr_gene:WBGene00002992_1,IV:11059634:11059702:+
gene:WBGene00002992,tr_gene:WBGene00002992_1,IV:11059847:11060418:+
gene:WBGene00002992,tr_gene:WBGene00002992_1,IV:11060480:11060547:+
gene:WBGene00002992,tr_gene:WBGene00002992_1,IV:11060609:11061077:+
gene:WBGene00002992,tr_gene:WBGene00002992_1,IV:11061146:11061633:+
gene:WBGene00002992,tr_gene:WBGene00002992_1,IV:11061889:11061956:+
gene:WBGene00002992,tr_gene:WBGene00002992_1,IV:11062048:11062123:+
gene:WBGene00002992,tr_gene:WBGene00002992_1,IV:11062190:11063103:+
gene:WBGene00002992,tr_gene:WBGene00002992_2,IV:11054358:11057679:+
gene:WBGene00002992,tr_gene:WBGene00002992_2,IV:11057727:11057798:+
gene:WBGene00002992,tr_gene:WBGene00002992_2,IV:11057858:11059408:+
gene:WBGene00002992,tr_gene:WBGene00002992_2,IV:11059634:11059702:+
gene:WBGene00002992,tr_gene:WBGene00002992_2,IV:11059847:11060418:+
gene:WBGene00002992,tr_gene:WBGene00002992_2,IV:11060480:11060547:+
gene:WBGene00002992,tr_gene:WBGene00002992_2,IV:11060609:11061077:+
gene:WBGene00002992,tr_gene:WBGene00002992_2,IV:11061146:11061633:+
gene:WBGene00002992,tr_gene:WBGene00002992_2,IV:11061889:11061956:+
gene:WBGene00002992,tr_gene:WBGene00002992_2,IV:11062048:11062123:+
gene:WBGene00002992,tr_gene:WBGene00002992_2,IV:11062190:11063103:+
gene:WBGene00003010,tr_gene:WBGene00003010_1,IV:12132916:12133059:+
gene:WBGene00003010,tr_gene:WBGene00003010_1,IV:12133262:12134641:+
gene:WBGene00003010,tr_gene:WBGene00003010_1,IV:12134712:12134785:+
gene:WBGene00003010,tr_gene:WBGene00003010_2,IV:12129628:12131956:+
gene:WBGene00003010,tr_gene:WBGene00003010_2,IV:12132049:12132823:+
gene:WBGene00003010,tr_gene:WBGene00003010_2,IV:12132917:12133059:+
