ERS_grp_num,ERS_grp_size,gene_id,xscripts,contains_which_gtf,flag_nonolp_pair,flag_IR_in_set,num_IR_xscripts,prop_IR,num_ER,min_num_nt_diff,max_num_nt_diff,mean_num_nt_diff,median_num_nt_diff,min_prop_nt_diff,max_prop_nt_diff,mean_prop_nt_diff,median_prop_nt_diff
4371,2,ENSG00000251199,tr_ENSG00000251199_7|tr_ENSG00000251199_6,0,0,0,0,0.0,3,486.0,486.0,486.0,486.0,0.3539694100509832,0.3539694100509832,0.3539694100509832,0.3539694100509832
4372,2,ENSG00000251201,tr_ENSG00000251201_2|tr_ENSG00000251201_3,0,0,0,0,0.0,4,243.0,243.0,243.0,243.0,0.0647137150466045,0.0647137150466045,0.0647137150466045,0.0647137150466045
4373,2,ENSG00000251244,tr_ENSG00000251244_3|tr_ENSG00000251244_4,0,0,1,2,1.0,3,3920.0,3920.0,3920.0,3920.0,0.7539911521446432,0.7539911521446432,0.7539911521446432,0.7539911521446432
4374,2,ENSG00000251247,tr_ENSG00000251247_6|tr_ENSG00000251247_11,0,0,0,0,0.0,4,341.0,341.0,341.0,341.0,0.1057692307692307,0.1057692307692307,0.1057692307692307,0.1057692307692307
4375,3,ENSG00000251247,tr_ENSG00000251247_12|tr_ENSG00000251247_8|tr_ENSG00000251247_9,0,0,0,0,0.0,3,169.0,417.0,312.0,350.0,0.0540281329923273,0.1299065420560747,0.09904333928952769,0.1131953428201811
4376,3,ENSG00000251247,tr_ENSG00000251247_15|tr_ENSG00000251247_14|tr_ENSG00000251247_13,0,0,0,0,0.0,3,160.0,476.0,319.3333333333333,322.0,0.0487359122753579,0.1451219512195121,0.09731296231634257,0.0980810234541577
4377,2,ENSG00000251247,tr_ENSG00000251247_4|tr_ENSG00000251247_5,0,0,1,2,1.0,2,598.0,598.0,598.0,598.0,0.1692612510614209,0.1692612510614209,0.1692612510614209,0.1692612510614209
4378,2,ENSG00000251249,tr_ENSG00000251249_1|tr_ENSG00000251249_2,0,0,0,0,0.0,2,266.0,266.0,266.0,266.0,0.393491124260355,0.393491124260355,0.393491124260355,0.393491124260355
4379,2,ENSG00000251249,tr_ENSG00000251249_5|tr_ENSG00000251249_4,0,0,0,0,0.0,2,28.0,28.0,28.0,28.0,0.0104751215862326,0.0104751215862326,0.0104751215862326,0.0104751215862326
4380,6,ENSG00000251283,tr_ENSG00000251283_6|tr_ENSG00000251283_9|tr_ENSG00000251283_7|tr_ENSG00000251283_8|tr_ENSG00000251283_4|tr_ENSG00000251283_3,0,1,1,5,0.8333333333333334,4,19.0,1300.0,701.4166666666666,696.5,0.0080033698399326,0.5475989890480202,0.3004762563479999,0.2925605467943489
4381,2,ENSG00000251287,tr_ENSG00000251287_3|tr_ENSG00000251287_2,0,0,0,0,0.0,8,198.0,198.0,198.0,198.0,0.1997981836528758,0.1997981836528758,0.1997981836528758,0.1997981836528758
4382,2,ENSG00000251291,tr_ENSG00000251291_4|tr_ENSG00000251291_5,0,0,1,2,1.0,5,410.0,410.0,410.0,410.0,0.4840613931523022,0.4840613931523022,0.4840613931523022,0.4840613931523022
4383,2,ENSG00000251322,tr_ENSG00000251322_9|tr_ENSG00000251322_10,0,0,0,0,0.0,23,696.0,696.0,696.0,696.0,0.0860321384425216,0.0860321384425216,0.0860321384425216,0.0860321384425216
4384,3,ENSG00000251322,tr_ENSG00000251322_2|tr_ENSG00000251322_4|tr_ENSG00000251322_3,0,0,1,3,1.0,3,220.0,567.0,378.0,347.0,0.4016203703703703,0.65625,0.4944674284213291,0.425531914893617
4385,2,ENSG00000251323,tr_ENSG00000251323_1|tr_ENSG00000251323_2,0,0,1,2,1.0,2,642.0,642.0,642.0,642.0,0.3825983313468414,0.3825983313468414,0.3825983313468414,0.3825983313468414
4386,2,ENSG00000251339,tr_ENSG00000251339_2|tr_ENSG00000251339_1,0,0,0,0,0.0,4,622.0,622.0,622.0,622.0,0.3347685683530678,0.3347685683530678,0.3347685683530678,0.3347685683530678
4387,2,ENSG00000251350,tr_ENSG00000251350_1|tr_ENSG00000251350_2,0,0,0,0,0.0,2,624.0,624.0,624.0,624.0,0.2091152815013404,0.2091152815013404,0.2091152815013404,0.2091152815013404
4388,2,ENSG00000251365,tr_ENSG00000251365_4|tr_ENSG00000251365_5,0,0,1,2,1.0,4,233.0,233.0,233.0,233.0,0.0367507886435331,0.0367507886435331,0.0367507886435331,0.0367507886435331
4389,5,ENSG00000251369,tr_ENSG00000251369_4|tr_ENSG00000251369_7|tr_ENSG00000251369_6|tr_ENSG00000251369_8|tr_ENSG00000251369_5,0,1,1,3,0.6,6,409.0,2717.0,1237.3333333333333,1167.5,0.0867260390161153,0.5761238337574215,0.28365159765942977,0.24756149279050038
4390,2,ENSG00000251372,tr_ENSG00000251372_2|tr_ENSG00000251372_1,0,0,1,2,1.0,2,707.0,707.0,707.0,707.0,0.4879227053140096,0.4879227053140096,0.4879227053140096,0.4879227053140096
4391,2,ENSG00000251372,tr_ENSG00000251372_15|tr_ENSG00000251372_14,0,0,0,0,0.0,5,32.0,32.0,32.0,32.0,0.0368663594470046,0.0368663594470046,0.0368663594470046,0.0368663594470046
4392,2,ENSG00000251381,tr_ENSG00000251381_6|tr_ENSG00000251381_10,0,0,0,0,0.0,4,125.0,125.0,125.0,125.0,0.0695991091314031,0.0695991091314031,0.0695991091314031,0.0695991091314031
4393,2,ENSG00000251381,tr_ENSG00000251381_11|tr_ENSG00000251381_7,0,0,0,0,0.0,4,203.0,203.0,203.0,203.0,0.1102661596958174,0.1102661596958174,0.1102661596958174,0.1102661596958174
4394,2,ENSG00000251381,tr_ENSG00000251381_12|tr_ENSG00000251381_13,0,0,0,0,0.0,2,307.0,307.0,307.0,307.0,0.1624338624338624,0.1624338624338624,0.1624338624338624,0.1624338624338624
4395,2,ENSG00000251391,tr_ENSG00000251391_3|tr_ENSG00000251391_2,0,0,0,0,0.0,5,92.0,92.0,92.0,92.0,0.1144278606965174,0.1144278606965174,0.1144278606965174,0.1144278606965174
4396,3,ENSG00000251391,tr_ENSG00000251391_6|tr_ENSG00000251391_4|tr_ENSG00000251391_7,0,0,1,3,1.0,3,249.0,763.0,521.3333333333334,552.0,0.1824175824175824,0.4935316946959897,0.3428883106885496,0.3527156549520767
4397,2,ENSG00000251393,tr_ENSG00000251393_1|tr_ENSG00000251393_2,0,0,1,2,1.0,1,1004.0,1004.0,1004.0,1004.0,0.4785510009532888,0.4785510009532888,0.4785510009532888,0.4785510009532888
4398,2,ENSG00000251396,tr_ENSG00000251396_10|tr_ENSG00000251396_11,0,0,0,0,0.0,6,505.0,505.0,505.0,505.0,0.3253865979381443,0.3253865979381443,0.3253865979381443,0.3253865979381443
4399,2,ENSG00000251396,tr_ENSG00000251396_13|tr_ENSG00000251396_12,0,0,1,2,1.0,5,625.0,625.0,625.0,625.0,0.1475100306820863,0.1475100306820863,0.1475100306820863,0.1475100306820863
4400,2,ENSG00000251423,tr_ENSG00000251423_1|tr_ENSG00000251423_2,0,0,0,0,0.0,3,327.0,327.0,327.0,327.0,0.0835889570552147,0.0835889570552147,0.0835889570552147,0.0835889570552147
4401,2,ENSG00000251442,tr_ENSG00000251442_1|tr_ENSG00000251442_3,0,0,1,2,1.0,3,714.0,714.0,714.0,714.0,0.27890625,0.27890625,0.27890625,0.27890625
4402,2,ENSG00000251442,tr_ENSG00000251442_8|tr_ENSG00000251442_10,0,0,1,2,1.0,4,447.0,447.0,447.0,447.0,0.2008988764044944,0.2008988764044944,0.2008988764044944,0.2008988764044944
4403,2,ENSG00000251442,tr_ENSG00000251442_18|tr_ENSG00000251442_12,0,0,1,2,1.0,3,2311.0,2311.0,2311.0,2311.0,0.545819555975437,0.545819555975437,0.545819555975437,0.545819555975437
4404,3,ENSG00000251442,tr_ENSG00000251442_9|tr_ENSG00000251442_16|tr_ENSG00000251442_14,0,0,1,3,1.0,3,61.0,2464.0,1657.3333333333333,2447.0,0.0147807123818754,0.6002436053593179,0.40264965344624054,0.5929246425975284
4405,3,ENSG00000251442,tr_ENSG00000251442_5|tr_ENSG00000251442_7|tr_ENSG00000251442_15,0,1,1,2,0.6666666666666666,4,2425.0,3040.0,2732.5,2732.5,0.5754627432368297,0.7214048410061699,0.6484337921214998,0.6484337921214998
4406,3,ENSG00000251448,tr_ENSG00000251448_4|tr_ENSG00000251448_3|tr_ENSG00000251448_5,0,0,1,3,1.0,5,366.0,1120.0,746.6666666666666,754.0,0.0712478100058399,0.2180260852637726,0.1453507235091817,0.1467782752579326
4407,2,ENSG00000251455,tr_ENSG00000251455_1|tr_ENSG00000251455_2,0,0,1,2,1.0,2,1885.0,1885.0,1885.0,1885.0,0.4235955056179775,0.4235955056179775,0.4235955056179775,0.4235955056179775
4408,2,ENSG00000251459,tr_ENSG00000251459_3|tr_ENSG00000251459_4,0,0,0,0,0.0,3,351.0,351.0,351.0,351.0,0.2379661016949152,0.2379661016949152,0.2379661016949152,0.2379661016949152
4409,7,ENSG00000251513,tr_ENSG00000251513_13|tr_ENSG00000251513_8|tr_ENSG00000251513_4|tr_ENSG00000251513_5|tr_ENSG00000251513_3|tr_ENSG00000251513_12|tr_ENSG00000251513_10,0,0,1,7,1.0,11,10.0,2459.0,1357.4285714285713,2202.0,0.0018804061677322,0.4587686567164179,0.2556984223053543,0.4140654381346371
4410,3,ENSG00000251513,tr_ENSG00000251513_11|tr_ENSG00000251513_6|tr_ENSG00000251513_7,0,0,0,0,0.0,10,10.0,50.0,33.333333333333336,40.0,0.0019138755980861,0.0094966761633428,0.006335964230701033,0.0075973409306742
4411,18,ENSG00000251562,tr_ENSG00000251562_5|tr_ENSG00000251562_7|tr_ENSG00000251562_1|tr_ENSG00000251562_12|tr_ENSG00000251562_4|tr_ENSG00000251562_2|tr_ENSG00000251562_13|tr_ENSG00000251562_18|tr_ENSG00000251562_16|tr_ENSG00000251562_17|tr_ENSG00000251562_15|tr_ENSG00000251562_9|tr_ENSG00000251562_8|tr_ENSG00000251562_11|tr_ENSG00000251562_10|tr_ENSG00000251562_6|tr_ENSG00000251562_14|tr_ENSG00000251562_3,0,1,1,18,1.0,1,182.0,8647.0,6058.863636363636,8193.5,0.0543342066294566,0.9849641189201505,0.786110470630528,0.9333067547556669
4412,2,ENSG00000251573,tr_ENSG00000251573_2|tr_ENSG00000251573_1,0,0,1,2,1.0,2,401.0,401.0,401.0,401.0,0.6405750798722045,0.6405750798722045,0.6405750798722045,0.6405750798722045
4413,2,ENSG00000251574,tr_ENSG00000251574_11|tr_ENSG00000251574_6,0,0,0,0,0.0,4,155.0,155.0,155.0,155.0,0.2352048558421851,0.2352048558421851,0.2352048558421851,0.2352048558421851
4414,2,ENSG00000251574,tr_ENSG00000251574_12|tr_ENSG00000251574_15,0,0,1,2,1.0,2,107.0,107.0,107.0,107.0,0.1887125220458553,0.1887125220458553,0.1887125220458553,0.1887125220458553
4415,3,ENSG00000251574,tr_ENSG00000251574_13|tr_ENSG00000251574_17|tr_ENSG00000251574_16,0,0,1,3,1.0,3,118.0,233.0,178.0,183.0,0.1636615811373093,0.3391557496360989,0.2633671584001366,0.2872841444270015
4416,2,ENSG00000251574,tr_ENSG00000251574_21|tr_ENSG00000251574_22,0,0,0,0,0.0,3,146.0,146.0,146.0,146.0,0.1006896551724138,0.1006896551724138,0.1006896551724138,0.1006896551724138
4417,2,ENSG00000251575,tr_ENSG00000251575_3|tr_ENSG00000251575_2,0,0,1,2,1.0,2,161.0,161.0,161.0,161.0,0.1227134146341463,0.1227134146341463,0.1227134146341463,0.1227134146341463
4418,2,ENSG00000251580,tr_ENSG00000251580_3|tr_ENSG00000251580_2,0,0,0,0,0.0,2,558.0,558.0,558.0,558.0,0.3246073298429319,0.3246073298429319,0.3246073298429319,0.3246073298429319
4419,2,ENSG00000251595,tr_ENSG00000251595_4|tr_ENSG00000251595_3,0,0,0,0,0.0,3,684.0,684.0,684.0,684.0,0.3351298383145517,0.3351298383145517,0.3351298383145517,0.3351298383145517
4420,2,ENSG00000251600,tr_ENSG00000251600_15|tr_ENSG00000251600_14,0,0,0,0,0.0,7,76.0,76.0,76.0,76.0,0.0583269378357636,0.0583269378357636,0.0583269378357636,0.0583269378357636
4421,2,ENSG00000251600,tr_ENSG00000251600_4|tr_ENSG00000251600_3,0,0,0,0,0.0,4,330.0,330.0,330.0,330.0,0.388235294117647,0.388235294117647,0.388235294117647,0.388235294117647
4422,3,ENSG00000251602,tr_ENSG00000251602_1|tr_ENSG00000251602_4|tr_ENSG00000251602_2,0,0,0,0,0.0,3,197.0,1879.0,1258.6666666666667,1700.0,0.2602377807133421,0.7945031712473573,0.5914899983814806,0.7197290431837426
4423,5,ENSG00000251611,tr_ENSG00000251611_6|tr_ENSG00000251611_4|tr_ENSG00000251611_2|tr_ENSG00000251611_3|tr_ENSG00000251611_5,0,0,1,5,1.0,3,4.0,1237.0,556.0,308.0,0.0020273694880892,0.5427819218955683,0.2449740489566827,0.1351469942957437
4424,2,ENSG00000251623,tr_ENSG00000251623_1|tr_ENSG00000251623_2,0,0,0,0,0.0,3,309.0,309.0,309.0,309.0,0.4805598755832037,0.4805598755832037,0.4805598755832037,0.4805598755832037
4425,2,ENSG00000251629,tr_ENSG00000251629_31|tr_ENSG00000251629_29,0,0,0,0,0.0,8,50.0,50.0,50.0,50.0,0.0375375375375375,0.0375375375375375,0.0375375375375375,0.0375375375375375
4426,4,ENSG00000251629,tr_ENSG00000251629_35|tr_ENSG00000251629_43|tr_ENSG00000251629_45|tr_ENSG00000251629_40,0,1,1,4,1.0,8,294.0,592.0,408.5,374.0,0.1504950495049505,0.2923456790123457,0.20550482772352002,0.18958929118839196
4427,6,ENSG00000251629,tr_ENSG00000251629_39|tr_ENSG00000251629_42|tr_ENSG00000251629_46|tr_ENSG00000251629_37|tr_ENSG00000251629_41|tr_ENSG00000251629_38,0,1,1,4,0.6666666666666666,9,31.0,382.0,219.0,246.0,0.0188106796116504,0.2269756387403446,0.1321637732399414,0.15
4428,2,ENSG00000251629,tr_ENSG00000251629_56|tr_ENSG00000251629_66,0,0,1,2,1.0,11,162.0,162.0,162.0,162.0,0.1009975062344139,0.1009975062344139,0.1009975062344139,0.1009975062344139
4429,2,ENSG00000251637,tr_ENSG00000251637_4|tr_ENSG00000251637_5,0,0,0,0,0.0,3,554.0,554.0,554.0,554.0,0.4529844644317252,0.4529844644317252,0.4529844644317252,0.4529844644317252
4430,2,ENSG00000251637,tr_ENSG00000251637_6|tr_ENSG00000251637_7,0,0,0,0,0.0,4,82.0,82.0,82.0,82.0,0.0243684992570579,0.0243684992570579,0.0243684992570579,0.0243684992570579
4431,2,ENSG00000251649,tr_ENSG00000251649_6|tr_ENSG00000251649_3,0,0,0,0,0.0,3,656.0,656.0,656.0,656.0,0.5231259968102073,0.5231259968102073,0.5231259968102073,0.5231259968102073
4432,2,ENSG00000251649,tr_ENSG00000251649_7|tr_ENSG00000251649_4,0,0,0,0,0.0,4,1157.0,1157.0,1157.0,1157.0,0.6137931034482759,0.6137931034482759,0.6137931034482759,0.6137931034482759
4433,3,ENSG00000251655,tr_ENSG00000251655_1|tr_ENSG00000251655_2|tr_ENSG00000251655_3,0,0,1,3,1.0,5,65.0,466.0,310.6666666666667,401.0,0.0838709677419354,0.3962585034013605,0.2737052885670397,0.3409863945578231
4434,2,ENSG00000251661,tr_ENSG00000251661_2|tr_ENSG00000251661_3,0,0,0,0,0.0,2,1045.0,1045.0,1045.0,1045.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118
4435,2,ENSG00000251669,tr_ENSG00000251669_10|tr_ENSG00000251669_9,0,0,0,0,0.0,4,946.0,946.0,946.0,946.0,0.3310006997900629,0.3310006997900629,0.3310006997900629,0.3310006997900629
4436,2,ENSG00000251669,tr_ENSG00000251669_3|tr_ENSG00000251669_2,0,0,1,2,1.0,3,118.0,118.0,118.0,118.0,0.1357882623705408,0.1357882623705408,0.1357882623705408,0.1357882623705408
4437,3,ENSG00000251676,tr_ENSG00000251676_9|tr_ENSG00000251676_8|tr_ENSG00000251676_10,0,1,1,2,0.6666666666666666,3,791.0,949.0,870.0,870.0,0.6297770700636943,0.7167673716012085,0.6732722208324514,0.6732722208324514
4438,4,ENSG00000251688,tr_ENSG00000251688_5|tr_ENSG00000251688_3|tr_ENSG00000251688_6|tr_ENSG00000251688_2,0,1,1,3,0.75,4,893.0,2978.0,2241.5,2547.5,0.2094768942059582,0.7265186630885582,0.566831165281449,0.6656645519156397
4439,2,ENSG00000251692,tr_ENSG00000251692_3|tr_ENSG00000251692_2,0,0,0,0,0.0,3,482.0,482.0,482.0,482.0,0.3085787451984635,0.3085787451984635,0.3085787451984635,0.3085787451984635
4440,2,ENSG00000227345,tr_ENSG00000227345_10|tr_ENSG00000227345_18,0,0,1,2,1.0,17,211.0,211.0,211.0,211.0,0.0499171989590726,0.0499171989590726,0.0499171989590726,0.0499171989590726
4441,2,ENSG00000227345,tr_ENSG00000227345_13|tr_ENSG00000227345_16,0,0,1,2,1.0,19,211.0,211.0,211.0,211.0,0.0481625199726089,0.0481625199726089,0.0481625199726089,0.0481625199726089
4442,5,ENSG00000227345,tr_ENSG00000227345_15|tr_ENSG00000227345_7|tr_ENSG00000227345_9|tr_ENSG00000227345_17|tr_ENSG00000227345_8,0,0,1,5,1.0,18,4.0,740.0,423.4,428.0,0.0010341261633919,0.1697637072723101,0.09807389039400913,0.09967396367023745
4443,3,ENSG00000227354,tr_ENSG00000227354_8|tr_ENSG00000227354_6|tr_ENSG00000227354_3,0,1,1,2,0.6666666666666666,6,2044.0,3984.0,3014.0,3014.0,0.6515779407076825,0.7096544353402209,0.6806161880239516,0.6806161880239516
4444,2,ENSG00000227354,tr_ENSG00000227354_7|tr_ENSG00000227354_5,0,0,1,2,1.0,4,3100.0,3100.0,3100.0,3100.0,0.7579462102689487,0.7579462102689487,0.7579462102689487,0.7579462102689487
4445,2,ENSG00000227355,tr_ENSG00000227355_2|tr_ENSG00000227355_3,0,0,0,0,0.0,3,17.0,17.0,17.0,17.0,0.0131375579598145,0.0131375579598145,0.0131375579598145,0.0131375579598145
4446,18,ENSG00000227372,tr_ENSG00000227372_12|tr_ENSG00000227372_26|tr_ENSG00000227372_21|tr_ENSG00000227372_29|tr_ENSG00000227372_28|tr_ENSG00000227372_19|tr_ENSG00000227372_24|tr_ENSG00000227372_16|tr_ENSG00000227372_25|tr_ENSG00000227372_14|tr_ENSG00000227372_15|tr_ENSG00000227372_23|tr_ENSG00000227372_13|tr_ENSG00000227372_30|tr_ENSG00000227372_27|tr_ENSG00000227372_17|tr_ENSG00000227372_9|tr_ENSG00000227372_8,0,1,1,16,0.8888888888888888,6,286.0,4540.0,2439.5263157894738,2337.0,0.0723981900452488,0.7075986893431112,0.47088058646084197,0.4871199324324324
4447,2,ENSG00000227372,tr_ENSG00000227372_18|tr_ENSG00000227372_20,0,0,0,0,0.0,6,2384.0,2384.0,2384.0,2384.0,0.5100556268720582,0.5100556268720582,0.5100556268720582,0.5100556268720582
4448,2,ENSG00000227372,tr_ENSG00000227372_5|tr_ENSG00000227372_4,0,0,1,2,1.0,2,2671.0,2671.0,2671.0,2671.0,0.8067049229839928,0.8067049229839928,0.8067049229839928,0.8067049229839928
4449,2,ENSG00000227373,tr_ENSG00000227373_3|tr_ENSG00000227373_7,0,0,0,0,0.0,3,5540.0,5540.0,5540.0,5540.0,0.9388239281477716,0.9388239281477716,0.9388239281477716,0.9388239281477716
4450,2,ENSG00000227375,tr_ENSG00000227375_5|tr_ENSG00000227375_2,0,0,0,0,0.0,3,1204.0,1204.0,1204.0,1204.0,0.7069876688197299,0.7069876688197299,0.7069876688197299,0.7069876688197299
4451,2,ENSG00000227375,tr_ENSG00000227375_4|tr_ENSG00000227375_3,0,0,0,0,0.0,2,415.0,415.0,415.0,415.0,0.2489502099580084,0.2489502099580084,0.2489502099580084,0.2489502099580084
4452,3,ENSG00000227388,tr_ENSG00000227388_2|tr_ENSG00000227388_1|tr_ENSG00000227388_3,0,1,1,2,0.6666666666666666,2,1869.0,1994.0,1931.5,1931.5,0.5312677657760091,0.5659948907181379,0.5486313282470735,0.5486313282470735
4453,2,ENSG00000227392,tr_ENSG00000227392_5|tr_ENSG00000227392_4,0,0,1,2,1.0,4,122.0,122.0,122.0,122.0,0.0366476419345148,0.0366476419345148,0.0366476419345148,0.0366476419345148
4454,2,ENSG00000227403,tr_ENSG00000227403_3|tr_ENSG00000227403_1,0,0,0,0,0.0,3,1464.0,1464.0,1464.0,1464.0,0.5879518072289157,0.5879518072289157,0.5879518072289157,0.5879518072289157
4455,2,ENSG00000227431,tr_ENSG00000227431_1|tr_ENSG00000227431_3,0,0,0,0,0.0,3,116.0,116.0,116.0,116.0,0.1705882352941176,0.1705882352941176,0.1705882352941176,0.1705882352941176
4456,2,ENSG00000227449,tr_ENSG00000227449_4|tr_ENSG00000227449_2,0,0,1,2,1.0,2,2577.0,2577.0,2577.0,2577.0,0.7816196542311192,0.7816196542311192,0.7816196542311192,0.7816196542311192
4457,4,ENSG00000227455,tr_ENSG00000227455_1|tr_ENSG00000227455_3|tr_ENSG00000227455_4|tr_ENSG00000227455_2,0,1,1,4,1.0,1,347.0,3008.0,2256.75,2836.0,0.1848694725625999,0.7124452460706003,0.5706421867234834,0.6926270141303668
4458,2,ENSG00000227456,tr_ENSG00000227456_6|tr_ENSG00000227456_4,0,0,0,0,0.0,3,205.0,205.0,205.0,205.0,0.2091836734693877,0.2091836734693877,0.2091836734693877,0.2091836734693877
4459,2,ENSG00000227471,tr_ENSG00000227471_4|tr_ENSG00000227471_5,0,0,0,0,0.0,4,777.0,777.0,777.0,777.0,0.3350582147477361,0.3350582147477361,0.3350582147477361,0.3350582147477361
4460,2,ENSG00000227471,tr_ENSG00000227471_9|tr_ENSG00000227471_8,0,0,0,0,0.0,11,777.0,777.0,777.0,777.0,0.3387096774193548,0.3387096774193548,0.3387096774193548,0.3387096774193548
4461,2,ENSG00000227486,tr_ENSG00000227486_6|tr_ENSG00000227486_5,0,0,0,0,0.0,3,4341.0,4341.0,4341.0,4341.0,0.8727382388419783,0.8727382388419783,0.8727382388419783,0.8727382388419783
4462,3,ENSG00000227487,tr_ENSG00000227487_3|tr_ENSG00000227487_1|tr_ENSG00000227487_2,0,0,1,3,1.0,3,1624.0,4032.0,2732.6666666666665,2542.0,0.2802899551259924,0.7040335254059717,0.5280920924407153,0.5999527967901818
4463,2,ENSG00000227502,tr_ENSG00000227502_2|tr_ENSG00000227502_1,0,0,1,2,1.0,3,750.0,750.0,750.0,750.0,0.2722323049001814,0.2722323049001814,0.2722323049001814,0.2722323049001814
4464,3,ENSG00000227507,tr_ENSG00000227507_3|tr_ENSG00000227507_1|tr_ENSG00000227507_2,0,1,1,3,1.0,2,663.0,715.0,689.0,689.0,0.4504076086956521,0.4837618403247632,0.46708472451020766,0.46708472451020766
4465,2,ENSG00000227518,tr_ENSG00000227518_2|tr_ENSG00000227518_1,0,0,1,2,1.0,2,2681.0,2681.0,2681.0,2681.0,0.9172083475880944,0.9172083475880944,0.9172083475880944,0.9172083475880944
4466,2,ENSG00000227543,tr_ENSG00000227543_5|tr_ENSG00000227543_6,0,0,1,2,1.0,2,810.0,810.0,810.0,810.0,0.3751736915238536,0.3751736915238536,0.3751736915238536,0.3751736915238536
4467,2,ENSG00000227544,tr_ENSG00000227544_9|tr_ENSG00000227544_10,0,0,0,0,0.0,4,152.0,152.0,152.0,152.0,0.1042524005486968,0.1042524005486968,0.1042524005486968,0.1042524005486968
4468,7,ENSG00000227544,tr_ENSG00000227544_5|tr_ENSG00000227544_12|tr_ENSG00000227544_6|tr_ENSG00000227544_4|tr_ENSG00000227544_7|tr_ENSG00000227544_11|tr_ENSG00000227544_8,0,1,1,6,0.8571428571428571,2,53.0,1982.0,1060.5555555555557,1296.0,0.0393175074183976,0.5855633802816902,0.37044089936013125,0.4861417709099828
4469,2,ENSG00000227549,tr_ENSG00000227549_1|tr_ENSG00000227549_2,0,0,0,0,0.0,2,19.0,19.0,19.0,19.0,0.0241730279898218,0.0241730279898218,0.0241730279898218,0.0241730279898218
4470,3,ENSG00000227549,tr_ENSG00000227549_4|tr_ENSG00000227549_5|tr_ENSG00000227549_3,0,0,0,0,0.0,3,10.0,173.0,115.33333333333333,163.0,0.0125,0.21625,0.14502637130801688,0.2063291139240506
4471,2,ENSG00000227574,tr_ENSG00000227574_2|tr_ENSG00000227574_3,0,0,1,2,1.0,2,586.0,586.0,586.0,586.0,0.3994546693933197,0.3994546693933197,0.3994546693933197,0.3994546693933197
4472,2,ENSG00000227574,tr_ENSG00000227574_4|tr_ENSG00000227574_5,0,0,1,2,1.0,3,393.0,393.0,393.0,393.0,0.3154093097913322,0.3154093097913322,0.3154093097913322,0.3154093097913322
4473,2,ENSG00000227589,tr_ENSG00000227589_2|tr_ENSG00000227589_1,0,0,0,0,0.0,3,558.0,558.0,558.0,558.0,0.2578558225508318,0.2578558225508318,0.2578558225508318,0.2578558225508318
4474,3,ENSG00000227598,tr_ENSG00000227598_3|tr_ENSG00000227598_2|tr_ENSG00000227598_1,0,1,1,3,1.0,2,5071.0,5410.0,5240.5,5240.5,0.8508389261744966,0.9077181208053692,0.879278523489933,0.879278523489933
4475,2,ENSG00000227617,tr_ENSG00000227617_11|tr_ENSG00000227617_5,0,0,1,2,1.0,3,2681.0,2681.0,2681.0,2681.0,0.846542469213767,0.846542469213767,0.846542469213767,0.846542469213767
4476,5,ENSG00000227619,tr_ENSG00000227619_8|tr_ENSG00000227619_4|tr_ENSG00000227619_10|tr_ENSG00000227619_5|tr_ENSG00000227619_6,0,1,1,4,0.8,4,709.0,2037.0,1449.6,1832.0,0.5379362670713201,0.781058282208589,0.6598026522552016,0.6851159311892296
4477,2,ENSG00000227619,tr_ENSG00000227619_9|tr_ENSG00000227619_7,0,0,0,0,0.0,5,155.0,155.0,155.0,155.0,0.0583145221971407,0.0583145221971407,0.0583145221971407,0.0583145221971407
4478,3,ENSG00000227627,tr_ENSG00000227627_2|tr_ENSG00000227627_1|tr_ENSG00000227627_4,0,0,0,0,0.0,3,815.0,2583.0,1722.0,1768.0,0.5446703635243376,0.7957486136783734,0.630613272058098,0.5514208389715832
4479,2,ENSG00000227671,tr_ENSG00000227671_1|tr_ENSG00000227671_2,0,0,0,0,0.0,2,23.0,23.0,23.0,23.0,0.0348484848484848,0.0348484848484848,0.0348484848484848,0.0348484848484848
4480,2,ENSG00000227676,tr_ENSG00000227676_2|tr_ENSG00000227676_1,0,0,1,2,1.0,2,337.0,337.0,337.0,337.0,0.3323471400394477,0.3323471400394477,0.3323471400394477,0.3323471400394477
4481,2,ENSG00000227678,tr_ENSG00000227678_2|tr_ENSG00000227678_3,0,0,0,0,0.0,2,584.0,584.0,584.0,584.0,0.5620789220404235,0.5620789220404235,0.5620789220404235,0.5620789220404235
4482,2,ENSG00000227706,tr_ENSG00000227706_1|tr_ENSG00000227706_2,0,0,1,2,1.0,1,310.0,310.0,310.0,310.0,0.1776504297994269,0.1776504297994269,0.1776504297994269,0.1776504297994269
4483,4,ENSG00000227706,tr_ENSG00000227706_9|tr_ENSG00000227706_8|tr_ENSG00000227706_10|tr_ENSG00000227706_12,0,0,0,0,0.0,3,454.0,2019.0,1273.8333333333333,1292.5,0.409009009009009,0.7013384321223709,0.5583837071970492,0.5867210836101542
4484,2,ENSG00000227706,tr_ENSG00000227706_13|tr_ENSG00000227706_6,0,0,0,0,0.0,2,1153.0,1153.0,1153.0,1153.0,0.7462783171521036,0.7462783171521036,0.7462783171521036,0.7462783171521036
