gene_id,xscript_model_id,ERS_grp_num,flag_nonolp_pair,nonolp_xscript_id,num_ER
ENSG00000259267,tr_ENSG00000259267_2,3865,0,,2
ENSG00000259267,tr_ENSG00000259267_3,3865,0,,2
ENSG00000259269,tr_ENSG00000259269_11,3866,1,tr_ENSG00000259269_17,5
ENSG00000259269,tr_ENSG00000259269_18,3866,0,,5
ENSG00000259269,tr_ENSG00000259269_24,3866,0,,5
ENSG00000259269,tr_ENSG00000259269_13,3867,1,tr_ENSG00000259269_23|tr_ENSG00000259269_20|tr_ENSG00000259269_22|tr_ENSG00000259269_21|tr_ENSG00000259269_15,4
ENSG00000259269,tr_ENSG00000259269_19,3867,0,,4
ENSG00000259269,tr_ENSG00000259269_9,3867,1,tr_ENSG00000259269_23|tr_ENSG00000259269_20|tr_ENSG00000259269_22|tr_ENSG00000259269_21|tr_ENSG00000259269_15,4
ENSG00000259269,tr_ENSG00000259269_14,3868,0,,4
ENSG00000259269,tr_ENSG00000259269_16,3868,0,,4
ENSG00000259269,tr_ENSG00000259269_15,3867,1,tr_ENSG00000259269_9|tr_ENSG00000259269_13,4
ENSG00000259269,tr_ENSG00000259269_20,3867,1,tr_ENSG00000259269_9|tr_ENSG00000259269_13,5
ENSG00000259269,tr_ENSG00000259269_21,3867,1,tr_ENSG00000259269_9|tr_ENSG00000259269_13,5
ENSG00000259269,tr_ENSG00000259269_22,3867,1,tr_ENSG00000259269_9|tr_ENSG00000259269_13,5
ENSG00000259269,tr_ENSG00000259269_23,3867,1,tr_ENSG00000259269_9|tr_ENSG00000259269_13,5
ENSG00000259269,tr_ENSG00000259269_17,3866,1,tr_ENSG00000259269_11,5
ENSG00000259269,tr_ENSG00000259269_6,3869,0,,5
ENSG00000259269,tr_ENSG00000259269_8,3869,0,,5
ENSG00000259275,tr_ENSG00000259275_2,3870,0,,2
ENSG00000259275,tr_ENSG00000259275_6,3870,0,,2
ENSG00000259278,tr_ENSG00000259278_1,3871,0,,2
ENSG00000259278,tr_ENSG00000259278_2,3871,0,,2
ENSG00000259278,tr_ENSG00000259278_3,3871,0,,3
ENSG00000259281,tr_ENSG00000259281_1,3872,0,,3
ENSG00000259281,tr_ENSG00000259281_2,3872,0,,3
ENSG00000259282,tr_ENSG00000259282_2,3873,0,,4
ENSG00000259282,tr_ENSG00000259282_3,3873,0,,4
ENSG00000259287,tr_ENSG00000259287_2,3874,0,,10
ENSG00000259287,tr_ENSG00000259287_3,3874,0,,10
ENSG00000259316,tr_ENSG00000259316_5,3875,0,,4
ENSG00000259316,tr_ENSG00000259316_6,3875,0,,4
ENSG00000259319,tr_ENSG00000259319_1,3876,0,,1
ENSG00000259319,tr_ENSG00000259319_2,3876,0,,1
ENSG00000259320,tr_ENSG00000259320_1,3877,0,,2
ENSG00000259320,tr_ENSG00000259320_2,3877,0,,2
ENSG00000259320,tr_ENSG00000259320_4,3878,0,,3
ENSG00000259320,tr_ENSG00000259320_5,3878,0,,3
ENSG00000259330,tr_ENSG00000259330_1,3879,0,,1
ENSG00000259330,tr_ENSG00000259330_2,3879,0,,1
ENSG00000259341,tr_ENSG00000259341_1,3880,0,,1
ENSG00000259341,tr_ENSG00000259341_2,3880,0,,1
ENSG00000259343,tr_ENSG00000259343_10,3881,0,,7
ENSG00000259343,tr_ENSG00000259343_11,3881,0,,7
ENSG00000259345,tr_ENSG00000259345_2,3882,0,,3
ENSG00000259345,tr_ENSG00000259345_3,3882,0,,3
ENSG00000259345,tr_ENSG00000259345_4,3882,0,,3
ENSG00000259345,tr_ENSG00000259345_5,3882,0,,3
ENSG00000259361,tr_ENSG00000259361_2,3883,0,,2
ENSG00000259361,tr_ENSG00000259361_3,3883,0,,2
ENSG00000259370,tr_ENSG00000259370_1,3884,1,tr_ENSG00000259370_5,3
ENSG00000259370,tr_ENSG00000259370_3,3884,0,,3
ENSG00000259370,tr_ENSG00000259370_5,3884,1,tr_ENSG00000259370_1,2
ENSG00000259376,tr_ENSG00000259376_3,3885,0,,4
ENSG00000259376,tr_ENSG00000259376_4,3885,0,,4
ENSG00000259380,tr_ENSG00000259380_3,3886,0,,3
ENSG00000259380,tr_ENSG00000259380_4,3886,0,,3
ENSG00000259384,tr_ENSG00000259384_4,3887,0,,5
ENSG00000259384,tr_ENSG00000259384_5,3887,0,,5
ENSG00000259390,tr_ENSG00000259390_1,3888,0,,4
ENSG00000259390,tr_ENSG00000259390_2,3888,0,,4
ENSG00000259390,tr_ENSG00000259390_3,3888,0,,3
ENSG00000259414,tr_ENSG00000259414_2,3889,0,,5
ENSG00000259414,tr_ENSG00000259414_3,3889,0,,5
ENSG00000259423,tr_ENSG00000259423_4,3890,0,,3
ENSG00000259423,tr_ENSG00000259423_5,3890,0,,3
ENSG00000259423,tr_ENSG00000259423_6,3890,0,,4
ENSG00000259424,tr_ENSG00000259424_1,3891,0,,1
ENSG00000259424,tr_ENSG00000259424_2,3891,0,,1
ENSG00000259426,tr_ENSG00000259426_4,3892,0,,2
ENSG00000259426,tr_ENSG00000259426_5,3892,0,,2
ENSG00000259431,tr_ENSG00000259431_2,3893,1,tr_ENSG00000259431_5,3
ENSG00000259431,tr_ENSG00000259431_3,3893,1,tr_ENSG00000259431_5,3
ENSG00000259431,tr_ENSG00000259431_4,3893,1,tr_ENSG00000259431_5,3
ENSG00000259431,tr_ENSG00000259431_6,3893,0,,2
ENSG00000259431,tr_ENSG00000259431_7,3893,0,,2
ENSG00000259431,tr_ENSG00000259431_8,3893,0,,2
ENSG00000259431,tr_ENSG00000259431_5,3893,1,tr_ENSG00000259431_2|tr_ENSG00000259431_4|tr_ENSG00000259431_3,2
ENSG00000259456,tr_ENSG00000259456_1,3894,0,,4
ENSG00000259456,tr_ENSG00000259456_2,3894,0,,4
ENSG00000259456,tr_ENSG00000259456_4,3894,0,,4
ENSG00000259456,tr_ENSG00000259456_3,3895,0,,3
ENSG00000259456,tr_ENSG00000259456_5,3895,0,,3
ENSG00000259458,tr_ENSG00000259458_1,3896,0,,3
ENSG00000259458,tr_ENSG00000259458_2,3896,0,,3
ENSG00000259459,tr_ENSG00000259459_2,3897,0,,7
ENSG00000259459,tr_ENSG00000259459_3,3897,0,,7
ENSG00000259485,tr_ENSG00000259485_10,3898,1,tr_ENSG00000259485_8|tr_ENSG00000259485_5,5
ENSG00000259485,tr_ENSG00000259485_9,3898,0,,5
ENSG00000259485,tr_ENSG00000259485_5,3898,1,tr_ENSG00000259485_10,6
ENSG00000259485,tr_ENSG00000259485_8,3898,1,tr_ENSG00000259485_10,6
ENSG00000259488,tr_ENSG00000259488_1,3899,0,,2
ENSG00000259488,tr_ENSG00000259488_2,3899,0,,2
ENSG00000259498,tr_ENSG00000259498_1,3900,0,,1
ENSG00000259498,tr_ENSG00000259498_2,3900,0,,1
ENSG00000259502,tr_ENSG00000259502_2,3901,0,,3
ENSG00000259502,tr_ENSG00000259502_4,3901,0,,3
ENSG00000259511,tr_ENSG00000259511_1,3902,0,,3
ENSG00000259511,tr_ENSG00000259511_2,3902,0,,3
ENSG00000259520,tr_ENSG00000259520_3,3903,0,,4
ENSG00000259520,tr_ENSG00000259520_4,3903,0,,4
ENSG00000259540,tr_ENSG00000259540_1,3904,0,,2
ENSG00000259540,tr_ENSG00000259540_2,3904,0,,2
ENSG00000259553,tr_ENSG00000259553_1,3905,0,,2
ENSG00000259553,tr_ENSG00000259553_2,3905,0,,2
ENSG00000198805,tr_ENSG00000198805_7,3906,0,,5
ENSG00000198805,tr_ENSG00000198805_8,3906,0,,5
ENSG00000198815,tr_ENSG00000198815_11,3907,0,,13
ENSG00000198815,tr_ENSG00000198815_12,3907,0,,13
ENSG00000198815,tr_ENSG00000198815_13,3908,0,,12
ENSG00000198815,tr_ENSG00000198815_14,3908,0,,12
ENSG00000198818,tr_ENSG00000198818_4,3909,0,,8
ENSG00000198818,tr_ENSG00000198818_8,3909,0,,8
ENSG00000198818,tr_ENSG00000198818_6,3910,0,,7
ENSG00000198818,tr_ENSG00000198818_7,3910,0,,7
ENSG00000198821,tr_ENSG00000198821_10,3911,0,,9
ENSG00000198821,tr_ENSG00000198821_9,3911,0,,9
ENSG00000198821,tr_ENSG00000198821_11,3912,0,,8
ENSG00000198821,tr_ENSG00000198821_7,3912,0,,8
ENSG00000198821,tr_ENSG00000198821_8,3912,0,,7
ENSG00000198821,tr_ENSG00000198821_2,3913,0,,6
ENSG00000198821,tr_ENSG00000198821_3,3913,0,,6
ENSG00000198821,tr_ENSG00000198821_5,3914,0,,9
ENSG00000198821,tr_ENSG00000198821_6,3914,0,,9
ENSG00000198824,tr_ENSG00000198824_3,3915,0,,3
ENSG00000198824,tr_ENSG00000198824_4,3915,0,,3
ENSG00000198824,tr_ENSG00000198824_5,3915,0,,3
ENSG00000198824,tr_ENSG00000198824_6,3915,0,,3
ENSG00000198825,tr_ENSG00000198825_4,3916,0,,6
ENSG00000198825,tr_ENSG00000198825_6,3916,0,,6
ENSG00000198826,tr_ENSG00000198826_4,3917,0,,11
ENSG00000198826,tr_ENSG00000198826_5,3917,0,,11
ENSG00000198826,tr_ENSG00000198826_6,3918,0,,12
ENSG00000198826,tr_ENSG00000198826_7,3918,0,,12
ENSG00000198830,tr_ENSG00000198830_10,3919,0,,5
ENSG00000198830,tr_ENSG00000198830_4,3919,0,,5
ENSG00000198830,tr_ENSG00000198830_5,3919,0,,4
ENSG00000198830,tr_ENSG00000198830_6,3919,0,,5
ENSG00000198830,tr_ENSG00000198830_7,3919,0,,6
ENSG00000198830,tr_ENSG00000198830_8,3919,0,,6
ENSG00000198830,tr_ENSG00000198830_9,3919,0,,6
ENSG00000198830,tr_ENSG00000198830_2,3920,0,,2
ENSG00000198830,tr_ENSG00000198830_3,3920,0,,2
ENSG00000198832,tr_ENSG00000198832_3,3921,0,,4
ENSG00000198832,tr_ENSG00000198832_4,3921,0,,4
ENSG00000198832,tr_ENSG00000198832_5,3921,0,,4
ENSG00000198832,tr_ENSG00000198832_6,3921,0,,4
ENSG00000198832,tr_ENSG00000198832_7,3921,0,,3
ENSG00000198832,tr_ENSG00000198832_8,3921,0,,4
ENSG00000198832,tr_ENSG00000198832_9,3921,0,,4
ENSG00000198833,tr_ENSG00000198833_1,3922,0,,8
ENSG00000198833,tr_ENSG00000198833_3,3922,0,,8
ENSG00000198836,tr_ENSG00000198836_22,3923,0,,31
ENSG00000198836,tr_ENSG00000198836_30,3923,0,,31
ENSG00000198836,tr_ENSG00000198836_33,3923,0,,31
ENSG00000198836,tr_ENSG00000198836_32,3924,0,,29
ENSG00000198836,tr_ENSG00000198836_34,3924,0,,29
ENSG00000198837,tr_ENSG00000198837_10,3925,0,,3
ENSG00000198837,tr_ENSG00000198837_9,3925,0,,3
ENSG00000198837,tr_ENSG00000198837_18,3926,0,,28
ENSG00000198837,tr_ENSG00000198837_19,3926,0,,28
ENSG00000198838,tr_ENSG00000198838_26,3927,0,,15
ENSG00000198838,tr_ENSG00000198838_28,3927,0,,15
ENSG00000198838,tr_ENSG00000198838_37,3928,0,,104
ENSG00000198838,tr_ENSG00000198838_38,3928,0,,104
ENSG00000198838,tr_ENSG00000198838_39,3929,0,,103
ENSG00000198838,tr_ENSG00000198838_40,3929,0,,103
ENSG00000198838,tr_ENSG00000198838_48,3929,0,,103
ENSG00000198838,tr_ENSG00000198838_41,3930,0,,102
ENSG00000198838,tr_ENSG00000198838_42,3930,0,,102
ENSG00000198838,tr_ENSG00000198838_43,3931,0,,102
ENSG00000198838,tr_ENSG00000198838_47,3931,0,,102
ENSG00000198838,tr_ENSG00000198838_44,3932,0,,103
ENSG00000198838,tr_ENSG00000198838_46,3932,0,,103
ENSG00000198838,tr_ENSG00000198838_49,3932,0,,103
ENSG00000198838,tr_ENSG00000198838_50,3932,0,,103
ENSG00000198839,tr_ENSG00000198839_6,3933,0,,11
ENSG00000198839,tr_ENSG00000198839_7,3933,0,,11
ENSG00000198839,tr_ENSG00000198839_8,3934,0,,12
ENSG00000198839,tr_ENSG00000198839_9,3934,0,,12
ENSG00000198843,tr_ENSG00000198843_2,3935,0,,7
ENSG00000198843,tr_ENSG00000198843_3,3935,0,,7
ENSG00000198843,tr_ENSG00000198843_4,3936,0,,6
ENSG00000198843,tr_ENSG00000198843_6,3936,0,,6
ENSG00000198844,tr_ENSG00000198844_10,3937,0,,16
ENSG00000198844,tr_ENSG00000198844_9,3937,0,,16
ENSG00000198844,tr_ENSG00000198844_11,3938,0,,16
ENSG00000198844,tr_ENSG00000198844_12,3938,0,,16
ENSG00000198844,tr_ENSG00000198844_13,3938,0,,16
ENSG00000198848,tr_ENSG00000198848_10,3939,0,,14
ENSG00000198848,tr_ENSG00000198848_7,3939,0,,14
ENSG00000198848,tr_ENSG00000198848_8,3939,0,,14
ENSG00000198848,tr_ENSG00000198848_9,3939,0,,14
ENSG00000198851,tr_ENSG00000198851_5,3940,0,,7
ENSG00000198851,tr_ENSG00000198851_6,3940,0,,7
ENSG00000198853,tr_ENSG00000198853_3,3941,0,,12
ENSG00000198853,tr_ENSG00000198853_4,3941,0,,12
ENSG00000198855,tr_ENSG00000198855_3,3942,0,,3
ENSG00000198855,tr_ENSG00000198855_4,3942,0,,3
ENSG00000198858,tr_ENSG00000198858_6,3943,0,,8
ENSG00000198858,tr_ENSG00000198858_7,3943,0,,8
ENSG00000198858,tr_ENSG00000198858_8,3943,0,,8
ENSG00000198860,tr_ENSG00000198860_10,3944,1,tr_ENSG00000198860_17,4
ENSG00000198860,tr_ENSG00000198860_11,3944,0,,4
ENSG00000198860,tr_ENSG00000198860_12,3944,1,tr_ENSG00000198860_17,5
ENSG00000198860,tr_ENSG00000198860_14,3944,1,tr_ENSG00000198860_17,5
ENSG00000198860,tr_ENSG00000198860_16,3944,1,tr_ENSG00000198860_17,5
ENSG00000198860,tr_ENSG00000198860_8,3944,1,tr_ENSG00000198860_17,5
ENSG00000198860,tr_ENSG00000198860_17,3944,1,tr_ENSG00000198860_14|tr_ENSG00000198860_8|tr_ENSG00000198860_12|tr_ENSG00000198860_10|tr_ENSG00000198860_16,4
ENSG00000198860,tr_ENSG00000198860_13,3945,0,,5
ENSG00000198860,tr_ENSG00000198860_9,3945,0,,5
ENSG00000198860,tr_ENSG00000198860_3,3946,0,,4
ENSG00000198860,tr_ENSG00000198860_4,3946,0,,4
ENSG00000198863,tr_ENSG00000198863_3,3947,0,,6
ENSG00000198863,tr_ENSG00000198863_4,3947,0,,6
ENSG00000198863,tr_ENSG00000198863_5,3948,0,,5
ENSG00000198863,tr_ENSG00000198863_6,3948,0,,5
ENSG00000198874,tr_ENSG00000198874_10,3949,0,,15
ENSG00000198874,tr_ENSG00000198874_8,3949,0,,15
ENSG00000198874,tr_ENSG00000198874_11,3950,0,,17
ENSG00000198874,tr_ENSG00000198874_6,3950,0,,17
ENSG00000198874,tr_ENSG00000198874_7,3951,0,,16
ENSG00000198874,tr_ENSG00000198874_9,3951,0,,16
ENSG00000198879,tr_ENSG00000198879_13,3952,0,,21
ENSG00000198879,tr_ENSG00000198879_14,3952,0,,21
ENSG00000198879,tr_ENSG00000198879_8,3952,0,,21
ENSG00000198883,tr_ENSG00000198883_1,3953,0,,2
ENSG00000198883,tr_ENSG00000198883_2,3953,0,,2
ENSG00000198883,tr_ENSG00000198883_3,3953,0,,2
ENSG00000198883,tr_ENSG00000198883_4,3953,0,,2
ENSG00000198883,tr_ENSG00000198883_5,3954,0,,4
ENSG00000198883,tr_ENSG00000198883_6,3954,0,,4
ENSG00000198885,tr_ENSG00000198885_1,3955,0,,2
ENSG00000198885,tr_ENSG00000198885_2,3955,0,,2
ENSG00000198885,tr_ENSG00000198885_5,3955,0,,1
ENSG00000198887,tr_ENSG00000198887_11,3956,0,,25
ENSG00000198887,tr_ENSG00000198887_12,3956,0,,25
ENSG00000198894,tr_ENSG00000198894_6,3957,0,,4
ENSG00000198894,tr_ENSG00000198894_8,3957,0,,4
ENSG00000198898,tr_ENSG00000198898_12,3958,0,,10
ENSG00000198898,tr_ENSG00000198898_13,3958,0,,10
ENSG00000198900,tr_ENSG00000198900_4,3959,0,,20
ENSG00000198900,tr_ENSG00000198900_6,3959,0,,20
ENSG00000198901,tr_ENSG00000198901_11,3960,0,,4
ENSG00000198901,tr_ENSG00000198901_9,3960,0,,4
ENSG00000198901,tr_ENSG00000198901_14,3961,0,,5
ENSG00000198901,tr_ENSG00000198901_16,3961,0,,5
ENSG00000198901,tr_ENSG00000198901_17,3962,0,,14
ENSG00000198901,tr_ENSG00000198901_21,3962,0,,14
ENSG00000198901,tr_ENSG00000198901_20,3963,0,,15
ENSG00000198901,tr_ENSG00000198901_23,3963,0,,15
ENSG00000198901,tr_ENSG00000198901_27,3963,0,,15
ENSG00000198901,tr_ENSG00000198901_31,3963,0,,15
ENSG00000198901,tr_ENSG00000198901_22,3964,0,,14
ENSG00000198901,tr_ENSG00000198901_24,3964,0,,14
ENSG00000198901,tr_ENSG00000198901_29,3964,0,,14
ENSG00000198901,tr_ENSG00000198901_34,3964,0,,14
ENSG00000198901,tr_ENSG00000198901_26,3965,0,,14
ENSG00000198901,tr_ENSG00000198901_30,3965,0,,14
ENSG00000198908,tr_ENSG00000198908_4,3966,0,,4
ENSG00000198908,tr_ENSG00000198908_5,3966,0,,4
ENSG00000198908,tr_ENSG00000198908_6,3966,0,,4
ENSG00000198908,tr_ENSG00000198908_7,3966,0,,4
ENSG00000198909,tr_ENSG00000198909_1,3967,0,,3
ENSG00000198909,tr_ENSG00000198909_3,3967,0,,3
ENSG00000198909,tr_ENSG00000198909_10,3968,0,,17
ENSG00000198909,tr_ENSG00000198909_11,3968,0,,17
ENSG00000198909,tr_ENSG00000198909_12,3968,0,,17
ENSG00000198909,tr_ENSG00000198909_13,3969,0,,16
ENSG00000198909,tr_ENSG00000198909_14,3969,0,,16
ENSG00000198909,tr_ENSG00000198909_8,3969,0,,16
ENSG00000198911,tr_ENSG00000198911_10,3970,0,,16
ENSG00000198911,tr_ENSG00000198911_9,3970,0,,16
ENSG00000198911,tr_ENSG00000198911_7,3971,0,,12
ENSG00000198911,tr_ENSG00000198911_8,3971,0,,12
ENSG00000198912,tr_ENSG00000198912_10,3972,1,tr_ENSG00000198912_2|tr_ENSG00000198912_11|tr_ENSG00000198912_7|tr_ENSG00000198912_8,3
ENSG00000198912,tr_ENSG00000198912_12,3972,1,tr_ENSG00000198912_2,3
ENSG00000198912,tr_ENSG00000198912_3,3972,1,tr_ENSG00000198912_11|tr_ENSG00000198912_7|tr_ENSG00000198912_8,3
ENSG00000198912,tr_ENSG00000198912_4,3972,1,tr_ENSG00000198912_2|tr_ENSG00000198912_11|tr_ENSG00000198912_7|tr_ENSG00000198912_8,4
ENSG00000198912,tr_ENSG00000198912_5,3972,1,tr_ENSG00000198912_2,4
ENSG00000198912,tr_ENSG00000198912_6,3972,1,tr_ENSG00000198912_2|tr_ENSG00000198912_11|tr_ENSG00000198912_7|tr_ENSG00000198912_8,4
ENSG00000198912,tr_ENSG00000198912_11,3972,1,tr_ENSG00000198912_2|tr_ENSG00000198912_6|tr_ENSG00000198912_10|tr_ENSG00000198912_4|tr_ENSG00000198912_3,3
ENSG00000198912,tr_ENSG00000198912_7,3972,1,tr_ENSG00000198912_2|tr_ENSG00000198912_6|tr_ENSG00000198912_10|tr_ENSG00000198912_4|tr_ENSG00000198912_3,5
ENSG00000198912,tr_ENSG00000198912_8,3972,1,tr_ENSG00000198912_2|tr_ENSG00000198912_6|tr_ENSG00000198912_10|tr_ENSG00000198912_4|tr_ENSG00000198912_3,5
ENSG00000198912,tr_ENSG00000198912_2,3972,1,tr_ENSG00000198912_12|tr_ENSG00000198912_11|tr_ENSG00000198912_8|tr_ENSG00000198912_5|tr_ENSG00000198912_7|tr_ENSG00000198912_6|tr_ENSG00000198912_10|tr_ENSG00000198912_4,3
ENSG00000198915,tr_ENSG00000198915_3,3973,0,,12
ENSG00000198915,tr_ENSG00000198915_4,3973,0,,12
ENSG00000198918,tr_ENSG00000198918_2,3974,0,,2
ENSG00000198918,tr_ENSG00000198918_3,3974,0,,2
ENSG00000198919,tr_ENSG00000198919_10,3975,1,tr_ENSG00000198919_14|tr_ENSG00000198919_9,33
ENSG00000198919,tr_ENSG00000198919_11,3975,0,,33
ENSG00000198919,tr_ENSG00000198919_12,3975,0,,33
ENSG00000198919,tr_ENSG00000198919_13,3975,0,,33
ENSG00000198919,tr_ENSG00000198919_14,3975,1,tr_ENSG00000198919_10,33
ENSG00000198919,tr_ENSG00000198919_9,3975,1,tr_ENSG00000198919_10,33
ENSG00000198920,tr_ENSG00000198920_10,3976,0,,18
ENSG00000198920,tr_ENSG00000198920_9,3976,0,,18
ENSG00000198920,tr_ENSG00000198920_16,3977,1,tr_ENSG00000198920_25|tr_ENSG00000198920_24,20
ENSG00000198920,tr_ENSG00000198920_23,3977,0,,20
ENSG00000198920,tr_ENSG00000198920_17,3978,1,tr_ENSG00000198920_26,19
ENSG00000198920,tr_ENSG00000198920_22,3978,0,,19
ENSG00000198920,tr_ENSG00000198920_26,3978,1,tr_ENSG00000198920_17,19
ENSG00000198920,tr_ENSG00000198920_24,3977,1,tr_ENSG00000198920_16|tr_ENSG00000198920_25,20
ENSG00000198920,tr_ENSG00000198920_25,3977,1,tr_ENSG00000198920_16|tr_ENSG00000198920_24,20
ENSG00000198924,tr_ENSG00000198924_4,3979,0,,10
ENSG00000198924,tr_ENSG00000198924_5,3979,0,,10
ENSG00000198925,tr_ENSG00000198925_10,3980,0,,7
ENSG00000198925,tr_ENSG00000198925_11,3980,0,,7
ENSG00000198925,tr_ENSG00000198925_13,3980,0,,7
ENSG00000198925,tr_ENSG00000198925_14,3980,0,,7
ENSG00000198925,tr_ENSG00000198925_19,3981,0,,16
ENSG00000198925,tr_ENSG00000198925_20,3981,0,,16
ENSG00000198925,tr_ENSG00000198925_8,3982,0,,6
ENSG00000198925,tr_ENSG00000198925_9,3982,0,,6
ENSG00000198929,tr_ENSG00000198929_5,3983,0,,10
ENSG00000198929,tr_ENSG00000198929_6,3983,0,,10
ENSG00000198930,tr_ENSG00000198930_1,3984,0,,4
ENSG00000198930,tr_ENSG00000198930_4,3984,0,,4
ENSG00000198930,tr_ENSG00000198930_2,3985,0,,4
ENSG00000198930,tr_ENSG00000198930_3,3985,0,,4
ENSG00000198931,tr_ENSG00000198931_1,3986,0,,2
ENSG00000198931,tr_ENSG00000198931_3,3986,0,,2
ENSG00000198931,tr_ENSG00000198931_11,3987,0,,5
ENSG00000198931,tr_ENSG00000198931_5,3987,0,,5
ENSG00000198931,tr_ENSG00000198931_7,3987,0,,5
ENSG00000198931,tr_ENSG00000198931_4,3988,1,tr_ENSG00000198931_9,3
ENSG00000198931,tr_ENSG00000198931_6,3988,0,,3
ENSG00000198931,tr_ENSG00000198931_8,3988,0,,3
ENSG00000198931,tr_ENSG00000198931_9,3988,1,tr_ENSG00000198931_4,4
ENSG00000198932,tr_ENSG00000198932_2,3989,0,,6
ENSG00000198932,tr_ENSG00000198932_6,3989,0,,6
ENSG00000198933,tr_ENSG00000198933_5,3990,0,,9
ENSG00000198933,tr_ENSG00000198933_6,3990,0,,9
ENSG00000198933,tr_ENSG00000198933_7,3990,0,,9
ENSG00000198933,tr_ENSG00000198933_8,3990,0,,9
ENSG00000198939,tr_ENSG00000198939_3,3991,0,,5
ENSG00000198939,tr_ENSG00000198939_4,3991,0,,5
ENSG00000198939,tr_ENSG00000198939_5,3991,0,,5
ENSG00000198945,tr_ENSG00000198945_17,3992,0,,23
ENSG00000198945,tr_ENSG00000198945_18,3992,0,,23
ENSG00000198947,tr_ENSG00000198947_17,3993,0,,7
ENSG00000198947,tr_ENSG00000198947_19,3993,0,,7
ENSG00000198947,tr_ENSG00000198947_36,3994,0,,17
ENSG00000198947,tr_ENSG00000198947_45,3994,0,,17
ENSG00000198947,tr_ENSG00000198947_93,3995,0,,51
ENSG00000198947,tr_ENSG00000198947_94,3995,0,,51
ENSG00000198947,tr_ENSG00000198947_95,3996,0,,79
ENSG00000198947,tr_ENSG00000198947_96,3996,0,,79
ENSG00000198948,tr_ENSG00000198948_11,3997,0,,3
ENSG00000198948,tr_ENSG00000198948_13,3997,1,tr_ENSG00000198948_15,3
ENSG00000198948,tr_ENSG00000198948_15,3997,1,tr_ENSG00000198948_13,3
ENSG00000198948,tr_ENSG00000198948_14,3998,0,,4
ENSG00000198948,tr_ENSG00000198948_16,3998,0,,4
ENSG00000198948,tr_ENSG00000198948_17,3999,0,,3
ENSG00000198948,tr_ENSG00000198948_18,3999,0,,3
ENSG00000198948,tr_ENSG00000198948_19,4000,0,,5
ENSG00000198948,tr_ENSG00000198948_20,4000,0,,5
ENSG00000198948,tr_ENSG00000198948_21,4000,0,,5
ENSG00000198951,tr_ENSG00000198951_1,4001,0,,9
ENSG00000198951,tr_ENSG00000198951_2,4001,0,,9
ENSG00000198951,tr_ENSG00000198951_3,4001,0,,9
ENSG00000198954,tr_ENSG00000198954_11,4002,0,,7
ENSG00000198954,tr_ENSG00000198954_12,4002,1,tr_ENSG00000198954_15|tr_ENSG00000198954_14,7
ENSG00000198954,tr_ENSG00000198954_14,4002,1,tr_ENSG00000198954_20|tr_ENSG00000198954_12|tr_ENSG00000198954_15|tr_ENSG00000198954_9,7
ENSG00000198954,tr_ENSG00000198954_15,4002,1,tr_ENSG00000198954_20|tr_ENSG00000198954_12|tr_ENSG00000198954_14|tr_ENSG00000198954_9,7
ENSG00000198954,tr_ENSG00000198954_20,4002,1,tr_ENSG00000198954_15|tr_ENSG00000198954_14,7
ENSG00000198954,tr_ENSG00000198954_9,4002,1,tr_ENSG00000198954_15|tr_ENSG00000198954_14,7
ENSG00000198954,tr_ENSG00000198954_19,4003,0,,8
ENSG00000198954,tr_ENSG00000198954_7,4003,0,,8
ENSG00000198959,tr_ENSG00000198959_10,4004,0,,14
ENSG00000198959,tr_ENSG00000198959_9,4004,0,,14
ENSG00000198960,tr_ENSG00000198960_2,4005,0,,4
ENSG00000198960,tr_ENSG00000198960_3,4005,0,,4
ENSG00000198960,tr_ENSG00000198960_5,4005,0,,4
ENSG00000198960,tr_ENSG00000198960_4,4006,0,,3
ENSG00000198960,tr_ENSG00000198960_7,4006,0,,3
ENSG00000198964,tr_ENSG00000198964_3,4007,0,,4
ENSG00000198964,tr_ENSG00000198964_4,4007,0,,4
ENSG00000199645,tr_ENSG00000199645_2,4008,0,,7
ENSG00000199645,tr_ENSG00000199645_3,4008,0,,7
ENSG00000233570,tr_ENSG00000233570_1,4009,0,,3
ENSG00000233570,tr_ENSG00000233570_3,4009,1,tr_ENSG00000233570_6|tr_ENSG00000233570_9|tr_ENSG00000233570_8|tr_ENSG00000233570_7,3
ENSG00000233570,tr_ENSG00000233570_4,4009,0,,3
ENSG00000233570,tr_ENSG00000233570_5,4009,1,tr_ENSG00000233570_6|tr_ENSG00000233570_9|tr_ENSG00000233570_8|tr_ENSG00000233570_7,3
ENSG00000233570,tr_ENSG00000233570_6,4009,1,tr_ENSG00000233570_5|tr_ENSG00000233570_3,3
ENSG00000233570,tr_ENSG00000233570_7,4009,1,tr_ENSG00000233570_5|tr_ENSG00000233570_3,3
ENSG00000233570,tr_ENSG00000233570_8,4009,1,tr_ENSG00000233570_5|tr_ENSG00000233570_3,3
ENSG00000233570,tr_ENSG00000233570_9,4009,1,tr_ENSG00000233570_5|tr_ENSG00000233570_3,3
ENSG00000233570,tr_ENSG00000233570_11,4010,0,,5
ENSG00000233570,tr_ENSG00000233570_12,4010,0,,5
ENSG00000233570,tr_ENSG00000233570_13,4011,0,,4
ENSG00000233570,tr_ENSG00000233570_15,4011,0,,4
ENSG00000233577,tr_ENSG00000233577_2,4012,0,,3
ENSG00000233577,tr_ENSG00000233577_3,4012,0,,3
