gene_id,transcript_1,transcript_2,transcript_id,ef_id,ef_chr,ef_start,ef_end,ef_strand,ef_ir_flag,er_id,er_chr,er_start,er_end,er_strand
FBgn0000028,FBtr0290063,FBtr0362039,FBtr0290063|FBtr0362039,FBgn0000028:ER6:EF1,X,15371511,15371688,-,0,FBgn0000028:ER6,X,15371511,15371688,-
FBgn0000028,FBtr0290063,FBtr0362039,FBtr0290063|FBtr0362039,FBgn0000028:ER7:EF1,X,15378188,15379059,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290063,FBtr0362039,FBtr0290063,FBgn0000028:ER7:EF2,X,15379059,15379064,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290063,FBtr0359429,FBtr0290063,FBgn0000028:ER1:EF1,X,15352356,15352409,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290063,FBtr0359429,FBtr0290063|FBtr0359429,FBgn0000028:ER1:EF2,X,15352409,15353167,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290063,FBtr0359429,FBtr0290063|FBtr0359429,FBgn0000028:ER2:EF1,X,15353224,15353382,-,0,FBgn0000028:ER2,X,15353224,15353388,-
FBgn0000028,FBtr0290063,FBtr0359429,FBtr0359429,FBgn0000028:ER2:EF2,X,15353382,15353388,-,0,FBgn0000028:ER2,X,15353224,15353388,-
FBgn0000028,FBtr0290063,FBtr0359429,FBtr0290063|FBtr0359429,FBgn0000028:ER3:EF1,X,15354226,15354458,-,0,FBgn0000028:ER3,X,15354226,15354458,-
FBgn0000028,FBtr0290063,FBtr0359429,FBtr0290063|FBtr0359429,FBgn0000028:ER4:EF1,X,15354535,15354676,-,0,FBgn0000028:ER4,X,15354535,15354676,-
FBgn0000028,FBtr0290063,FBtr0359429,FBtr0290063|FBtr0359429,FBgn0000028:ER5:EF1,X,15354754,15354953,-,0,FBgn0000028:ER5,X,15354754,15354953,-
FBgn0000028,FBtr0290063,FBtr0359429,FBtr0290063|FBtr0359429,FBgn0000028:ER6:EF1,X,15371511,15371688,-,0,FBgn0000028:ER6,X,15371511,15371688,-
FBgn0000028,FBtr0290063,FBtr0359429,FBtr0290063|FBtr0359429,FBgn0000028:ER7:EF1,X,15378188,15378970,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290063,FBtr0359429,FBtr0290063,FBgn0000028:ER7:EF2,X,15378970,15379064,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290063,FBtr0354362,FBtr0290063,FBgn0000028:ER1:EF1,X,15352356,15352409,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290063,FBtr0354362,FBtr0290063|FBtr0354362,FBgn0000028:ER1:EF2,X,15352409,15353167,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290063,FBtr0354362,FBtr0290063|FBtr0354362,FBgn0000028:ER2:EF1,X,15353224,15353382,-,0,FBgn0000028:ER2,X,15353224,15353382,-
FBgn0000028,FBtr0290063,FBtr0354362,FBtr0290063|FBtr0354362,FBgn0000028:ER3:EF1,X,15354226,15354458,-,0,FBgn0000028:ER3,X,15354226,15354458,-
FBgn0000028,FBtr0290063,FBtr0354362,FBtr0290063|FBtr0354362,FBgn0000028:ER4:EF1,X,15354535,15354676,-,0,FBgn0000028:ER4,X,15354535,15354676,-
FBgn0000028,FBtr0290063,FBtr0354362,FBtr0290063|FBtr0354362,FBgn0000028:ER5:EF1,X,15354754,15354953,-,0,FBgn0000028:ER5,X,15354754,15354953,-
FBgn0000028,FBtr0290063,FBtr0354362,FBtr0290063,FBgn0000028:ER6:EF1,X,15371511,15371688,-,0,FBgn0000028:ER6,X,15371511,15371688,-
FBgn0000028,FBtr0290063,FBtr0354362,FBtr0290063|FBtr0354362,FBgn0000028:ER7:EF1,X,15378188,15379059,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290063,FBtr0354362,FBtr0290063,FBgn0000028:ER7:EF2,X,15379059,15379064,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290064,FBtr0354362,FBtr0290064,FBgn0000028:ER1:EF1,X,15352356,15352409,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290064,FBtr0354362,FBtr0290064|FBtr0354362,FBgn0000028:ER1:EF2,X,15352409,15353167,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290064,FBtr0354362,FBtr0290064|FBtr0354362,FBgn0000028:ER2:EF1,X,15353224,15353382,-,0,FBgn0000028:ER2,X,15353224,15353382,-
FBgn0000028,FBtr0290064,FBtr0354362,FBtr0290064|FBtr0354362,FBgn0000028:ER3:EF1,X,15354226,15354458,-,0,FBgn0000028:ER3,X,15354226,15354458,-
FBgn0000028,FBtr0290064,FBtr0354362,FBtr0290064|FBtr0354362,FBgn0000028:ER4:EF1,X,15354535,15354676,-,0,FBgn0000028:ER4,X,15354535,15354676,-
FBgn0000028,FBtr0290064,FBtr0354362,FBtr0290064|FBtr0354362,FBgn0000028:ER5:EF1,X,15354754,15354953,-,0,FBgn0000028:ER5,X,15354754,15354953,-
FBgn0000028,FBtr0290064,FBtr0354362,FBtr0290064|FBtr0354362,FBgn0000028:ER6:EF1,X,15378188,15379059,-,0,FBgn0000028:ER6,X,15378188,15379064,-
FBgn0000028,FBtr0290064,FBtr0354362,FBtr0290064,FBgn0000028:ER6:EF2,X,15379059,15379064,-,0,FBgn0000028:ER6,X,15378188,15379064,-
FBgn0000028,FBtr0290064,FBtr0362039,FBtr0290064,FBgn0000028:ER1:EF1,X,15352356,15352409,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290064,FBtr0362039,FBtr0290064|FBtr0362039,FBgn0000028:ER1:EF2,X,15352409,15353167,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290064,FBtr0362039,FBtr0290064|FBtr0362039,FBgn0000028:ER2:EF1,X,15353224,15353382,-,0,FBgn0000028:ER2,X,15353224,15353382,-
FBgn0000028,FBtr0290064,FBtr0362039,FBtr0290064|FBtr0362039,FBgn0000028:ER3:EF1,X,15354226,15354458,-,0,FBgn0000028:ER3,X,15354226,15354458,-
FBgn0000028,FBtr0290064,FBtr0362039,FBtr0290064|FBtr0362039,FBgn0000028:ER4:EF1,X,15354535,15354676,-,0,FBgn0000028:ER4,X,15354535,15354676,-
FBgn0000028,FBtr0290064,FBtr0362039,FBtr0290064|FBtr0362039,FBgn0000028:ER5:EF1,X,15354754,15354953,-,0,FBgn0000028:ER5,X,15354754,15354953,-
FBgn0000028,FBtr0290064,FBtr0362039,FBtr0362039,FBgn0000028:ER6:EF1,X,15371511,15371688,-,0,FBgn0000028:ER6,X,15371511,15371688,-
FBgn0000028,FBtr0290064,FBtr0362039,FBtr0290064|FBtr0362039,FBgn0000028:ER7:EF1,X,15378188,15379059,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290064,FBtr0362039,FBtr0290064,FBgn0000028:ER7:EF2,X,15379059,15379064,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290064,FBtr0359992,FBtr0290064,FBgn0000028:ER1:EF1,X,15352356,15352409,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290064,FBtr0359992,FBtr0290064|FBtr0359992,FBgn0000028:ER1:EF2,X,15352409,15353167,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290064,FBtr0359992,FBtr0290064|FBtr0359992,FBgn0000028:ER2:EF1,X,15353224,15353382,-,0,FBgn0000028:ER2,X,15353224,15353388,-
FBgn0000028,FBtr0290064,FBtr0359992,FBtr0359992,FBgn0000028:ER2:EF2,X,15353382,15353388,-,0,FBgn0000028:ER2,X,15353224,15353388,-
FBgn0000028,FBtr0290064,FBtr0359992,FBtr0290064|FBtr0359992,FBgn0000028:ER3:EF1,X,15354226,15354458,-,0,FBgn0000028:ER3,X,15354226,15354458,-
FBgn0000028,FBtr0290064,FBtr0359992,FBtr0290064|FBtr0359992,FBgn0000028:ER4:EF1,X,15354535,15354676,-,0,FBgn0000028:ER4,X,15354535,15354676,-
FBgn0000028,FBtr0290064,FBtr0359992,FBtr0290064|FBtr0359992,FBgn0000028:ER5:EF1,X,15354754,15354953,-,0,FBgn0000028:ER5,X,15354754,15354953,-
FBgn0000028,FBtr0290064,FBtr0359992,FBtr0290064|FBtr0359992,FBgn0000028:ER6:EF1,X,15378188,15378968,-,0,FBgn0000028:ER6,X,15378188,15379064,-
FBgn0000028,FBtr0290064,FBtr0359992,FBtr0290064,FBgn0000028:ER6:EF2,X,15378968,15379064,-,0,FBgn0000028:ER6,X,15378188,15379064,-
FBgn0000028,FBtr0290064,FBtr0363590,FBtr0290064,FBgn0000028:ER1:EF1,X,15352356,15352409,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290064,FBtr0363590,FBtr0290064|FBtr0363590,FBgn0000028:ER1:EF2,X,15352409,15353167,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290064,FBtr0363590,FBtr0290064|FBtr0363590,FBgn0000028:ER2:EF1,X,15353224,15353382,-,0,FBgn0000028:ER2,X,15353224,15353388,-
FBgn0000028,FBtr0290064,FBtr0363590,FBtr0363590,FBgn0000028:ER2:EF2,X,15353382,15353388,-,0,FBgn0000028:ER2,X,15353224,15353388,-
FBgn0000028,FBtr0290064,FBtr0363590,FBtr0290064|FBtr0363590,FBgn0000028:ER3:EF1,X,15354226,15354458,-,0,FBgn0000028:ER3,X,15354226,15354458,-
FBgn0000028,FBtr0290064,FBtr0363590,FBtr0290064|FBtr0363590,FBgn0000028:ER4:EF1,X,15354535,15354676,-,0,FBgn0000028:ER4,X,15354535,15354676,-
FBgn0000028,FBtr0290064,FBtr0363590,FBtr0290064|FBtr0363590,FBgn0000028:ER5:EF1,X,15354754,15354953,-,0,FBgn0000028:ER5,X,15354754,15354953,-
FBgn0000028,FBtr0290064,FBtr0363590,FBtr0363590,FBgn0000028:ER6:EF1,X,15371511,15371688,-,0,FBgn0000028:ER6,X,15371511,15371688,-
FBgn0000028,FBtr0290064,FBtr0363590,FBtr0290064|FBtr0363590,FBgn0000028:ER7:EF1,X,15378188,15378972,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290064,FBtr0363590,FBtr0290064,FBgn0000028:ER7:EF2,X,15378972,15379064,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290064,FBtr0359429,FBtr0290064,FBgn0000028:ER1:EF1,X,15352356,15352409,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290064,FBtr0359429,FBtr0290064|FBtr0359429,FBgn0000028:ER1:EF2,X,15352409,15353167,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290064,FBtr0359429,FBtr0290064|FBtr0359429,FBgn0000028:ER2:EF1,X,15353224,15353382,-,0,FBgn0000028:ER2,X,15353224,15353388,-
FBgn0000028,FBtr0290064,FBtr0359429,FBtr0359429,FBgn0000028:ER2:EF2,X,15353382,15353388,-,0,FBgn0000028:ER2,X,15353224,15353388,-
FBgn0000028,FBtr0290064,FBtr0359429,FBtr0290064|FBtr0359429,FBgn0000028:ER3:EF1,X,15354226,15354458,-,0,FBgn0000028:ER3,X,15354226,15354458,-
FBgn0000028,FBtr0290064,FBtr0359429,FBtr0290064|FBtr0359429,FBgn0000028:ER4:EF1,X,15354535,15354676,-,0,FBgn0000028:ER4,X,15354535,15354676,-
FBgn0000028,FBtr0290064,FBtr0359429,FBtr0290064|FBtr0359429,FBgn0000028:ER5:EF1,X,15354754,15354953,-,0,FBgn0000028:ER5,X,15354754,15354953,-
FBgn0000028,FBtr0290064,FBtr0359429,FBtr0359429,FBgn0000028:ER6:EF1,X,15371511,15371688,-,0,FBgn0000028:ER6,X,15371511,15371688,-
FBgn0000028,FBtr0290064,FBtr0359429,FBtr0290064|FBtr0359429,FBgn0000028:ER7:EF1,X,15378188,15378970,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290064,FBtr0359429,FBtr0290064,FBgn0000028:ER7:EF2,X,15378970,15379064,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290064,FBtr0364108,FBtr0290064,FBgn0000028:ER1:EF1,X,15352356,15352409,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290064,FBtr0364108,FBtr0290064|FBtr0364108,FBgn0000028:ER1:EF2,X,15352409,15353167,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0290064,FBtr0364108,FBtr0290064|FBtr0364108,FBgn0000028:ER2:EF1,X,15353224,15353382,-,0,FBgn0000028:ER2,X,15353224,15353382,-
FBgn0000028,FBtr0290064,FBtr0364108,FBtr0290064|FBtr0364108,FBgn0000028:ER3:EF1,X,15354226,15354458,-,0,FBgn0000028:ER3,X,15354226,15354458,-
FBgn0000028,FBtr0290064,FBtr0364108,FBtr0290064|FBtr0364108,FBgn0000028:ER4:EF1,X,15354535,15354676,-,0,FBgn0000028:ER4,X,15354535,15354676,-
FBgn0000028,FBtr0290064,FBtr0364108,FBtr0290064|FBtr0364108,FBgn0000028:ER5:EF1,X,15354754,15354953,-,0,FBgn0000028:ER5,X,15354754,15354953,-
FBgn0000028,FBtr0290064,FBtr0364108,FBtr0364108,FBgn0000028:ER6:EF1,X,15371511,15371688,-,0,FBgn0000028:ER6,X,15371511,15371688,-
FBgn0000028,FBtr0290064,FBtr0364108,FBtr0290064|FBtr0364108,FBgn0000028:ER7:EF1,X,15378188,15379059,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0290064,FBtr0364108,FBtr0290064,FBgn0000028:ER7:EF2,X,15379059,15379064,-,0,FBgn0000028:ER7,X,15378188,15379064,-
FBgn0000028,FBtr0100328,FBtr0363590,FBtr0100328,FBgn0000028:ER1:EF1,X,15351147,15351958,-,0,FBgn0000028:ER1,X,15351147,15351958,-
FBgn0000028,FBtr0100328,FBtr0363590,FBtr0100328,FBgn0000028:ER2:EF1,X,15352333,15352409,-,0,FBgn0000028:ER2,X,15352333,15353167,-
FBgn0000028,FBtr0100328,FBtr0363590,FBtr0100328|FBtr0363590,FBgn0000028:ER2:EF2,X,15352409,15353167,-,0,FBgn0000028:ER2,X,15352333,15353167,-
FBgn0000028,FBtr0100328,FBtr0363590,FBtr0100328|FBtr0363590,FBgn0000028:ER3:EF1,X,15353224,15353382,-,0,FBgn0000028:ER3,X,15353224,15353388,-
FBgn0000028,FBtr0100328,FBtr0363590,FBtr0363590,FBgn0000028:ER3:EF2,X,15353382,15353388,-,0,FBgn0000028:ER3,X,15353224,15353388,-
FBgn0000028,FBtr0100328,FBtr0363590,FBtr0100328|FBtr0363590,FBgn0000028:ER4:EF1,X,15354226,15354458,-,0,FBgn0000028:ER4,X,15354226,15354458,-
FBgn0000028,FBtr0100328,FBtr0363590,FBtr0100328|FBtr0363590,FBgn0000028:ER5:EF1,X,15354535,15354676,-,0,FBgn0000028:ER5,X,15354535,15354676,-
FBgn0000028,FBtr0100328,FBtr0363590,FBtr0100328|FBtr0363590,FBgn0000028:ER6:EF1,X,15354754,15354953,-,0,FBgn0000028:ER6,X,15354754,15354953,-
FBgn0000028,FBtr0100328,FBtr0363590,FBtr0100328|FBtr0363590,FBgn0000028:ER7:EF1,X,15371511,15371688,-,0,FBgn0000028:ER7,X,15371511,15371688,-
FBgn0000028,FBtr0100328,FBtr0363590,FBtr0100328,FBgn0000028:ER8:EF1,X,15372151,15372208,-,0,FBgn0000028:ER8,X,15372151,15372208,-
FBgn0000028,FBtr0100328,FBtr0363590,FBtr0100328|FBtr0363590,FBgn0000028:ER9:EF1,X,15378188,15378972,-,0,FBgn0000028:ER9,X,15378188,15379064,-
FBgn0000028,FBtr0100328,FBtr0363590,FBtr0100328,FBgn0000028:ER9:EF2,X,15378972,15379064,-,0,FBgn0000028:ER9,X,15378188,15379064,-
FBgn0000028,FBtr0100328,FBtr0364108,FBtr0100328,FBgn0000028:ER1:EF1,X,15351147,15351958,-,0,FBgn0000028:ER1,X,15351147,15351958,-
FBgn0000028,FBtr0100328,FBtr0364108,FBtr0100328,FBgn0000028:ER2:EF1,X,15352333,15352409,-,0,FBgn0000028:ER2,X,15352333,15353167,-
FBgn0000028,FBtr0100328,FBtr0364108,FBtr0100328|FBtr0364108,FBgn0000028:ER2:EF2,X,15352409,15353167,-,0,FBgn0000028:ER2,X,15352333,15353167,-
FBgn0000028,FBtr0100328,FBtr0364108,FBtr0100328|FBtr0364108,FBgn0000028:ER3:EF1,X,15353224,15353382,-,0,FBgn0000028:ER3,X,15353224,15353382,-
FBgn0000028,FBtr0100328,FBtr0364108,FBtr0100328|FBtr0364108,FBgn0000028:ER4:EF1,X,15354226,15354458,-,0,FBgn0000028:ER4,X,15354226,15354458,-
FBgn0000028,FBtr0100328,FBtr0364108,FBtr0100328|FBtr0364108,FBgn0000028:ER5:EF1,X,15354535,15354676,-,0,FBgn0000028:ER5,X,15354535,15354676,-
FBgn0000028,FBtr0100328,FBtr0364108,FBtr0100328|FBtr0364108,FBgn0000028:ER6:EF1,X,15354754,15354953,-,0,FBgn0000028:ER6,X,15354754,15354953,-
FBgn0000028,FBtr0100328,FBtr0364108,FBtr0100328|FBtr0364108,FBgn0000028:ER7:EF1,X,15371511,15371688,-,0,FBgn0000028:ER7,X,15371511,15371688,-
FBgn0000028,FBtr0100328,FBtr0364108,FBtr0100328,FBgn0000028:ER8:EF1,X,15372151,15372208,-,0,FBgn0000028:ER8,X,15372151,15372208,-
FBgn0000028,FBtr0100328,FBtr0364108,FBtr0100328|FBtr0364108,FBgn0000028:ER9:EF1,X,15378188,15379059,-,0,FBgn0000028:ER9,X,15378188,15379064,-
FBgn0000028,FBtr0100328,FBtr0364108,FBtr0100328,FBgn0000028:ER9:EF2,X,15379059,15379064,-,0,FBgn0000028:ER9,X,15378188,15379064,-
FBgn0000028,FBtr0100328,FBtr0362039,FBtr0100328,FBgn0000028:ER1:EF1,X,15351147,15351958,-,0,FBgn0000028:ER1,X,15351147,15351958,-
FBgn0000028,FBtr0100328,FBtr0362039,FBtr0100328,FBgn0000028:ER2:EF1,X,15352333,15352409,-,0,FBgn0000028:ER2,X,15352333,15353167,-
FBgn0000028,FBtr0100328,FBtr0362039,FBtr0100328|FBtr0362039,FBgn0000028:ER2:EF2,X,15352409,15353167,-,0,FBgn0000028:ER2,X,15352333,15353167,-
FBgn0000028,FBtr0100328,FBtr0362039,FBtr0100328|FBtr0362039,FBgn0000028:ER3:EF1,X,15353224,15353382,-,0,FBgn0000028:ER3,X,15353224,15353382,-
FBgn0000028,FBtr0100328,FBtr0362039,FBtr0100328|FBtr0362039,FBgn0000028:ER4:EF1,X,15354226,15354458,-,0,FBgn0000028:ER4,X,15354226,15354458,-
FBgn0000028,FBtr0100328,FBtr0362039,FBtr0100328|FBtr0362039,FBgn0000028:ER5:EF1,X,15354535,15354676,-,0,FBgn0000028:ER5,X,15354535,15354676,-
FBgn0000028,FBtr0100328,FBtr0362039,FBtr0100328|FBtr0362039,FBgn0000028:ER6:EF1,X,15354754,15354953,-,0,FBgn0000028:ER6,X,15354754,15354953,-
FBgn0000028,FBtr0100328,FBtr0362039,FBtr0100328|FBtr0362039,FBgn0000028:ER7:EF1,X,15371511,15371688,-,0,FBgn0000028:ER7,X,15371511,15371688,-
FBgn0000028,FBtr0100328,FBtr0362039,FBtr0100328,FBgn0000028:ER8:EF1,X,15372151,15372208,-,0,FBgn0000028:ER8,X,15372151,15372208,-
FBgn0000028,FBtr0100328,FBtr0362039,FBtr0100328|FBtr0362039,FBgn0000028:ER9:EF1,X,15378188,15379059,-,0,FBgn0000028:ER9,X,15378188,15379064,-
FBgn0000028,FBtr0100328,FBtr0362039,FBtr0100328,FBgn0000028:ER9:EF2,X,15379059,15379064,-,0,FBgn0000028:ER9,X,15378188,15379064,-
FBgn0000028,FBtr0100328,FBtr0359429,FBtr0100328,FBgn0000028:ER1:EF1,X,15351147,15351958,-,0,FBgn0000028:ER1,X,15351147,15351958,-
FBgn0000028,FBtr0100328,FBtr0359429,FBtr0100328,FBgn0000028:ER2:EF1,X,15352333,15352409,-,0,FBgn0000028:ER2,X,15352333,15353167,-
FBgn0000028,FBtr0100328,FBtr0359429,FBtr0100328|FBtr0359429,FBgn0000028:ER2:EF2,X,15352409,15353167,-,0,FBgn0000028:ER2,X,15352333,15353167,-
FBgn0000028,FBtr0100328,FBtr0359429,FBtr0100328|FBtr0359429,FBgn0000028:ER3:EF1,X,15353224,15353382,-,0,FBgn0000028:ER3,X,15353224,15353388,-
FBgn0000028,FBtr0100328,FBtr0359429,FBtr0359429,FBgn0000028:ER3:EF2,X,15353382,15353388,-,0,FBgn0000028:ER3,X,15353224,15353388,-
FBgn0000028,FBtr0100328,FBtr0359429,FBtr0100328|FBtr0359429,FBgn0000028:ER4:EF1,X,15354226,15354458,-,0,FBgn0000028:ER4,X,15354226,15354458,-
FBgn0000028,FBtr0100328,FBtr0359429,FBtr0100328|FBtr0359429,FBgn0000028:ER5:EF1,X,15354535,15354676,-,0,FBgn0000028:ER5,X,15354535,15354676,-
FBgn0000028,FBtr0100328,FBtr0359429,FBtr0100328|FBtr0359429,FBgn0000028:ER6:EF1,X,15354754,15354953,-,0,FBgn0000028:ER6,X,15354754,15354953,-
FBgn0000028,FBtr0100328,FBtr0359429,FBtr0100328|FBtr0359429,FBgn0000028:ER7:EF1,X,15371511,15371688,-,0,FBgn0000028:ER7,X,15371511,15371688,-
FBgn0000028,FBtr0100328,FBtr0359429,FBtr0100328,FBgn0000028:ER8:EF1,X,15372151,15372208,-,0,FBgn0000028:ER8,X,15372151,15372208,-
FBgn0000028,FBtr0100328,FBtr0359429,FBtr0100328|FBtr0359429,FBgn0000028:ER9:EF1,X,15378188,15378970,-,0,FBgn0000028:ER9,X,15378188,15379064,-
FBgn0000028,FBtr0100328,FBtr0359429,FBtr0100328,FBgn0000028:ER9:EF2,X,15378970,15379064,-,0,FBgn0000028:ER9,X,15378188,15379064,-
FBgn0000028,FBtr0100328,FBtr0359992,FBtr0100328,FBgn0000028:ER1:EF1,X,15351147,15351958,-,0,FBgn0000028:ER1,X,15351147,15351958,-
FBgn0000028,FBtr0100328,FBtr0359992,FBtr0100328,FBgn0000028:ER2:EF1,X,15352333,15352409,-,0,FBgn0000028:ER2,X,15352333,15353167,-
FBgn0000028,FBtr0100328,FBtr0359992,FBtr0100328|FBtr0359992,FBgn0000028:ER2:EF2,X,15352409,15353167,-,0,FBgn0000028:ER2,X,15352333,15353167,-
FBgn0000028,FBtr0100328,FBtr0359992,FBtr0100328|FBtr0359992,FBgn0000028:ER3:EF1,X,15353224,15353382,-,0,FBgn0000028:ER3,X,15353224,15353388,-
FBgn0000028,FBtr0100328,FBtr0359992,FBtr0359992,FBgn0000028:ER3:EF2,X,15353382,15353388,-,0,FBgn0000028:ER3,X,15353224,15353388,-
FBgn0000028,FBtr0100328,FBtr0359992,FBtr0100328|FBtr0359992,FBgn0000028:ER4:EF1,X,15354226,15354458,-,0,FBgn0000028:ER4,X,15354226,15354458,-
FBgn0000028,FBtr0100328,FBtr0359992,FBtr0100328|FBtr0359992,FBgn0000028:ER5:EF1,X,15354535,15354676,-,0,FBgn0000028:ER5,X,15354535,15354676,-
FBgn0000028,FBtr0100328,FBtr0359992,FBtr0100328|FBtr0359992,FBgn0000028:ER6:EF1,X,15354754,15354953,-,0,FBgn0000028:ER6,X,15354754,15354953,-
FBgn0000028,FBtr0100328,FBtr0359992,FBtr0100328,FBgn0000028:ER7:EF1,X,15371511,15371688,-,0,FBgn0000028:ER7,X,15371511,15371688,-
FBgn0000028,FBtr0100328,FBtr0359992,FBtr0100328,FBgn0000028:ER8:EF1,X,15372151,15372208,-,0,FBgn0000028:ER8,X,15372151,15372208,-
FBgn0000028,FBtr0100328,FBtr0359992,FBtr0100328|FBtr0359992,FBgn0000028:ER9:EF1,X,15378188,15378968,-,0,FBgn0000028:ER9,X,15378188,15379064,-
FBgn0000028,FBtr0100328,FBtr0359992,FBtr0100328,FBgn0000028:ER9:EF2,X,15378968,15379064,-,0,FBgn0000028:ER9,X,15378188,15379064,-
FBgn0000028,FBtr0100328,FBtr0354362,FBtr0100328,FBgn0000028:ER1:EF1,X,15351147,15351958,-,0,FBgn0000028:ER1,X,15351147,15351958,-
FBgn0000028,FBtr0100328,FBtr0354362,FBtr0100328,FBgn0000028:ER2:EF1,X,15352333,15352409,-,0,FBgn0000028:ER2,X,15352333,15353167,-
FBgn0000028,FBtr0100328,FBtr0354362,FBtr0100328|FBtr0354362,FBgn0000028:ER2:EF2,X,15352409,15353167,-,0,FBgn0000028:ER2,X,15352333,15353167,-
FBgn0000028,FBtr0100328,FBtr0354362,FBtr0100328|FBtr0354362,FBgn0000028:ER3:EF1,X,15353224,15353382,-,0,FBgn0000028:ER3,X,15353224,15353382,-
FBgn0000028,FBtr0100328,FBtr0354362,FBtr0100328|FBtr0354362,FBgn0000028:ER4:EF1,X,15354226,15354458,-,0,FBgn0000028:ER4,X,15354226,15354458,-
FBgn0000028,FBtr0100328,FBtr0354362,FBtr0100328|FBtr0354362,FBgn0000028:ER5:EF1,X,15354535,15354676,-,0,FBgn0000028:ER5,X,15354535,15354676,-
FBgn0000028,FBtr0100328,FBtr0354362,FBtr0100328|FBtr0354362,FBgn0000028:ER6:EF1,X,15354754,15354953,-,0,FBgn0000028:ER6,X,15354754,15354953,-
FBgn0000028,FBtr0100328,FBtr0354362,FBtr0100328,FBgn0000028:ER7:EF1,X,15371511,15371688,-,0,FBgn0000028:ER7,X,15371511,15371688,-
FBgn0000028,FBtr0100328,FBtr0354362,FBtr0100328,FBgn0000028:ER8:EF1,X,15372151,15372208,-,0,FBgn0000028:ER8,X,15372151,15372208,-
FBgn0000028,FBtr0100328,FBtr0354362,FBtr0100328|FBtr0354362,FBgn0000028:ER9:EF1,X,15378188,15379059,-,0,FBgn0000028:ER9,X,15378188,15379064,-
FBgn0000028,FBtr0100328,FBtr0354362,FBtr0100328,FBgn0000028:ER9:EF2,X,15379059,15379064,-,0,FBgn0000028:ER9,X,15378188,15379064,-
FBgn0000028,FBtr0305190,FBtr0359992,FBtr0305190,FBgn0000028:ER1:EF1,X,15352356,15352409,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0305190,FBtr0359992,FBtr0305190|FBtr0359992,FBgn0000028:ER1:EF2,X,15352409,15353167,-,0,FBgn0000028:ER1,X,15352356,15353167,-
FBgn0000028,FBtr0305190,FBtr0359992,FBtr0305190|FBtr0359992,FBgn0000028:ER2:EF1,X,15353224,15353382,-,0,FBgn0000028:ER2,X,15353224,15353388,-
FBgn0000028,FBtr0305190,FBtr0359992,FBtr0359992,FBgn0000028:ER2:EF2,X,15353382,15353388,-,0,FBgn0000028:ER2,X,15353224,15353388,-
FBgn0000028,FBtr0305190,FBtr0359992,FBtr0305190|FBtr0359992,FBgn0000028:ER3:EF1,X,15354226,15354458,-,0,FBgn0000028:ER3,X,15354226,15354458,-
FBgn0000028,FBtr0305190,FBtr0359992,FBtr0305190|FBtr0359992,FBgn0000028:ER4:EF1,X,15354535,15354676,-,0,FBgn0000028:ER4,X,15354535,15354676,-
